year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1944,NHL,MTL,MTL,,,1,SF,50,38,8,4.0,,80,,,228,121,Montreal Canadiens,426,,,,,,,
1935,NHL,TOR,TOR,,CA,2,F,48,23,19,6.0,,52,,,126,106,Toronto Maple Leafs,579,,,,,,,
2003,NHL,COL,COL,WC,NW,2,CSF,82,40,22,13.0,7,100,,,236,198,Colorado Avalanche,1293,28,74,363,14,58,357,7
1977,NHL,COR,NJD,CC,SM,2,PRE,80,19,40,21.0,,59,,,257,305,Colorado Rockies,818,10,63,279,7,53,237,5
1983,NHL,VAN,VAN,CC,SM,3,DSF,80,32,39,9.0,,73,,,306,328,Vancouver Canucks,1474,4,90,369,11,73,312,4
1992,NHL,NYR,NYR,WA,PT,6,,84,34,39,11.0,,79,,,304,308,New York Rangers,1657,10,77,420,18,84,446,12
2001,NHL,CHI,CHI,WC,CE,3,CQF,82,41,27,13.0,1,96,,,216,207,Chicago Blackhawks,1234,10,54,302,2,63,340,4
1953,NHL,TOR,TOR,,,3,SF,70,32,24,14.0,,78,,,152,131,Toronto Maple Leafs,1022,,,,,,,
2003,NHL,NAS,NAS,WC,CE,3,CQF,82,38,29,11.0,4,91,,,216,217,Nashville Predators,1360,28,72,428,8,64,351,14
2007,NHL,ATL,WPG,EC,SE,4,,82,34,40,,8,76,9,6,216,272,Atlanta Thrashers,1077,20,52,316,10,75,354,13
1976,WHA,WIJ,PHO,,WW,2,AVF,80,46,32,2.0,,94,,,366,291,Winnipeg Jets,991,10,90,370,11,49,231,9
1983,NHL,QUE,COL,WA,AD,3,DF,80,42,28,10.0,,94,,,360,278,Quebec Nordiques,1600,8,69,316,10,70,361,11
1934,NHL,NYA,BKN,,CA,4,,48,12,27,9.0,,33,,,100,142,New York Americans,250,,,,,,,
2006,NHL,FLO,FLO,EC,SE,4,,82,35,31,,16,86,2,8,247,257,Florida Panthers,1181,18,61,337,6,78,443,5
2007,NHL,FLO,FLO,EC,SE,3,,82,38,35,,9,85,5,6,216,226,Florida Panthers,1026,24,60,313,3,66,374,4
2007,NHL,DAL,DAL,WC,PC,3,CF,82,45,30,,7,97,5,3,242,207,Dallas Stars,1178,16,64,354,8,51,354,13
1941,NHL,BKN,BKN,,,7,,48,16,29,3.0,,35,,,133,175,Brooklyn Americans,427,,,,,,,
1915,NHA,MOC,MTL,,,1,SC,24,16,7,1.0,,33,,,104,76,Montreal Canadiens,,,,,,,,
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Winnipeg Jets,1342,18,67,265,7,57,274,5
1961,NHL,BOS,BOS,,,6,,70,15,47,8.0,,38,,,177,306,Boston Bruins,712,,,,,,,
2000,NHL,NYR,NYR,EC,AT,4,,82,33,43,5.0,1,72,,,250,290,New York Rangers,1522,18,65,363,12,86,400,16
1966,NHL,BOS,BOS,,,6,,70,17,43,10.0,,44,,,182,253,Boston Bruins,764,,34,250,9,53,240,4
1921,WCHL,CAT,CAT,,,3,WSF,24,14,10,0.0,,28,,,75,62,Calgary Tigers,,,,,,,,
1953,NHL,CHI,CHI,,,6,,70,12,51,7.0,,31,,,133,242,Chicago Black Hawks,787,,,,,,,
1991,NHL,TOR,TOR,CC,NO,5,,80,30,43,7.0,,67,,,234,294,Toronto Maple Leafs,1734,16,66,377,5,69,362,7
1983,NHL,BUF,BUF,WA,AD,2,DSF,80,48,25,7.0,,103,,,315,257,Buffalo Sabres,1190,8,71,329,14,50,277,11
1943,NHL,BOS,BOS,,,5,,50,19,26,5.0,,43,,,223,268,Boston Bruins,225,,,,,,,
1999,NHL,STL,STL,WC,CE,1,CQF,82,51,19,11.0,1,114,,,248,165,St. Louis Blues,1139,22,61,342,3,42,345,13
2001,NHL,NYI,NYI,EC,AT,2,CQF,82,42,28,8.0,4,96,,,239,220,New York Islanders,1255,14,59,363,10,52,366,17
1993,NHL,CHI,CHI,WC,CE,5,CQF,84,39,36,9.0,,87,,,254,240,Chicago Blackhawks,2125,24,67,383,10,71,427,15
1999,NHL,PHO,PHO,WC,PC,3,CQF,82,39,31,8.0,4,90,,,232,228,Phoenix Coyotes,940,12,37,310,7,43,306,14
1995,NHL,NYR,NYR,EC,AT,2,CSF,82,41,27,14.0,,96,,,272,237,New York Rangers,1849,16,85,429,11,89,495,6
1954,NHL,CHI,CHI,,,6,,70,13,40,17.0,,43,,,161,235,Chicago Black Hawks,733,,,,,,,
1927,NHL,CHI,CHI,,AM,5,,44,7,34,3.0,,17,,,68,134,Chicago Black Hawks,377,,,,,,,
1957,NHL,TOR,TOR,,,6,,70,21,38,11.0,,53,,,192,226,Toronto Maple Leafs,861,,,,,,,
1982,NHL,CHI,CHI,CC,NO,1,CF,80,47,23,10.0,,104,,,338,268,Chicago Black Hawks,1185,10,86,316,6,71,304,4
1996,NHL,CHI,CHI,WC,CE,5,CQF,82,34,35,13.0,,81,,,223,210,Chicago Blackhawks,1763,14,45,304,9,59,374,5
1936,NHL,NYA,BKN,,CA,4,,48,15,29,4.0,,34,,,122,161,New York Americans,483,,,,,,,
1928,NHL,NYR,NYR,,AM,2,F,44,21,13,10.0,,52,,,72,65,New York Rangers,382,,,,,,,
1940,NHL,NYA,BKN,,,7,,48,8,29,11.0,,27,,,99,186,New York Americans,231,,,,,,,
1921,PCHA,VA2,VIC,,,3,,24,11,12,1.0,,23,,,61,71,Victoria Aristocrats,,,,,,,,
1994,NHL,BOS,BOS,EC,NE,3,CQF,48,27,18,3.0,,57,,,150,127,Boston Bruins,793,6,46,211,4,24,183,3
1955,NHL,NYR,NYR,,,3,SF,70,32,28,10.0,,74,,,204,203,New York Rangers,911,,,,,,,
1973,WHA,MFS,MFS,,WW,2,AVSF,78,44,32,2.0,,90,,,332,275,Minnesota Fighting Saints,1243,32,61,262,11,53,265,20
1951,NHL,MTL,MTL,,,2,F,70,34,26,10.0,,78,,,195,164,Montreal Canadiens,661,,,,,,,
1975,WHA,SDM,SDM,,WW,3,AVQF,80,36,38,6.0,,78,,,303,290,San Diego Mariners,716,,66,287,10,42,220,6
1931,NHL,DTF,DET,,AM,3,QF,48,18,20,10.0,,46,,,95,108,Detroit Falcons,419,,,,,,,
1982,NHL,BUF,BUF,WA,AD,3,DF,80,38,29,13.0,,89,,,318,285,Buffalo Sabres,1031,34,67,311,9,48,274,12
1969,NHL,OAK,CLE,,WD,4,QF,76,22,40,14.0,,58,,,169,243,Oakland Seals,845,10,45,324,12,49,258,4
2001,NHL,SJS,SJS,WC,PC,1,CSF,82,44,27,8.0,3,99,,,248,199,San Jose Sharks,1249,8,59,368,6,54,380,15
1977,NHL,PIT,PIT,WA,NO,4,,80,25,37,18.0,,68,,,254,321,Pittsburgh Penguins,1300,14,53,261,7,61,251,5
1979,NHL,VAN,VAN,CC,SM,3,PRE,80,27,37,16.0,,70,,,256,281,Vancouver Canucks,1808,16,53,312,12,69,282,2
1935,NHL,CHI,CHI,,AM,3,QF,48,21,19,8.0,,50,,,93,92,Chicago Black Hawks,409,,,,,,,
1992,NHL,VAN,VAN,CC,SM,1,DF,84,46,29,9.0,,101,,,346,278,Vancouver Canucks,2326,18,79,457,11,97,452,18
2008,NHL,NYI,NYI,EC,AT,5,,82,26,47,,9,61,3,5,201,279,New York Islanders,1216,18,54,320,5,73,361,12
1968,NHL,MNS,DAL,,WD,6,,76,18,43,15.0,,51,,,189,270,Minnesota North Stars,854,,47,246,8,41,249,3
1974,NHL,LAK,LAK,WA,NO,2,PRE,80,42,17,21.0,,105,,,269,185,Los Angeles Kings,1185,8,52,288,7,48,327,10
2002,NHL,LAK,LAK,WC,PC,3,,82,33,37,6.0,6,78,,,203,221,Los Angeles Kings,1146,50,52,354,4,62,371,8
2006,NHL,STL,STL,WC,CE,3,,82,34,35,,13,81,6,6,214,254,St. Louis Blues,1223,20,46,381,10,83,414,7
