year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1939,NHL,TOR,15,3,6.0,,10,14,0.0,,,,,,,,,,5,2,1,,8,4,2,,4,6,1.0,,5,3,1.0,,3,2,1,,,,,
1992,NHL,TBL,12,27,3.0,,11,27,4.0,,,,,,4,7,1,,6,8,1,,4,8,0,,3,10,1.0,,2,7,2.0,,3,9,0,,1,5,2,
1928,NHL,TOR,15,5,2.0,,6,13,3.0,,,,,,,,,,3,3,0,,6,4,0,,3,8,2.0,,7,1,1.0,,2,2,2,,,,,
1987,NHL,DET,24,10,6.0,,17,18,5.0,,,,,,5,4,1,,6,5,1,,6,7,2,,7,3,4.0,,7,5,0.0,,9,3,3,,1,1,0,
2005,NHL,OTT,29,9,,3,23,12,,6,,,,,8,2,,0,11,1,,0,8,3,,3,7,5,,1,3,3,,1,12,2,,2,3,5,,2
1914,PCHA,VA1,4,4,0.0,,0,9,0.0,,,,,,,,,,,,,,0,4,0,,2,3,0.0,,2,3,0.0,,0,3,0,,,,,
1982,NHL,TOR,20,15,5.0,,8,25,7.0,,,,,,2,5,4,,2,7,1,,2,9,2,,6,7,3.0,,8,4,0.0,,7,7,2,,1,1,0,
1994,NHL,DET,17,4,3.0,,16,7,1.0,,,,,,,,,,,,,,,,,,5,1,0.0,,7,4,1.0,,10,2,1,,10,4,2,
1934,NHL,BOS,17,7,0.0,,9,9,6.0,,,,,,,,,,4,3,0,,5,5,1,,7,3,2.0,,5,3,2.0,,5,2,1,,,,,
1943,NHL,MTL,22,0,3.0,,16,5,4.0,,,,,,0,0,1,,9,0,2,,6,2,0,,8,1,3.0,,8,1,1.0,,7,1,0,,,,,
2007,NHL,BUF,20,15,,6,19,16,,6,,,,,5,5,,0,6,6,,1,8,5,,1,4,5,,4,8,4,,3,6,5,,3,2,1,,0
1924,WCHL,VMR,6,7,0.0,,6,9,0.0,,,,,,,,,,,,,,3,7,0,,4,5,0.0,,5,3,0.0,,0,1,0,,,,,
2003,NHL,COL,19,14,6.0,2,21,8,7.0,5,,,,,5,4,0,0,9,3,2,1,4,3,5,0,11,1,2.0,2,4,4,2.0,2,6,7,2,1,1,0,0,1
2006,NHL,OTT,25,13,,3,23,12,,6,,,,,5,6,,0,8,6,,1,8,6,,0,9,3,,1,8,1,,2,9,2,,4,1,1,,1
2009,NHL,CBS,20,12,,9,12,23,,6,,,,,6,5,,1,7,4,,3,2,9,,5,7,8,,0,3,2,,1,7,4,,3,0,3,,2
2010,NHL,VAN,27,9,,5,27,10,,4,,,,,4,3,,2,8,4,,1,11,1,,2,8,2,,4,8,5,,0,13,2,,0,2,2,,0
2005,NHL,NJD,27,11,,3,19,16,,6,,,,,6,5,,0,6,5,,2,4,8,,3,10,2,,1,4,2,,0,7,5,,3,9,0,,0
1916,NHA,TBS,4,3,0.0,,3,4,0.0,,,,,,,,,,,,,,2,0,0,,4,5,0.0,,1,2,0.0,,,,,,,,,
1913,NHA,TOO,4,6,0.0,,0,10,0.0,,,,,,,,,,,,,,1,1,0,,3,6,0.0,,0,8,0.0,,0,1,0,,,,,
2005,NHL,CAR,31,8,,2,21,14,,6,,,,,8,2,,1,8,5,,0,8,3,,3,13,1,,0,2,3,,0,9,5,,2,4,3,,2
1920,NHL,TRS,9,3,0.0,,6,6,0.0,,,,,,,,,,,,,,1,2,0,,5,4,0.0,,6,3,0.0,,3,0,0,,,,,
