constructorid,constructorref,name,nationality,url
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
70,boro,Boro,Dutch,http://en.wikipedia.org/wiki/Boro_(Formula_One)
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
