raceid,year,round,circuitid,name,date,time,url
670,1968,4,13,Belgian Grand Prix,1968-06-09,,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix
678,1968,12,32,Mexican Grand Prix,1968-11-03,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix
685,1967,7,20,German Grand Prix,1967-08-06,,http://en.wikipedia.org/wiki/1967_German_Grand_Prix
705,1965,7,20,German Grand Prix,1965-08-01,,http://en.wikipedia.org/wiki/1965_German_Grand_Prix
711,1964,3,13,Belgian Grand Prix,1964-06-14,,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix
727,1963,9,32,Mexican Grand Prix,1963-10-27,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix
750,1960,5,13,Belgian Grand Prix,1960-06-19,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix
754,1960,9,14,Italian Grand Prix,1960-09-04,,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix
759,1959,4,55,French Grand Prix,1959-07-05,,http://en.wikipedia.org/wiki/1959_French_Grand_Prix
761,1959,6,61,German Grand Prix,1959-08-02,,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
770,1958,6,55,French Grand Prix,1958-07-06,,http://en.wikipedia.org/wiki/1958_French_Grand_Prix
771,1958,7,9,British Grand Prix,1958-07-19,,http://en.wikipedia.org/wiki/1958_British_Grand_Prix
772,1958,8,20,German Grand Prix,1958-08-03,,http://en.wikipedia.org/wiki/1958_German_Grand_Prix
