resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
489,41,19,8,23,17,11.0,11,11,0.0,70,+24.318,6275610.0,36.0,15.0,1:18.780,199.284,1
3367,177,25,22,10,17,,R,20,0.0,5,,,,,,,20
21662,877,3,131,8,7,,R,23,0.0,7,,,4.0,22.0,1:49.340,182.864,4
16423,669,345,66,4,9,,R,7,0.0,16,,,,,,,3
18359,758,566,117,5,10,,R,14,0.0,25,,,,,,,5
16571,676,235,6,10,0,,W,21,0.0,0,,,,,,,3
21115,855,17,9,2,6,4.0,4,4,12.0,53,+8.071,5461498.0,47.0,5.0,1:36.828,215.900,1
12669,523,137,204,6,11,4.0,4,4,3.0,74,,,,,,,11
10011,427,110,27,25,7,,R,14,0.0,41,,,,,,,8
9222,397,137,3,6,1,2.0,2,2,6.0,52,+55.704,4780602.0,,,,,1
18281,755,373,32,12,5,16.0,16,16,0.0,61,,,,,,,111
18467,764,479,6,2,4,3.0,3,3,4.0,42,+3:00.9,8136600.0,,,,,1
4503,229,77,22,4,4,,R,13,0.0,9,,,,,,,6
6399,302,57,32,11,7,5.0,5,5,2.0,70,,,,,,,11
520,42,14,9,14,11,,R,20,0.0,0,,,,,,,4
21212,859,13,6,6,7,5.0,5,5,10.0,71,+1:06.733,5604197.0,64.0,12.0,1:17.271,200.753,1
14207,577,230,37,9,17,,R,23,0.0,1,,,,,,,5
21705,879,39,164,23,23,18.0,18,18,0.0,69,,,40.0,20.0,1:21.544,190.233,12
1844,106,35,4,7,9,10.0,10,10,0.0,52,,,28.0,16.0,1:35.290,219.385,11
10558,448,112,50,9,26,10.0,10,10,0.0,67,,,,,,,14
4518,230,64,27,10,17,6.0,6,6,1.0,63,,,,,,,12
8606,375,146,49,10,15,,R,21,0.0,16,,,,,,,5
3030,162,15,17,6,7,12.0,12,12,0.0,64,,,,,,,11
16514,674,345,66,10,14,6.0,6,6,1.0,14,+6:25.0,8728200.0,,,,,1
6975,319,78,40,34,0,,F,28,0.0,0,,,,,,,81
17345,716,309,176,38,18,13.0,13,13,0.0,72,,,,,,,16
13708,559,178,58,17,12,4.0,4,4,3.0,73,+1:06.61,5578290.0,,,,,1
9591,411,119,34,7,16,7.0,7,7,0.0,78,,,,,,,12
16201,655,346,37,11,16,,R,17,0.0,3,,,,,,,5
9838,420,110,27,25,13,,R,19,0.0,26,,,,,,,3
18283,755,437,167,19,23,,R,18,0.0,29,,,,,,,80
20036,833,579,51,1,3,,R,12,0.0,62,,,,,,,44
20818,842,24,164,23,23,,R,18,0.0,46,,,42.0,23.0,1:46.521,187.332,88
14033,571,178,63,19,16,8.0,8,8,0.0,74,,,,,,,11
8913,385,118,21,17,17,,R,18,0.0,41,,,,,,,83
8252,365,78,45,17,0,,F,31,0.0,0,,,,,,,97
12282,508,209,57,41,24,,R,18,0.0,21,,,,,,,3
9206,396,160,27,26,25,12.0,12,12,0.0,73,,,,,,,13
201,27,14,9,9,10,13.0,13,13,0.0,67,+54.971,5535845.0,18.0,11.0,1:16.994,213.866,1
13535,553,207,32,5,7,,R,12,0.0,34,,,,,,,5
20264,797,608,6,16,12,6.0,6,6,0.0,87,,,,,,,13
2985,160,21,22,11,19,11.0,11,11,0.0,61,,,,,,,11
10276,437,156,50,10,21,,R,24,0.0,22,,,,,,,6
13763,561,278,57,22,18,14.0,14,14,0.0,76,,,,,,,12
15109,611,306,66,20,9,,R,15,0.0,57,,,,,,,5
12233,506,202,27,25,7,,R,21,0.0,18,,,,,,,7
18725,776,496,105,8,8,3.0,3,3,4.0,99,,,,,,,11
22854,942,154,208,8,10,,R,18,0.0,10,,,8.0,18.0,1:59.612,165.926,31
5232,260,100,33,20,13,10.0,10,10,0.0,75,,,,,,,13
15668,633,238,200,18,13,,R,17,0.0,24,,,,,,,80
293,32,20,5,15,6,5.0,5,5,4.0,61,+10.268,7046572.0,13.0,9.0,1:47.271,170.047,1
21602,875,815,15,15,12,11.0,11,11,0.0,55,+80.062,5868713.0,49.0,4.0,1:42.495,197.219,1
73,21,6,3,8,12,7.0,7,7,2.0,66,+58.244,5957295.0,48.0,15.0,1:23.549,200.576,1
11905,495,178,3,1,5,2.0,2,2,6.0,52,+22.175,5219072.0,,,,,1
13843,564,271,182,32,23,12.0,12,12,0.0,63,,,,,,,17
21034,851,816,166,25,24,19.0,19,19,0.0,65,,,58.0,20.0,1:29.068,177.073,15
5045,253,14,3,6,1,3.0,3,3,4.0,67,+35.382,6034426.0,,,,,1
12386,512,223,3,28,17,10.0,10,10,0.0,51,,,,,,,12
12083,501,202,27,25,9,6.0,6,6,1.0,79,,,,,,,11
19675,818,730,149,65,13,15.0,15,15,0.0,197,,,,,,,13
5618,274,100,33,20,17,10.0,10,10,0.0,69,,,,,,,12
