constructorid,constructorref,name,nationality,url
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
124,tec-mec,Tec-Mec,Italian,http://en.wikipedia.org/wiki/Tec-Mec
14,spyker_mf1,Spyker MF1,Dutch,http://en.wikipedia.org/wiki/Midland_F1_Racing
73,parnelli,Parnelli,American,http://en.wikipedia.org/wiki/Parnelli
129,stevens,Stevens,American,http://en.wikipedia.org/wiki/Stevens_(constructor)
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
178,cooper-alfa_romeo,Cooper-Alfa Romeo,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
186,cooper-ford,Cooper-Ford,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
