season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf
2006,25,1448,91,1111,78,H,0,29,51,10,24,23,37,14,29,18,13,6,5,14,26,68,14,37,12,17,17,17,14,12,7,1,26
2011,124,1158,78,1189,60,N,0,29,57,9,22,11,14,10,30,16,11,5,1,12,22,55,10,28,6,12,6,20,13,11,7,0,17
2003,36,1393,92,1422,65,H,0,36,70,6,11,14,20,18,22,17,8,12,11,10,25,58,7,20,8,11,13,18,17,20,3,2,17
2011,93,1387,69,1269,53,H,0,19,55,10,31,21,27,8,27,17,7,5,2,17,21,60,1,9,10,13,14,27,6,13,5,2,19
2008,111,1323,94,1393,87,H,0,29,53,14,25,22,33,4,29,21,13,7,8,16,33,82,6,20,15,21,24,27,20,11,6,5,24
2005,37,1318,73,1178,68,H,0,21,42,8,17,23,31,6,13,12,16,10,7,16,27,52,3,10,11,17,16,18,10,24,7,1,23
2013,47,1210,73,1154,41,H,0,31,71,5,18,6,9,20,31,15,14,11,4,13,15,59,3,22,8,12,12,21,12,17,7,2,12
2005,114,1437,76,1130,70,H,0,16,42,8,17,36,41,14,21,9,15,10,4,18,23,51,7,16,17,23,11,13,12,13,13,3,26
2010,57,1229,72,1455,57,H,0,25,52,9,18,13,20,9,22,17,10,7,2,13,22,48,6,16,7,10,4,23,12,12,4,2,18
2009,89,1338,93,1323,80,H,0,33,72,9,20,18,27,22,27,16,6,6,2,17,27,61,12,27,14,18,9,21,18,11,4,3,19
2011,47,1329,68,1104,60,N,0,18,43,6,16,26,32,8,19,16,12,5,0,18,19,48,2,12,20,23,10,22,10,13,7,4,26
2011,22,1325,78,1434,75,H,0,25,51,8,21,20,27,12,28,17,17,5,6,21,28,68,8,27,11,14,14,18,15,11,6,1,25
2013,19,1410,77,1188,66,H,0,28,57,8,20,13,22,12,21,11,12,4,3,16,23,52,8,15,12,18,9,23,9,17,4,0,19
2007,109,1239,101,1273,97,A,1,37,77,11,29,16,23,11,25,20,11,15,3,20,31,62,9,23,26,29,8,34,15,19,4,2,17
2010,24,1430,68,1108,53,N,0,19,51,8,18,22,25,9,34,14,11,4,2,14,19,55,4,11,11,15,5,25,6,9,7,3,18
2010,131,1246,74,1397,45,N,0,25,48,8,22,16,30,14,30,14,17,8,5,17,17,55,2,15,9,15,10,19,9,15,8,1,25
2014,25,1344,78,1193,69,H,0,19,46,2,11,38,45,7,27,10,12,8,4,21,21,54,6,20,21,24,8,22,9,12,4,1,28
2008,103,1352,73,1383,65,A,0,26,45,8,15,13,20,10,24,17,25,9,4,17,27,61,4,23,7,11,13,16,17,19,12,0,19
2013,43,1221,73,1362,63,A,0,24,51,8,21,17,26,10,31,11,10,2,3,20,23,61,5,20,12,23,13,21,7,6,7,5,20
2013,110,1410,55,1152,51,A,0,21,52,7,19,6,12,10,24,14,15,8,3,8,21,51,4,20,5,8,8,25,9,13,10,1,12
2003,82,1365,66,1388,63,H,0,21,52,5,12,19,29,12,25,9,15,7,4,24,19,48,7,20,18,31,12,24,11,19,6,9,26
2011,80,1381,69,1442,48,H,0,23,56,3,12,20,30,14,28,16,11,9,5,21,12,45,4,16,20,25,9,24,5,18,3,2,25
2004,82,1209,93,1391,62,A,0,31,63,7,17,24,27,11,27,16,8,7,10,21,22,63,3,14,15,23,18,23,10,16,4,4,17
2014,94,1295,66,1237,60,H,0,29,56,0,10,8,15,9,19,8,5,9,4,12,21,50,7,16,11,11,10,22,8,15,3,0,16
2006,105,1242,64,1329,49,A,0,22,55,1,7,19,28,15,28,15,20,16,4,21,18,48,1,13,12,18,6,21,8,24,10,7,23
2008,43,1379,84,1309,62,N,0,27,56,5,11,25,31,14,28,12,12,3,2,17,25,56,4,16,8,13,6,19,6,10,5,2,25
2003,103,1461,103,1307,91,A,0,33,54,11,16,26,32,12,24,20,14,4,2,23,29,62,15,26,18,23,11,13,14,9,5,3,24
2010,48,1130,72,1136,46,H,0,30,64,4,18,8,11,15,28,20,12,6,10,12,16,48,4,12,10,15,7,19,8,18,7,3,15
2011,68,1225,75,1363,67,A,0,27,54,6,18,15,20,6,26,21,11,2,1,18,23,62,5,19,16,18,12,24,14,11,2,2,17
2004,101,1322,78,1311,77,A,0,26,54,7,16,19,26,10,25,14,12,5,9,23,29,62,6,14,13,21,14,21,13,11,4,1,23
2011,51,1419,78,1294,75,H,0,25,46,6,16,22,35,8,16,14,15,7,1,25,20,50,8,24,27,33,12,15,9,16,4,2,23
2012,51,1149,88,1391,81,A,0,34,66,9,19,11,19,11,26,22,16,11,5,15,30,68,13,31,8,13,13,26,23,20,9,4,22
2006,100,1428,79,1140,60,H,0,25,48,8,16,21,28,7,30,15,13,4,2,22,18,60,7,22,17,22,14,20,9,14,9,3,23
2011,84,1243,69,1124,61,H,0,19,52,6,18,25,31,16,19,12,15,5,4,23,19,47,6,15,17,24,9,17,10,17,7,4,26
2009,68,1334,76,1415,53,H,0,29,53,13,26,5,9,7,27,21,10,4,1,12,19,51,9,24,6,12,10,20,10,14,6,1,14
2012,72,1209,75,1423,61,H,0,31,64,3,13,10,16,7,25,13,5,14,6,16,21,55,6,22,13,19,13,27,10,18,3,4,14
2006,100,1256,81,1129,71,H,0,30,68,2,15,19,27,18,30,22,17,9,4,20,24,59,5,15,18,25,7,25,14,16,7,1,24
2012,53,1388,77,1283,61,N,0,30,66,7,22,10,15,12,28,15,6,5,3,11,24,54,3,13,10,11,3,29,7,8,3,3,14
2013,13,1259,67,1107,64,N,0,22,45,4,14,19,25,8,16,9,12,7,3,21,23,45,5,12,13,21,10,18,9,15,2,1,20
2014,102,1343,69,1135,65,A,0,28,54,3,17,10,14,8,28,12,13,7,5,17,23,55,4,15,15,19,7,20,12,11,7,1,15
2009,50,1452,89,1347,54,H,0,28,71,12,30,21,29,23,25,18,9,13,2,22,18,45,4,17,14,23,7,24,7,25,4,1,18
2013,14,1231,66,1208,53,N,0,22,49,5,16,17,24,11,29,11,13,4,0,17,17,50,9,25,10,14,6,18,8,12,8,3,19
2005,103,1104,71,1279,45,H,0,22,38,7,12,20,29,9,28,12,14,7,9,14,18,56,7,18,2,5,12,11,9,13,7,0,24
2014,99,1455,78,1356,67,H,0,23,49,8,27,24,32,12,20,15,13,9,7,16,24,51,5,11,14,24,12,17,7,13,9,0,22
2003,77,1347,77,1157,73,A,0,20,49,7,15,30,35,10,28,11,13,5,3,22,23,60,3,16,24,31,17,22,15,11,8,1,26
2003,124,1218,77,1431,63,H,0,27,60,6,18,17,28,10,22,20,9,10,1,14,24,55,5,17,10,14,10,25,11,19,4,0,23
2007,37,1408,80,1138,63,H,0,24,53,6,11,26,44,13,31,18,18,10,12,24,18,60,4,16,23,31,15,25,10,18,8,3,31
2004,26,1103,73,1347,63,A,0,25,47,4,13,19,28,16,30,15,23,7,2,16,23,63,8,21,9,17,15,13,10,15,13,2,21
2005,96,1429,80,1364,50,A,0,32,45,10,15,6,8,6,27,24,13,4,3,6,20,55,6,17,4,6,9,7,11,7,7,2,8
2010,44,1116,76,1106,51,H,0,29,55,3,9,15,28,11,34,21,15,8,7,15,16,59,6,23,13,21,12,22,8,15,5,7,22
2014,124,1108,64,1341,62,H,0,23,51,5,17,13,20,11,18,12,13,3,0,14,22,50,9,17,9,15,8,15,11,9,6,2,15
2005,47,1360,65,1319,56,H,0,23,58,5,18,14,19,14,30,12,17,8,7,19,20,53,3,10,13,19,7,24,11,17,8,2,18
2010,87,1363,83,1218,60,H,0,30,59,7,16,16,23,13,26,18,12,6,2,17,25,59,1,10,9,21,13,19,17,12,8,2,17
2010,115,1417,65,1333,56,H,0,25,48,6,19,9,14,6,18,20,12,6,7,13,20,58,3,20,13,15,21,19,10,16,6,2,11
2009,68,1285,80,1170,63,H,0,28,58,11,21,13,14,14,17,17,9,9,4,19,21,46,4,11,17,20,9,15,3,13,3,2,17
2006,49,1443,73,1416,68,N,0,26,62,8,21,13,26,21,21,16,13,11,3,17,27,58,8,24,6,11,11,23,19,19,5,4,24
2008,75,1139,78,1464,69,A,0,27,55,11,25,13,19,10,22,16,12,11,2,21,26,51,5,15,12,20,7,22,13,16,3,3,18
2014,26,1201,96,1167,86,H,1,28,53,6,18,34,47,8,26,18,10,9,7,21,31,71,10,26,14,21,19,24,15,17,4,0,30
2011,98,1224,65,1354,53,H,0,21,48,2,10,21,26,13,18,12,13,8,2,18,18,49,4,19,13,18,14,16,8,18,4,4,20
2013,58,1139,70,1335,57,H,0,25,57,4,19,16,21,13,23,9,14,8,1,12,22,51,8,15,5,6,3,18,11,19,7,3,19
2012,47,1356,62,1296,49,A,0,19,45,4,19,20,29,10,21,7,17,11,5,22,14,48,3,18,18,28,17,21,6,22,8,2,23
2010,89,1169,76,1364,69,H,0,23,54,5,17,25,35,13,30,14,15,11,3,25,18,54,10,34,23,31,11,22,14,17,7,4,28
2008,117,1364,73,1415,55,H,0,26,49,11,19,10,13,9,17,14,13,9,6,22,17,41,3,9,18,25,10,14,6,15,9,1,18
2012,64,1362,87,1288,74,H,0,28,52,9,20,22,28,11,23,14,13,8,1,16,28,61,9,29,9,12,11,17,11,12,6,2,20
2011,49,1181,98,1189,72,H,0,31,63,11,23,25,30,14,27,21,14,10,1,20,25,58,7,19,15,16,7,19,12,18,4,3,25
2006,44,1284,41,1343,21,A,0,16,39,6,12,3,6,3,24,12,16,11,2,11,9,41,2,20,1,2,7,20,2,19,8,2,12
2011,73,1241,79,1209,67,H,0,26,44,10,16,17,26,4,29,16,16,6,6,12,24,67,7,18,12,15,13,19,12,10,5,4,22
2010,67,1139,77,1460,65,A,0,23,45,8,16,23,24,8,23,15,15,3,0,20,18,44,7,15,22,28,5,13,9,11,6,5,21
2007,114,1267,54,1187,51,A,0,19,51,4,17,12,17,12,33,11,16,3,5,20,18,61,3,19,12,20,15,23,12,8,11,3,18
2007,29,1145,71,1464,59,A,0,26,61,8,19,11,19,20,20,13,19,11,2,21,23,48,6,20,7,17,11,21,13,24,7,8,17
2014,106,1203,73,1350,65,A,0,23,57,5,14,22,31,16,29,5,8,4,2,16,26,58,7,20,6,14,9,24,10,7,4,4,23
2009,117,1457,70,1157,50,H,0,23,58,4,14,20,26,20,26,12,11,10,5,21,18,54,3,17,11,24,19,18,6,15,5,1,20
2009,85,1461,72,1102,59,H,0,20,41,6,17,26,35,7,27,11,9,3,4,17,24,53,6,20,5,9,5,21,11,7,1,6,23
2006,105,1291,62,1254,61,H,0,19,51,5,16,19,27,12,25,13,12,7,3,22,20,49,10,30,11,17,10,23,12,16,4,2,25
2010,96,1251,60,1342,57,H,0,21,44,6,15,12,15,14,21,13,16,3,1,13,24,45,7,18,2,5,3,11,17,11,5,3,14
2014,78,1210,68,1130,60,A,0,25,48,8,15,10,13,7,25,10,10,4,1,14,21,52,8,23,10,13,4,16,7,4,3,4,10
2004,101,1305,92,1129,78,H,0,29,60,9,19,25,32,11,26,20,11,5,5,20,26,61,7,22,19,22,11,24,13,15,6,3,25
2012,89,1181,83,1385,76,H,0,22,53,7,19,32,42,15,24,14,15,8,4,20,30,68,5,16,11,21,16,20,5,10,10,1,25
2005,107,1103,69,1325,49,A,0,29,57,8,20,3,4,10,27,12,14,8,9,20,18,60,0,15,13,23,19,18,2,11,7,3,7
2008,124,1199,75,1274,72,H,1,19,54,5,17,32,42,12,28,8,12,7,7,22,23,63,7,23,19,24,14,24,13,14,2,4,31
2013,103,1223,53,1410,48,A,0,14,41,5,13,20,26,6,23,8,14,5,1,19,18,49,1,8,11,14,11,25,3,16,4,2,21
2003,113,1196,96,1376,63,H,0,34,53,12,18,16,23,10,29,19,13,5,3,18,26,61,3,14,8,13,10,13,15,10,6,1,18
2003,78,1329,67,1124,64,A,1,28,59,6,16,5,9,11,25,9,16,7,5,16,22,62,8,24,12,16,17,22,9,16,13,2,12
2006,72,1361,72,1428,67,A,0,25,50,8,16,14,20,14,21,11,19,8,3,22,24,50,6,21,13,22,9,16,14,13,5,4,21
2009,95,1343,61,1165,41,H,0,22,44,8,14,9,15,4,24,12,9,7,1,18,14,44,2,17,11,14,8,24,4,14,4,4,19
2003,124,1163,91,1130,54,A,0,39,64,5,11,8,13,12,29,19,11,5,9,17,17,67,3,21,17,22,22,16,12,10,3,2,12
2005,33,1165,58,1382,54,A,0,22,44,5,14,9,10,4,23,13,11,7,0,19,20,45,6,19,8,17,8,18,13,13,4,0,15
2009,96,1240,75,1184,70,H,0,25,55,11,23,14,20,14,23,20,11,3,1,12,26,53,10,21,8,12,7,21,15,11,5,2,19
2011,80,1291,61,1357,45,H,0,25,54,6,20,5,8,9,26,15,14,3,2,19,14,48,5,12,12,21,13,22,8,18,6,1,17
2004,31,1196,59,1416,39,N,0,25,52,5,17,4,8,8,32,12,17,4,7,10,17,66,5,27,0,0,17,23,11,16,7,3,16
2010,96,1189,66,1202,55,A,0,21,51,9,18,15,29,6,37,11,13,3,1,19,19,57,2,19,15,22,4,33,10,10,2,6,26
2008,54,1153,56,1275,50,H,0,17,44,4,13,18,26,9,28,11,12,3,4,16,22,54,2,12,4,9,7,23,12,12,3,2,20
2010,13,1419,82,1108,66,H,0,26,55,8,16,22,30,9,27,11,22,12,8,27,21,59,3,14,21,31,16,23,10,26,8,4,24
2009,59,1403,69,1372,55,H,0,25,62,3,12,16,24,7,41,15,6,0,7,21,19,72,4,23,13,28,19,35,5,4,2,3,22
2004,56,1210,86,1433,65,H,0,30,60,11,25,15,23,14,23,15,15,12,4,15,23,57,9,18,10,19,14,21,15,21,5,2,19
2011,40,1107,64,1148,63,H,0,24,48,7,18,9,12,9,22,14,21,8,6,11,24,55,7,18,8,11,10,17,12,14,9,3,15
2012,18,1168,73,1311,63,N,0,21,45,7,21,24,35,10,24,15,21,7,4,22,23,49,5,13,12,21,7,19,8,18,5,3,23
2006,60,1209,66,1106,49,A,0,25,55,5,14,11,23,16,24,14,14,9,9,16,19,41,3,6,8,16,7,10,6,10,1,4,17
2008,47,1130,57,1318,55,H,0,21,52,6,20,9,12,12,17,12,17,10,5,10,25,54,3,16,2,5,13,19,17,19,6,1,15
2010,131,1325,81,1103,75,N,1,28,60,8,17,17,25,12,30,12,13,4,5,15,28,78,8,30,11,14,23,25,12,10,6,3,23
2010,20,1103,69,1224,52,N,0,25,57,8,23,11,16,10,26,15,12,7,4,21,17,48,3,12,15,22,6,25,9,16,5,1,18
2008,26,1420,83,1110,68,A,0,25,54,9,19,24,28,12,23,13,8,6,1,15,24,53,8,23,12,16,7,20,12,11,2,4,20
2005,93,1325,92,1138,90,A,0,31,57,6,15,24,32,11,23,18,16,13,2,29,28,56,12,20,22,33,11,20,19,16,7,1,25
2008,68,1111,91,1422,68,H,0,33,56,12,23,13,16,11,32,22,21,6,9,21,25,65,8,23,10,21,13,15,18,13,8,3,17
2003,72,1448,81,1268,72,H,0,22,58,3,19,34,42,19,30,10,21,7,6,20,26,68,8,21,12,18,15,21,15,17,9,6,26
2010,13,1206,60,1171,44,H,0,23,57,4,15,10,21,19,27,9,14,8,5,17,16,47,6,14,6,17,11,20,9,15,9,5,20
2006,89,1443,72,1309,57,H,0,27,53,7,21,11,17,19,25,23,23,10,2,23,17,44,5,21,18,28,9,11,7,19,10,4,16
2009,91,1242,75,1124,65,A,0,28,57,3,8,16,20,9,28,13,15,5,4,22,18,51,8,22,21,27,7,22,11,16,10,6,18
2005,104,1462,83,1182,72,A,0,24,57,8,21,27,33,15,28,16,10,5,7,17,28,73,7,19,9,14,19,19,12,9,4,7,25
2010,129,1214,73,1313,70,N,0,23,51,8,20,19,32,8,24,11,19,4,8,21,26,59,2,11,16,30,15,26,13,17,7,1,25
2007,68,1430,57,1413,38,A,0,24,62,3,15,6,8,18,23,10,11,6,6,9,16,53,3,20,3,5,9,15,8,11,4,5,12
2013,114,1347,63,1219,58,A,0,20,55,3,11,20,28,15,20,4,9,5,8,15,23,56,3,11,9,19,16,24,14,13,7,5,23
2003,110,1399,101,1398,72,A,0,39,66,6,14,17,25,15,29,26,17,8,4,23,23,54,4,16,22,32,7,17,17,17,13,3,22
2011,113,1397,60,1435,51,A,0,22,57,2,15,14,21,13,24,8,12,15,1,18,17,44,3,16,14,19,3,28,11,16,8,6,17
2004,84,1411,80,1115,50,H,0,24,58,4,15,28,41,13,25,14,16,16,0,21,16,52,7,27,11,15,5,28,7,30,6,2,31
2004,108,1293,88,1398,72,H,0,30,65,10,24,18,31,18,27,21,7,6,2,16,27,62,7,24,11,12,9,25,10,10,4,2,22
2010,30,1397,78,1190,66,H,0,28,59,7,20,15,24,14,20,22,6,7,5,12,24,54,7,20,11,13,10,22,8,13,4,2,20
2009,103,1119,82,1250,75,H,3,28,70,9,21,17,24,9,30,19,18,9,1,24,22,63,9,22,22,26,13,36,8,28,7,3,26
2009,68,1221,81,1248,67,H,0,27,51,6,19,21,27,14,21,22,15,9,2,17,23,50,8,23,13,16,8,14,14,16,9,0,23
2009,110,1375,67,1419,60,H,0,27,58,2,9,11,24,15,26,16,12,4,7,18,20,57,4,16,16,18,12,22,9,11,8,1,21
2012,16,1366,73,1239,70,H,1,23,55,4,18,23,38,19,19,15,17,6,5,25,23,48,3,7,21,28,9,21,6,21,7,5,29
2014,96,1417,83,1425,73,A,0,24,60,10,20,25,29,13,24,18,9,8,3,13,27,58,8,24,11,21,12,26,15,15,5,6,20
2013,7,1169,96,1186,79,H,0,39,84,3,12,15,21,24,30,28,15,13,0,27,24,58,7,21,24,36,13,27,12,22,9,9,16
2014,107,1116,71,1376,64,H,0,22,58,8,25,19,28,18,24,14,17,13,7,14,22,59,8,19,12,15,14,21,11,19,6,2,20
2010,130,1115,46,1106,44,N,0,13,42,1,8,19,29,15,26,5,17,4,3,20,15,45,1,15,13,25,9,20,10,10,6,7,24
2004,18,1319,77,1168,60,H,0,29,61,8,22,11,15,5,33,17,15,3,4,24,21,62,2,21,16,30,16,27,7,12,7,1,19
2009,122,1125,65,1273,64,N,0,23,60,9,30,10,16,12,26,14,10,3,4,13,24,59,11,29,5,9,9,26,14,12,3,2,17
2003,71,1405,61,1275,51,H,0,21,53,8,20,11,14,12,21,12,15,8,2,18,19,40,5,18,8,15,4,22,9,20,5,1,18
2011,37,1463,75,1136,53,A,0,28,53,9,19,10,16,9,36,15,18,6,4,16,18,59,8,22,9,14,8,22,9,12,7,3,18
2012,80,1198,65,1375,62,A,0,25,46,7,11,8,12,7,21,12,18,10,5,18,24,52,5,16,9,16,11,17,11,15,7,1,14
