playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
rypieri01,2007,1,VAN,NHL,С,22.0,1.0,2.0,3.0,41.0,-5,0,0,0,1,0,,8,,,,,,,,,,,,
gretzwa01,1990,1,LAK,NHL,С,78.0,41.0,122.0,163.0,16.0,30,8,51,0,1,5,2,212,12,4,11,15,2,0,1,5,0,0,2,26
sabouke01,1990,1,CAL,NHL,Да,16.0,1.0,3.0,4.0,36.0,9,0,0,0,0,0,0,9,,,,,,,,,,,,
flatlpa01,1986,1,NYI,NHL,Р,63.0,16.0,35.0,51.0,81.0,17,6,,0,,4,1,113,11,3,2,5,6,-2,0,,0,,0,18
zubovse01,1996,1,DAL,NHL,Да,78.0,13.0,30.0,43.0,24.0,19,1,9,0,2,3,0,133,7,0,3,3,2,4,0,1,0,1,0,9
curtato01,1980,1,CAL,NHL,Да,2.0,0.0,0.0,0.0,0.0,-1,0,,0,,0,0,4,,,,,,,,,,,,
riendvi01,1991,1,STL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
skinnal01,1924,1,BOS,NHL,Р,10.0,0.0,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,
sandsto01,1995,1,PIT,NHL,Р,58.0,35.0,35.0,70.0,69.0,4,17,13,1,3,2,0,187,18,4,2,6,30,-6,0,0,0,1,1,44
pricepa01,1987,1,MNS,NHL,Да,14.0,0.0,2.0,2.0,20.0,-3,0,0,0,0,0,0,10,,,,,,,,,,,,
seiliri01,1986,1,DET,NHL,Р,74.0,3.0,8.0,11.0,49.0,-4,0,,0,,0,0,35,7,0,0,0,5,1,0,,0,,0,3
pellepa01,2007,1,BOS,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",6.0,0.0,0.0,0.0,0.0,-2,0,0,0,0,0,,8,,,,,,,,,,,,
dilloce01,1939,1,DET,NHL,Р,44.0,7.0,10.0,17.0,12.0,,,,,,,,,5,1,0,1,0,,,,,,,
roachjo01,1930,1,NYR,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",44.0,0.0,0.0,0.0,0.0,,,,,,,,,4,0,0,0,0,,,,,,,
smithge01,1993,2,FLO,NHL,Да,56.0,1.0,5.0,6.0,38.0,-3,0,0,0,0,0,0,44,,,,,,,,,,,,
leighmi01,2006,2,PHI,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
murragl01,1995,1,PIT,NHL,Р,69.0,14.0,15.0,29.0,57.0,4,0,0,0,0,2,0,100,18,2,6,8,10,2,0,0,0,0,1,21
poulipa01,1994,1,CHI,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",45.0,15.0,15.0,30.0,53.0,13,4,2,0,0,2,0,77,16,4,1,5,8,1,1,1,0,0,0,30
pavelon01,2009,1,ATL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",42.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
shervgo01,1984,1,EDM,NHL,Р,37.0,9.0,7.0,16.0,10.0,-2,1,,0,,1,0,49,,,,,,,,,,,,
buttebi01,1976,3,NEW,WHA,Да,26.0,1.0,8.0,9.0,65.0,13,0,,0,,,,38,5,0,1,1,15,-1,0,,0,,0,
tamerch01,1999,1,ATL,NHL,Да,69.0,2.0,8.0,10.0,91.0,-32,0,1,0,1,0,0,61,,,,,,,,,,,,
poilebu01,1947,1,TOR,NHL,Р,4.0,2.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
mccaste01,1972,1,LAS,WHA,С,73.0,11.0,11.0,22.0,150.0,,0,,2,,,,,6,2,3,5,12,,0,,0,,0,
bouchpi02,2009,1,MIN,NHL,С,1.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
edwarga01,1980,1,EDM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",15.0,0.0,2.0,2.0,0.0,0,0,,0,,0,0,0,1,0,0,0,0,,0,,0,,0,
hodsoke01,1998,2,TBL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
nevinbo01,1966,1,NYR,NHL,Р,67.0,20.0,24.0,44.0,6.0,,2,,0,,4,1,,4,0,3,3,2,,,,,,0,
walshfl01,1931,1,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",27.0,0.0,0.0,0.0,0.0,,,,,,,,,4,0,0,0,0,,,,,,,
webstto01,1976,1,NEW,WHA,Р,70.0,36.0,49.0,85.0,43.0,18,11,,0,,5,,188,5,1,1,2,0,-5,,,,,0,
brodzky01,2008,1,EDM,NHL,С,79.0,11.0,16.0,27.0,21.0,4,1,1,1,1,3,,99,,,,,,,,,,,,
howarji01,2010,1,DET,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",63.0,0.0,1.0,1.0,4.0,0,0,0,0,0,0,,0,11,0,0,0,2,0,0,0,0,0,0,0
bullami01,1986,2,CAL,NHL,С,57.0,28.0,26.0,54.0,34.0,10,10,,0,,3,0,138,6,4,2,6,2,1,3,,0,,1,20
semakal01,1993,1,NJD,NHL,С,54.0,12.0,17.0,29.0,22.0,6,2,4,2,0,2,0,88,2,0,0,0,0,0,0,0,0,0,0,0
malakvl01,1992,1,NYI,NHL,Да,64.0,14.0,38.0,52.0,59.0,14,7,15,0,0,0,0,178,17,3,6,9,12,-3,1,4,0,0,0,53
halpeje01,2011,1,WAS,NHL,С,69.0,4.0,12.0,16.0,24.0,-1,0,0,0,0,1,,63,2,0,0,0,4,-1,0,0,0,0,0,1
tarnsdi01,2003,1,PIT,NHL,Да,80.0,16.0,36.0,52.0,38.0,-37,12,26,0,0,0,0,158,,,,,,,,,,,,
wharrke01,1967,1,CHI,NHL,Р,74.0,27.0,42.0,69.0,18.0,-2,9,,1,,3,3,177,9,1,3,4,0,,0,,0,,0,
mcmahmi02,1967,1,MNS,NHL,Да,74.0,14.0,33.0,47.0,71.0,-13,4,,0,,1,3,150,14,3,7,10,4,,1,,1,,0,
macarcl01,2009,1,BUF,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",60.0,13.0,13.0,26.0,47.0,-14,3,4,0,0,3,,99,,,,,,,,,,,,
nattrri01,1984,1,MTL,NHL,Да,5.0,0.0,1.0,1.0,2.0,-2,0,,0,,0,0,3,2,0,0,0,2,0,0,,0,,0,0
wilsocu01,1913,1,TBS,NHA,,20.0,9.0,4.0,13.0,33.0,,,,,,,,,2,0,,,,,,,,,,
podeish01,1994,1,PHI,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",44.0,3.0,7.0,10.0,33.0,-2,0,0,0,1,1,0,48,15,1,3,4,10,2,0,0,0,0,0,10
lehmahu01,1917,1,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",18.0,0.0,0.0,0.0,0.0,,,,,,,,,2,0,0,0,0,,,,,,,
dufoulu01,1984,1,QUE,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",30.0,2.0,3.0,5.0,27.0,-5,0,,0,,0,0,18,,,,,,,,,,,,
brougge01,1909,1,MOS,NHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
horecpe01,1947,1,DET,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",50.0,12.0,17.0,29.0,44.0,,,,,,,,,10,3,7,10,12,,,,,,,
fosteku01,2007,1,MIN,NHL,Да,56.0,7.0,12.0,19.0,37.0,0,3,7,0,0,2,,118,,,,,,,,,,,,
delorro01,1982,1,VAN,NHL,Р,56.0,5.0,8.0,13.0,87.0,-6,0,,0,,0,0,38,4,0,0,0,10,,0,,0,,0,
clappdi01,1931,1,BOS,NHL,Р,48.0,17.0,22.0,39.0,21.0,,,,,,,,,,,,,,,,,,,,
myreph01,1978,1,STL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",39.0,0.0,0.0,0.0,6.0,0,0,,0,,0,0,0,,,,,,,,,,,,
parizmi01,1976,1,IND,WHA,С,75.0,18.0,37.0,55.0,39.0,6,8,,0,,,,139,8,3,6,9,8,7,,,,,1,
dirkro01,1991,1,VAN,NHL,Да,72.0,2.0,7.0,9.0,126.0,6,0,0,0,0,0,1,44,13,0,0,0,20,3,0,0,0,0,0,10
meehage01,1970,1,BUF,NHL,С,77.0,24.0,31.0,55.0,8.0,-12,5,,0,,1,2,163,,,,,,,,,,,,
pricepa01,1977,1,NYI,NHL,Да,52.0,2.0,10.0,12.0,27.0,25,0,,0,,1,0,50,5,0,1,1,2,,0,,0,,0,
belanke01,1996,1,NYI,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",18.0,0.0,2.0,2.0,102.0,-1,0,0,0,0,0,0,5,,,,,,,,,,,,
staszra01,1985,1,DET,NHL,Р,4.0,0.0,1.0,1.0,7.0,-3,0,,0,,0,0,5,,,,,,,,,,,,
reichro01,2003,1,TOR,NHL,С,69.0,11.0,19.0,30.0,30.0,2,2,9,0,0,2,0,100,12,0,2,2,8,4,0,0,0,0,0,18
mcphege01,1985,1,NYR,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",30.0,4.0,4.0,8.0,63.0,5,0,,0,,1,0,31,11,0,0,0,32,-2,0,,0,,0,6
morrish01,2003,2,WAS,NHL,Да,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
hulseca01,1995,2,CAL,NHL,Да,3.0,0.0,0.0,0.0,5.0,3,0,0,0,0,0,0,4,1,0,0,0,0,-2,0,0,0,0,0,2
murragl01,1999,1,LAK,NHL,Р,78.0,29.0,33.0,62.0,60.0,13,10,8,1,0,2,1,202,4,0,0,0,2,-3,0,0,0,0,0,3
hodgech01,1969,1,OAK,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",14.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,0,,,,,,,,,,,,
quennle01,1929,1,NYR,NHL,"Даже если вы не знаете, что это такое, я могу объяснить.",25.0,0.0,3.0,3.0,10.0,,,,,,,,,3,0,0,0,0,,,,,,,
koistvi01,2009,1,FLO,NHL,Да,17.0,1.0,3.0,4.0,8.0,1,0,1,0,0,0,,12,,,,,,,,,,,,
stuarbr01,2006,2,CAL,NHL,Да,27.0,0.0,5.0,5.0,18.0,12,0,0,0,0,0,,35,6,0,1,1,6,-3,0,0,0,0,0,7
youngsc01,1989,1,HAR,NHL,Р,80.0,24.0,40.0,64.0,47.0,-24,10,24,2,1,5,0,239,7,2,0,2,2,-2,0,0,0,0,0,15
keatija01,1938,1,DET,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
savarse01,1973,1,MTL,NHL,Да,67.0,4.0,14.0,18.0,49.0,20,1,,0,,1,0,98,6,1,1,2,4,,0,,0,,0,
nevinbo01,1958,1,TOR,NHL,Р,2.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
visnolu01,2005,1,LAK,NHL,Да,80.0,17.0,50.0,67.0,50.0,7,10,31,0,0,3,,152,,,,,,,,,,,,
hinotda01,2006,1,STL,NHL,Р,41.0,5.0,5.0,10.0,23.0,-8,0,0,0,2,1,,37,,,,,,,,,,,,
metrogl01,2007,1,BOS,NHL,С,82.0,11.0,22.0,33.0,36.0,-3,1,2,0,1,5,,141,7,1,0,1,4,-3,0,0,0,0,1,11
poczaha01,1981,1,WAS,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",2.0,0.0,0.0,0.0,2.0,-2,0,,0,,0,0,1,,,,,,,,,,,,
cyrpa01,1987,2,NYR,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",40.0,4.0,13.0,17.0,41.0,-5,1,,1,0,0,0,72,,,,,,,,,,,,
paraddi01,1973,1,MFS,WHA,Да,67.0,2.0,7.0,9.0,71.0,,0,,0,,0,,,7,0,0,0,6,,,,,,0,
emeryra01,2006,1,OTT,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",58.0,0.0,1.0,1.0,30.0,0,0,0,0,0,0,,0,20,0,2,2,0,0,0,0,0,0,0,0
zainero01,1971,1,BUF,NHL,С,24.0,2.0,1.0,3.0,4.0,-14,0,,0,,1,0,23,,,,,,,,,,,,
willito01,1966,1,BOS,NHL,Р,29.0,8.0,13.0,21.0,2.0,,2,,0,,2,0,,,,,,,,,,,,,
fogolle01,1951,1,CHI,NHL,Да,69.0,0.0,9.0,9.0,96.0,,,,,,,,,,,,,,,,,,,,
skinnal01,1924,2,MTM,NHL,Р,17.0,1.0,1.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,
farremi01,2001,1,WAS,NHL,Р,8.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,1,,,,,,,,,,,,
damphvi01,2002,1,SJS,NHL,С,82.0,23.0,38.0,61.0,66.0,-13,15,19,0,1,6,0,176,,,,,,,,,,,,
myhrebr01,2000,1,NAS,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",20.0,0.0,0.0,0.0,28.0,-5,0,0,0,0,0,0,1,,,,,,,,,,,,
olivemu01,1962,1,BOS,NHL,С,65.0,22.0,40.0,62.0,38.0,,,,,,,,,,,,,,,,,,,,
hrivnji01,1993,1,STL,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",23.0,0.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,,,,,,,,,,,,
mckense01,1987,2,TOR,NHL,Р,40.0,5.0,5.0,10.0,12.0,-11,0,0,0,0,1,0,46,2,0,0,0,0,-4,0,0,0,0,0,5
vandeda01,2008,1,CAL,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",6.0,0.0,2.0,2.0,0.0,-1,0,0,0,0,0,,11,,,,,,,,,,,,
rogermi01,1980,1,HAR,NHL,С,80.0,40.0,65.0,105.0,32.0,-22,10,,4,,1,5,242,,,,,,,,,,,,
haynepa01,1936,1,MTL,NHL,С,47.0,8.0,18.0,26.0,24.0,,,,,,,,,5,2,3,5,0,,,,,,,
esposph01,1968,1,BOS,NHL,С,74.0,49.0,77.0,126.0,79.0,56,10,,2,,9,2,351,10,8,10,18,8,,5,,0,,2,
skraska01,2003,1,COL,NHL,Да,82.0,5.0,8.0,13.0,26.0,18,0,1,1,0,1,0,102,11,0,2,2,2,-2,0,0,0,0,0,14
lindrer01,2006,1,DAL,NHL,Р,49.0,5.0,21.0,26.0,70.0,-1,1,7,0,0,0,,95,3,0,0,0,4,-2,0,0,0,0,0,3
vyborda01,2005,1,CBS,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",80.0,22.0,43.0,65.0,50.0,-9,5,27,2,0,6,,145,,,,,,,,,,,,
municr01,1994,1,BUF,NHL,Да,40.0,0.0,6.0,6.0,36.0,-4,0,0,0,0,0,0,32,5,0,1,1,2,0,0,0,0,0,0,3
cironja01,1991,1,WIN,NHL,С,3.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1,,,,,,,,,,,,
rucinma01,2001,1,MTL,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",18.0,2.0,6.0,8.0,12.0,-1,1,1,0,0,0,0,41,,,,,,,,,,,,
fichaer01,1997,1,NYI,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",17.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
chrismi01,1974,1,CLF,NHL,Да,34.0,0.0,14.0,14.0,76.0,-13,0,,0,,0,0,30,,,,,,,,,,,,
demitpa01,1997,1,STL,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",61.0,22.0,30.0,52.0,22.0,11,4,7,4,0,6,1,147,10,3,3,6,2,-3,0,1,0,0,0,32
granato01,2000,1,SJS,NHL,Р,60.0,4.0,5.0,9.0,65.0,-1,1,1,0,0,1,0,85,4,1,0,1,4,0,0,0,0,0,0,5
kingkr01,1990,1,NYR,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",72.0,11.0,14.0,25.0,154.0,-1,0,0,0,0,0,1,107,6,2,0,2,36,2,0,0,0,0,1,15
holmewa01,1982,1,LAK,NHL,С,39.0,8.0,16.0,24.0,7.0,-8,2,,0,,0,1,66,,,,,,,,,,,,
lewisda01,1976,1,NYI,NHL,Да,79.0,4.0,24.0,28.0,44.0,29,0,,1,,1,0,102,12,1,6,7,4,,0,,0,,0,
taylora01,1929,2,NYR,NHL,Р,22.0,2.0,0.0,2.0,28.0,,,,,,,,,4,0,0,0,10,,,,,,,
warwibi01,1942,1,NYR,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",1.0,0.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
armstno01,1962,1,TOR,NHL,Д/Л,7.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
sleiglo01,1983,1,QUE,NHL,Р,44.0,15.0,19.0,34.0,32.0,23,3,,1,,1,1,74,7,1,1,2,42,2,0,,0,,0,3
municr01,1984,1,TOR,NHL,Да,8.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,1,,,,,,,,,,,,
bondrpe01,1994,1,WAS,NHL,Р,47.0,34.0,9.0,43.0,24.0,9,12,6,6,0,3,1,177,7,5,3,8,10,0,2,1,0,0,1,23
adamscr01,2006,1,CAR,NHL,Р,82.0,7.0,7.0,14.0,54.0,-9,0,0,1,1,1,,71,,,,,,,,,,,,
grimsst01,1988,1,CAL,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",1.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
howema01,1978,1,NEW,WHA,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",77.0,42.0,65.0,107.0,32.0,14,13,,6,,,,314,6,4,2,6,6,-2,,,,,1,
evasode01,1993,1,DAL,NHL,С,80.0,11.0,33.0,44.0,66.0,-12,3,8,2,1,2,1,118,9,0,2,2,12,1,0,0,0,0,0,4
sakicjo01,2005,1,COL,NHL,С,82.0,32.0,55.0,87.0,60.0,10,10,24,0,0,6,,263,9,4,5,9,6,-1,1,1,0,0,1,21
mcfadji01,1948,1,DET,NHL,С,55.0,12.0,20.0,32.0,10.0,,,,,,,,,8,0,1,1,6,,,,,,,
browncu01,1997,1,BUF,NHL,С,63.0,12.0,12.0,24.0,34.0,11,1,3,1,1,2,1,91,13,1,2,3,10,6,1,0,0,0,0,23
verstle01,1984,1,TOR,NHL,Р,2.0,0.0,0.0,0.0,0.0,0,0,,0,,0,0,2,,,,,,,,,,,,
hachble01,1983,1,PHI,NHL,С,38.0,11.0,21.0,32.0,4.0,8,1,,0,,2,0,69,3,0,0,0,7,-2,0,,0,,0,5
sheppra01,1997,1,FLO,NHL,Р,61.0,14.0,17.0,31.0,21.0,-13,5,8,0,0,1,0,136,,,,,,,,,,,,
saganro01,1981,1,TOR,NHL,Р,65.0,17.0,16.0,33.0,49.0,-16,0,,0,,1,0,100,,,,,,,,,,,,
smithgr01,1979,1,MNS,NHL,Да,55.0,5.0,13.0,18.0,103.0,-1,1,,1,,1,0,91,12,0,1,1,9,,0,,0,,0,
whiteto02,2000,1,OTT,NHL,С,16.0,4.0,1.0,5.0,4.0,5,0,1,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,2
huetcr01,2007,2,WAS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",13.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,,0,7,0,0,0,2,0,0,0,0,0,0,0
greente01,1961,1,BOS,NHL,Да,66.0,3.0,8.0,11.0,116.0,,,,,,,,,,,,,,,,,,,,
whiteto01,1979,1,MNS,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",6.0,0.0,0.0,0.0,4.0,-2,0,,0,,0,0,10,,,,,,,,,,,,
hangsal01,1976,1,NEW,WHA,Да,74.0,13.0,9.0,22.0,79.0,-24,0,,0,,,,118,4,0,0,0,9,-1,0,,0,,0,
bouchbi01,1927,1,NYA,NHL,Р,43.0,5.0,2.0,7.0,58.0,,,,,,,,,,,,,,,,,,,,
lepissa01,2010,2,CBS,NHL,Да,19.0,0.0,5.0,5.0,18.0,3,0,0,0,0,0,,25,,,,,,,,,,,,
conklty01,2006,1,CBS,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,0,,,,,,,,,,,,
hillira01,1981,1,BOS,NHL,Да,25.0,0.0,8.0,8.0,29.0,6,0,,0,,0,0,17,8,0,1,1,16,,0,,0,,0,
stonemi01,2011,1,OTT,NHL,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,0,0
harribi02,1973,1,NYI,NHL,Р,78.0,23.0,27.0,50.0,34.0,-11,4,,0,,3,2,190,,,,,,,,,,,,
boychza01,2010,1,CAR,NHL,С,23.0,4.0,3.0,7.0,4.0,-2,1,0,0,0,1,,44,,,,,,,,,,,,
darchma01,2010,1,MTL,NHL,"Добро пожаловать в Coral, ваш дружелюбный помощник чат-бот, готовый помочь вам переводить тексты с английского на русский язык и обратно. Как я могу помочь вам сегодня? Пожалуйста, предоставьте текст, который вы хотите перевести.",59.0,12.0,14.0,26.0,10.0,7,2,5,0,0,1,,90,7,1,1,2,0,-1,1,0,0,0,1,12
