year,hofid,name,category
1952,stewane01h,Нельс Стьюарт,Игрок
1962,gardnji01h,Джим Гарнер,Игрок
1964,diliofr01h,Франсис Дилио,Строитель
1974,coultar01h,Арτ Коултер,Игрок
1977,delveal01h,Алекса Делевео,Игрок
1968,hendyji01h,Джим Хендри,Строитель
1958,raymodo01h,Донат Рэймонд,Строитель
1980,lumleha01h,Гарри Люмли,Игрок
1965,russebl01h,Блэр Рассел,Игрок
1995,torrebi01h,Билл Торре,Строитель
1958,irvindi01h,Дик Ирвин,Игрок
1993,shuttst01h,Стив Шутт,Игрок
1986,hanlebi01h,Билл Холлиди,Строитель
1958,fredrfr01h,Франк Фредериксон,Игрок
1974,mooredi01h,Дикки Мёррей,Игрок
1985,pilouru01h,Руди Пилоус,Строитель
1962,broadpu01h,Пунч Броудбент,Игрок
2008,chynoed01h,Эд Чиноветх,Строитель
1958,turnell01h,Ллойд Тёрнер,Строитель
1963,hewitbo01h,Боби Хейвитсон,Судья/Боковой судья
1967,oliveha01h,Гарри Оливер,Игрок
1961,halljo01h,Джо Холл,Игрок
1962,maxwest01h,Парогенератор Максвелл,Игрок
1996,arboual01h,Ал Арбор,Строитель
2003,fuhrgr01h,Грент Фэрр,Игрок
1969,leadeal01h,Аль Лидер,Строитель
1966,lindste01h,Тед Линздейл,Игрок
1980,patrily01h,Линн Патрик,Игрок
1947,joliaau01h,Аурель Жолиа,Игрок
1967,brodatu01h,Тورک-Брода,Игрок
1989,lewishe01h,Херби Льюис,Игрок
1947,nelsofr01h,Франсис Нельсон,Строитель
1977,ballaha01h,Гарольд Баллард,Строитель
1964,durnabi01h,Билл Дёрнэн,Игрок
1984,lemaija01h,Жак Лемар,Игрок
1950,drinkgr01h,Грейм Дриффуотер,Игрок
2004,fletccl01h,Клифф Флетчер,Строитель
1977,cattajo01h,Иосиф Катаринич,Строитель
1979,orrbo01h,Бобби Орр,Игрок
1962,ahearfr01h,Франк Ахерн,Строитель
1960,walkeja01h,Джек Уолкер,Игрок
2008,andergl01h,Гленн Андерсон,Игрок
2007,macinal01h,Ал МакИннис,Игрок
2006,duffdi01h,Дик Дафф,Игрок
1958,gardihe01h,Эрб Гарднер,Игрок
1992,mathefr01h,Франк Маттерс,Строитель
1962,whitcfr01h,Фред Уиткрофт,Игрок
1945,morenho01h,Хоуи Моренз,Игрок
1966,blaketo01h,Тоэ Блейк,Игрок
1983,sindeha01h,Гарри Синден,Строитель
2009,yzermst01h,Стив Йзерман,Игрок
1962,noblere01h,Редж Нобл,Игрок
1958,hayge01h,Джордж Гей,Игрок
1947,northwi01h,Уильям Нортей,Строитель
2003,kilrebr01h,Брайан Килреа,Строитель
1952,johnsmo01h,Моос Джонсон,Игрок
1967,colvine01h,Нил Колвилл,Игрок
1965,benedcl01h,Клинт Бенедикт,Игрок
1945,pulfoha01h,Харви Пулфорд,Игрок
2006,brookhe01h,Эрб Брукс,Строитель
1980,butteja01h,Джек Баттерсфорд,Строитель
1958,cleghsp01h,Спрауг Клегхорн,Игрок
1984,milfoja01h,Джейк Милфорд,Строитель
1962,wilsoph01h,Фат Уилсон,Игрок
1970,lebelro01h,Боб Ле Бел,Строитель
1993,knoxse01h,Саймон Нокс,Строитель
1958,norrija02h,Джеймс Норрис-старший,Строитель
1966,brimsfr01h,Франк Бримсек,Игрок
1950,patrifr01h,Франк Патрик,Строитель
1961,ionmi01h,Мики Ион,Судья/Боковой судья
2007,francro01h,Рон Фрэнсис,Игрок
2002,langwro01h,Род Лэнгвей,Игрок
1962,smithal03h,Альф Смит,Игрок
1996,salmibo01h,Борже Салминг,Игрок
1961,brownge03h,Джордж Браун,Строитель
1970,dyeba01h,Бабе Дай,Игрок
1958,conneal01h,Аλεκ Коннелл,Игрок
1962,pitredi01h,Дидье Питр,Игрок
1965,mosiebi01h,Билл Мозенко,Игрок
1993,grifffr01h,Франк Гриффитс,Строитель
1964,stewaja01h,Джек Стюарт,Игрок
1964,campban01h,Анюс Кэмпбелл,Строитель
2005,neelyca01h,Кэм Нилли,Игрок
1988,snideed01h,Эдвард Снайдер,Строитель
1962,hernri01h,Райли Эрн,Игрок
1966,prattba01h,Бебе Пратт,Игрок
2001,gartnmi01h,Майк Гартнер,Игрок
2007,gregoji01h,Джим Грегори,Строитель
1950,grantmi01h,Майк Грант,Игрок
1947,bowieru01h,Рассел Боуи,Игрок
1976,quackbi01h,Билл Кэкенбуш,Игрок
1958,smythco01h,Конн Смайт,Строитель
1992,johnsbo02h,Боб Джонсон,Строитель
1958,pickaal01h,Аллан Пикард,Строитель
1988,oconnbu01h,Буди О'Коннор,Игрок
2003,ilitcmi01h,Майк Иллич,Строитель
1972,adamswe01h,Уэстон Адамс,Строитель
1959,adamsja01h,Джек Адамс,Игрок
1958,dudlege01h,Джордж Дудли,Строитель
1960,selkefr01h,Франк Селке,Строитель
1952,mackami01h,Майки Маккей,Игрок
2000,bushwa01h,Уолтер Буш,Строитель
1965,russeer01h,Эрни Расселл,Игрок
1978,pollosa01h,Сэм Поллок,Строитель
1974,dundeto01h,Томми Дандервелл,Игрок
1975,pilotpi01h,Пьер Пильот,Игрок
2005,kharlva01h,Валери Харимов,Игрок
1994,conacli01h,Лионель Коначер,Игрок
1961,ellioch01h,Чарльз Эллиот,Судья/Боковой судья
1965,barryma01h,Марты Барри,Игрок
1978,bickejo01h,Джон Бикелл,Строитель
1994,oneilbr01h,Брайан О'Нил,Строитель
1971,robergo02h,Горд Робертс,Игрок
1972,belivje01h,Жан Беливуа,Игрок
1971,wirtzar01h,Артур Вирц,Строитель
2000,savarde01h,Денис Савард,Игрок
1965,lockhth01h,Томми Локхарт,Строитель
1961,smeatco01h,Купер Смитон,Судья/Боковой судья
1989,sittlda01h,Даррелл Ситлер,Игрок
1961,waghofr01h,Фред Вагхорне,Строитель
1960,bouchge01h,Жорж Буше,Игрок
2001,fetisvi01h,Вячеслав FETИСов,Игрок
1982,francem01h,Эмиль Фрэнсис,Строитель
1990,perregi01h,Гильберт Перре,Игрок
1991,pulfobo01h,Боб Пульфорд,Игрок
2010,granaca01h,Камми Гранато,Игрок
1961,dayha01h,Счастливого Дня,Игрок
1964,chadwbi01h,Билл Чадвик,Судья/Боковой судья
1998,murraat01h,Аथल Мюррей,Строитель
1947,sutheja01h,Джеймс Сутерленд,Строитель
2008,larioig01h,Игорь Ларионов,Игрок
1962,roddemi01h,Майк Родден,Судья/Боковой судья
2002,gillicl01h,Кларк Килз,Игрок
1945,vezinge01h,Джордж Везина,Игрок
1960,kilpajo01h,Джон Килпатрик,Строитель
1962,watsoha01h,Гарри Уотсон,Игрок
1958,clancki01h,Король Кливленд,Игрок
1961,rankifr01h,Франк Ранкин,Игрок
1969,wortero01h,Рой Вотерс,Игрок
1999,gretzwa01h,Уэйн Гретцки,Игрок
1952,boondi01h,Дикки Бун,Игрок
1947,shoreed01h,Эдди Шор,Игрок
1950,triheha01h,Гарри Триhei,Игрок
1989,tretivl01h,Владислав Третяк,Игрок
1997,lemiema01h,Марио Лемьё,Игрок
1970,johnsto01h,Том Джонсон,Игрок
1997,trottbr01h,Брайан Троттир,Игрок
1987,giacoed01h,Эд Джиякомин,Игрок
1962,simpsjo01h,Джо Симпсон,Игрок
1975,armstge01h,Джордж Армстронг,Игрок
1958,duttore01h,Ред Дэттон,Игрок
1961,richama01h,Морис Ришар,Игрок
1962,lavioja01h,Джек Лавиолетт,Игрок
1960,adamsch01h,Чарльз Адамс,Строитель
2010,develji01h,Джим Деваллоно,Строитель
1990,poilebu01h,Буд Поил,Строитель
1975,baileac01h,Ац Ебели,Игрок
1969,norribr01h,Брюс Норрис,Строитель
1995,robinla01h,Лэрри Робинсон,Игрок
1965,hewitfo01h,Фостер Хьютон,Строитель
1947,robincl01h,Клод Роббинс,Строитель
2009,robitlu01h,Люк Робита́ль,Игрок
1980,worslgu01h,Гмп Уорсли,Игрок
1968,dunnji01h,Джимми Дунн,Строитель
1973,raynech01h,Чак Рейнер,Игрок
1966,reardke01h,Кен Рендорн,Игрок
1983,mikitst01h,Стан Микита,Игрок
1968,cowlebi01h,Билл Коуви,Игрок
2011,nieuwjo01h,Джо Ньюдэник,Игрок
1986,savarse01h,Серж Савард,Игрок
1962,gilmobi01h,Билли Гилмур,Игрок
1963,dandule01h,Лейо Дандуранд,Строитель
1961,loicqpa01h,Паль Лойк,Строитель
1961,seibeol01h,Оливер Зайберт,Игрок
1947,clappdi01h,Дит Клэппер,Игрок
1992,dionnma01h,Марсель Дион,Игрок
1972,howego01h,Горди Хоу,Игрок
1978,bathgan01h,Энди Батгейт,Игрок
1959,dennecy01h,Ци Денни,Игрок
1988,hayesge01h,Джордж Хейс,Судья/Боковой судья
1982,cournyv01h,Иван Корнио,Игрок
2009,hullbr01h,Бретт Халл,Игрок
1976,gibsoja02h,Джек Гибсон,Строитель
1970,gadsbbi01h,Билл Гадсби,Игрок
1962,hylanha01h,Гарри Хайленд,Игрок
1987,pavelma03h,Мэтт Павелич,Судья/Боковой судья
1966,lachel01h,Элмер Лач,Игрок
1958,lehmahu01h,Хью Лизард,Игрок
1964,bentldo01h,Дуг Бентли,Игрок
2006,roypa01h,Патрик Рой,Игрок
1986,boivile01h,Ле Бывин,Игрок
1991,bowmasc01h,Скоти Боумен,Строитель
1950,lalonne01h,Ньюси Лалонд,Игрок
1975,hallgl01h,Гленн Холл,Игрок
1988,parkbr01h,Брад Парк,Игрок
1950,malonjo01h,Джо Малон,Игрок
1979,juckego01h,Гордон Джукес,Строитель
2010,seamado01h,Доктор Симен,Строитель
1979,richahe01h,Генри Ричард,Игрок
1945,mcgeefr01h,Франк Макги,Игрок
2005,costemu01h,Мюррей Костелло,Строитель
1958,johnsch01h,Чинг Джонсон,Игрок
1979,howelha01h,Гарри Хоуелл,Игрок
1962,obrieja01h,Амброуз О'Брайен,Строитель
1969,abelsi01h,Сид Эйбл,Игрок
1950,richage01h,Джордж Ричардсон,Игрок
1992,gainebo01h,Боб Гейни,Игрок
1945,stanlfr01h,Фредерик Стэнли,Строитель
1982,gilbero01h,Род Гилберт,Игрок
2009,lamorlo01h,Лу Ламореллио,Строитель
1981,mahovfr01h,Франк Махович,Игрок
1975,bucklfr01h,Франк Буклан,Строитель
1966,bentlma01h,Макс Бентли,Игрок
1949,rossar01h,Арт Росс,Игрок
1990,barbebi01h,Билл Барбер,Игрок
1994,watsoha02h,Гарри Уотсон,Игрок
1966,kennete01h,Тед Кеннеди,Игрок
1961,appssy01h,Сил Апс,Игрок
1991,armstne01h,Нил Армстронг,Судья/Боковой судья
1961,hainsge01h,Джордж Хейнсворث,Игрок
1995,cookbu01h,Бун Кук,Игрок
1984,imlacpu01h,Пунч Имлах,Строитель
1965,marshja02h,Джек Маршалл,Игрок
1982,ullmano01h,Норма Уллман,Игрок
1947,nighbfr01h,Франк Найтбор,Игрок
1950,griffsi01h,Сай Гриффис,Игрок
1952,goheemo01h,Моос Гохен,Игрок
1993,smithbi01h,Билли Смит,Игрок
1998,stastpe01h,Питер Стастны,Игрок
2007,stevesc01h,Скотт Стивенз,Игрок
1962,camerha01h,Гарри Кэмерон,Игрок
1962,smithfr01h,Франк Смит,Строитель
1993,lapoigu01h,Гийом Лапоант,Игрок
1966,bouchbu01h,Бутч Бошард,Игрок
1977,ahearbu01h,Бунни Аχαρне,Строитель
1962,norrija03h,Джеймс Норрис,Строитель
1981,stanlal01h,Аллан Стэнли,Игрок
1978,tuttwi01h,Уильям Татт,Строитель
1984,parenbe01h,Бэрни Пент,Игрок
1945,bakerho01h,Хобей Бейкер,Игрок
1965,hornere01h,Красный Хорнер,Игрок
1971,jacksbu01h,Бушер Джексон,Игрок
1987,ziegljo01h,Джон Циглер,Строитель
1945,gardich01h,Чарли Гардин,Игрок
1962,mcgimbi01h,Билли МакГимси,Игрок
1952,cookbi01h,Билл Кук,Игрок
1998,conacro01h,Рой Кончер,Игрок
1963,seibeea01h,Элджей Сиберт,Игрок
1958,foystfr01h,Франк Фойстон,Игрок
1962,ruttaja01h,Джек Руттан,Игрок
2011,howema01h,Марк Хоу,Игрок
1947,hewitwi01h,Уильям Хивит,Строитель
2000,mullejo01h,Джо Маллен,Игрок
1999,vanhean01h,Энди Ван Хелмонд,Судья/Боковой судья
1983,drydeke01h,Кен Драйден,Игрок
1992,mcdonla01h,Лэнни Макдональд,Игрок
1950,davidal01h,Скоти Дэвидсон,Игрок
1992,allenke01h,Кейт Аллен,Строитель
1962,schrisw01h,Сьюани Шринер,Игрок
1981,ashlejo01h,Джон Ашли,Судья/Боковой судья
1962,walshma01h,Марти Уолш,Игрок
1972,holmeha01h,Хап Холмс,Игрок
1996,bauerbo01h,Бобби Бауэр,Игрок
1964,siebeba01h,Бебе Зиберт,Игрок
1985,olmstbe01h,Берт Олмстед,Игрок
1983,hullbo01h,Бобби Хэлл,Игрок
2009,leetcbr01h,Брайан Леч,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1958,bouchfr01h,Франк Буше,Игрок
