orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10793,AROUT,3,1997-12-24T00:00:00,1998-01-21T00:00:00,1998-01-08T00:00:00,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10800,SEVES,1,1997-12-26T00:00:00,1998-01-23T00:00:00,1998-01-05T00:00:00,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10832,LAMAI,2,1998-01-14T00:00:00,1998-02-11T00:00:00,1998-01-19T00:00:00,2,43.26,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10840,LINOD,4,1998-01-19T00:00:00,1998-03-02T00:00:00,1998-02-16T00:00:00,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10841,SUPRD,5,1998-01-20T00:00:00,1998-02-17T00:00:00,1998-01-29T00:00:00,2,424.3,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10901,HILAA,4,1998-02-23T00:00:00,1998-03-23T00:00:00,1998-02-26T00:00:00,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10903,HANAR,3,1998-02-24T00:00:00,1998-03-24T00:00:00,1998-03-04T00:00:00,3,36.71,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10913,QUEEN,4,1998-02-26T00:00:00,1998-03-26T00:00:00,1998-03-04T00:00:00,1,33.05,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10916,RANCH,1,1998-02-27T00:00:00,1998-03-27T00:00:00,1998-03-09T00:00:00,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10920,AROUT,4,1998-03-03T00:00:00,1998-03-31T00:00:00,1998-03-09T00:00:00,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10941,SAVEA,7,1998-03-11T00:00:00,1998-04-08T00:00:00,1998-03-20T00:00:00,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10952,ALFKI,1,1998-03-16T00:00:00,1998-04-27T00:00:00,1998-03-24T00:00:00,1,40.42,Alfred-s Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10954,LINOD,5,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10972,LACOR,4,1998-03-24T00:00:00,1998-04-21T00:00:00,1998-03-26T00:00:00,2,0.02,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France
10981,HANAR,1,1998-03-27T00:00:00,1998-04-24T00:00:00,1998-04-02T00:00:00,2,193.37,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10990,ERNSH,2,1998-04-01T00:00:00,1998-05-13T00:00:00,1998-04-07T00:00:00,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
11029,CHOPS,4,1998-04-16T00:00:00,1998-05-14T00:00:00,1998-04-27T00:00:00,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
11038,SUPRD,1,1998-04-21T00:00:00,1998-05-19T00:00:00,1998-04-30T00:00:00,2,29.59,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11039,LINOD,1,1998-04-21T00:00:00,1998-05-19T00:00:00,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11056,EASTC,8,1998-04-28T00:00:00,1998-05-12T00:00:00,1998-05-01T00:00:00,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
11077,RATTC,1,1998-05-06T00:00:00,1998-06-03T00:00:00,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10563,RICAR,2,1997-06-10T00:00:00,1997-07-22T00:00:00,1997-06-24T00:00:00,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11017,ERNSH,9,1998-04-13T00:00:00,1998-05-11T00:00:00,1998-04-20T00:00:00,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10498,HILAA,8,1997-04-07T00:00:00,1997-05-05T00:00:00,1997-04-11T00:00:00,2,29.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10833,OTTIK,6,1998-01-15T00:00:00,1998-02-12T00:00:00,1998-01-23T00:00:00,2,71.49,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10802,SIMOB,4,1997-12-29T00:00:00,1998-01-26T00:00:00,1998-01-02T00:00:00,2,257.26,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10740,WHITC,4,1997-11-13T00:00:00,1997-12-11T00:00:00,1997-11-25T00:00:00,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
