hofid,yearid,votedby,ballots,needed,votes,inducted,category
crandde01h,1978,ББВАА,379.0,285.0,6.0,Н,Игрок
leebi03h,1988,ББВАА,427.0,321.0,3.0,Н,Игрок
lewisdu01h,1952,ББВАА,234.0,176.0,11.0,Н,Игрок
kellejo01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
newsobo01h,1967,ББВАА,292.0,219.0,19.0,Н,Игрок
freehbi01h,1982,ББВАА,415.0,312.0,2.0,Н,Игрок
furilca01h,1972,ББВАА,396.0,297.0,2.0,Н,Игрок
sotoma01h,1994,ББВАА,456.0,342.0,0.0,Н,Игрок
suttodo01h,1996,ББВАА,470.0,353.0,300.0,Н,Игрок
floodcu01h,1993,ББВАА,423.0,318.0,36.0,Н,Игрок
hattogr01h,1967,ББВАА,292.0,219.0,1.0,Н,Игрок
ricesa01h,1960,ББВАА,269.0,202.0,143.0,Н,Игрок
gelbech01h,1951,ББВАА,226.0,170.0,1.0,Н,Игрок
chancfr01h,1946,Окончательное голосование,263.0,198.0,150.0,Н,Игрок
lombaer01h,1967,ББВАА,292.0,219.0,43.0,Н,Игрок
oneilst01h,1952,ББВАА,234.0,176.0,10.0,Н,Игрок
hoopeha01h,1948,ББВАА,121.0,91.0,2.0,Н,Игрок
smithle02h,2003,ББВАА,496.0,372.0,210.0,Н,Игрок
bridgto01h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
marioma01h,1971,ББВАА,360.0,270.0,123.0,Н,Игрок
coopewi01h,1953,ББВАА,264.0,198.0,9.0,Н,Игрок
coopewi01h,1949,ББВАА,153.0,115.0,4.0,Н,Игрок
alexape01h,1937,ББВАА,201.0,151.0,125.0,Н,Игрок
motama01h,1988,ББВАА,427.0,321.0,18.0,Н,Игрок
ruffire01h,1955,ББВАА,251.0,189.0,60.0,Н,Игрок
ferrewe01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
marbefi01h,1958,ББВАА,266.0,200.0,5.0,Н,Игрок
allendi01h,1987,ББВАА,413.0,310.0,55.0,Н,Игрок
sherdbi01h,1958,ББВАА,266.0,200.0,2.0,Н,Игрок
staubru01h,1997,ББВАА,473.0,353.0,18.0,Н,Игрок
welchmi01h,1973,Ветераны,,,,Y,Игрок
burdele01h,1980,ББВАА,385.0,289.0,66.0,Н,Игрок
gosligo01h,1955,ББВАА,251.0,189.0,7.0,Н,Игрок
munsoth01h,1990,ББВАА,444.0,333.0,33.0,Н,Игрок
snidedu01h,1972,ББВАА,396.0,297.0,84.0,Н,Игрок
judgejo01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
sewellu01h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
wheatza01h,1950,ББВАА,168.0,126.0,17.0,Н,Игрок
moseswa01h,1968,ББВАА,283.0,213.0,4.0,Н,Игрок
heilmha01h,1947,ББВАА,161.0,121.0,65.0,Н,Игрок
kluszte01h,1981,ББВАА,401.0,301.0,56.0,Н,Игрок
murrare01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
adamsba01h,1938,ББВАА,262.0,197.0,11.0,Н,Игрок
pinsova01h,1992,ББВАА,430.0,323.0,36.0,Н,Игрок
parkeda01h,2005,ББВАА,516.0,387.0,65.0,Н,Игрок
perezto01h,1996,ББВАА,470.0,353.0,309.0,Н,Игрок
wynnea01h,1970,ББВАА,300.0,225.0,140.0,Н,Игрок
bottoji01h,1958,ББВАА,266.0,200.0,57.0,Н,Игрок
snidedu01h,1970,ББВАА,300.0,225.0,51.0,Н,Игрок
pinsova01h,1990,ББВАА,444.0,333.0,36.0,Н,Игрок
kinerra01h,1975,ББВАА,362.0,272.0,273.0,Y,Игрок
yeagest01h,1992,ББВАА,430.0,323.0,2.0,Н,Игрок
ruffire01h,1966,ББВАА,302.0,227.0,208.0,Н,Игрок
sewellu01h,1958,ББВАА,266.0,200.0,3.0,Н,Игрок
fitzsfr01h,1960,ББВАА,269.0,202.0,13.0,Н,Игрок
wertzvi01h,1972,ББВАА,396.0,297.0,4.0,Н,Игрок
bancrda01h,1937,ББВАА,201.0,151.0,3.0,Н,Игрок
grimebu01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
newcodo01h,1967,ББВАА,292.0,219.0,18.0,Н,Игрок
santolo99h,2006,Негритянская лига,,,,Y,Игрок
pikeli01h,1936,Ветераны,78.0,59.0,1.0,Н,Игрок
roushed01h,1962,Ветераны,,,,Y,Игрок
whiteea01h,1962,ББВАА,160.0,120.0,6.0,Н,Игрок
friscfr01h,1939,ББВАА,274.0,206.0,26.0,Н,Игрок
tennefr02h,1939,ББВАА,274.0,206.0,3.0,Н,Игрок
leevesa01h,1937,ББВАА,201.0,151.0,1.0,Н,Игрок
simsdu01h,1980,ББВАА,385.0,289.0,0.0,Н,Игрок
pennohe01h,1939,ББВАА,274.0,206.0,40.0,Н,Игрок
davissp01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
schalra01h,1953,ББВАА,264.0,198.0,52.0,Н,Игрок
kammwi01h,1960,ББВАА,269.0,202.0,1.0,Н,Игрок
bunniji01h,1989,ББВАА,447.0,336.0,283.0,Н,Игрок
pinsova01h,1988,ББВАА,427.0,321.0,67.0,Н,Игрок
sainjo01h,1964,ББВАА,201.0,151.0,3.0,Н,Игрок
cartega01h,2002,ББВАА,472.0,354.0,343.0,Н,Игрок
newhoha01h,1962,ББВАА,160.0,120.0,4.0,Н,Игрок
langebi01h,1936,Ветераны,78.0,59.0,6.0,Н,Игрок
rudijo01h,1988,ББВАА,427.0,321.0,0.0,Н,Игрок
tiantlu01h,1992,ББВАА,430.0,323.0,50.0,Н,Игрок
coopewi01h,1948,ББВАА,121.0,91.0,2.0,Н,Игрок
mizejo01h,1981,Ветераны,,,,Y,Игрок
seweljo01h,1977,Ветераны,,,,Y,Игрок
sheckji01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
walketo04h,2013,ББВАА,569.0,427.0,0.0,Н,Игрок
stottto01h,2008,ББВАА,543.0,408.0,1.0,Н,Игрок
gordojo01h,1968,ББВАА,283.0,213.0,77.0,Н,Игрок
grovele01h,1945,ББВАА,247.0,186.0,28.0,Н,Игрок
lolicmi01h,1996,ББВАА,470.0,353.0,33.0,Н,Игрок
boyerke01h,1992,ББВАА,430.0,323.0,71.0,Н,Игрок
olivato01h,1983,ББВАА,374.0,281.0,75.0,Н,Игрок
manushe01h,1962,ББВАА,160.0,120.0,15.0,Н,Игрок
grohhe01h,1955,ББВАА,251.0,189.0,5.0,Н,Игрок
mcmanma01h,1958,ББВАА,266.0,200.0,2.0,Н,Игрок
johnsde01h,1982,ББВАА,415.0,312.0,0.0,Н,Игрок
youngro01h,1945,ББВАА,247.0,186.0,22.0,Н,Игрок
gomezle01h,1946,Выдвижение кандидатур,202.0,,4.0,Н,Игрок
wilheho01h,1980,ББВАА,385.0,289.0,209.0,Н,Игрок
zimmech01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
paganjo01h,1979,ББВАА,432.0,324.0,0.0,Н,Игрок
gibsoki01h,2001,ББВАА,515.0,387.0,13.0,Н,Игрок
kneppbo01h,1996,ББВАА,470.0,353.0,0.0,Н,Игрок
oneilst01h,1951,ББВАА,226.0,170.0,3.0,Н,Игрок
lopated01h,1968,ББВАА,283.0,213.0,2.0,Н,Игрок
gowdyha01h,1938,ББВАА,262.0,197.0,8.0,Н,Игрок
reuscri01h,1997,ББВАА,473.0,353.0,2.0,Н,Игрок
grovele01h,1936,ББВАА,226.0,170.0,12.0,Н,Игрок
erskica01h,1974,ББВАА,365.0,274.0,11.0,Н,Игрок
bakerfr01h,1938,ББВАА,262.0,197.0,32.0,Н,Игрок
cirilje01h,2013,ББВАА,569.0,427.0,0.0,Н,Игрок
conceda01h,2000,ББВАА,499.0,375.0,67.0,Н,Игрок
hermaba01h,1955,ББВАА,251.0,189.0,5.0,Н,Игрок
durocle01h,1964,ББВАА,201.0,151.0,15.0,Н,Игрок
youngro01h,1951,ББВАА,226.0,170.0,34.0,Н,Игрок
messean01h,1986,ББВАА,425.0,319.0,3.0,Н,Игрок
colliji01h,1945,ББВАА,247.0,186.0,121.0,Н,Игрок
willsma01h,1979,ББВАА,432.0,324.0,166.0,Н,Игрок
rolfere01h,1951,ББВАА,226.0,170.0,6.0,Н,Игрок
scottev01h,1951,ББВАА,226.0,170.0,2.0,Н,Игрок
reussje01h,1996,ББВАА,470.0,353.0,2.0,Н,Игрок
kerrdi01h,1939,ББВАА,274.0,206.0,5.0,Н,Игрок
zachato01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
marshmi01h,1987,ББВАА,413.0,310.0,6.0,Н,Игрок
lewisdu01h,1954,ББВАА,252.0,189.0,20.0,Н,Игрок
hafeych01h,1950,ББВАА,168.0,126.0,4.0,Н,Игрок
pinsova01h,1983,ББВАА,374.0,281.0,12.0,Н,Игрок
harribu01h,1948,ББВАА,121.0,91.0,3.0,Н,Менеджер
newhoha01h,1973,ББВАА,380.0,285.0,79.0,Н,Игрок
crawfsa01h,1938,ББВАА,262.0,197.0,11.0,Н,Игрок
ehmkeho01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
fergujo01h,1989,ББВАА,447.0,336.0,0.0,Н,Игрок
suttodo01h,1995,ББВАА,460.0,345.0,264.0,Н,Игрок
jackstr01h,1960,ББВАА,269.0,202.0,11.0,Н,Игрок
ricesa01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
santoro01h,1980,ББВАА,385.0,289.0,15.0,Н,Игрок
tiantlu01h,1998,ББВАА,473.0,355.0,62.0,Н,Игрок
whitebu01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
murphda05h,2001,ББВАА,515.0,387.0,93.0,Н,Игрок
bresnro01h,1942,ББВАА,233.0,175.0,57.0,Н,Игрок
youngro01h,1949,ББВАА,153.0,115.0,20.0,Н,Игрок
rowesc01h,1969,ББВАА,340.0,255.0,17.0,Н,Игрок
medwijo01h,1964,Выключить,201.0,,130.0,Н,Игрок
cronijo01h,1949,ББВАА,153.0,115.0,33.0,Н,Игрок
nehfar01h,1951,ББВАА,226.0,170.0,4.0,Н,Игрок
hernake01h,1996,ББВАА,470.0,353.0,24.0,Н,Игрок
kaatji01h,1999,ББВАА,497.0,373.0,100.0,Н,Игрок
suttodo01h,1994,ББВАА,456.0,342.0,259.0,Н,Игрок
larsedo01h,1985,ББВАА,395.0,297.0,32.0,Н,Игрок
wrighgl01h,1949,ББВАА,153.0,115.0,1.0,Н,Игрок
fernaal01h,2006,ББВАА,520.0,390.0,0.0,Н,Игрок
parrila01h,1994,ББВАА,456.0,342.0,2.0,Н,Игрок
jacksjo01h,1936,ББВАА,226.0,170.0,2.0,Н,Игрок
mageesh01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
southbi01h,2008,Ветераны,,,,Y,Менеджер
odoulle01h,1950,ББВАА,168.0,126.0,9.0,Н,Игрок
mcgwima01h,2013,ББВАА,569.0,427.0,96.0,Н,Игрок
foxne01h,1972,ББВАА,396.0,297.0,64.0,Н,Игрок
schacal01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
schoere01h,1976,ББВАА,388.0,291.0,129.0,Н,Игрок
boudrlo01h,1968,ББВАА,283.0,213.0,146.0,Н,Игрок
jonessa01h,1955,ББВАА,251.0,189.0,1.0,Н,Игрок
averiea01h,1956,ББВАА,193.0,145.0,3.0,Н,Игрок
lavagco01h,1960,ББВАА,269.0,202.0,2.0,Н,Игрок
roganbu99h,1998,Ветераны,,,,Y,Игрок
smithea02h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
hillpe99h,2006,Негритянская лига,,,,Y,Игрок
torrejo01h,1992,ББВАА,430.0,323.0,62.0,Н,Игрок
newcodo01h,1977,ББВАА,383.0,288.0,43.0,Н,Игрок
floodcu01h,1978,ББВАА,379.0,285.0,8.0,Н,Игрок
mayru01h,1989,ББВАА,447.0,336.0,0.0,Н,Игрок
bancrda01h,1952,ББВАА,234.0,176.0,11.0,Н,Игрок
delahed01h,1942,ББВАА,233.0,175.0,104.0,Н,Игрок
grimsro02h,1988,ББВАА,427.0,321.0,0.0,Н,Игрок
brechha01h,1969,ББВАА,340.0,255.0,2.0,Н,Игрок
schumha02h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
slaugen01h,1985,Ветераны,,,,Y,Игрок
bakerfr01h,1937,ББВАА,201.0,151.0,13.0,Н,Игрок
kellge01h,1974,ББВАА,365.0,274.0,94.0,Н,Игрок
hoytwa01h,1948,ББВАА,121.0,91.0,7.0,Н,Игрок
kinerra01h,1971,ББВАА,360.0,270.0,212.0,Н,Игрок
seguida01h,2010,ББВАА,539.0,405.0,1.0,Н,Игрок
marbefi01h,1960,ББВАА,269.0,202.0,2.0,Н,Игрок
burdele01h,1974,ББВАА,365.0,274.0,7.0,Н,Игрок
bagweje01h,2012,ББВАА,573.0,430.0,321.0,Н,Игрок
bushgu01h,1956,ББВАА,193.0,145.0,2.0,Н,Игрок
griffcl01h,1939,ББВАА,274.0,206.0,20.0,Н,Пионер/Исполнительный
fletcar01h,1947,ББВАА,161.0,121.0,3.0,Н,Игрок
warnelo01h,1964,ББВАА,201.0,151.0,13.0,Н,Игрок
hodgegi01h,1977,ББВАА,383.0,288.0,224.0,Н,Игрок
grimmch01h,1949,ББВАА,153.0,115.0,10.0,Н,Игрок
medwijo01h,1960,ББВАА,269.0,202.0,38.0,Н,Игрок
brechha01h,1970,ББВАА,300.0,225.0,3.0,Н,Игрок
slaugen01h,1968,ББВАА,283.0,213.0,129.0,Н,Игрок
oneilpa01h,2007,ББВАА,545.0,409.0,12.0,Н,Игрок
hackst01h,1950,ББВАА,168.0,126.0,8.0,Н,Игрок
wilheho01h,1985,ББВАА,395.0,297.0,331.0,Y,Игрок
murrare01h,1937,ББВАА,201.0,151.0,1.0,Н,Игрок
sherdbi01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
rizzuph01h,1966,ББВАА,302.0,227.0,54.0,Н,Игрок
stewada01h,2001,ББВАА,515.0,387.0,38.0,Н,Игрок
milleno01h,1980,ББВАА,385.0,289.0,0.0,Н,Игрок
downibr01h,1998,ББВАА,473.0,355.0,2.0,Н,Игрок
unserde01h,1988,ББВАА,427.0,321.0,0.0,Н,Игрок
murphda05h,2006,ББВАА,520.0,390.0,56.0,Н,Игрок
cronijo01h,1952,ББВАА,234.0,176.0,48.0,Н,Игрок
drysddo01h,1982,ББВАА,415.0,312.0,233.0,Н,Игрок
larsedo01h,1982,ББВАА,415.0,312.0,32.0,Н,Игрок
grantmu01h,1978,ББВАА,379.0,285.0,0.0,Н,Игрок
selkige01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
ehmkeho01h,1952,ББВАА,234.0,176.0,1.0,Н,Игрок
haineje01h,1953,ББВАА,264.0,198.0,4.0,Н,Игрок
wyattwh01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
lopezja01h,2012,ББВАА,573.0,430.0,1.0,Н,Игрок
elberki01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
mcnalda01h,1985,ББВАА,395.0,297.0,7.0,Н,Игрок
frickfo99h,1970,Ветераны,,,,Y,Пионер/Исполнительный
bakerfr01h,1936,ББВАА,226.0,170.0,1.0,Н,Игрок
mcmulke01h,1983,ББВАА,374.0,281.0,0.0,Н,Игрок
oliveal01h,1991,ББВАА,443.0,333.0,19.0,Н,Игрок
hurstbr01h,2000,ББВАА,499.0,375.0,1.0,Н,Игрок
hallabi01h,1948,ББВАА,121.0,91.0,1.0,Н,Игрок
gordojo01h,1955,ББВАА,251.0,189.0,1.0,Н,Игрок
fletcar01h,1951,ББВАА,226.0,170.0,4.0,Н,Игрок
schalra01h,1939,ББВАА,274.0,206.0,35.0,Н,Игрок
phillto02h,2005,ББВАА,516.0,387.0,1.0,Н,Игрок
ruffire01h,1953,ББВАА,264.0,198.0,24.0,Н,Игрок
steinha01h,1937,ББВАА,201.0,151.0,1.0,Н,Игрок
perezto01h,1999,ББВАА,497.0,373.0,302.0,Н,Игрок
rommeed01h,1949,ББВАА,153.0,115.0,2.0,Н,Игрок
jossad01h,1937,ББВАА,201.0,151.0,11.0,Н,Игрок
eversjo01h,1939,ББВАА,274.0,206.0,107.0,Н,Игрок
grimmch01h,1950,ББВАА,168.0,126.0,13.0,Н,Игрок
phillde01h,1946,Выдвижение кандидатур,202.0,,1.0,Н,Игрок
thomsbo01h,1966,ББВАА,302.0,227.0,12.0,Н,Игрок
larkiba01h,2011,ББВАА,581.0,436.0,361.0,Н,Игрок
piazzmi01h,2013,ББВАА,569.0,427.0,329.0,Н,Игрок
bunniji01h,1977,ББВАА,383.0,288.0,146.0,Н,Игрок
kellge01h,1969,ББВАА,340.0,255.0,60.0,Н,Игрок
drysddo01h,1984,ББВАА,403.0,303.0,316.0,Y,Игрок
woodwi01h,1989,ББВАА,447.0,336.0,14.0,Н,Игрок
mungova01h,1958,ББВАА,266.0,200.0,2.0,Н,Игрок
bailebo01h,1984,ББВАА,403.0,303.0,1.0,Н,Игрок
ramospe01h,1978,ББВАА,379.0,285.0,0.0,Н,Игрок
haddiha01h,1978,ББВАА,379.0,285.0,7.0,Н,Игрок
lindsfr01h,1962,ББВАА,160.0,120.0,7.0,Н,Игрок
olivato01h,1989,ББВАА,447.0,336.0,135.0,Н,Игрок
riceji01h,1997,ББВАА,473.0,353.0,178.0,Н,Игрок
perryga01h,1989,ББВАА,447.0,336.0,304.0,Н,Игрок
pennohe01h,1938,ББВАА,262.0,197.0,37.0,Н,Игрок
altroni01h,1956,ББВАА,193.0,145.0,1.0,Н,Игрок
dykesji01h,1952,ББВАА,234.0,176.0,5.0,Н,Игрок
rixeyep01h,1956,ББВАА,193.0,145.0,27.0,Н,Игрок
gleaski01h,1939,ББВАА,274.0,206.0,1.0,Н,Игрок
marioma01h,1966,ББВАА,302.0,227.0,86.0,Н,Игрок
willibi01h,1986,ББВАА,425.0,319.0,315.0,Н,Игрок
bluevi01h,1995,ББВАА,460.0,345.0,26.0,Н,Игрок
dahlebi01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
oneilst01h,1958,ББВАА,266.0,200.0,10.0,Н,Игрок
martied01h,2010,ББВАА,539.0,405.0,195.0,Н,Игрок
vernomi01h,1968,ББВАА,283.0,213.0,22.0,Н,Игрок
reynoal01h,1970,ББВАА,300.0,225.0,89.0,Н,Игрок
mondera01h,2011,ББВАА,581.0,436.0,0.0,Н,Игрок
lucasre01h,1949,ББВАА,153.0,115.0,2.0,Н,Игрок
parkeda01h,2000,ББВАА,499.0,375.0,104.0,Н,Игрок
willicy01h,1938,ББВАА,262.0,197.0,1.0,Н,Игрок
sundbji01h,1995,ББВАА,460.0,345.0,1.0,Н,Игрок
rommeed01h,1960,ББВАА,269.0,202.0,12.0,Н,Игрок
wilheho01h,1979,ББВАА,432.0,324.0,168.0,Н,Игрок
dawsoan01h,2003,ББВАА,496.0,372.0,248.0,Н,Игрок
hartnga01h,1955,ББВАА,251.0,189.0,195.0,Y,Игрок
parkeda01h,2007,ББВАА,545.0,409.0,62.0,Н,Игрок
fitzsfr01h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
grissma01h,1966,ББВАА,302.0,227.0,2.0,Н,Игрок
dickebi01h,1946,Выдвижение кандидатур,202.0,,40.0,Н,Игрок
beaumgi01h,1942,ББВАА,233.0,175.0,1.0,Н,Игрок
tananfr01h,1999,ББВАА,497.0,373.0,0.0,Н,Игрок
dickebi01h,1950,ББВАА,168.0,126.0,78.0,Н,Игрок
traynpi01h,1948,ББВАА,121.0,91.0,93.0,Y,Игрок
jennihu01h,1942,ББВАА,233.0,175.0,64.0,Н,Игрок
gowdyha01h,1960,ББВАА,269.0,202.0,38.0,Н,Игрок
kellge01h,1975,ББВАА,362.0,272.0,114.0,Н,Игрок
lopezal01h,1964,ББВАА,201.0,151.0,57.0,Н,Игрок
daubeja01h,1955,ББВАА,251.0,189.0,1.0,Н,Игрок
fostege01h,1994,ББВАА,456.0,342.0,16.0,Н,Игрок
scottev01h,1954,ББВАА,252.0,189.0,4.0,Н,Игрок
dawsoan01h,2002,ББВАА,472.0,354.0,214.0,Н,Игрок
larkiba01h,2012,ББВАА,573.0,430.0,495.0,Y,Игрок
klingjo01h,1937,ББВАА,201.0,151.0,20.0,Н,Игрок
yorkru01h,1962,ББВАА,160.0,120.0,1.0,Н,Игрок
erskica01h,1973,ББВАА,380.0,285.0,4.0,Н,Игрок
smithre06h,1988,ББВАА,427.0,321.0,3.0,Н,Игрок
kerrdi01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
rolfere01h,1950,ББВАА,168.0,126.0,7.0,Н,Игрок
millebi02h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
haineje01h,1960,ББВАА,269.0,202.0,20.0,Н,Игрок
wallati01h,2002,ББВАА,472.0,354.0,1.0,Н,Игрок
cuyleki01h,1951,ББВАА,226.0,170.0,8.0,Н,Игрок
drysddo01h,1980,ББВАА,385.0,289.0,238.0,Н,Игрок
templga01h,1997,ББВАА,473.0,353.0,2.0,Н,Игрок
russebi01h,1992,ББВАА,430.0,323.0,3.0,Н,Игрок
vandejo01h,1966,ББВАА,302.0,227.0,72.0,Н,Игрок
sislege01h,1937,ББВАА,201.0,151.0,106.0,Н,Игрок
youngpe01h,1958,ББВАА,266.0,200.0,1.0,Н,Игрок
foxxji01h,1948,ББВАА,121.0,91.0,50.0,Н,Игрок
meusebo01h,1945,ББВАА,247.0,186.0,1.0,Н,Игрок
howarel01h,1986,ББВАА,425.0,319.0,51.0,Н,Игрок
sandbry01h,2005,ББВАА,516.0,387.0,393.0,Y,Игрок
reesepe01h,1971,ББВАА,360.0,270.0,127.0,Н,Игрок
southbi01h,1958,ББВАА,266.0,200.0,18.0,Н,Игрок
marisro01h,1987,ББВАА,413.0,310.0,176.0,Н,Игрок
berrych02h,1958,ББВАА,266.0,200.0,3.0,Н,Игрок
coombja01h,1938,ББВАА,262.0,197.0,2.0,Н,Игрок
moorete01h,1953,ББВАА,264.0,198.0,1.0,Н,Игрок
newcodo01h,1979,ББВАА,432.0,324.0,52.0,Н,Игрок
conceda01h,1998,ББВАА,473.0,355.0,80.0,Н,Игрок
marisro01h,1976,ББВАА,388.0,291.0,87.0,Н,Игрок
crandde01h,1976,ББВАА,388.0,291.0,15.0,Н,Игрок
kleinch01h,1948,ББВАА,121.0,91.0,3.0,Н,Игрок
cuyleki01h,1968,Ветераны,,,,Y,Игрок
raineti01h,2012,ББВАА,573.0,430.0,279.0,Н,Игрок
lazzeto01h,1950,ББВАА,168.0,126.0,21.0,Н,Игрок
ruffire01h,1958,ББВАА,266.0,200.0,99.0,Н,Игрок
kluszte01h,1974,ББВАА,365.0,274.0,28.0,Н,Игрок
