id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
677,2009,CFR,L,UTA,NBA,DEN,NBA,4,2
687,2010,F,O,DAL,NBA,MIA,NBA,4,2
689,2010,CFR,L,OKC,NBA,DEN,NBA,4,1
696,2011,CFR,L,IND,NBA,ORL,NBA,4,1
697,2011,CFR,L,MIA,NBA,NYK,NBA,4,1
710,1980,F,O,BOS,NBA,HOU,NBA,4,2
726,1968,DSF,B,OAK,ABA,DNR,ABA,4,3
734,1970,F,D,UTS,ABA,KEN,ABA,4,3
739,1970,DSF,B,INA,ABA,MMP,ABA,4,0
740,1970,DSF,B,UTS,ABA,TEX,ABA,4,0
747,1971,DSF,B,INA,ABA,DNR,ABA,4,3
748,1971,DSF,B,UTS,ABA,DLC,ABA,4,0
751,1972,DF,C,INA,ABA,UTS,ABA,4,2
760,1973,DSF,B,NYA,ABA,VIR,ABA,4,1
