id,playerid,year,stint,tmid,lgid,gp,gs,minutes,points,orebounds,drebounds,rebounds,assists,steals,blocks,turnovers,pf,fgattempted,fgmade,ftattempted,ftmade,threeattempted,threemade,postgp,postgs,postminutes,postpoints,postorebounds,postdrebounds,postrebounds,postassists,poststeals,postblocks,postturnovers,postpf,postfgattempted,postfgmade,postftattempted,postftmade,postthreeattempted,postthreemade,note
17003,poweljo01,2006,2,GSW,NBA,30,0,289,104,17,52,69,18,5,12,24,43,78,41,30,22,0,0,4,0,6,1,1,0,1,0,0,1,0,0,0,0,2,1,0,0,
17652,rideris01,1999,1,ATL,NBA,60,0,2084,1158,63,195,258,219,41,6,168,132,1072,449,260,204,180,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18560,sandemi01,1986,1,PHO,NBA,82,0,1655,859,101,170,271,126,61,23,105,210,722,357,183,143,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18746,schluda01,1973,1,ATL,NBA,57,0,547,164,54,101,155,45,25,22,0,84,135,63,50,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18889,scottra01,1963,1,DET,NBA,80,0,2964,1406,0,0,1078,244,0,0,0,296,1307,539,456,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18973,sellebr01,1992,1,MIN,NBA,54,0,533,135,27,56,83,46,6,11,27,40,130,49,39,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19400,skinnal01,1976,1,NYN,NBA,79,0,2256,995,112,251,363,289,103,53,0,279,887,382,292,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19909,spanaji01,1981,1,DAL,NBA,82,0,1755,827,99,111,210,206,86,9,111,140,564,270,327,279,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20031,stackje01,2010,1,MIA,NBA,7,1,50,12,1,6,7,3,0,2,2,3,12,3,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20379,sullibo01,1946,0,OSH,NBL,41,0,0,138,0,0,0,0,0,0,0,59,0,45,60,48,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,2,0,0,0,
20480,szabobr01,1996,1,BOS,NBA,70,0,662,153,56,109,165,17,16,32,41,119,121,54,61,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21954,wallare01,1946,1,BOS,NBA,24,0,0,131,0,0,0,20,0,0,0,42,224,55,48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22225,weathni01,1978,1,SDC,NBA,82,0,2642,1134,179,275,454,135,80,37,184,287,998,479,238,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22482,westppa01,1982,1,NYK,NBA,80,0,1978,798,19,96,115,439,87,16,196,180,693,318,184,148,48,14,6,0,156,57,0,8,8,34,2,2,9,13,50,22,13,10,8,3,
22685,wilfowi01,1958,1,STL,NBA,63,0,741,260,0,0,121,50,0,0,0,102,285,99,82,62,0,0,5,0,46,19,0,0,6,3,0,0,0,7,19,7,6,5,0,0,
23256,willisl01,1979,1,NYK,NBA,57,0,556,266,65,56,121,36,19,8,49,73,267,104,90,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
