id,draftyear,draftround,draftselection,draftoverall,tmid,firstname,lastname,suffixname,playerid,draftfrom,lgid
2791,1960,20,1,99,CIN,Tony,Wilcox,,,Wittenberg,NBA
2819,1961,3,4,27,LAL,Frank,Burgess,,,Gonzaga,NBA
2838,1961,5,5,46,SYR,Don,Jacobson,,,South Dakota,NBA
2893,1961,12,3,101,STL,Jackie,Crawford,,,Centenary,NBA
2903,1962,1,2,2,NYK,Paul,Hogue,,hoguedu01,Cincinnati,NBA
2917,1962,2,9,16,BOS,Jack,Foley,,foleyja01,Holy Cross,NBA
2934,1962,4,8,33,LAL,Jan,Loudermilk,,,Southern Methodist,NBA
3002,1963,0,0,0,CIN,Tom,Thacker,,thackto01,Cincinnati,NBA
3050,1963,6,4,48,DET,Reggie,Harding,,hardire01,None,NBA
3142,1964,7,3,55,BAL,Ron,Miller,,,Loyola (IL),NBA
3242,1965,6,9,53,BOS,Haskell,Tison,,,Duke,NBA
3248,1965,7,6,59,CIN,Jeff,Gehring,,,Miami (OH),NBA
3380,1966,9,5,82,LAL,Julian,Hammond,,hammoju01,Tulsa,NBA
3444,1967,4,3,34,CHI,Jim,Burns,,burnsji01,Northwestern,NBA
3452,1967,4,11,42,SDR,Craig,Dill,,dillcr01,Michigan,NBA
3484,1967,6,10,74,PHI,Tim,Powers,,,Creighton,NBA
3534,1967,12,1,124,BAL,Tony,Eaton,,,Pan American,NBA
3599,1968,3,5,27,CIN,Pat,Frink,,frinkpa01,New Mexico,NBA
3835,1969,4,6,49,SDR,Johnny,Allen,,,Bethune-Cookman,NBA
4025,1970,2,4,21,BOS,Rex,Morgan,,morgare01,Jacksonville,NBA
4177,1970,11,3,173,CIN,Ted,Hillary,,,St. Joseph's (IN),NBA
4507,1972,2,9,22,LAL,Paul,Stovall,,stovapa01,Arizona State,NBA
4520,1972,3,5,35,CHI,Frank,Russell,,russefr01,Detroit,NBA
4672,1972,14,7,187,CHI,Andrew,Pettes,,,Oklahoma,NBA
4737,1973,4,2,54,BUF,Doug,Little,,,Oregon,NBA
4918,1974,2,6,24,KCO,Len,Kosmalski,,kosmale01,Tennessee,NBA
4933,1974,3,3,39,CLE,Kevin,Restani,,restake01,San Francisco,NBA
5082,1975,1,10,10,KCK,Bill,Robinzine,,robinbi01,DePaul,NBA
5108,1975,2,18,36,PHO,Jimmy,conner,,conneji01,Kentucky,NBA
5159,1975,5,15,87,GSW,Larry,Pounds,,,Washington,NBA
5177,1975,6,15,105,GSW,Tony,Styles,,,San Francisco,NBA
5188,1975,7,8,116,CLE,Shawn,Leftwick,,,Jacksonville,NBA
5194,1975,7,14,122,CHI,John,Grochowalski,,,Assumption,NBA
5246,1975,10,14,174,BOS,Bill,Endicott,,,Massachusetts,NBA
5332,1976,5,18,86,GSW,Carl,Bird,,,California,NBA
5369,1976,8,1,123,CLE,Dave,Koehler,,,Wisconsin,NBA
5374,1976,8,6,128,NOJ,Richard,Bryant,,,SW Texas State,NBA
5603,1978,1,2,2,KCK,Phil,Ford,,fordph01,North Carolina,NBA
5618,1978,1,17,17,DEN,Rod,Griffin,,,Wake Forest,NBA
5633,1978,2,10,32,NYK,John,Rudd,,ruddjo01,McNeese State,NBA
5671,1978,4,4,70,KCK,Jeffrey,Crompton,,crompge01,North Carolina,NBA
5695,1978,5,6,94,BOS,Greg,Tynes,,,Seton Hall,NBA
5774,1978,9,3,173,BOS,Les,Anderson,,,George Washington,NBA
5807,1979,1,4,4,DET,Greg,Kelser,,kelsegr01,Michigan State,NBA
5899,1979,5,8,96,GSW,George,Lett,,,Centenary,NBA
5936,1979,7,5,133,CHI,Mike,Eversley,,,Chicago State,NBA
5951,1979,8,1,148,UTA,Keith,McDonald,,,Utah State,NBA
5970,1979,9,1,167,UTA,Milt,Huggins,,,Southern Illinois,NBA
5983,1979,9,14,180,PHI,Coby,Leavitt,,,Utah,NBA
6052,1980,3,1,47,DEN,Kurt,Nimphius,,nimphku01,Arizona State,NBA
6097,1980,4,23,92,BOS,Kevin,Hamilton,,,Iona,NBA
6174,1980,8,9,169,DAL,Clarence,Kea,,keacl01,Lamar,NBA
6175,1980,8,10,170,WSB,Rich,Valavicious,,,Auburn,NBA
6208,1980,10,4,203,CHI,Billy,Foster,,,Eastern Montana,NBA
6404,1981,9,2,185,DET,Eddie,Baker,,,Alcorn State,NBA
6544,1982,5,10,102,ATL,Mark,Hall,,,Minnesota,NBA
6665,1982,10,18,223,MIL,Bob,Coenen,,,Wisconsin-Eau Claire,NBA
6929,1984,2,12,36,PHO,Charles,Jones,,jonesch02,Louisville,NBA
6932,1984,2,15,39,SEA,Danny,Young,,youngda01,Wake Forest,NBA
7035,1984,7,3,142,CLE,Joe,Jakubick,,,Akron,NBA
7111,1984,10,12,218,PHO,Ezra,Hill,,,Liberty Baptist,NBA
7176,1985,3,8,55,CLE,Herb,Johnson,,,Tulsa,NBA
7237,1985,5,23,116,BOS,Albert,Butts,,,LaSalle,NBA
7321,1986,2,14,38,SEA,Lemone,Lampley,,,DePaul,NBA
7396,1986,5,20,113,PHI,Kevin,Holmes,,,DePaul,NBA
7398,1986,5,22,115,LAL,Roger,Harden,,,Kentucky,NBA
7495,1987,3,4,50,SAS,Phil,Zevenbergen,,zevenph01,Washington,NBA
7560,1987,6,1,115,LAL,Kenny,Travis,,,New Mexico State,NBA
7589,1987,7,6,144,CLE,Michael,Foster,,,South Carolina,NBA
7662,1988,3,6,56,SAS,Barry,Sumpter,,sumptba01,Austin Peay,NBA
7748,1990,1,13,13,LAC,Loy,Vaught,,vaughlo01,Michigan,NBA
7780,1990,2,18,45,IND,Antonio,Davis,,davisan01,Texas-El Paso,NBA
8032,1995,1,27,27,PHO,Mario,Bennett,,bennema01,Arizona State,NBA
8216,1998,2,9,38,NYK,DeMarco,Johnson,,johnsde02,UNC-Charlotte,NBA
8288,1999,2,23,52,POR,Roberto,Bergersen,,,Boise State,NBA
8306,2000,1,12,12,DAL,Etan,Thomas,,thomaet01,Syracuse,NBA
8488,2003,1,22,22,NJN,Zoran,Planinic,,planizo01,Croatia,NBA
8587,2005,1,4,4,NOK,Chris,Paul,,paulch01,Wake Forest,NBA
8602,2005,1,19,19,MEM,Hakim,Warrick,,warriha01,Syracuse,NBA
8628,2005,2,15,45,PHI,Louis,Williams,,willilo02,"South Gwinnett HS (Snellville, GA) HS",NBA
8645,2006,1,2,2,CHI,LaMarcus,Aldridge,,aldrila01,Texas,NBA
8651,2006,1,8,8,HOU,Rudy,Gay,,gayru01,Connecticut,NBA
8660,2006,1,17,17,IND,Shawne,Williams,,willish03,Memphis,NBA
8698,2006,2,25,55,CLE,Ejike,Ugboaja,,,Union Bank Lagos (Nigeria),NBA
8847,2009,1,24,24,DAL,Byron,Mullens,,,Ohio State,NBA
8850,2009,1,27,27,MEM,DeMarre,Carroll,,carrode01,Missouri,NBA
8982,2011,2,9,39,CHA,Jeremy,Tyler,,tylerje01,Tokyo Apache (Japan),NBA
