playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
rochare01,Rocha,Red,1950,East,NBA,1,0,8.0,,,2.0,3.0,,,,,10.0,2.0,4.0,4.0,,
combsgl01,Combs,Glen,1970,West,ABA,1,17,2.0,0.0,1.0,1.0,2.0,,,0.0,2.0,7.0,1.0,2.0,0.0,2.0,0.0
maravpe01,Maravich,Pete,1972,East,NBA,1,22,8.0,,,3.0,5.0,,,,,8.0,4.0,0.0,0.0,,
costela01,Costello,Larry,1961,East,NBA,1,99,,,,,,,,,,,,,,,
billuch01,Billups,Chauncey,2006,East,NBA,1,16,8.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,3.0,0.0
golato01,Gola,Tom,1960,East,NBA,1,25,14.0,,,5.0,3.0,,,,,13.0,6.0,4.0,2.0,,
paytoga01,Payton,Gary,2002,West,NBA,1,15,8.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0
georgja01,George,Jack,1955,East,NBA,1,21,6.0,,,3.0,2.0,,,,,7.0,2.0,2.0,2.0,,
garmadi01,Garmaker,Dick,1956,West,NBA,1,18,10.0,,,7.0,1.0,,,,,10.0,5.0,0.0,0.0,,
jonesed01,Jones,Eddie,1999,East,NBA,1,21,10.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,3.0,2.0
priceji01,Price,Jim,1974,West,NBA,1,17,8.0,,,2.0,0.0,,,,,9.0,3.0,2.0,2.0,,
jordami01,Jordan,Michael,1996,East,NBA,1,26,14.0,3.0,8.0,11.0,11.0,2.0,0.0,3.0,4.0,14.0,5.0,7.0,4.0,0.0,0.0
dantlad01,Dantley,Adrian,1985,West,NBA,1,17,8.0,,,7.0,3.0,,,,,8.0,3.0,2.0,2.0,,
piercpa01,Pierce,Paul,2001,East,NBA,1,23,19.0,3.0,4.0,7.0,3.0,1.0,0.0,0.0,1.0,18.0,9.0,0.0,0.0,6.0,1.0
daughbr01,Daugherty,Brad,1987,East,NBA,1,15,12.0,,,3.0,1.0,,,,,7.0,6.0,0.0,0.0,,
boshch01,Bosh,Chris,2006,East,NBA,1,22,11.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,0.0
vanardi01,Van Arsdale,Dick,1969,West,NBA,1,16,8.0,,,2.0,2.0,,,,,8.0,4.0,0.0,0.0,,
malonka01,Malone,Karl,1987,West,NBA,1,33,22.0,,,10.0,2.0,,,,,19.0,9.0,5.0,4.0,,
mingya01,Ming,Yao,2007,West,NBA,1,13,6.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0
collido01,Collins,Doug,1975,East,NBA,1,20,12.0,,,6.0,3.0,,,,,10.0,5.0,2.0,2.0,,
johnsst03,Johnson,Stew,1974,East,ABA,1,14,8.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,11.0,4.0,0.0,0.0,1.0,0.0
duncati01,Duncan,Tim,2009,West,NBA,1,13,3.0,1.0,3.0,4.0,0.0,2.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0
reddmi01,Redd,Michael,2003,East,NBA,1,15,13.0,2.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,12.0,5.0,0.0,0.0,6.0,3.0
roberos01,Robertson,Oscar,1960,West,NBA,1,34,23.0,,,9.0,14.0,,,,,13.0,8.0,9.0,7.0,,
johnsst03,Johnson,Stew,1972,West,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
johnsma01,Johnson,Magic,1987,West,NBA,1,39,17.0,,,6.0,19.0,,,,,15.0,4.0,9.0,9.0,,
dantlad01,Dantley,Adrian,1984,West,NBA,1,23,10.0,,,2.0,1.0,,,,,6.0,2.0,6.0,6.0,,
unselwe01,Unseld,Wes,1970,East,NBA,1,21,8.0,,,10.0,2.0,,,,,9.0,4.0,0.0,0.0,,
fraziwa01,Frazier,Walt,1972,East,NBA,1,26,10.0,,,6.0,2.0,,,,,15.0,5.0,0.0,0.0,,
heinsto01,Heinsohn,Tom,1961,East,NBA,1,13,10.0,,,2.0,1.0,,,,,11.0,4.0,2.0,2.0,,
jonesji01,Jones,Jimmy,1973,West,ABA,1,25,11.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,5.0,3.0,0.0,0.0
jonesla01,Jones,Larry,1967,West,ABA,1,28,14.0,3.0,10.0,13.0,2.0,,,3.0,3.0,10.0,6.0,3.0,2.0,0.0,0.0
mullich01,Mullin,Chris,1991,West,NBA,1,24,13.0,,,1.0,3.0,,,,,7.0,6.0,0.0,0.0,,
schrede01,Schrempf,Detlef,1994,West,NBA,1,18,9.0,,,4.0,5.0,,,,,11.0,4.0,0.0,0.0,,
roberos01,Robertson,Oscar,1969,East,NBA,1,29,21.0,,,6.0,4.0,,,,,11.0,9.0,4.0,3.0,,
jabalwa01,Jabali,Warren,1971,East,ABA,1,17,4.0,2.0,7.0,9.0,1.0,,,2.0,4.0,8.0,2.0,0.0,0.0,1.0,0.0
jonesla01,Jones,Larry,1968,West,ABA,1,25,14.0,0.0,5.0,5.0,9.0,,,2.0,3.0,9.0,4.0,8.0,5.0,1.0,1.0
sharmbi01,Sharman,Bill,1956,East,NBA,1,23,12.0,,,6.0,5.0,,,,,17.0,5.0,2.0,2.0,,
havlijo01,Havlicek,John,1969,East,NBA,1,29,17.0,,,5.0,7.0,,,,,15.0,7.0,3.0,3.0,,
bellawa01,Bellamy,Walt,1961,West,NBA,1,29,23.0,,,17.0,1.0,,,,,18.0,10.0,8.0,3.0,,
sikmaja01,Sikma,Jack,1980,West,NBA,1,21,6.0,,,4.0,4.0,,,,,5.0,2.0,2.0,2.0,,
pollaji01,Pollard,Jim,1953,West,NBA,1,41,23.0,,,3.0,3.0,,,,,22.0,10.0,5.0,3.0,,
jabalwa01,Jabali,Warren,1973,West,ABA,1,24,6.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,2.0,15.0,3.0,1.0,0.0,5.0,0.0
greenjo01,Green,John,1961,East,NBA,1,21,7.0,,,2.0,0.0,,,,,4.0,2.0,3.0,3.0,,
macaued01,Macauley,Ed,1954,East,NBA,1,27,6.0,,,4.0,2.0,,,,,5.0,1.0,5.0,4.0,,
divacvl01,Divac,Vlade,2000,West,NBA,1,9,8.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0
laettch01,Laettner,Christian,1996,East,NBA,1,24,7.0,4.0,7.0,11.0,2.0,1.0,1.0,2.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0
clarkar01,Clark,Archie,1971,East,NBA,1,21,8.0,,,1.0,6.0,,,,,5.0,2.0,4.0,4.0,,
duranke01,Durant,Kevin,2009,West,NBA,1,20,15.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,14.0,7.0,0.0,0.0,3.0,1.0
