charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1631488,9378,399,8,1999-09-09T10:46:02,2919.0,19378,
1823035,9907,487,7,1999-08-17T10:45:21,2328.0,19907,
560035,5616,414,2,1999-06-26T10:48:13,1421.0,5616,
1936196,8900,421,6,1999-06-21T10:46:24,4790.0,8900,
1438658,4646,352,9,1999-08-27T10:46:35,2958.0,14646,
1930188,5166,448,6,1999-08-11T10:45:56,2361.0,5166,
731653,9021,500,8,1999-08-06T10:46:02,884.0,9021,
1734853,5903,491,3,1999-06-18T10:46:18,2749.0,5903,
1450419,8295,445,4,1999-08-26T10:47:30,3945.0,18295,
1125518,8903,493,10,1999-08-03T10:45:34,42.0,8903,
948934,5048,451,7,1999-07-06T10:47:23,1821.0,5048,
1422900,3151,458,6,1999-08-28T10:45:20,4487.0,13151,
1763332,7787,448,5,1999-09-17T10:48:28,2669.0,27787,
1612081,8610,499,8,1999-08-06T10:44:31,1021.0,8610,
1709177,9158,389,7,1999-09-11T10:44:18,3636.0,19158,
838035,9906,486,8,1999-07-31T10:46:33,749.0,9906,
659269,6676,412,3,1999-07-14T10:48:10,4759.0,6676,
1061759,4332,500,4,1999-07-19T10:48:21,423.0,4332,
811310,2148,237,4,1999-07-24T10:44:27,1488.0,2148,
2953,8746,493,10,1999-09-28T10:43:50,4479.0,28746,
622879,3132,449,3,1999-09-29T10:45:20,2334.0,23132,
932134,9218,396,10,1999-08-01T10:46:06,1089.0,9218,
1990857,9059,478,8,1999-08-16T10:50:37,1425.0,19059,
549140,9200,462,7,1999-07-20T10:47:24,2087.0,9200,
1490853,8919,496,2,1999-09-08T10:50:37,717.0,18919,
98513,3610,497,4,1999-08-02T10:51:13,4661.0,3610,
1541601,9564,500,8,1999-07-04T10:46:49,4948.0,9564,
1445524,6561,500,5,1999-09-20T10:47:07,1375.0,26561,
624895,9303,469,8,1999-10-11T10:45:31,3025.0,29303,
1868405,8666,499,4,1999-08-15T10:48:53,3510.0,18666,
993010,6824,269,8,1999-09-25T10:50:48,2061.0,26824,
1486003,3810,419,10,1999-09-21T10:50:15,501.0,23810,
1397386,6786,500,2,1999-07-08T10:51:08,123.0,6786,
1393805,9961,438,2,1999-07-26T10:50:51,2935.0,9961,
54702,8622,452,9,1999-09-10T10:47:49,3450.0,18622,
1670201,9860,499,5,1999-09-12T10:49:01,2850.0,19860,
1046890,6144,450,8,1999-07-11T10:47:14,1849.0,6144,
1876815,8162,500,8,1999-10-12T10:49:32,1950.0,28162,
1028008,5767,500,6,1999-09-16T10:45:46,3614.0,25767,
