constructorid,constructorref,name,nationality,url
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
185,lds-alfa_romeo,LDS-Alfa Romeo,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
72,kojima,Kojima,Japanese,http://en.wikipedia.org/wiki/Kojima_Engineering
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
