resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
22344,909,820,206,4,21,17.0,17,17,0.0,65,,,50.0,19.0,1:23.035,198.306,12
5160,257,105,18,24,22,,R,22,0.0,7,,,,,,,5
21608,875,5,207,20,19,17.0,17,17,0.0,54,,,43.0,17.0,1:44.955,192.596,11
861,58,17,3,9,11,9.0,9,9,0.0,65,,,61.0,11.0,1:17.900,213.827,11
15662,633,341,63,24,22,11.0,11,11,0.0,67,,,,,,,18
8215,364,78,45,17,0,,F,32,0.0,0,,,,,,,97
17948,742,347,95,8,3,5.0,5,5,2.0,75,+1:16.2,9729800.0,,,,,1
17242,711,403,170,21,15,,R,13,0.0,13,,,,,,,5
11807,491,110,1,8,6,,R,22,0.0,3,,,,,,,20
9468,406,160,45,21,26,,R,11,0.0,52,,,,,,,60
6220,296,109,35,21,17,9.0,9,9,0.0,67,,,,,,,12
20324,337,13,6,7,2,2.0,2,2,18.0,49,+16.099,5976495.0,38.0,5.0,1:59.732,189.392,1
400,37,17,9,15,10,10.0,10,10,0.0,56,+1:33.556,5628486.0,55.0,14.0,1:38.540,202.504,1
5212,259,101,31,31,24,,R,18,0.0,27,,,,,,,20
714,51,3,3,16,15,16.0,16,16,0.0,54,,,54.0,6.0,1:39.233,197.752,12
21270,861,13,6,6,12,15.0,15,15,0.0,56,+1:37.319,9989131.0,56.0,13.0,1:42.051,195.537,1
10083,430,95,3,5,7,6.0,6,6,1.0,69,,,,,,,11
1909,109,51,18,18,19,,R,15,0.0,41,,,,,,,26
9800,419,163,27,25,5,7.0,7,7,0.0,79,,,,,,,13
11632,485,194,37,18,0,,F,29,0.0,0,,,,,,,81
12616,521,172,27,26,3,3.0,3,3,4.0,45,+18.39,5107220.0,,,,,1
13812,563,223,6,2,5,11.0,11,11,0.0,72,,,,,,,13
6182,295,30,22,19,5,2.0,2,2,6.0,69,+12.401,5840700.0,,,,,1
13596,555,205,70,38,23,,D,14,0.0,52,,,,,,,2
14316,582,288,67,28,16,5.0,5,5,2.0,80,+1:30.763,7249082.0,,,,,1
21425,868,4,6,5,1,2.0,2,2,18.0,52,+3.060,5114348.0,49.0,7.0,1:35.385,222.336,1
19966,830,723,6,91,8,6.0,6,6,0.0,19,,,,,,,11
5982,288,100,33,20,21,12.0,12,12,0.0,76,,,,,,,13
8959,387,102,1,12,1,2.0,2,2,6.0,82,+36.387,6831063.0,,,,,1
2320,129,2,15,7,5,,R,16,0.0,27,,,,,,,4
18319,757,518,113,37,12,7.0,7,7,0.0,200,+4:09.92,13499120.0,,,,,1
18514,766,585,125,14,0,,F,21,0.0,0,,,,,,,81
4676,237,71,3,5,1,,R,16,0.0,5,,,,,,,20
8958,387,117,1,11,2,1.0,1,1,9.0,82,1:53:14.676,6794676.0,,,,,1
15869,642,322,1,31,22,10.0,10,10,0.0,58,,,,,,,11
8758,380,145,22,19,6,18.0,18,18,0.0,40,,,,,,,14
23005,952,830,9,33,4,1.0,1,1,25.0,66,1:41:40.017,6100017.0,36.0,6.0,1:28.816,188.682,1
1343,81,15,7,16,4,9.0,9,9,0.0,60,+1:20.9,5150488.0,56.0,8.0,1:22.112,225.394,1
16876,693,399,181,22,16,8.0,8,8,0.0,76,,,,,,,14
21185,858,4,6,5,5,2.0,2,2,18.0,55,+8.457,5840343.0,41.0,6.0,1:43.914,192.412,1
6820,315,139,35,21,25,8.0,8,8,0.0,43,,,,,,,11
10122,431,112,50,9,26,,R,19,0.0,19,,,,,,,101
17528,724,432,170,22,20,,R,14,0.0,6,,,,,,,6
4827,244,77,6,28,4,3.0,3,3,4.0,78,+1:11.447,6862705.0,,,,,1
5722,278,110,25,4,19,10.0,10,10,0.0,76,,,,,,,12
4708,239,14,1,8,8,8.0,8,8,0.0,52,+85.233,5639024.0,,,,,1
15665,633,280,200,27,11,,R,14,0.0,53,,,,,,,5
3966,205,21,22,5,4,6.0,6,6,1.0,67,+1:01.359,5596148.0,,,,,1
