year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1986,NHL,BOS,25,11,4.0,,14,23,3.0,,,,,,5,4,1,,5,7,3,,6,5,0,,10,4,1.0,,5,7,0.0,,8,5,2,,0,2,0,
1929,NHL,MTM,10,9,3.0,,13,7,2.0,,,,,,,,,,4,4,0,,6,2,1,,5,4,2.0,,5,3,2.0,,3,3,0,,,,,
2000,NHL,MIN,14,13,10.0,4,11,26,3.0,1,,,,,2,7,3,0,5,7,1,1,5,3,3,1,6,5,1.0,1,4,7,0.0,0,2,8,4,2,1,2,1,0
1972,WHA,HOU,22,16,1.0,,17,19,3.0,,,,,,5,5,0,,5,6,1,,6,6,2,,10,2,1.0,,7,7,0.0,,5,9,0,,1,0,0,
1937,NHL,NYA,10,9,5.0,,9,9,6.0,,,,,,,,,,4,3,1,,4,5,1,,2,4,4.0,,4,3,3.0,,5,3,2,,,,,
1912,NHA,TBS,7,3,0.0,,2,8,0.0,,,,,,,,,,,,,,0,2,0,,3,5,0.0,,5,3,0.0,,1,1,0,,,,,
1987,NHL,EDM,28,8,4.0,,16,17,7.0,,,,,,6,5,0,,8,3,2,,9,4,1,,6,5,4.0,,6,4,1.0,,8,4,2,,1,0,1,
2009,NHL,OTT,26,11,,4,18,21,,2,,,,,6,4,,2,7,3,,2,8,9,,0,10,5,,0,5,2,,0,6,7,,1,2,2,,1
2000,NHL,PIT,24,15,2.0,0,18,13,7.0,3,,,,,5,4,1,0,6,4,2,1,6,6,3,0,8,5,0.0,1,7,3,1.0,0,8,5,2,0,2,1,0,1
1974,NHL,STL,23,13,4.0,,12,18,10.0,,,,,,2,5,3,,5,6,1,,8,4,2,,4,7,2.0,,4,4,4.0,,9,4,2,,3,1,0,
2008,NHL,NYR,26,11,,4,17,19,,5,,,,,10,2,,1,7,6,,1,6,5,,1,6,5,,1,3,6,,4,8,4,,1,3,2,,0
1977,WHA,IND,17,21,3.0,,7,30,2.0,,,,,,4,2,2,,2,9,1,,3,11,1,,5,7,0.0,,4,7,0.0,,5,10,1,,1,5,0,
2001,NHL,ANA,15,19,5.0,2,14,23,3.0,1,,,,,4,7,1,0,3,9,2,0,6,5,2,3,6,8,1.0,0,2,3,0.0,0,6,7,1,0,2,3,1,0
1997,NHL,CHI,14,19,8.0,,16,20,5.0,,,,,,4,10,0,,6,3,4,,4,5,3,,7,4,2.0,,2,4,0.0,,6,7,3,,1,6,1,
1986,NHL,CAL,25,13,2.0,,21,18,1.0,,,,,,3,7,0,,10,4,0,,9,4,1,,6,7,1.0,,9,3,0.0,,9,5,0,,0,1,1,
2007,NHL,BOS,21,16,,4,20,13,,8,,,,,6,4,,0,7,4,,2,6,8,,2,8,3,,1,7,4,,1,6,5,,5,1,1,,1
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2,7,1,,1,8,3,,7,4,3,,3,7,4.0,,5,6,1.0,,1,9,5,,0,2,1,
1915,NHA,TBS,8,4,0.0,,1,10,1.0,,,,,,,,,,,,,,0,3,0,,3,6,0.0,,3,3,1.0,,3,2,0,,,,,
1975,WHA,QUN,33,7,0.0,,17,20,4.0,,,,,,5,4,0,,11,4,1,,8,6,1,,7,2,1.0,,7,3,1.0,,8,8,0,,4,0,0,
1935,NHL,TOR,15,4,5.0,,8,15,1.0,,,,,,,,,,5,3,1,,5,2,1,,2,7,1.0,,7,4,1.0,,4,3,2,,,,,
1998,NHL,TBL,12,25,4.0,,7,29,5.0,,,,,,4,6,1,,2,8,1,,3,10,1,,2,9,1.0,,2,8,1.0,,4,9,1,,2,4,3,
2009,NHL,MIN,25,12,,4,13,24,,4,,,,,5,9,,0,5,3,,3,10,6,,0,7,6,,1,3,3,,0,7,7,,2,1,2,,2
1973,NHL,NYR,26,7,6.0,,14,17,8.0,,,,,,3,4,2,,7,3,4,,7,4,3,,7,4,1.0,,8,1,2.0,,6,7,2,,2,1,0,
2003,NHL,COL,19,14,6.0,2,21,8,7.0,5,,,,,5,4,0,0,9,3,2,1,4,3,5,0,11,1,2.0,2,4,4,2.0,2,6,7,2,1,1,0,0,1
1979,NHL,WAS,20,14,6.0,,7,26,7.0,,,,,,3,6,1,,1,10,3,,5,7,1,,4,5,3.0,,6,5,2.0,,7,6,2,,1,1,1,
1978,NHL,NYI,31,3,6.0,,20,12,8.0,,,,,,5,2,2,,9,1,2,,10,1,3,,8,4,2.0,,7,3,1.0,,8,3,4,,4,1,0,
2006,NHL,TOR,21,15,,5,19,16,,6,,,,,6,4,,3,7,6,,1,4,7,,2,8,4,,0,5,4,,3,8,4,,2,2,2,,0
1957,NHL,CHI,15,17,3.0,,9,22,4.0,,,,,,4,4,1,,3,7,3,,3,7,2,,7,6,0.0,,3,8,0.0,,4,7,1,,,,,
2000,NHL,CHI,14,21,4.0,2,15,19,4.0,3,,,,,3,7,0,1,5,6,2,1,6,6,1,0,7,5,1.0,0,6,5,1.0,1,2,8,2,1,0,3,1,1
1992,NHL,NJD,24,14,4.0,,16,23,3.0,,,,,,7,5,0,,5,5,0,,6,6,1,,6,6,3.0,,7,4,1.0,,7,7,1,,2,4,1,
1994,NHL,QUE,19,1,4.0,,11,12,1.0,,,,,,,,,,,,,,,,,,5,0,0.0,,8,4,2.0,,10,4,1,,6,5,2,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10,2,2.0,,7,3,2.0,,9,3,2,,2,2,5,
2001,NHL,NYR,19,19,2.0,1,17,19,2.0,3,,,,,6,6,1,0,9,3,1,1,7,6,1,1,3,8,1.0,1,2,4,0.0,0,5,9,0,1,4,2,0,0
1974,NHL,NYI,22,6,12.0,,11,19,10.0,,,,,,6,1,2,,3,7,5,,5,6,2,,6,3,3.0,,6,4,3.0,,6,3,6,,1,1,1,
1999,NHL,BOS,12,17,11.0,1,12,16,8.0,5,,,,,4,5,4,0,7,3,2,0,2,6,3,2,4,4,4.0,2,2,5,4.0,0,4,7,1,2,1,3,1,0
2005,NHL,EDM,20,15,,6,21,13,,7,,,,,5,6,,1,9,5,,0,8,3,,3,6,4,,2,2,2,,2,7,5,,4,4,3,,1
2005,NHL,SJS,25,9,,7,19,18,,4,,,,,6,5,,1,2,7,,3,8,4,,1,7,3,,2,5,2,,1,8,5,,2,8,1,,1
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6,2,4.0,,5,9,0.0,,6,6,3,,1,2,4,
1982,NHL,MTL,25,6,9.0,,17,18,5.0,,,,,,7,2,3,,9,2,2,,4,6,3,,7,4,2.0,,7,5,1.0,,7,5,2,,1,0,1,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6,5,2,,3,8,0,,5,7,1,,5,5,3.0,,2,8,3.0,,4,7,2,,2,5,1,
1924,NHL,MTM,5,8,2.0,,4,11,0.0,,,,,,,,,,,,,,4,4,1,,4,5,1.0,,1,7,0.0,,0,3,0,,,,,
1912,NHA,TO1,3,7,0.0,,4,6,0.0,,,,,,,,,,,,,,0,1,0,,4,5,0.0,,3,5,0.0,,0,2,0,,,,,
1924,NHL,OTS,10,4,1.0,,7,8,0.0,,,,,,,,,,0,1,0,,3,4,1,,6,4,0.0,,5,3,0.0,,3,0,0,,,,,
1926,NHL,BOS,15,7,0.0,,6,13,3.0,,,,,,,,,,2,3,0,,5,4,1,,4,5,2.0,,5,3,0.0,,5,5,0,,,,,
1958,NHL,BOS,21,11,3.0,,11,18,6.0,,,,,,4,3,3,,7,7,1,,3,8,1,,5,5,2.0,,6,4,1.0,,7,2,1,,,,,
1928,NHL,BOS,15,6,1.0,,11,7,4.0,,,,,,,,,,2,2,2,,3,5,0,,11,0,2.0,,5,4,1.0,,5,2,0,,,,,
1983,NHL,CAL,22,11,7.0,,12,21,7.0,,,,,,5,6,1,,5,4,3,,4,7,2,,5,2,5.0,,9,4,2.0,,6,8,1,,0,1,0,
1910,NHA,REN,6,3,0.0,,2,5,0.0,,,,,,,,,,,,,,,,,,1,5,0.0,,4,3,0.0,,3,0,0,,,,,
1985,NHL,BOS,24,9,7.0,,13,22,5.0,,,,,,7,2,1,,4,6,3,,6,5,3,,8,5,0.0,,5,8,0.0,,6,4,4,,1,1,1,
1953,NHL,CHI,8,21,6.0,,4,30,1.0,,,,,,2,7,1,,1,12,2,,4,6,2,,2,12,0.0,,2,8,1.0,,1,6,1,,,,,
1970,NHL,LAK,17,14,8.0,,8,26,5.0,,,,,,4,4,0,,4,7,1,,2,7,4,,4,5,6.0,,4,9,0.0,,5,8,2,,2,0,0,
1964,NHL,MTL,20,8,7.0,,16,15,4.0,,,,,,4,0,3,,4,6,2,,9,2,2,,8,5,0.0,,4,6,3.0,,7,4,1,,,,,
2001,NHL,TBL,16,17,5.0,3,11,23,6.0,1,,,,,4,6,1,0,6,6,0,1,5,6,2,1,4,9,2.0,0,1,3,1.0,1,5,5,4,1,2,5,1,0
1994,NHL,HAR,12,10,2.0,,7,14,3.0,,,,,,,,,,,,,,,,,,1,2,2.0,,6,7,1.0,,6,6,2,,6,8,0,
2002,NHL,TBL,22,9,7.0,3,14,16,9.0,2,,,,,7,1,2,0,5,6,1,1,5,6,2,2,5,6,2.0,1,5,3,3.0,1,8,1,6,0,1,2,0,0
2007,NHL,PHO,17,20,,4,21,17,,3,,,,,4,6,,0,7,6,,0,7,6,,1,9,4,,1,6,5,,3,4,9,,1,1,1,,1
1926,NHL,CHI,12,8,2.0,,7,14,1.0,,,,,,,,,,2,3,0,,6,3,1,,2,6,1.0,,4,6,0.0,,5,4,1,,,,,
1986,NHL,WIN,25,12,3.0,,15,20,5.0,,,,,,4,4,1,,11,4,0,,2,8,3,,11,3,1.0,,6,5,1.0,,5,7,2,,1,1,0,
1977,NHL,BUF,25,7,8.0,,19,12,9.0,,,,,,5,2,1,,9,4,1,,7,1,5,,5,3,5.0,,9,2,2.0,,7,4,3,,2,3,0,
1956,NHL,BOS,20,9,6.0,,14,15,6.0,,,,,,2,3,3,,11,2,1,,6,5,2,,4,6,2.0,,6,5,2.0,,5,3,2,,,,,
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2,3,3,,6,4,2,,6,0,4.0,,7,1,2.0,,6,0,2,,,,,
2005,NHL,VAN,25,10,,6,17,22,,2,,,,,8,2,,2,8,6,,0,5,4,,3,9,6,,0,4,3,,0,6,7,,2,2,4,,1
1967,NHL,STL,18,12,7.0,,9,19,9.0,,,,,,1,5,2,,4,8,0,,7,7,1,,6,1,5.0,,3,5,4.0,,6,5,4,,,,,
2001,NHL,OTT,21,13,3.0,4,18,14,6.0,3,,,,,6,6,1,0,6,2,2,0,8,6,1,1,7,3,2.0,2,4,1,1.0,1,6,6,1,3,2,3,1,0
1997,NHL,PHI,24,11,6.0,,18,18,5.0,,,,,,7,5,2,,8,3,2,,8,2,3,,5,5,2.0,,2,2,0.0,,8,7,2,,4,5,0,
1996,NHL,BOS,14,20,7.0,,12,27,2.0,,,,,,4,4,2,,5,6,2,,4,7,2,,5,8,0.0,,3,8,2.0,,3,10,1,,2,4,0,
1923,PCHA,VC1,7,6,0.0,,4,12,1.0,,,,,,,,,,3,2,0,,3,5,0,,3,4,0.0,,2,7,1.0,,,,,,,,,
1976,WHA,NEW,20,16,4.0,,15,24,2.0,,,,,,4,4,1,,4,8,2,,8,6,1,,4,10,1.0,,6,6,1.0,,8,5,0,,1,1,0,
