year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1978,NHL,STL,STL,CC,SM,3,,80,18,50,12.0,,48,,,249,348,St. Louis Blues,1055,10,48,281,8,63,244,3
1994,NHL,BUF,BUF,EC,NE,4,CQF,48,22,19,7.0,,51,,,130,119,Buffalo Sabres,1022,4,45,242,7,32,220,13
1974,NHL,VAN,VAN,CC,SM,1,QF,80,38,32,10.0,,86,,,271,254,Vancouver Canucks,965,14,70,337,5,59,300,5
1973,WHA,HOU,HOU,,WW,1,AVC,78,48,25,5.0,,101,,,318,219,Houston Aeros,1038,4,64,223,3,47,288,17
1980,NHL,BUF,BUF,WA,AD,1,QF,80,39,20,21.0,,99,,,327,250,Buffalo Sabres,1194,22,73,310,10,44,268,9
1926,NHL,MTL,MTL,,CA,2,SF,44,28,14,2.0,,58,,,99,67,Montreal Canadiens,409,,,,,,,
1928,NHL,TOR,TOR,,CA,3,SF,44,21,18,5.0,,47,,,85,69,Toronto Maple Leafs,540,,,,,,,
1962,NHL,CHI,CHI,,,2,SF,70,32,21,17.0,,81,,,194,178,Chicago Black Hawks,906,,,,,,,
2011,NHL,NYR,NYR,EC,AT,1,CF,82,51,24,,7,109,4,5,226,187,New York Rangers,1059,14,44,280,4,36,260,8
1972,WHA,PHB,CAC,,EW,3,AVQF,78,38,40,0.0,,76,,,288,305,Philadelphia Blazers,1260,22,71,293,10,60,295,10
1974,NHL,BUF,BUF,WA,AD,1,F,80,49,16,15.0,,113,,,354,240,Buffalo Sabres,1229,18,83,303,5,56,326,17
1973,WHA,CHC,CHC,,EW,4,AVF,78,38,35,5.0,,81,,,271,273,Chicago Cougars,1041,26,51,245,8,45,289,7
1985,NHL,PIT,PIT,WA,PT,5,,80,34,38,8.0,,76,,,313,305,Pittsburgh Penguins,1538,18,93,425,17,78,340,12
1986,NHL,MNS,DAL,CC,NO,5,,80,30,40,10.0,,70,,,296,314,Minnesota North Stars,1936,20,83,355,18,92,376,9
2003,NHL,OTT,OTT,EC,NE,3,CQF,82,43,23,10.0,6,102,,,262,189,Ottawa Senators,1270,20,80,370,8,57,347,6
1996,NHL,PHI,PHI,EC,AT,2,F,82,45,24,13.0,,103,,,274,217,Philadelphia Flyers,1699,8,53,362,8,49,342,11
2000,NHL,MTL,MTL,EC,NE,5,,82,28,40,8.0,6,70,,,206,232,Montreal Canadiens,1020,18,68,421,3,60,337,5
1999,NHL,TOR,TOR,EC,NE,1,CSF,82,45,27,7.0,3,100,,,246,222,Toronto Maple Leafs,1103,12,57,321,5,58,330,11
1911,NHA,QU1,BKN,,,1,,18,10,8,0.0,,20,,,81,79,Quebec Bulldogs,,,,,,,,
1971,NHL,PHI,PHI,,WD,5,,78,26,38,14.0,,66,,,200,236,Philadelphia Flyers,1233,14,52,268,10,53,324,6
2011,NHL,CBS,CBS,WC,CE,5,,82,29,46,,7,65,4,5,202,262,Columbus Blue Jackets,1037,16,49,317,8,64,274,7
1972,NHL,CLF,CLE,,WD,8,,78,16,46,16.0,,48,,,213,323,California Golden Seals,840,0,41,250,4,56,242,4
1929,NHL,NYA,BKN,,CA,5,,44,14,25,5.0,,33,,,113,161,New York Americans,384,,,,,,,
1969,NHL,PIT,PIT,,WD,2,SF,76,26,38,12.0,,64,,,182,238,Pittsburgh Penguins,1038,4,53,315,5,66,282,2
1997,NHL,TBL,TBL,EC,AT,7,,82,17,55,10.0,,44,,,151,269,Tampa Bay Lightning,1823,12,33,353,16,72,410,11
1968,NHL,NYR,NYR,,ED,3,QF,76,41,26,9.0,,91,,,231,196,New York Rangers,806,,56,275,9,35,223,4
1982,NHL,BOS,BOS,WA,AD,1,CF,80,50,20,10.0,,110,,,327,228,Boston Bruins,1202,18,67,302,6,53,275,8
1923,WCHL,REG,POR,,,2,WF,30,17,11,2.0,,36,,,83,67,Regina Capitals,,,,,,,,
1993,NHL,EDM,EDM,WC,PC,6,,84,25,45,14.0,,64,,,261,305,Edmonton Oilers,1858,12,74,402,9,78,401,2
1991,NHL,WIN,PHO,CC,SM,4,DSF,80,33,32,15.0,,81,,,251,244,Winnipeg Jets,1907,20,91,435,6,68,428,7
1945,NHL,NYR,NYR,,,6,,50,13,28,9.0,,35,,,144,191,New York Rangers,285,,,,,,,
1998,NHL,DET,DET,WC,CE,1,CSF,82,43,32,7.0,,93,,,245,202,Detroit Red Wings,1202,10,67,415,7,45,355,14
2010,NHL,SJS,SJS,WC,PC,1,CF,82,48,25,,9,105,5,5,248,213,San Jose Sharks,931,10,68,289,7,56,274,6
1912,NHA,MOC,MTL,,,5,,20,9,11,0.0,,18,,,83,81,Montreal Canadiens,,,,,,,,
1941,NHL,MTL,MTL,,,6,QF,48,18,27,3.0,,39,,,134,173,Montreal Canadiens,482,,,,,,,
2000,NHL,PIT,PIT,EC,AT,3,CF,82,42,28,9.0,3,96,,,281,256,Pittsburgh Penguins,1585,12,76,375,11,78,405,7
1984,NHL,PHI,PHI,WA,PT,1,F,80,53,20,7.0,,113,,,348,241,Philadelphia Flyers,1540,8,67,305,6,66,326,23
1948,NHL,DET,DET,,,1,F,60,34,19,7.0,,75,,,195,145,Detroit Red Wings,621,,,,,,,
2001,NHL,PIT,PIT,EC,AT,5,,82,28,41,8.0,5,69,,,198,249,Pittsburgh Penguins,1248,16,47,335,10,57,352,5
1943,NHL,MTL,MTL,,,1,SC,50,38,5,7.0,,83,,,234,109,Montreal Canadiens,557,,,,,,,
1958,NHL,BOS,BOS,,,2,SF,70,32,29,9.0,,73,,,205,215,Boston Bruins,838,,,,,,,
1998,NHL,DAL,DAL,WC,PC,1,SC,82,51,19,12.0,,114,,,236,168,Dallas Stars,1108,8,74,393,4,43,319,6
1978,NHL,COR,NJD,CC,SM,4,,80,15,53,12.0,,42,,,210,331,Colorado Rockies,838,28,60,267,4,62,211,8
