playerid,year,stint,tmid,lgid,gp,min,w,l,t/ol,eng,sho,ga,sa,postgp,postmin,postw,postl,postt,posteng,postsho,postga,postsa
vezinge01,1923,1,MTL,NHL,24,1459,13,11,0,,3,48,,2,120,2,0,0,,1,2,
loprepe01,1978,1,MNS,NHL,7,345,2,4,0,0,0,28,,,,,,,,,,
legacma01,2001,1,DET,NHL,20,1117,10,6,2,0,1,45,503,1,11,0,0,,0,0,1,2
bryzgil01,2007,2,PHO,NHL,55,3167,26,22,5,4,3,128,1621,,,,,,,,,
cloutja01,1985,1,BUF,NHL,15,872,5,9,1,2,1,49,428,,,,,,,,,
essenbo01,2001,1,BUF,NHL,9,350,0,5,0,3,0,17,113,,,,,,,,,
johnsbr02,2010,1,PIT,NHL,23,1297,13,5,3,1,1,47,604,1,34,0,0,,0,0,4,11
auldal01,2009,2,NYR,NHL,3,119,0,1,0,0,0,5,52,,,,,,,,,
grantdo01,1974,1,DET,NHL,7,380,1,5,0,1,0,34,,,,,,,,,,
vezinge01,1918,1,MTL,NHL,18,1117,10,8,0,,1,78,,5,300,4,1,0,,0,18,
konstev01,2000,1,TBL,NHL,1,0,0,0,0,0,0,0,0,,,,,,,,,
reschgl01,1980,1,NYI,NHL,32,1817,18,7,5,2,3,93,,,,,,,,,,
bierkza01,1999,1,TBL,NHL,12,509,4,4,1,0,0,31,308,,,,,,,,,
luongro01,2003,1,FLO,NHL,72,4252,25,33,14,7,7,172,2475,,,,,,,,,
richtmi01,1988,1,NYR,NHL,,,,,,,,,,1,58,0,1,,0,0,4,30
riggipa01,1987,1,PIT,NHL,22,1169,7,8,4,1,0,76,580,,,,,,,,,
vanbijo01,1981,1,NYR,NHL,1,60,1,0,0,0,0,1,,,,,,,,,,
giacoed01,1974,1,NYR,NHL,37,2069,13,12,8,1,1,120,,2,86,0,2,,0,0,4,
hebergu01,1999,1,ANA,NHL,68,3976,28,31,9,8,4,166,1805,,,,,,,,,
rhodeda01,1997,1,OTT,NHL,50,2743,19,19,7,3,5,107,1148,10,590,5,5,,3,0,21,236
micalco01,1985,1,DET,NHL,11,565,1,9,1,0,0,52,342,,,,,,,,,
groulte01,1909,1,LES,NHA,7,420,1,6,0,,0,62,,,,,,,,,,
lehmahu01,1919,1,VML,PCHA,22,1352,11,11,0,,1,65,,2,120,1,1,0,,0,7,
hrudeke01,1990,1,LAK,NHL,47,2730,26,13,6,4,3,132,1321,12,798,6,6,,0,0,37,382
burkese01,2006,1,LAK,NHL,23,1310,6,10,5,2,1,68,687,,,,,,,,,
desjage01,1971,1,CHI,NHL,6,360,1,2,3,1,0,21,,1,60,1,0,,0,0,5,
hrudeke01,1987,1,NYI,NHL,47,2751,22,17,5,0,3,153,1467,6,381,2,4,,0,0,23,154
peetepe01,1989,1,PHI,NHL,24,1140,1,13,5,5,1,72,606,,,,,,,,,
lindsbe01,1916,1,MOW,NHA,15,903,4,11,0,,0,96,,,,,,,,,,
larocmi01,1980,2,TOR,NHL,8,460,3,3,2,0,0,40,,2,75,0,1,,0,0,8,
cloutja01,1986,1,BUF,NHL,40,2167,11,19,5,1,0,137,1035,,,,,,,,,
roberea01,1940,1,NYA,NHL,36,2260,6,22,8,,1,142,,,,,,,,,,
benedcl01,1913,1,OT1,NHA,9,474,5,3,0,,0,29,,,,,,,,,,
beverbi01,1929,1,DTC,NHL,39,2410,14,20,5,,2,109,,,,,,,,,,
laskoga01,1982,1,LAK,NHL,46,2277,15,20,4,3,0,173,1212,,,,,,,,,
giacoed01,1968,1,NYR,NHL,70,4114,37,23,7,3,7,175,,3,180,0,3,,2,0,10,
roussdo01,1992,1,PHI,NHL,34,1769,13,11,5,1,1,111,933,,,,,,,,,
storrja01,1997,1,LAK,NHL,17,920,9,5,1,0,2,34,482,3,145,0,2,,0,0,9,77
croziro01,1966,1,DET,NHL,58,3256,22,29,4,1,4,182,,,,,,,,,,
potvife01,2001,1,LAK,NHL,71,4071,31,27,8,3,6,157,1686,7,417,3,4,,0,1,15,201
stlausa01,1986,1,DET,NHL,6,342,1,2,2,0,0,16,135,,,,,,,,,
skudrpe01,1999,1,PIT,NHL,20,922,5,7,3,2,1,48,374,1,20,0,0,,0,0,1,11
fernama01,2008,1,BOS,NHL,28,1644,16,8,3,1,1,71,791,,,,,,,,,
lowro01,1979,1,QUE,NHL,15,828,5,7,2,1,0,51,,,,,,,,,,
moogan01,1988,1,BOS,NHL,41,2482,18,14,8,0,1,133,1079,6,359,4,2,,0,0,14,136
graharo02,1976,1,HOU,WHA,39,2345,27,10,2,1,4,107,1082,9,561,4,5,,0,0,36,265
bedarji01,1978,1,WAS,NHL,30,1740,6,17,6,1,0,126,,,,,,,,,,
