id,lgid,teamid,franchid,name,park
249,NL,PHI,PHI,Филадельфийские Филлис,Бакер Боул/Шибэ Парк
135,NA,CH2,CNA,"Чикаго ""Белые стокинги""",23-я улица Грундс
2,AA,BL2,BLO,Балтимор Ориолс,Ориол Парк
286,NL,SR1,SYR,Сиракузские звёзды,Нонелл-Парк
196,NL,CIN,CIN,Цинциннати Редс,"Кросли-филд/Стадион ""Риверфронт"""
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,А́нгель-стадио́н
161,NL,BLN,BLO,Балтимор Ориолс,Юнион-Парк
298,PL,CHP,CHP,Чикаго Пираты,
144,NA,PH1,PNA,Филадельфийские Атлеты,Jefferson Street Grounds
66,AL,DET,DET,Детройт Тайгерс,Навин Фиельд
103,AL,TEX,TEX,Техас Рейнджеры,Америквест Филд
121,FL,CHF,CHH,Чикаго Чи-Фэды,Уригли-филд
4,AA,BL3,BLO,Балтимор Ориолс,Юнион-Парк
92,AL,PHA,OAK,Филадельфийские Атлеты,Колумбский парк
297,PL,BSP,BRS,Бостон Редс,
171,NL,BSN,ATL,Бостон Бэеватерс,Южный конец I
222,NL,IN3,IND,Индианаполис Хойос,Атлетический парк II
120,FL,BUF,BFL,Баффало Бильдэз,
96,AL,SEA,SEA,Сиэтл Маринерс,Доминирование
173,NL,BSN,ATL,Бостон Бэеватерс,"Южный конец, участок II / Конгресс-стрит-граундз / Южный конец, участок III"
311,UA,SLU,SLM,Сент-Луис Марунс,
211,NL,FLO,FLA,Флорида Марлинс,Стадион Джо Робби
54,AL,CLE,CLE,Кливленд Блюз,Парк Лига I
114,AL,WS1,MIN,Вашингтонские сенаторы,Стадион Гриффита II
306,UA,CHU,CPI,Чикаго/Питтсбург (Объединенная лига),
221,NL,IN3,IND,Индианаполис Хойос,Аथलетический парк I
8,AA,BR4,BRG,Бруклин Галадриотов,Риджвуд-Парк
198,NL,CIN,CIN,Цинциннати Редс,Лига-парк I в Цинциннати
299,PL,CLP,CLI,Кливленд Инфантс,
108,AL,TOR,TOR,Торонто Блю Джейс,Экспо-стадион / Скайдом
270,NL,SFN,SFG,Сан-Франциско Джайентс,"Стадион ""Атко Парк"""
130,NA,BR1,ECK,Бруклин Экафорс,Союзные территории
237,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-граундс I
122,FL,CHF,CHH,Чикаго Вэллис,Уригли-филд
158,NL,ATL,ATL,Атланта Брейвз,Стадион Тернер-Филд
46,AL,BOS,BOS,Бостон Ред Сокс,Хинтон-авеню Гроундс
169,NL,BRO,LAD,Бруклин Дредноuts,Эббитс-филд
307,UA,CNU,COR,Цинциннати Оутлоуд Редз,
261,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд
206,NL,CN1,CNR,Цинциннати Редс,Банк Стрит Граундс
42,AL,BLA,NYY,Балтимор Ориолс,Ориол Парк
305,UA,BSU,BRD,Бостон Редс,
86,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки III
250,NL,PHI,PHI,Филадельфийские Филлис,Гражданский парк
245,NL,NYN,NYM,Нью-Йорк Метс,Поле битвы IV
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз-филд
148,NA,SL1,SLR,Сент-Луис Ред Стокингс,бейсбольный стадион «Красный носки»
301,PL,PHP,PHQ,Филадельфийские Атлеты,
31,AA,SL4,STL,Сент-Луис Браун Стокингс,Парк спортивного отдыха I
15,AA,CN3,CKK,Киль в Цинциннати: убийцы,Восточный конец парка
95,AL,SE1,MIL,Сиэтл Пилоты,"Стадион ""Сикс"""
219,NL,HOU,HOU,Хьюстон Колт .45,Колт Стадиум
52,AL,CHA,CHW,Чикаго Уайлд-Уингс,Южный парк II/Комиски Парк
165,NL,BRO,LAD,Бруклин Доджерс,Эббитс-филд
64,AL,DET,DET,Детройт Тайгерс,Бригс Стадиум
209,NL,DTN,DTN,Детройт Влэрз,Рекреационный парк
244,NL,NYN,NYM,Нью-Йорк Метс,Кит-Фиелд
45,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк II
96,AL,SEA,SEA,Сиэтл Маринерс,Доминирование
133,NA,BS1,BNA,Бостон Ред Стокингс,Южный конец I
153,NA,WS5,WBL,Вашингтонские синие ноги,Олимпийский комплекс
137,NA,ELI,RES,Элизабета Решает,Вэвелри-Фейрваэрдс
219,NL,HOU,HOU,Хьюстон Колт .45,Колт Стадиум
76,AL,MIN,MIN,Миннесота Твинс,Хаберт Х. Хьюмфри Метродом
309,UA,MLU,MLU,Милуоки Брюэрс,
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс-филд
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз-филд
236,NL,MON,WSN,Монреаль Экспоз,Стадион Стед-Олимпик / Хирам Битхорн
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк Hồ Фронт II
305,UA,BSU,BRD,Бостон Редс,
272,NL,SFN,SFG,Сан-Франциско Джайентс,"Парк ""Пац Белл"""
198,NL,CIN,CIN,Цинциннати Редс,Лига-парк I в Цинциннати
269,NL,SFN,SFG,Сан-Франциско Джайентс,Парк 3Ком
226,NL,LS1,LGR,Луисвилл Грейс,"Стадион ""Луисвилл Бэйсбол"""
280,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадиум III
274,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Силс»
3,AA,BL3,BLO,Балтимор Ориолс,Ориол Парк
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингем-Парк
38,AL,ANA,ANA,Анахайм Энджелс,Стадион Энджелс Стадиум в Анахайме
293,NL,WOR,WOR,Уорикер Руби Лэгс,Остер-Боденский парк для езды на лошадях
5,AA,BR3,LAD,Бруклин Атлетикс,Вашингтон-парк I
229,NL,MIA,FLA,Майами Марлинс,Марелинс-Парк
169,NL,BRO,LAD,Бруклин Дредноuts,Эббитс-филд
248,NL,PHI,PHI,Филадельфийские Филлис,Бакер-бол
244,NL,NYN,NYM,Нью-Йорк Метс,Кит-Фиелд
120,FL,BUF,BFL,Баффало Бильдэз,
139,NA,HR1,HNA,Χάρтфорд Дарк Блюз,Стадион «Хартфорд Балл Клаб»
101,AL,TBA,TBD,Тампа Бэй Девил Рэйс,Тропикана Филд
85,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки II
177,NL,BSN,ATL,Бостон Брейвз,Фенвей-парк I / Бравс-филд
233,NL,ML2,MLG,Милвоки Грейс,Эклипс Парк II
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон-поле
205,NL,CN1,CNR,Цинциннати Редс,Авеню-Гроундс
111,AL,WS1,MIN,Вашингтонские сенаторы,Американский бейсбольный парк I
201,NL,CIN,CIN,Цинциннати Редс,Стадион «Риверфронт»
218,NL,HOU,HOU,Хьюстон Астрос,Парк Минут Мад
77,AL,MIN,MIN,Миннесота Твинс,"Стадион ""Метрополитен"""
90,AL,OAK,OAK,Окленд Атлетикс,Окленд Колизей
124,FL,KCF,KCP,Канзас-Сити Пакерс,
125,FL,NEW,NEW,Ньюарк Пеппер,
210,NL,FLO,FLA,Флорида Марлинс,Стадион «Дольфин»
164,NL,BRO,LAD,Бруклинские грызуны,Вашингтон-парк III
268,NL,SDN,SDP,Сан-Диего Падрес,Стадион «Кэмпток»
223,NL,KCN,KCN,Канзас-Сити Ковбои,Ассоциация Парк
66,AL,DET,DET,Детройт Тайгерс,Навин Фиельд
284,NL,SLN,STL,Сент-Луис Кардиналс,"Стадион ""Спортсменс-Парк"" IV/«Буш-Стадиум» II"
73,AL,LAA,ANA,Лос-Анджелес Энджелс,Уридж-билдинг (Чикаго)
123,FL,IND,NEW,Индианаполис Хойос,
20,AA,LS2,LOU,Луизвиллский эклетический,Э 클ипс Парк I
17,AA,KC2,KCC,Канзас-Сити Ковбои,Парк Ассоциация I
136,NA,CL1,CFC,Кливленд Форест Сити,Национальная ассоциация игровых площадок
35,AA,TL2,TLM,Толедо Маумее,Парк Сперанца
227,NL,LS3,LOU,Луисвилл Колонелс,Э 클ипс Парк I
24,AA,PH4,PHA,Филадельфийские Атлеты,Jefferson Street Grounds
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
36,AA,WS7,WST,Вашингтон Нэшнлз,Атлетический парк
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон-парк III
162,NL,BRO,LAD,Бруклинские грызуны,Восточный парк
126,FL,PTF,PBS,Питтсбург Rebелы,
310,UA,PHU,PHK,Филадельфийские ключи,
54,AL,CLE,CLE,Кливленд Блюз,Парк Лига I
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
129,NA,BL4,MAR,"Балтимор, Мэриленд",Ньюингем-Парк
60,AL,CLE,CLE,Кливлендские индейцы,Прогрессивное поле
103,AL,TEX,TEX,Техас Рейнджеры,Америквест Филд
104,AL,TEX,TEX,Техас Рейнджеры,Арингтон Стэйдиум
80,AL,MLA,BAL,Милуоки Брюэрс,Ллойд-стрит-граундс
171,NL,BSN,ATL,Бостон Бэеватерс,Южный конец I
98,AL,SEA,SEA,Сиэтл Маринерс,"Стадион ""Сафеко Филд"""
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк на Камден-Ярде
64,AL,DET,DET,Детройт Тайгерс,Бригс Стадиум
289,NL,TRN,TRT,Тройцы,Стадион «Трой Балл Клуб»
40,AL,BAL,BAL,Балтимор Ориолс,Мемориальный стадион
290,NL,WAS,WAS,Вашингтонские сенаторы,Ограничивающая область
267,NL,SDN,SDP,Сан-Диего Падрес,Парк Петко
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Грундс
139,NA,HR1,HNA,Χάρтфорд Дарк Блюз,Стадион «Хартфорд Балл Клаб»
267,NL,SDN,SDP,Сан-Диего Падрес,Парк Петко
244,NL,NYN,NYM,Нью-Йорк Метс,Кит-Фиелд
63,AL,DET,DET,Детройт Тайгерс,Бэнетт Парк
6,AA,BR3,LAD,Бруклинские грызуны,Вашингтон-парк I
97,AL,SEA,SEA,Сиэтл Маринерс,Стадион «Кингдом» / «Сафеко Филд»
204,NL,CL4,CLV,Кливленд Спайдеры,Национальный парк Лига
140,NA,KEO,WES,Кеокук Уэстернс,Перри-Парк
306,UA,CHU,CPI,Чикаго/Питтсбург (Объединенная лига),
167,NL,BRO,LAD,Бруклин Грумз,Восточный парк
307,UA,CNU,COR,Цинциннати Оутлоуд Редз,
193,NL,CIN,CIN,Цинциннати Редс,Кросслей-филд
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингем-Парк
305,UA,BSU,BRD,Бостон Редс,
300,PL,NYP,NYI,Нью-Йорк Джайантс,
47,AL,CAL,ANA,Калифорнийские ангелы,Анахайм Арена
154,NA,WS6,WNT,Вашингтон Нэшнлз,Олимпийский комплекс
194,NL,CIN,CIN,Цинциннати Редс,Кинерги Филд
294,NL,WS8,WNL,Вашингтон Нэшнлз,Слопуддл-граундс
7,AA,BR3,LAD,Бруклин Грейс,Вашингтон-парк I
117,FL,BLF,BLT,Балтимор Чалджи,
248,NL,PHI,PHI,Филадельфийские Филлис,Бакер-бол
125,FL,NEW,NEW,Ньюарк Пеппер,
29,AA,RC2,ROC,Бронкос Рочестера,Кулвер-филд-1
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон-поле
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
308,UA,KCU,KCU,Канзас-Сити Ковбои,
133,NA,BS1,BNA,Бостон Ред Стокингс,Южный конец I
312,UA,SPU,STP,Сент-Пьер-Вайт-Капс,
18,AA,KC2,KCC,Канзас-Сити Ковбои,Экспозиционный парк
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон-парк III
76,AL,MIN,MIN,Миннесота Твинс,Хаберт Х. Хьюмфри Метродом
195,NL,CIN,CIN,Цинциннати Редс,Кросслей-филд
119,FL,BUF,BFL,Баффало Блюз,
293,NL,WOR,WOR,Уорикер Руби Лэгс,Остер-Боденский парк для езды на лошадях
104,AL,TEX,TEX,Техас Рейнджеры,Арингтон Стэйдиум
187,NL,CHN,CHC,Чикаго Оранхлы,Западный парк II
245,NL,NYN,NYM,Нью-Йорк Метс,Поле битвы IV
20,AA,LS2,LOU,Луизвиллский эклетический,Э 클ипс Парк I
180,NL,BSN,ATL,Бостон Ред Сокс,Южный конец I
24,AA,PH4,PHA,Филадельфийские Атлеты,Jefferson Street Grounds
34,AA,TL1,TOL,Толедские синие стокинги,Лига Парк
136,NA,CL1,CFC,Кливленд Форест Сити,Национальная ассоциация игровых площадок
209,NL,DTN,DTN,Детройт Влэрз,Рекреационный парк
141,NA,MID,MAN,Миддлтон-Мансфилды,Mansфилдский спортивный комплекс
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
40,AL,BAL,BAL,Балтимор Ориолс,Мемориальный стадион
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Грундс
310,UA,PHU,PHK,Филадельфийские ключи,
132,NA,BR2,BRA,Бруклин Атлетикс,Союзные территории
259,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион «Роялс»
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерс"" в Арлингтоне"
302,PL,PTP,PBB,Питтсбургские бургеры,
94,AL,PHA,OAK,Филадельфийские Атлеты,Шибе-парк
72,AL,LAA,ANA,Лос-Анджелес Энджелс,Стадион Доджер
236,NL,MON,WSN,Монреаль Экспоз,Стадион Стед-Олимпик / Хирам Битхорн
174,NL,BSN,ATL,Бостон Бэеватерс,"Южный конец, участок III"
196,NL,CIN,CIN,Цинциннати Редс,"Кросли-филд/Стадион ""Риверфронт"""
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
87,AL,OAK,OAK,Окленд Атлетикс,МакАфи Колизей
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон-поле
10,AA,CL3,CLV,Кливленд Блюз,Национальный парк II
136,NA,CL1,CFC,Кливленд Форест Сити,Национальная ассоциация игровых площадок
301,PL,PHP,PHQ,Филадельфийские Атлеты,
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Доджер
25,AA,PH4,PHA,Филадельфийские Атлеты,Оукдейл-Парк
55,AL,CLE,CLE,Кливленд Бронкос,Парк Лига I
16,AA,IN2,IHO,Индианаполис Хойос,Парк на седьмой улице
154,NA,WS6,WNT,Вашингтон Нэшнлз,Олимпийский комплекс
115,AL,WS2,TEX,Вашингтонские сенаторы,Стадион Гриффита II
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальные площадки
230,NL,MIL,MIL,Милуоки Брюэрс,Стадион графства
130,NA,BR1,ECK,Бруклин Экафорс,Союзные территории
251,NL,PHI,PHI,Филадельфийские Филлис,Стадион Конни Мак
29,AA,RC2,ROC,Бронкос Рочестера,Кулвер-филд-1
181,NL,BSN,ATL,Бостонские воровские поны,"Южный конец, участок III"
17,AA,KC2,KCC,Канзас-Сити Ковбои,Парк Ассоциация I
73,AL,LAA,ANA,Лос-Анджелес Энджелс,Уридж-билдинг (Чикаго)
215,NL,HAR,HAR,Χάρтфорд Дарк Блюз,Union Grounds (Бруклин)
165,NL,BRO,LAD,Бруклин Доджерс,Эббитс-филд
287,NL,TRN,TRT,Тройцы,Хлемниковы земли
164,NL,BRO,LAD,Бруклинские грызуны,Вашингтон-парк III
253,NL,PHI,PHI,Филадельфийские Филлис,Шибе-парк
265,NL,PRO,PRO,Провиденс-Грейс,Улица Мейссера
180,NL,BSN,ATL,Бостон Ред Сокс,Южный конец I
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Доджер
178,NL,BSN,ATL,Бостон Брейвз,"Южный конец, участок III"
190,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера I/Парк озера I
117,FL,BLF,BLT,Балтимор Чалджи,
83,AL,NYA,NYY,Нью-Йорк Янкиз,Шей-стадион
107,AL,TOR,TOR,Торонто Блю Джейс,Выставочный стадион
103,AL,TEX,TEX,Техас Рейнджеры,Америквест Филд
176,NL,BSN,ATL,Бостон Брейвз,Бравс-филд
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон-поле
111,AL,WS1,MIN,Вашингтонские сенаторы,Американский бейсбольный парк I
161,NL,BLN,BLO,Балтимор Ориолс,Юнион-Парк
2,AA,BL2,BLO,Балтимор Ориолс,Ориол Парк
250,NL,PHI,PHI,Филадельфийские Филлис,Гражданский парк
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,А́нгель-стадио́н
25,AA,PH4,PHA,Филадельфийские Атлеты,Оукдейл-Парк
14,AA,CN2,CIN,Цинциннати Ред Стокингс,Лига-парк I в Цинциннати
63,AL,DET,DET,Детройт Тайгерс,Бэнетт Парк
285,NL,SLN,STL,Сент-Луис Перфектос,Робинсон-поле
103,AL,TEX,TEX,Техас Рейнджеры,Америквест Филд
189,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк при озере I
118,FL,BRF,BTT,Бруклин Тип-Топс,
202,NL,CL2,CBL,Кливленд Блюз,Парк на улице Кеннард
20,AA,LS2,LOU,Луизвиллский эклетический,Э 클ипс Парк I
240,NL,NY1,SFG,Нью-Йорк Джайантс,Пало-Грайндс III / Пало-Грайндс IV
175,NL,BSN,ATL,Бостонские пчелы,Бравс-филд
200,NL,CIN,CIN,Цинциннати Редс,Дворец Фанатов
50,AL,CHA,CHW,Чикаго Уайлд-Уингс,Комиски-Парк II
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
21,AA,ML3,MLA,Милуоки Брюэрс,Спортивная площадка
117,FL,BLF,BLT,Балтимор Чалджи,
81,AL,NYA,NYY,Нью-Йоркские Хайландерз,Парк на холме
60,AL,CLE,CLE,Кливлендские индейцы,Прогрессивное поле
160,NL,BFN,BUF,Баффало Биллс,Риверсайд-парк
26,AA,PH4,PHQ,Филадельфийские Атлеты,Атлетический парк
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерс"" в Арлингтоне"
234,NL,MON,WSN,Монреаль Экспоз,Ярри-Парк
178,NL,BSN,ATL,Бостон Брейвз,"Южный конец, участок III"
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингем-Парк
276,NL,SL5,SLM,Сент-Луис Марунс,Парк спортивного отдыха I
172,NL,BSN,ATL,Бостон Бэеватерс,Южный конец II
198,NL,CIN,CIN,Цинциннати Редс,Лига-парк I в Цинциннати
242,NL,NY1,SFG,Нью-Йорк Готамс,Поло-граундс I
108,AL,TOR,TOR,Торонто Блю Джейс,Экспо-стадион / Скайдом
65,AL,DET,DET,Детройт Тайгерс,Комерика Парк
180,NL,BSN,ATL,Бостон Ред Сокс,Южный конец I
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
230,NL,MIL,MIL,Милуоки Брюэрс,Стадион графства
124,FL,KCF,KCP,Канзас-Сити Пакерс,
272,NL,SFN,SFG,Сан-Франциско Джайентс,"Парк ""Пац Белл"""
102,AL,TBA,TBD,Тампа Бэй Рейс,Тропикана Филд
216,NL,HOU,HOU,Хьюстон Астрос,Астрадом
304,UA,BLU,BLU,Бальтиморские монументальные скульптуры,
97,AL,SEA,SEA,Сиэтл Маринерс,Стадион «Кингдом» / «Сафеко Филд»
71,AL,KCA,KCR,Канзас-Сити Роялс,Стадион «Роялс»
48,AL,CAL,ANA,Калифорнийские ангелы,Стадион Доджер
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
129,NA,BL4,MAR,"Балтимор, Мэриленд",Ньюингем-Парк
239,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-граунды III
215,NL,HAR,HAR,Χάρтфорд Дарк Блюз,Union Grounds (Бруклин)
46,AL,BOS,BOS,Бостон Ред Сокс,Хинтон-авеню Гроундс
220,NL,IN1,IBL,Индианаполис Блюз,Парк на Южной улице
290,NL,WAS,WAS,Вашингтонские сенаторы,Ограничивающая область
128,NA,BL1,BLC,Балтиморские орлы,Ньюингем-Парк
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
223,NL,KCN,KCN,Канзас-Сити Ковбои,Ассоциация Парк
174,NL,BSN,ATL,Бостон Бэеватерс,"Южный конец, участок III"
195,NL,CIN,CIN,Цинциннати Редс,Кросслей-филд
288,NL,TRN,TRT,Тройцы,Пунимат Грундс
22,AA,NY4,NYP,Нью-Йорк Метлс,Поле Пало-Рудо I Западное Кольцо
37,AA,WS9,WAS,Вашингтон Стейтменс,Ограничивающая область
219,NL,HOU,HOU,Хьюстон Колт .45,Колт Стадиум
89,AL,OAK,OAK,Окленд Атлетикс,Колизей О.ко.
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк Hồ Фронт II
283,NL,SLN,STL,Сент-Луис Кардиналс,Спортивный парк IV
1,AA,BL2,BLO,Балтимор Ориолс,Ньюингем-Парк
299,PL,CLP,CLI,Кливленд Инфантс,
73,AL,LAA,ANA,Лос-Анджелес Энджелс,Уридж-билдинг (Чикаго)
239,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-граунды III
108,AL,TOR,TOR,Торонто Блю Джейс,Экспо-стадион / Скайдом
183,NL,CHN,CHC,Чикаго Колтс,Западный парк I
190,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера I/Парк озера I
104,AL,TEX,TEX,Техас Рейнджеры,Арингтон Стэйдиум
259,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк
274,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Силс»
230,NL,MIL,MIL,Милуоки Брюэрс,Стадион графства
278,NL,SLN,STL,Сент-Луис Браунс,Парк спортивного отдыха I
77,AL,MIN,MIN,Миннесота Твинс,"Стадион ""Метрополитен"""
302,PL,PTP,PBB,Питтсбургские бургеры,
155,NL,ARI,ARI,Аризона Даймондбэкс,Банк-Одна-Болпарк
146,NA,PH3,CEN,Филадельфийские столетники,Стоунхилл-ин-Фолз
181,NL,BSN,ATL,Бостонские воровские поны,"Южный конец, участок III"
186,NL,CHN,CHC,Чикаго Кабс,Уригли-филд
13,AA,CN2,CIN,Цинциннати Ред Стокингс,Банк Стрит Граундс
70,AL,KCA,KCR,Канзас-Сити Роялс,Муниципальный стадион II
204,NL,CL4,CLV,Кливленд Спайдеры,Национальный парк Лига
262,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд/стадион Трех рек
19,AA,LS2,LOU,Луисвилл Колонелс,Э 클ипс Парк I
103,AL,TEX,TEX,Техас Рейнджеры,Америквест Филд
217,NL,HOU,HOU,Хьюстон Астрос,Энерон Фиельд
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
52,AL,CHA,CHW,Чикаго Уайлд-Уингс,Южный парк II/Комиски Парк
187,NL,CHN,CHC,Чикаго Оранхлы,Западный парк II
131,NA,BR2,BRA,Бруклин Атлетикс,Капитолийские земли
