hofid,yearid,votedby,ballots,needed,votes,inducted,category
ricesa01h,1960,Ассоциация писателей-фантастов,269.0,202.0,143.0,"Hello, how can I help you today?",Игрок
gelbech01h,1951,Ассоциация писателей-фантастов,226.0,170.0,1.0,"Hello, how can I help you today?",Игрок
chancfr01h,1946,Окончательный избирательный бюллетень,263.0,198.0,150.0,"Hello, how can I help you today?",Игрок
lombaer01h,1967,Ассоциация писателей-фантастов,292.0,219.0,43.0,"Hello, how can I help you today?",Игрок
oneilst01h,1952,Ассоциация писателей-фантастов,234.0,176.0,10.0,"Hello, how can I help you today?",Игрок
hoopeha01h,1948,Ассоциация писателей-фантастов,121.0,91.0,2.0,"Hello, how can I help you today?",Игрок
smithle02h,2003,Ассоциация писателей-фантастов,496.0,372.0,210.0,"Hello, how can I help you today?",Игрок
bridgto01h,1962,Ассоциация писателей-фантастов,160.0,120.0,1.0,"Hello, how can I help you today?",Игрок
marioma01h,1971,Ассоциация писателей-фантастов,360.0,270.0,123.0,"Hello, how can I help you today?",Игрок
coopewi01h,1953,Ассоциация писателей-фантастов,264.0,198.0,9.0,"Hello, how can I help you today?",Игрок
coopewi01h,1949,Ассоциация писателей-фантастов,153.0,115.0,4.0,"Hello, how can I help you today?",Игрок
alexape01h,1937,Ассоциация писателей-фантастов,201.0,151.0,125.0,"Hello, how can I help you today?",Игрок
motama01h,1988,Ассоциация писателей-фантастов,427.0,321.0,18.0,"Hello, how can I help you today?",Игрок
ruffire01h,1955,Ассоциация писателей-фантастов,251.0,189.0,60.0,"Hello, how can I help you today?",Игрок
ferrewe01h,1949,Ассоциация писателей-фантастов,153.0,115.0,1.0,"Hello, how can I help you today?",Игрок
marbefi01h,1958,Ассоциация писателей-фантастов,266.0,200.0,5.0,"Hello, how can I help you today?",Игрок
allendi01h,1987,Ассоциация писателей-фантастов,413.0,310.0,55.0,"Hello, how can I help you today?",Игрок
sherdbi01h,1958,Ассоциация писателей-фантастов,266.0,200.0,2.0,"Hello, how can I help you today?",Игрок
staubru01h,1997,Ассоциация писателей-фантастов,473.0,353.0,18.0,"Hello, how can I help you today?",Игрок
welchmi01h,1973,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
burdele01h,1980,Ассоциация писателей-фантастов,385.0,289.0,66.0,"Hello, how can I help you today?",Игрок
gosligo01h,1955,Ассоциация писателей-фантастов,251.0,189.0,7.0,"Hello, how can I help you today?",Игрок
munsoth01h,1990,Ассоциация писателей-фантастов,444.0,333.0,33.0,"Hello, how can I help you today?",Игрок
snidedu01h,1972,Ассоциация писателей-фантастов,396.0,297.0,84.0,"Hello, how can I help you today?",Игрок
judgejo01h,1938,Ассоциация писателей-фантастов,262.0,197.0,2.0,"Hello, how can I help you today?",Игрок
sewellu01h,1962,Ассоциация писателей-фантастов,160.0,120.0,1.0,"Hello, how can I help you today?",Игрок
wheatza01h,1950,Ассоциация писателей-фантастов,168.0,126.0,17.0,"Hello, how can I help you today?",Игрок
moseswa01h,1968,Ассоциация писателей-фантастов,283.0,213.0,4.0,"Hello, how can I help you today?",Игрок
heilmha01h,1947,Ассоциация писателей-фантастов,161.0,121.0,65.0,"Hello, how can I help you today?",Игрок
kluszte01h,1981,Ассоциация писателей-фантастов,401.0,301.0,56.0,"Hello, how can I help you today?",Игрок
murrare01h,1938,Ассоциация писателей-фантастов,262.0,197.0,1.0,"Hello, how can I help you today?",Игрок
adamsba01h,1938,Ассоциация писателей-фантастов,262.0,197.0,11.0,"Hello, how can I help you today?",Игрок
pinsova01h,1992,Ассоциация писателей-фантастов,430.0,323.0,36.0,"Hello, how can I help you today?",Игрок
parkeda01h,2005,Ассоциация писателей-фантастов,516.0,387.0,65.0,"Hello, how can I help you today?",Игрок
perezto01h,1996,Ассоциация писателей-фантастов,470.0,353.0,309.0,"Hello, how can I help you today?",Игрок
wynnea01h,1970,Ассоциация писателей-фантастов,300.0,225.0,140.0,"Hello, how can I help you today?",Игрок
bottoji01h,1958,Ассоциация писателей-фантастов,266.0,200.0,57.0,"Hello, how can I help you today?",Игрок
snidedu01h,1970,Ассоциация писателей-фантастов,300.0,225.0,51.0,"Hello, how can I help you today?",Игрок
pinsova01h,1990,Ассоциация писателей-фантастов,444.0,333.0,36.0,"Hello, how can I help you today?",Игрок
kinerra01h,1975,Ассоциация писателей-фантастов,362.0,272.0,273.0,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
yeagest01h,1992,Ассоциация писателей-фантастов,430.0,323.0,2.0,"Hello, how can I help you today?",Игрок
ruffire01h,1966,Ассоциация писателей-фантастов,302.0,227.0,208.0,"Hello, how can I help you today?",Игрок
sewellu01h,1958,Ассоциация писателей-фантастов,266.0,200.0,3.0,"Hello, how can I help you today?",Игрок
fitzsfr01h,1960,Ассоциация писателей-фантастов,269.0,202.0,13.0,"Hello, how can I help you today?",Игрок
wertzvi01h,1972,Ассоциация писателей-фантастов,396.0,297.0,4.0,"Hello, how can I help you today?",Игрок
bancrda01h,1937,Ассоциация писателей-фантастов,201.0,151.0,3.0,"Hello, how can I help you today?",Игрок
grimebu01h,1938,Ассоциация писателей-фантастов,262.0,197.0,1.0,"Hello, how can I help you today?",Игрок
newcodo01h,1967,Ассоциация писателей-фантастов,292.0,219.0,18.0,"Hello, how can I help you today?",Игрок
santolo99h,2006,Нигерийская лига,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
pikeli01h,1936,Ветераны,78.0,59.0,1.0,"Hello, how can I help you today?",Игрок
roushed01h,1962,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
whiteea01h,1962,Ассоциация писателей-фантастов,160.0,120.0,6.0,"Hello, how can I help you today?",Игрок
friscfr01h,1939,Ассоциация писателей-фантастов,274.0,206.0,26.0,"Hello, how can I help you today?",Игрок
tennefr02h,1939,Ассоциация писателей-фантастов,274.0,206.0,3.0,"Hello, how can I help you today?",Игрок
leevesa01h,1937,Ассоциация писателей-фантастов,201.0,151.0,1.0,"Hello, how can I help you today?",Игрок
simsdu01h,1980,Ассоциация писателей-фантастов,385.0,289.0,0.0,"Hello, how can I help you today?",Игрок
pennohe01h,1939,Ассоциация писателей-фантастов,274.0,206.0,40.0,"Hello, how can I help you today?",Игрок
davissp01h,1948,Ассоциация писателей-фантастов,121.0,91.0,1.0,"Hello, how can I help you today?",Игрок
schalra01h,1953,Ассоциация писателей-фантастов,264.0,198.0,52.0,"Hello, how can I help you today?",Игрок
kammwi01h,1960,Ассоциация писателей-фантастов,269.0,202.0,1.0,"Hello, how can I help you today?",Игрок
bunniji01h,1989,Ассоциация писателей-фантастов,447.0,336.0,283.0,"Hello, how can I help you today?",Игрок
pinsova01h,1988,Ассоциация писателей-фантастов,427.0,321.0,67.0,"Hello, how can I help you today?",Игрок
sainjo01h,1964,Ассоциация писателей-фантастов,201.0,151.0,3.0,"Hello, how can I help you today?",Игрок
cartega01h,2002,Ассоциация писателей-фантастов,472.0,354.0,343.0,"Hello, how can I help you today?",Игрок
newhoha01h,1962,Ассоциация писателей-фантастов,160.0,120.0,4.0,"Hello, how can I help you today?",Игрок
langebi01h,1936,Ветераны,78.0,59.0,6.0,"Hello, how can I help you today?",Игрок
rudijo01h,1988,Ассоциация писателей-фантастов,427.0,321.0,0.0,"Hello, how can I help you today?",Игрок
tiantlu01h,1992,Ассоциация писателей-фантастов,430.0,323.0,50.0,"Hello, how can I help you today?",Игрок
coopewi01h,1948,Ассоциация писателей-фантастов,121.0,91.0,2.0,"Hello, how can I help you today?",Игрок
mizejo01h,1981,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
seweljo01h,1977,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
sheckji01h,1945,Ассоциация писателей-фантастов,247.0,186.0,1.0,"Hello, how can I help you today?",Игрок
walketo04h,2013,Ассоциация писателей-фантастов,569.0,427.0,0.0,"Hello, how can I help you today?",Игрок
stottto01h,2008,Ассоциация писателей-фантастов,543.0,408.0,1.0,"Hello, how can I help you today?",Игрок
gordojo01h,1968,Ассоциация писателей-фантастов,283.0,213.0,77.0,"Hello, how can I help you today?",Игрок
grovele01h,1945,Ассоциация писателей-фантастов,247.0,186.0,28.0,"Hello, how can I help you today?",Игрок
lolicmi01h,1996,Ассоциация писателей-фантастов,470.0,353.0,33.0,"Hello, how can I help you today?",Игрок
boyerke01h,1992,Ассоциация писателей-фантастов,430.0,323.0,71.0,"Hello, how can I help you today?",Игрок
olivato01h,1983,Ассоциация писателей-фантастов,374.0,281.0,75.0,"Hello, how can I help you today?",Игрок
manushe01h,1962,Ассоциация писателей-фантастов,160.0,120.0,15.0,"Hello, how can I help you today?",Игрок
grohhe01h,1955,Ассоциация писателей-фантастов,251.0,189.0,5.0,"Hello, how can I help you today?",Игрок
mcmanma01h,1958,Ассоциация писателей-фантастов,266.0,200.0,2.0,"Hello, how can I help you today?",Игрок
johnsde01h,1982,Ассоциация писателей-фантастов,415.0,312.0,0.0,"Hello, how can I help you today?",Игрок
youngro01h,1945,Ассоциация писателей-фантастов,247.0,186.0,22.0,"Hello, how can I help you today?",Игрок
gomezle01h,1946,Голосование за выдвижение,202.0,,4.0,"Hello, how can I help you today?",Игрок
wilheho01h,1980,Ассоциация писателей-фантастов,385.0,289.0,209.0,"Hello, how can I help you today?",Игрок
zimmech01h,1938,Ассоциация писателей-фантастов,262.0,197.0,1.0,"Hello, how can I help you today?",Игрок
paganjo01h,1979,Ассоциация писателей-фантастов,432.0,324.0,0.0,"Hello, how can I help you today?",Игрок
gibsoki01h,2001,Ассоциация писателей-фантастов,515.0,387.0,13.0,"Hello, how can I help you today?",Игрок
kneppbo01h,1996,Ассоциация писателей-фантастов,470.0,353.0,0.0,"Hello, how can I help you today?",Игрок
oneilst01h,1951,Ассоциация писателей-фантастов,226.0,170.0,3.0,"Hello, how can I help you today?",Игрок
lopated01h,1968,Ассоциация писателей-фантастов,283.0,213.0,2.0,"Hello, how can I help you today?",Игрок
gowdyha01h,1938,Ассоциация писателей-фантастов,262.0,197.0,8.0,"Hello, how can I help you today?",Игрок
reuscri01h,1997,Ассоциация писателей-фантастов,473.0,353.0,2.0,"Hello, how can I help you today?",Игрок
grovele01h,1936,Ассоциация писателей-фантастов,226.0,170.0,12.0,"Hello, how can I help you today?",Игрок
erskica01h,1974,Ассоциация писателей-фантастов,365.0,274.0,11.0,"Hello, how can I help you today?",Игрок
bakerfr01h,1938,Ассоциация писателей-фантастов,262.0,197.0,32.0,"Hello, how can I help you today?",Игрок
cirilje01h,2013,Ассоциация писателей-фантастов,569.0,427.0,0.0,"Hello, how can I help you today?",Игрок
conceda01h,2000,Ассоциация писателей-фантастов,499.0,375.0,67.0,"Hello, how can I help you today?",Игрок
hermaba01h,1955,Ассоциация писателей-фантастов,251.0,189.0,5.0,"Hello, how can I help you today?",Игрок
durocle01h,1964,Ассоциация писателей-фантастов,201.0,151.0,15.0,"Hello, how can I help you today?",Игрок
youngro01h,1951,Ассоциация писателей-фантастов,226.0,170.0,34.0,"Hello, how can I help you today?",Игрок
messean01h,1986,Ассоциация писателей-фантастов,425.0,319.0,3.0,"Hello, how can I help you today?",Игрок
colliji01h,1945,Ассоциация писателей-фантастов,247.0,186.0,121.0,"Hello, how can I help you today?",Игрок
willsma01h,1979,Ассоциация писателей-фантастов,432.0,324.0,166.0,"Hello, how can I help you today?",Игрок
rolfere01h,1951,Ассоциация писателей-фантастов,226.0,170.0,6.0,"Hello, how can I help you today?",Игрок
scottev01h,1951,Ассоциация писателей-фантастов,226.0,170.0,2.0,"Hello, how can I help you today?",Игрок
reussje01h,1996,Ассоциация писателей-фантастов,470.0,353.0,2.0,"Hello, how can I help you today?",Игрок
kerrdi01h,1939,Ассоциация писателей-фантастов,274.0,206.0,5.0,"Hello, how can I help you today?",Игрок
zachato01h,1958,Ассоциация писателей-фантастов,266.0,200.0,1.0,"Hello, how can I help you today?",Игрок
marshmi01h,1987,Ассоциация писателей-фантастов,413.0,310.0,6.0,"Hello, how can I help you today?",Игрок
lewisdu01h,1954,Ассоциация писателей-фантастов,252.0,189.0,20.0,"Hello, how can I help you today?",Игрок
hafeych01h,1950,Ассоциация писателей-фантастов,168.0,126.0,4.0,"Hello, how can I help you today?",Игрок
pinsova01h,1983,Ассоциация писателей-фантастов,374.0,281.0,12.0,"Hello, how can I help you today?",Игрок
harribu01h,1948,Ассоциация писателей-фантастов,121.0,91.0,3.0,"Hello, how can I help you today?",Менеджер
newhoha01h,1973,Ассоциация писателей-фантастов,380.0,285.0,79.0,"Hello, how can I help you today?",Игрок
crawfsa01h,1938,Ассоциация писателей-фантастов,262.0,197.0,11.0,"Hello, how can I help you today?",Игрок
ehmkeho01h,1949,Ассоциация писателей-фантастов,153.0,115.0,1.0,"Hello, how can I help you today?",Игрок
fergujo01h,1989,Ассоциация писателей-фантастов,447.0,336.0,0.0,"Hello, how can I help you today?",Игрок
suttodo01h,1995,Ассоциация писателей-фантастов,460.0,345.0,264.0,"Hello, how can I help you today?",Игрок
jackstr01h,1960,Ассоциация писателей-фантастов,269.0,202.0,11.0,"Hello, how can I help you today?",Игрок
ricesa01h,1938,Ассоциация писателей-фантастов,262.0,197.0,1.0,"Hello, how can I help you today?",Игрок
santoro01h,1980,Ассоциация писателей-фантастов,385.0,289.0,15.0,"Hello, how can I help you today?",Игрок
tiantlu01h,1998,Ассоциация писателей-фантастов,473.0,355.0,62.0,"Hello, how can I help you today?",Игрок
whitebu01h,1956,Ассоциация писателей-фантастов,193.0,145.0,1.0,"Hello, how can I help you today?",Игрок
murphda05h,2001,Ассоциация писателей-фантастов,515.0,387.0,93.0,"Hello, how can I help you today?",Игрок
bresnro01h,1942,Ассоциация писателей-фантастов,233.0,175.0,57.0,"Hello, how can I help you today?",Игрок
youngro01h,1949,Ассоциация писателей-фантастов,153.0,115.0,20.0,"Hello, how can I help you today?",Игрок
rowesc01h,1969,Ассоциация писателей-фантастов,340.0,255.0,17.0,"Hello, how can I help you today?",Игрок
medwijo01h,1964,Беги,201.0,,130.0,"Hello, how can I help you today?",Игрок
cronijo01h,1949,Ассоциация писателей-фантастов,153.0,115.0,33.0,"Hello, how can I help you today?",Игрок
nehfar01h,1951,Ассоциация писателей-фантастов,226.0,170.0,4.0,"Hello, how can I help you today?",Игрок
hernake01h,1996,Ассоциация писателей-фантастов,470.0,353.0,24.0,"Hello, how can I help you today?",Игрок
kaatji01h,1999,Ассоциация писателей-фантастов,497.0,373.0,100.0,"Hello, how can I help you today?",Игрок
suttodo01h,1994,Ассоциация писателей-фантастов,456.0,342.0,259.0,"Hello, how can I help you today?",Игрок
larsedo01h,1985,Ассоциация писателей-фантастов,395.0,297.0,32.0,"Hello, how can I help you today?",Игрок
wrighgl01h,1949,Ассоциация писателей-фантастов,153.0,115.0,1.0,"Hello, how can I help you today?",Игрок
fernaal01h,2006,Ассоциация писателей-фантастов,520.0,390.0,0.0,"Hello, how can I help you today?",Игрок
parrila01h,1994,Ассоциация писателей-фантастов,456.0,342.0,2.0,"Hello, how can I help you today?",Игрок
jacksjo01h,1936,Ассоциация писателей-фантастов,226.0,170.0,2.0,"Hello, how can I help you today?",Игрок
mageesh01h,1942,Ассоциация писателей-фантастов,233.0,175.0,1.0,"Hello, how can I help you today?",Игрок
southbi01h,2008,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Менеджер
odoulle01h,1950,Ассоциация писателей-фантастов,168.0,126.0,9.0,"Hello, how can I help you today?",Игрок
mcgwima01h,2013,Ассоциация писателей-фантастов,569.0,427.0,96.0,"Hello, how can I help you today?",Игрок
foxne01h,1972,Ассоциация писателей-фантастов,396.0,297.0,64.0,"Hello, how can I help you today?",Игрок
schacal01h,1956,Ассоциация писателей-фантастов,193.0,145.0,1.0,"Hello, how can I help you today?",Игрок
schoere01h,1976,Ассоциация писателей-фантастов,388.0,291.0,129.0,"Hello, how can I help you today?",Игрок
boudrlo01h,1968,Ассоциация писателей-фантастов,283.0,213.0,146.0,"Hello, how can I help you today?",Игрок
jonessa01h,1955,Ассоциация писателей-фантастов,251.0,189.0,1.0,"Hello, how can I help you today?",Игрок
averiea01h,1956,Ассоциация писателей-фантастов,193.0,145.0,3.0,"Hello, how can I help you today?",Игрок
lavagco01h,1960,Ассоциация писателей-фантастов,269.0,202.0,2.0,"Hello, how can I help you today?",Игрок
roganbu99h,1998,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
smithea02h,1948,Ассоциация писателей-фантастов,121.0,91.0,1.0,"Hello, how can I help you today?",Игрок
hillpe99h,2006,Нигерийская лига,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
torrejo01h,1992,Ассоциация писателей-фантастов,430.0,323.0,62.0,"Hello, how can I help you today?",Игрок
newcodo01h,1977,Ассоциация писателей-фантастов,383.0,288.0,43.0,"Hello, how can I help you today?",Игрок
floodcu01h,1978,Ассоциация писателей-фантастов,379.0,285.0,8.0,"Hello, how can I help you today?",Игрок
mayru01h,1989,Ассоциация писателей-фантастов,447.0,336.0,0.0,"Hello, how can I help you today?",Игрок
bancrda01h,1952,Ассоциация писателей-фантастов,234.0,176.0,11.0,"Hello, how can I help you today?",Игрок
delahed01h,1942,Ассоциация писателей-фантастов,233.0,175.0,104.0,"Hello, how can I help you today?",Игрок
grimsro02h,1988,Ассоциация писателей-фантастов,427.0,321.0,0.0,"Hello, how can I help you today?",Игрок
brechha01h,1969,Ассоциация писателей-фантастов,340.0,255.0,2.0,"Hello, how can I help you today?",Игрок
schumha02h,1962,Ассоциация писателей-фантастов,160.0,120.0,1.0,"Hello, how can I help you today?",Игрок
slaugen01h,1985,Ветераны,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который вы хотите перевести с английского на русский язык.",Игрок
bakerfr01h,1937,Ассоциация писателей-фантастов,201.0,151.0,13.0,"Hello, how can I help you today?",Игрок
kellge01h,1974,Ассоциация писателей-фантастов,365.0,274.0,94.0,"Hello, how can I help you today?",Игрок
hoytwa01h,1948,Ассоциация писателей-фантастов,121.0,91.0,7.0,"Hello, how can I help you today?",Игрок
kinerra01h,1971,Ассоциация писателей-фантастов,360.0,270.0,212.0,"Hello, how can I help you today?",Игрок
seguida01h,2010,Ассоциация писателей-фантастов,539.0,405.0,1.0,"Hello, how can I help you today?",Игрок
