driverid,driverref,number,code,forename,surname,dob,nationality,url
278,amon,,,Chris,Amon,1943-07-20,New Zealander,http://en.wikipedia.org/wiki/Chris_Amon
289,hill,,,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill
293,charlton,,,Dave,Charlton,1936-10-27,South African,http://en.wikipedia.org/wiki/Dave_Charlton
295,wunderink,,,Roelof,Wunderink,1948-12-12,Dutch,http://en.wikipedia.org/wiki/Roelof_Wunderink
341,surtees,,,John,Surtees,1934-02-11,British,http://en.wikipedia.org/wiki/John_Surtees
346,siffert,,,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert
347,bonnier,,,Jo,Bonnier,1930-01-31,Swedish,http://en.wikipedia.org/wiki/Joakim_Bonnier
358,rindt,,,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt
359,gavin,,,Johnny,Servoz-Gavin,1942-01-18,French,http://en.wikipedia.org/wiki/Johnny_Servoz-Gavin
360,mclaren,,,Bruce,McLaren,1937-08-30,New Zealander,http://en.wikipedia.org/wiki/Bruce_McLaren
373,clark,,,Jim,Clark,1936-03-04,British,http://en.wikipedia.org/wiki/Jim_Clark
374,spence,,,Mike,Spence,1936-12-30,British,http://en.wikipedia.org/wiki/Mike_Spence
386,ginther,,,Richie,Ginther,1930-08-05,American,http://en.wikipedia.org/wiki/Richie_Ginther
401,trevor_taylor,,,Trevor,Taylor,1936-12-26,British,http://en.wikipedia.org/wiki/Trevor_Taylor
418,gregory,,,Masten,Gregory,1932-02-29,American,http://en.wikipedia.org/wiki/Masten_Gregory
429,andre_pilette,,,André,Pilette,1918-10-06,Belgian,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette
460,ashmore,,,Gerry,Ashmore,1936-07-25,British,http://en.wikipedia.org/wiki/Gerry_Ashmore
478,herrmann,,,Hans,Herrmann,1928-02-23,German,http://en.wikipedia.org/wiki/Hans_Herrmann
496,menditeguy,,,Carlos,Menditeguy,1914-08-10,Argentine,http://en.wikipedia.org/wiki/Carlos_Menditeguy
505,bristow,,,Chris,Bristow,1937-12-02,British,http://en.wikipedia.org/wiki/Chris_Bristow
517,amick,,,Red,Amick,1929-01-19,American,http://en.wikipedia.org/wiki/Red_Amick
528,freeland,,,Don,Freeland,1925-03-25,American,http://en.wikipedia.org/wiki/Don_Freeland
531,foyt,,,Anthony,Foyt,1935-01-16,American,http://en.wikipedia.org/wiki/A.J._Foyt
533,boyd,,,Johnny,Boyd,1926-08-19,American,http://en.wikipedia.org/wiki/Johnny_Boyd
537,dick_rathmann,,,Dick,Rathmann,1924-01-06,American,http://en.wikipedia.org/wiki/Dick_Rathmann
555,paul_russo,,,Paul,Russo,1914-04-10,American,http://en.wikipedia.org/wiki/Paul_Russo
578,hawthorn,,,Mike,Hawthorn,1929-04-10,British,http://en.wikipedia.org/wiki/Mike_Hawthorn
594,tolan,,,Johnnie,Tolan,1917-10-22,American,http://en.wikipedia.org/wiki/Johnnie_Tolan
597,connor,,,Pat,O'Connor,1928-10-09,American,http://en.wikipedia.org/wiki/Pat_O%27Connor_(auto_racer)
609,simon,,,André,Simon,1920-01-05,French,http://en.wikipedia.org/wiki/Andr%C3%A9_Simon_(racing_driver)
611,hanks,,,Sam,Hanks,1914-07-13,American,http://en.wikipedia.org/wiki/Sam_Hanks
612,linden,,,Andy,Linden,1922-04-05,American,http://en.wikipedia.org/wiki/Andy_Linden_(racing_driver)
627,rosier,,,Louis,Rosier,1905-11-05,French,http://en.wikipedia.org/wiki/Louis_Rosier
632,frere,,,Paul,Frère,1917-01-30,Belgian,http://en.wikipedia.org/wiki/Paul_Fr%C3%A8re
635,chapman,,,Colin,Chapman,1928-05-19,British,http://en.wikipedia.org/wiki/Colin_Chapman
677,webb,,,Travis,Webb,1910-10-08,American,http://en.wikipedia.org/wiki/Travis_Webb
708,duncan_hamilton,,,Duncan,Hamilton,1920-04-30,British,http://en.wikipedia.org/wiki/Duncan_Hamilton_(racing_driver)
714,adolff,,,Kurt,Adolff,1921-11-05,German,http://en.wikipedia.org/wiki/Kurt_Adolff
722,carini,,,Piero,Carini,1921-03-06,Italian,http://en.wikipedia.org/wiki/Piero_Carini
810,grassi,,DIG,Lucas,di Grassi,1984-08-11,Brazilian,http://en.wikipedia.org/wiki/Lucas_di_Grassi
815,perez,11.0,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
818,vergne,25.0,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne
823,garde,,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde
825,kevin_magnussen,20.0,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
837,haryanto,88.0,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto
2,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
4,alonso,14.0,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
17,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
20,vettel,5.0,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
24,liuzzi,,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
27,albers,,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
30,michael_schumacher,,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
39,karthikeyan,,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
57,hakkinen,,,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
60,mazzacane,,,Gastón,Mazzacane,1975-05-08,Argentine,http://en.wikipedia.org/wiki/Gast%C3%B3n_Mazzacane
63,salo,,,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo
65,herbert,,,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert
69,badoer,,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer
77,berger,,,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger
94,martini,,,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini
110,cesaris,,,Andrea,de Cesaris,1959-05-31,Italian,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
119,patrese,,,Riccardo,Patrese,1954-04-17,Italian,http://en.wikipedia.org/wiki/Riccardo_Patrese
154,grosjean,8.0,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
163,arnoux,,,René,Arnoux,1948-07-04,French,http://en.wikipedia.org/wiki/Ren%C3%A9_Arnoux
175,tambay,,,Patrick,Tambay,1949-06-25,French,http://en.wikipedia.org/wiki/Patrick_Tambay
178,jones,,,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
187,watson,,,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
210,byrne,,,Tommy,Byrne,1958-05-06,Irish,http://en.wikipedia.org/wiki/Tommy_Byrne_%28racing_driver%29
221,depailler,,,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
232,merzario,,,Arturo,Merzario,1943-03-11,Italian,http://en.wikipedia.org/wiki/Arturo_Merzario
