resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
8689,378,158,21,18,13,11.0,11,11,0.0,78,,,,,,,12
1873,107,2,17,18,16,,R,19,0.0,15,,,11.0,19.0,1:15.855,204.500,8
6544,307,94,18,23,9,4.0,4,4,3.0,59,,,,,,,12
5970,287,110,25,4,18,,R,24,0.0,0,,,,,,,4
1067,67,27,14,19,18,17.0,17,17,0.0,51,,,17.0,20.0,1:25.494,243.932,12
21865,886,823,207,21,21,,R,22,0.0,43,,,42.0,22.0,1:21.811,191.900,4
22090,898,4,6,3,6,5.0,5,5,10.0,56,+29.592,5986740.0,52.0,10.0,1:41.186,196.141,1
20552,346,4,6,8,3,14.0,14,14,0.0,52,+1:02.385,5140585.0,52.0,1.0,1:30.874,233.373,1
14758,598,187,34,28,14,16.0,16,16,0.0,76,,,,,,,14
16880,693,383,183,21,10,,N,12,0.0,70,,,,,,,62
19587,814,716,144,32,33,,R,32,0.0,1,,,,,,,31
3048,163,60,18,21,21,8.0,8,8,0.0,65,,,,,,,12
21661,877,39,164,23,23,,R,22,0.0,7,,,6.0,23.0,1:52.238,178.142,4
16099,651,356,34,10,8,13.0,13,13,0.0,56,,,,,,,14
16743,685,374,66,12,11,,R,23,0.0,3,,,,,,,24
20206,809,797,113,62,18,,R,19,0.0,166,,,,,,,44
17131,706,364,183,12,9,3.0,3,3,4.0,76,+16.5,7509300.0,,,,,1
5073,254,49,15,30,8,7.0,7,7,0.0,82,,,,,,,11
2414,134,30,6,1,2,1.0,1,1,10.0,72,1:32:09.837,5529837.0,,,,,1
11241,472,200,37,17,0,,F,23,0.0,0,,,,,,,81
8442,370,163,27,25,0,,F,27,0.0,0,,,,,,,81
14019,570,178,63,19,15,,R,19,0.0,30,,,,,,,3
11483,480,210,55,33,0,,F,28,0.0,0,,,,,,,81
3717,193,65,15,15,12,,R,18,0.0,46,,,,,,,4
18451,763,347,66,6,11,8.0,8,8,0.0,70,,,,,,,12
16860,692,389,167,42,11,,N,9,0.0,42,,,,,,,62
22971,950,815,10,11,7,11.0,11,11,0.0,56,+1:34.283,6028174.0,30.0,17.0,1:41.846,192.679,1
3954,204,63,21,17,16,,R,16,0.0,32,,,,,,,37
13153,539,221,25,4,12,,R,23,0.0,13,,,,,,,5
22089,898,1,131,10,5,4.0,4,4,12.0,56,+27.358,5984506.0,50.0,5.0,1:40.818,196.857,1
