charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1086874,9306,497,8,1999-08-14T10:50:19,4324.0,19306,
745122,7379,467,5,1999-09-03T10:47:06,314.0,17379,
1179764,3132,457,5,1999-10-13T10:49:45,1367.0,0,
599793,8901,497,4,1999-09-13T10:51:19,465.0,28901,
1059742,8270,472,4,1999-07-07T10:48:12,854.0,8270,
1150942,5353,459,8,1999-06-16T10:47:32,1672.0,5353,
1430443,9474,445,2,1999-06-27T10:45:57,380.0,9474,
586074,9490,484,5,1999-08-20T10:50:15,1403.0,19490,
1774823,9687,492,2,1999-07-15T10:49:23,344.0,9687,
548856,9801,437,3,1999-07-19T10:47:23,3137.0,9801,
888371,7439,466,10,1999-07-28T10:50:26,2165.0,7439,
1695687,4609,480,2,1999-07-22T10:51:00,1151.0,4609,
769496,7088,488,9,1999-06-26T10:48:58,3443.0,7088,
652824,9362,479,2,1999-09-15T10:47:42,2354.0,29362,
1756916,8382,372,10,1999-07-18T10:47:59,3302.0,8382,
1999419,9294,476,2,1999-10-09T10:51:17,1862.0,29294,
578784,9909,448,4,1999-09-25T10:49:41,4687.0,29909,
1957697,8980,265,8,1999-08-10T10:48:03,2710.0,8980,
857407,8951,484,4,1999-09-27T10:48:02,1592.0,28951,
1674366,8407,395,6,1999-09-05T10:49:21,2867.0,18407,
1714348,4998,463,8,1999-09-22T10:44:41,829.0,24998,
1408827,6202,418,6,1999-07-29T10:44:17,1822.0,6202,
1386890,6077,450,4,1999-09-12T10:50:19,1969.0,16077,
1790108,5716,500,9,1999-07-27T10:50:34,4922.0,5716,
780565,8150,486,8,1999-08-06T10:49:50,2248.0,8150,
1857062,9938,489,3,1999-08-17T10:48:00,2857.0,19938,
607986,2970,361,3,1999-10-13T10:44:13,2349.0,0,
1964044,8824,498,4,1999-07-28T10:48:32,3951.0,8824,
874401,7680,421,2,1999-09-15T10:49:21,3223.0,27680,
1409289,7153,448,6,1999-08-28T10:44:19,4196.0,17153,
1927909,2863,379,5,1999-09-02T10:45:45,4640.0,12863,
816651,6640,491,4,1999-10-12T10:44:52,4902.0,26640,
1438175,6065,488,7,1999-07-16T10:46:33,119.0,6065,
544492,8659,457,2,1999-07-21T10:47:03,669.0,8659,
604361,9727,488,6,1999-06-26T10:43:57,540.0,9727,
1951645,9355,317,4,1999-07-09T10:47:36,4982.0,9355,
781988,7686,453,10,1999-09-25T10:49:56,3033.0,27686,
1103419,8904,498,7,1999-08-09T10:43:52,4532.0,8904,
1486024,8183,498,9,1999-06-26T10:50:15,4324.0,8183,
1020645,9674,477,10,1999-06-18T10:45:10,1605.0,9674,
516448,3006,239,8,1999-07-03T10:44:51,1823.0,3006,
1506208,4627,477,7,1999-07-23T10:44:05,1062.0,4627,
15223,2231,494,4,1999-08-02T10:44:45,955.0,2231,
619927,7927,456,10,1999-09-27T10:45:07,1637.0,27927,
825741,7734,400,4,1999-08-26T10:45:35,3205.0,17734,
1109112,5047,462,8,1999-06-20T10:44:18,2735.0,5047,
597460,9136,379,8,1999-06-17T10:51:08,4491.0,9136,
1287741,8330,430,6,1999-07-13T10:50:23,3447.0,8330,
1532351,7790,495,2,1999-08-28T10:46:07,1790.0,17790,
884565,6333,307,3,1999-09-28T10:50:08,2044.0,26333,
754168,5776,472,4,1999-07-14T10:47:47,715.0,5776,
1653331,8435,449,2,1999-06-21T10:47:44,2113.0,8435,
1264322,7454,480,2,1999-06-18T10:48:34,4468.0,7454,
1988653,9300,417,10,1999-09-26T10:50:27,4005.0,29300,
526234,7109,499,3,1999-06-26T10:45:38,3523.0,7109,
944378,8588,456,9,1999-07-25T10:47:02,4521.0,8588,
1701771,7553,487,3,1999-08-15T10:43:45,3245.0,17553,
1735371,6094,468,8,1999-07-21T10:46:20,4610.0,6094,
914571,9906,482,6,1999-10-05T10:44:42,3249.0,29906,
1123504,5268,472,3,1999-09-09T10:45:23,1418.0,15268,
63438,9481,220,7,1999-07-27T10:48:29,1810.0,9481,
