yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
2010,NLDS2,torrean02,SFN,NL,4,16,0,2,0,0,0,0,1,2.0,1,6,0.0,0.0,1.0,0.0,0.0
1973,WS,groteje01,NYN,NL,7,30,2,8,0,0,0,0,0,0.0,0,1,0.0,1.0,1.0,0.0,1.0
1998,ALDS2,martiti02,NYA,AL,3,11,1,3,2,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1966,WS,koufasa01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,WS,nelsoro01,BRO,NL,4,3,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1981,NEDIV,sandesc01,MON,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1913,WS,murphed02,PHA,AL,5,22,2,5,0,0,0,0,0,1.0,2,0,0.0,0.0,0.0,0.0,0.0
2009,ALDS2,ortizda01,BOS,AL,3,12,0,1,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2001,ALDS2,brosisc01,NYA,AL,5,17,0,1,0,0,0,1,0,0.0,0,3,0.0,1.0,1.0,0.0,0.0
2004,NLDS1,greensh01,LAN,NL,4,16,3,4,0,0,3,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1983,NLCS,landrke01,LAN,NL,4,14,0,2,0,0,0,1,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
2002,WS,rueteki01,SFN,NL,1,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010,NLDS2,gonzaal02,ATL,NL,4,15,1,3,1,0,0,2,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0
1887,WS,dunlafr01,DTN,NL,11,40,5,6,0,1,0,1,4,,0,4,0.0,,,,
1981,NEDIV,millsbr01,MON,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1976,NLCS,zachrpa01,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1974,NLCS,suttodo01,LAN,NL,2,6,0,2,0,0,0,1,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1940,WS,yorkru01,DET,AL,7,26,3,6,0,1,1,2,0,0.0,4,7,0.0,0.0,0.0,0.0,1.0
1977,NLCS,ceyro01,LAN,NL,4,13,4,4,1,0,1,4,1,0.0,2,4,0.0,0.0,1.0,0.0,1.0
1986,NLCS,goodedw01,NYN,NL,2,5,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1986,ALCS,schofdi02,CAL,AL,7,30,4,9,1,0,1,2,1,0.0,1,5,1.0,0.0,0.0,0.0,0.0
1915,WS,cadyhi01,BOS,AL,4,6,0,2,0,0,0,0,0,0.0,1,2,0.0,0.0,1.0,0.0,0.0
1971,NLCS,kisonbr01,PIT,NL,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,NLCS,verasqu01,SDN,NL,6,24,2,6,1,0,0,2,0,1.0,5,7,0.0,0.0,0.0,0.0,0.0
1974,NLCS,rookeji01,PIT,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,NLCS,geronce01,CIN,NL,3,11,0,2,0,1,0,2,0,1.0,1,3,0.0,0.0,0.0,0.0,0.0
1983,WS,dauerri01,BAL,AL,5,19,2,4,1,0,0,3,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1996,WS,jeterde01,NYA,AL,6,20,5,5,0,0,0,1,1,0.0,4,6,0.0,1.0,1.0,0.0,1.0
2009,NLCS,lidgebr01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLDS1,ankieri01,SLN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1927,WS,goochjo01,PIT,NL,3,5,0,0,0,0,0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,0.0
1903,WS,phillde01,PIT,NL,5,18,1,4,0,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2003,WS,coninje01,FLO,NL,6,21,4,7,1,0,0,0,0,0.0,3,2,0.0,0.0,0.0,0.0,0.0
1995,NLDS2,deshide01,LAN,NL,3,12,1,3,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
2004,ALDS2,rivaslu01,MIN,AL,3,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,WS,hodgero01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2006,WS,verlaju01,DET,AL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1983,NLCS,reussje01,LAN,NL,2,3,0,0,0,0,0,0,0,0.0,0,3,0.0,0.0,1.0,0.0,0.0
1996,NLDS1,curtich01,LAN,NL,1,2,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1984,WS,herndla01,DET,AL,5,15,1,5,0,0,1,3,0,1.0,3,2,0.0,0.0,0.0,0.0,0.0
2002,ALDS2,hockide01,MIN,AL,3,6,0,3,1,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,AWDIV,murphdw01,OAK,AL,3,11,4,6,1,0,1,2,0,1.0,1,1,0.0,0.0,0.0,0.0,0.0
1975,NLCS,morgajo02,CIN,NL,3,11,2,3,3,0,0,1,4,0.0,2,2,0.0,1.0,0.0,0.0,0.0
1991,WS,ericksc01,MIN,AL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2000,ALCS,hillgl01,NYA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2005,ALDS2,sheffga01,NYA,AL,5,21,1,6,0,0,0,2,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2000,NLDS1,galaran01,ATL,NL,3,10,1,2,1,0,0,1,0,0.0,2,4,0.0,1.0,0.0,0.0,0.0
2009,ALDS2,drewjd01,BOS,AL,3,9,1,2,0,0,1,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1915,WS,hoopeha01,BOS,AL,5,20,4,7,0,0,2,3,0,1.0,2,4,0.0,1.0,0.0,0.0,0.0
1947,WS,reynoal01,NYA,AL,2,4,2,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1911,WS,strunam01,PHA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1961,WS,blancjo01,NYA,AL,4,10,4,4,1,0,2,3,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2008,NLCS,rolliji01,PHI,NL,5,21,4,3,0,0,1,1,2,0.0,2,8,0.0,0.0,0.0,0.0,1.0
2006,WS,monrocr01,DET,AL,5,20,3,3,1,0,2,2,0,0.0,1,5,0.0,0.0,0.0,0.0,0.0
1982,NLCS,oberkke01,SLN,NL,3,15,1,3,0,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1982,NLCS,smithoz01,SLN,NL,3,9,0,5,0,0,0,3,1,0.0,3,0,0.0,0.0,0.0,1.0,0.0
2008,NLDS2,hallbi03,MIL,NL,3,8,1,2,0,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1991,NLCS,rodriro02,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,WS,sullico01,COL,NL,2,3,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1964,WS,marisro01,NYA,AL,7,30,4,6,0,0,1,1,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2005,NLDS1,fickro01,SDN,NL,2,5,0,1,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1975,NLCS,hebneri01,PIT,NL,3,12,2,4,1,0,0,2,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1978,ALCS,mcraeha01,KCA,AL,4,14,0,3,0,0,0,2,1,1.0,2,2,0.0,0.0,1.0,1.0,0.0
2004,ALCS,sierrru01,NYA,AL,5,21,1,7,1,1,0,2,0,0.0,3,8,0.0,0.0,0.0,0.0,0.0
1918,WS,jonessa01,BOS,AL,1,1,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
2001,NLCS,anderbr02,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1936,WS,koenima01,NY1,NL,3,3,0,1,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1888,WS,wardjo01,NY1,NL,8,29,4,11,1,0,0,6,6,,1,0,0.0,,,,
2005,NLDS2,everead01,HOU,NL,4,14,1,3,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1995,NLCS,brantje01,CIN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,WS,weberbe01,ANA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,ALCS,santira01,DET,AL,6,24,1,9,1,0,0,0,0,0.0,0,4,,,,,
2002,NLDS2,vinafe01,SLN,NL,3,15,3,9,0,0,0,1,0,1.0,1,0,0.0,0.0,0.0,0.0,0.0
1985,ALCS,oliveal01,TOR,AL,5,8,0,3,1,0,0,3,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0
1979,ALCS,lowenjo01,BAL,AL,4,6,2,1,0,0,1,3,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1944,WS,turneto01,SLA,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,NLCS,morrima01,SLN,NL,2,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1996,NLDS1,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1991,ALCS,olerujo01,TOR,AL,5,19,1,3,0,0,0,3,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1977,ALCS,stanlfr01,NYA,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,NLCS,ortizru01,SFN,NL,1,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1975,WS,gulledo01,CIN,NL,3,7,1,2,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1973,NLCS,benchjo01,CIN,NL,5,19,1,5,2,0,1,1,0,0.0,2,3,1.0,0.0,0.0,0.0,0.0
2004,NLDS1,calerki01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,NLCS,wendetu01,NYN,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,ALCS,varitja01,BOS,AL,7,26,3,7,3,0,1,4,0,0.0,2,5,0.0,1.0,0.0,0.0,1.0
2011,NLDS1,lairdge01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,,,,,
1963,WS,terryra01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,NWDIV,russebi01,LAN,NL,5,16,1,4,1,0,0,3,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
2005,NLCS,burkech01,HOU,NL,6,20,5,6,0,1,1,3,0,0.0,1,3,0.0,0.0,1.0,0.0,0.0
1990,ALCS,kutchra01,BOS,AL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,WS,castibo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,WS,caminke01,SDN,NL,4,14,1,2,1,0,0,1,0,0.0,2,7,0.0,0.0,0.0,1.0,1.0
1929,WS,millebi02,PHA,AL,5,19,1,7,1,0,0,4,0,2.0,0,2,0.0,1.0,1.0,0.0,0.0
1890,WS,donovpa01,BRO,NL,5,17,5,8,1,0,0,3,3,,2,1,0.0,,,,
