hofid,yearid,votedby,ballots,needed,votes,inducted,category
bushgu01h,1956,BBWAA,193.0,145.0,2.0,N,Player
cepedor01h,1993,BBWAA,423.0,318.0,252.0,N,Player
blassst01h,1980,BBWAA,385.0,289.0,2.0,N,Player
dobyla01h,1967,BBWAA,292.0,219.0,10.0,N,Player
smithle02h,2013,BBWAA,569.0,427.0,272.0,N,Player
kileda01h,2003,BBWAA,496.0,372.0,7.0,N,Player
slaugen01h,1967,BBWAA,292.0,219.0,123.0,N,Player
riceji01h,2007,BBWAA,545.0,409.0,346.0,N,Player
pruethu01h,1953,BBWAA,264.0,198.0,1.0,N,Player
sundbji01h,1995,BBWAA,460.0,345.0,1.0,N,Player
cepedor01h,1982,BBWAA,415.0,312.0,42.0,N,Player
martipe01h,1952,BBWAA,234.0,176.0,31.0,N,Player
rolfere01h,1953,BBWAA,264.0,198.0,5.0,N,Player
mcginjo01h,1946,Nominating Vote,202.0,,53.0,N,Player
raschvi01h,1975,BBWAA,362.0,272.0,37.0,N,Player
sosasa01h,2013,BBWAA,569.0,427.0,71.0,N,Player
beaumgi01h,1945,BBWAA,247.0,186.0,1.0,N,Player
keelewi01h,1936,BBWAA,226.0,170.0,40.0,N,Player
newhoha01h,1973,BBWAA,380.0,285.0,79.0,N,Player
sandbry01h,2003,BBWAA,496.0,372.0,244.0,N,Player
marquru01h,1953,BBWAA,264.0,198.0,19.0,N,Player
hafeych01h,1960,BBWAA,269.0,202.0,29.0,N,Player
matheed01h,1978,BBWAA,379.0,285.0,301.0,Y,Player
sullibi03h,1936,BBWAA,226.0,170.0,0.0,N,Player
fostege01h,1992,BBWAA,430.0,323.0,24.0,N,Player
suttodo01h,1997,BBWAA,473.0,353.0,346.0,N,Player
wittmi01h,1999,BBWAA,497.0,373.0,0.0,N,Player
pinsova01h,1982,BBWAA,415.0,312.0,6.0,N,Player
luzingr01h,1990,BBWAA,444.0,333.0,1.0,N,Player
torrejo01h,1991,BBWAA,443.0,333.0,41.0,N,Player
leonaje01h,1996,BBWAA,470.0,353.0,0.0,N,Player
ewingbu01h,1936,Veterans,78.0,59.0,39.0,N,Player
oneilst01h,1953,BBWAA,264.0,198.0,13.0,N,Player
guilloz01h,2006,BBWAA,520.0,390.0,5.0,N,Player
foxne01h,1971,BBWAA,360.0,270.0,39.0,N,Player
howarel01h,1987,BBWAA,413.0,310.0,44.0,N,Player
hafeych01h,1958,BBWAA,266.0,200.0,12.0,N,Player
southbi01h,1951,BBWAA,226.0,170.0,4.0,N,Player
bridgto01h,1964,BBWAA,201.0,151.0,15.0,N,Player
kleinch01h,1960,BBWAA,269.0,202.0,37.0,N,Player
cochrmi01h,1936,BBWAA,226.0,170.0,80.0,N,Player
snidedu01h,1974,BBWAA,365.0,274.0,111.0,N,Player
cepedor01h,1981,BBWAA,401.0,301.0,77.0,N,Player
gaettga01h,2006,BBWAA,520.0,390.0,4.0,N,Player
minosmi01h,1991,BBWAA,443.0,333.0,38.0,N,Player
