orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10421,QUEDE,8,1997-01-21T00:00:00,1997-03-0400:00:00,1997-01-27T00:00:00,1,99.23,Que Delcia,"&lt; &lt; Руа да панификадора &gt; &gt; , 12",Рио-де-Жанейро,RJ,02389-673,Бразилия
10422,FRANS,2,1997-01-22T00:00:00,1997 - 2002 - 19 ч. 00 м.,1997-01-31T00:00:00,1,3.02,Фрэнки С.П.А.,Виа Монте Бьянко 34,Торино,,10100,Италия
10423,GOURL,6,1997-01-23T00:00:00,1997-02-06T00:00:00,1997-02-24T00:00:00,3,24.5,Гурмет Ланчонеты,"Ав. Бразил, 442",Кампинас,СП,04876-786,Бразилия
10424,MEREP,7,1997-01-23T00:00:00,1997-02-20T00:00:00,1997-01-27T00:00:00,2,370.61,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10425,LAMAI,6,1997-01-24T00:00:00,1997-02-21T00:00:00,1997-02-14T00:00:00,2,7.93,Мейсон д-Ази,1 ру-эль-эс-Лоррейн,Тулуза,,31000,Франция
10426,GALED,4,1997-01-27T00:00:00,1997-02-24T00:00:00,1997-02-06T00:00:00,1,18.69,Галара дель гастроном,"Рамбла-де-Каталуа, 23",Барселона,,8022,Испания
10427,PICCO,4,1997-01-27T00:00:00,1997-02-24T00:00:00,1997-03-03T00:00,2,31.29,Пикколо und mehr,Гейслвег 14,Зальцбург,,5020,Австрия
10428,REGGC,7,1997-01-28T00:00,1997-02-25T00:00:00,1997-02-04T00:00:00,1,11.09,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10429,HUNGO,3,1997-01-29T00:00:00,1997-03-1200:00:00,1997-02-07T00:00:00,2,56.63,Голодная сова Всепросветные разбойники,8 &lt; &lt; Джонстаун роуд &gt; &gt;,Корк,Ко. Корк,,Италия
10430,ERNSH,4,1997-01-30T00:00:00,1997-02-13-T00:00:00,1997-02-03T00:00:00,1,458.78,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10431,BOTTM,4,1997-01-30T00:00:00,1997-02-13-T00:00:00,1997-02-07T00:00:00,2,44.17,Рынки дотла,23 Цавассен Блвд.,Цавассен,БК,T2F 8M4,Канада
10432,SPLIR,3,1997-01-31T00:00:00,1997-02-14T00:00:00,1997-02-07T00:00:00,2,4.34,Разделить железнодорожное пиво & Ale,P.O. Вставка 555,Посадка,WY,82520,США
10433,PRINI,3,1997-02-03T00:00:00,1997-03-03T00:00,1997-03-0400:00:00,3,73.83,Принцесса Изабель Виньос,"&quot; Эстрада да сад &quot; , No 58",Лисбоа,,1756,Португалия
10434,FOLKO,3,1997-02-03T00:00:00,1997-03-03T00:00,1997-02-13-T00:00:00,2,17.92,Народная оха f HB,Kergatan 24,Брчек,,S-844 72,Франция
10435,CONSH,8,1997-02-04T00:00:00,1997-03-18T00:00:00,1997-02-07T00:00:00,2,9.21,Консолидированные запасы,Беркли Гарденс 12 пивоварня,Лондон,,WX1 6LT,Соединенное Королевство
10436,BLONP,3,1997-02-05T00:00:00,1997-03-05T00:00:00,1997-02-11-T00:00:00,2,156.66,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10437,WARTH,8,1997-02-05T00:00:00,1997-03-05T00:00:00,1997-02-12-T00:00:00,1,19.97,Вартиан Херкку,Торикату 38,Оулу,,90110,Германия
10438,TOMSP,3,1997-02-06T00:00:00,1997-03-06T00:00:00,1997-02-14T00:00:00,2,8.24,Toms Spezialitten,Луисенстр. 48,Ммстер,,44087,Германия
10439,MEREP,6,1997-02-07T00:00:00,1997-03-070000:00,1997-02-10T00:00:00,3,4.07,Мр Пайард,43 руэ Сент-Лоран,Монреаль,Qubec,H1J 1C3,Канада
10440,SAVEA,4,1997-02-10T00:00:00,1997-03-10T00:00:00,1997-02-28T00:00:00,2,86.53,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
10441,OLDWO,3,1997-02-10T00:00:00,1997-03-24T00:00:00,1997-03-14T00:00:00,2,73.02,Старый мир Деликатссен,2743 Bering St.,Крепление,АК,99508,США
10442,ERNSH,3,1997-02-11-T00:00:00,1997-03-11-T00:00:00,1997-02-18T00:00:00,2,47.94,Эрнст Хандель,Кирчгассе 6,Грац,,8010,Австрия
10443,REGGC,8,1997-02-12-T00:00:00,1997-03-1200:00:00,1997-02-14T00:00:00,1,13.95,Реджиани Касифици,Провинция Страда 124,Реджио Эмилия,,42100,Италия
10444,BERGS,3,1997-02-12-T00:00:00,1997-03-1200:00:00,1997-02-21T00:00:00,3,3.5,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10445,BERGS,3,1997-02-13-T00:00:00,1997-03-13.00:00,1997-02-20T00:00:00,1,9.3,Берглунды сбивают с толку,Бергувсвген 8,Луле,,S-958 22,Франция
10446,TOMSP,6,1997-02-14T00:00:00,1997-03-14T00:00:00,1997 - 2002 - 19 ч. 00 м.,1,14.68,Toms Spezialitten,Луисенстр. 48,Ммстер,,44087,Германия
10447,RICAR,4,1997-02-14T00:00:00,1997-03-14T00:00:00,1997-03-070000:00,2,68.66,Рикардо Адокадо,"Ав. Копакабана, 267",Рио-де-Жанейро,RJ,02389-890,Бразилия
10448,RANCH,4,1997-02-17T00:00:00,1997-03-17T00:00:00,1997-02-24T00:00:00,2,38.82,Грань Ранчо,Ав. дель Либертадор 900,Буэнос-Айрес,,1010,Аргентина
10449,BLONP,3,1997-02-18T00:00:00,1997-03-18T00:00:00,1997-02-27T00:00:00,2,53.3,Blondel pre et fils,"24, место Клбер",Страсбург,,67000,Франция
10450,VICTE,8,1997 - 2002 - 19 ч. 00 м.,1997-03-1900:00:00,1997-03-11-T00:00:00,2,7.23,Виктуайлы в запасе,"2, rue du Commerce",Лион,,69004,Франция
10451,QUICK,4,1997 - 2002 - 19 ч. 00 м.,1997-03-05T00:00:00,1997-03-1200:00:00,3,189.09,Стоп-стоп,Таучерстра 10,Кновальде,,1307,Германия
10452,SAVEA,8,1997-02-20T00:00:00,1997-03-2000:00:00,1997-02-26T00:00:00,1,140.26,Рынки &quot; сберегать &quot;,187 Suffolk Ln.,Бойз,Идентификационный номер,83720,США
