constructorid,constructorref,name,nationality,url
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
208,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1
210,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
47,life,Life,Italian,http://en.wikipedia.org/wiki/Life_(Racing_Team)
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
62,rebaque,Rebaque,Mexican,http://en.wikipedia.org/wiki/Rebaque
89,lds,LDS,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
92,scirocco,Scirocco,British,http://en.wikipedia.org/wiki/Scirocco-Powell
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
173,lotus-maserati,Lotus-Maserati,British,http://en.wikipedia.org/wiki/Team_Lotus
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
188,mclaren-seren,McLaren-Serenissima,British,http://en.wikipedia.org/wiki/Team_McLaren
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
65,martini,Martini,French,http://en.wikipedia.org/wiki/Martini_(cars)
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
120,dunn,Dunn,American,http://en.wikipedia.org/wiki/Dunn_Engineering
162,snowberger,Snowberger,American,http://en.wikipedia.org/wiki/Snowberger
157,langley,Langley,American,http://en.wikipedia.org/wiki/Langley_(constructor)
38,moda,Andrea Moda,Italian,http://en.wikipedia.org/wiki/Andrea_Moda_Formula
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
163,milano,Milano,Italian,http://en.wikipedia.org/wiki/Scuderia_Milano
133,hwm,HWM,British,http://en.wikipedia.org/wiki/Hersham_and_Walton_Motors
88,eagle,Eagle,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
107,watson,Watson,American,http://en.wikipedia.org/wiki/A.J._Watson
191,brabham-repco,Brabham-Repco,British,http://en.wikipedia.org/wiki/Brabham
141,simca,Simca,French,http://en.wikipedia.org/wiki/Simca
91,shannon,Shannon,British,http://en.wikipedia.org/wiki/Shannon_(Formula_One)
160,wetteroth,Wetteroth,American,http://en.wikipedia.org/wiki/Wetteroth
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
155,hall,Hall,American,http://en.wikipedia.org/wiki/Hall_(constructor)
135,pawl,Pawl,American,http://en.wikipedia.org/wiki/Pawl_(constructor)
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
93,re,RE,Rhodesian,http://en.wikipedia.org/wiki/RE_%28automobile%29
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
71,apollon,Apollon,Swiss,http://en.wikipedia.org/wiki/Apollon_(Formula_One)
138,nichels,Nichels,American,http://en.wikipedia.org/wiki/Nichels
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
101,jbw,JBW,British,http://en.wikipedia.org/wiki/JBW
145,bmw,BMW,German,http://en.wikipedia.org/wiki/BMW
