qualifyid,raceid,driverid,constructorid,number,position,q1,q2,q3
4805,852,153,5,19,6,2:05.419,2:04.561,1:50.773
4810,852,67,5,18,11,2:04.744,2:04.692,
4821,852,24,164,23,22,2:11.616,,
4887,856,815,15,17,17,1:39.097,1:39.443,
4905,857,808,4,10,11,1:26.189,1:26.319,
4912,857,155,15,16,18,1:27.876,,
4926,858,30,131,7,8,1:42.605,1:40.554,1:40.662
4987,860,819,206,25,22,1:31.670,,
4996,861,154,208,10,7,1:38.058,1:37.338,1:36.658
5113,866,3,131,8,5,1:15.098,1:14.568,1:14.411
5119,866,155,15,14,11,1:15.101,1:14.688,
5167,868,155,15,14,12,1:46.649,1:57.071,
5187,869,1,1,4,8,1:16.221,1:37.365,1:44.186
5278,873,18,1,3,4,1:49.381,1:47.661,1:46.939
5317,874,5,207,20,19,1:34.657,,
5318,874,10,206,24,20,1:35.213,,
5502,882,822,3,17,17,1:37.769,,
5565,885,822,3,17,14,1:24.681,1:19.077,
5586,886,813,3,16,13,1:24.776,1:29.917,
5598,887,20,9,1,3,1:31.559,1:30.990,1:30.211
5635,888,813,3,16,18,1:31.707,,
5649,890,17,9,2,10,1:21.264,1:20.503,
5654,890,813,3,16,15,1:20.816,1:21.133,
5688,892,4,6,3,5,1:24.661,1:24.227,1:24.142
5765,895,817,5,19,16,1:32.804,1:32.485,
5766,895,16,10,15,17,1:32.890,,
5784,896,16,10,15,13,1:26.164,1:25.740,
5843,899,154,208,8,6,1:26.453,1:26.161,1:27.737
5856,899,819,207,20,19,1:27.843,,
5879,900,828,207,9,20,1:35.157,,
5916,902,826,5,26,13,1:35.395,1:35.145,
5920,902,813,208,13,17,1:36.663,,
5983,904,815,10,11,12,1:28.469,1:28.002,
6004,905,807,10,27,11,1:18.432,1:17.846,
6039,907,822,3,77,2,1:10.356,1:09.096,1:08.846
6062,908,18,1,22,3,1:44.425,1:36.579,1:38.200
6073,908,821,15,21,14,1:43.285,1:40.912,
6108,910,4,6,14,5,1:26.087,1:24.249,1:23.909
6137,911,818,5,25,12,2:09.811,2:09.805,
6157,912,815,10,11,10,1:26.569,1:25.863,1:25.944
6198,914,825,1,20,7,1:34.930,1:34.229,1:34.242
6229,915,154,208,8,16,1:42.526,1:41.397,
6328,927,20,6,5,2,1:39.814,1:39.632,1:49.908
6414,931,830,5,33,10,1:16.750,1:16.546,1:16.957
6429,932,154,208,8,5,1:15.833,1:15.187,1:15.194
6523,937,833,206,98,20,1:53.099,,
6525,938,8,6,7,2,1:24.662,1:23.757,1:23.631
6533,938,828,15,9,10,1:25.122,1:24.457,1:26.214
6615,942,154,208,8,13,2:00.236,2:00.595,
6730,950,20,6,5,4,1:37.001,1:36.183,1:36.246
6809,953,828,15,9,17,1:16.299,,
6811,953,837,209,88,19,1:17.295,,
6854,955,18,1,22,19,1:45.804,,
6983,961,831,15,12,18,1:23.956,,
7018,963,13,3,19,10,1:35.267,1:34.422,1:34.671
7035,964,830,9,33,5,1:32.487,1:31.489,1:31.178
7248,974,18,1,22,9,1:13.723,1:13.453,1:13.613
7321,978,8,6,7,2,1:40.455,1:28.992,1:27.147
7342,979,822,131,77,3,1:18.058,1:17.362,1:16.530
7364,980,830,9,33,5,1:44.535,1:43.940,1:43.380
7369,980,835,4,30,10,1:45.447,1:44.685,
