orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10324,SAVEA,9,1996-10-08T00:00:00,1996-11-05T00:00:00,1996-10-10T00:00:00,1,214.27,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10327,FOLKO,2,1996-10-11T00:00:00,1996-11-08T00:00:00,1996-10-14T00:00:00,1,63.36,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10332,MEREP,3,1996-10-17T00:00:00,1996-11-28T00:00:00,1996-10-21T00:00:00,2,52.84,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10356,WANDK,6,1996-11-18T00:00:00,1996-12-16T00:00:00,1996-11-27T00:00:00,2,36.71,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10363,DRACD,4,1996-11-26T00:00:00,1996-12-24T00:00:00,1996-12-04T00:00:00,3,30.54,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10404,MAGAA,2,1997-01-03T00:00:00,1997-01-31T00:00:00,1997-01-08T00:00:00,1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10412,WARTH,8,1997-01-13T00:00:00,1997-02-10T00:00:00,1997-01-15T00:00:00,2,3.77,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10466,COMMI,4,1997-03-06T00:00:00,1997-04-03T00:00:00,1997-03-13T00:00:00,1,11.93,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10470,BONAP,4,1997-03-11T00:00:00,1997-04-08T00:00:00,1997-03-14T00:00:00,2,64.56,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10521,CACTU,8,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-02T00:00:00,2,17.22,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10535,ANTON,4,1997-05-13T00:00:00,1997-06-10T00:00:00,1997-05-21T00:00:00,1,15.64,Antonio Moreno Taquera,Mataderos 2312,Mxico D.F.,,5023,Mexico
10540,QUICK,3,1997-05-19T00:00:00,1997-06-16T00:00:00,1997-06-13T00:00:00,3,1007.64,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10546,VICTE,1,1997-05-23T00:00:00,1997-06-20T00:00:00,1997-05-27T00:00:00,3,194.72,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
10553,WARTH,2,1997-05-30T00:00:00,1997-06-27T00:00:00,1997-06-03T00:00:00,2,149.49,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10619,MEREP,3,1997-08-04T00:00:00,1997-09-01T00:00:00,1997-08-07T00:00:00,3,91.05,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10625,ANATR,3,1997-08-08T00:00:00,1997-09-05T00:00:00,1997-08-14T00:00:00,1,43.9,Ana Trujillo Emparedados y helados,Avda. de la Constitucin 2222,Mxico D.F.,,5021,Mexico
10639,SANTG,7,1997-08-20T00:00:00,1997-09-17T00:00:00,1997-08-27T00:00:00,3,38.64,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10657,SAVEA,2,1997-09-04T00:00:00,1997-10-02T00:00:00,1997-09-15T00:00:00,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10678,SAVEA,7,1997-09-23T00:00:00,1997-10-21T00:00:00,1997-10-16T00:00:00,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10684,OTTIK,3,1997-09-26T00:00:00,1997-10-24T00:00:00,1997-09-30T00:00:00,1,145.63,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10709,GOURL,1,1997-10-17T00:00:00,1997-11-14T00:00:00,1997-11-20T00:00:00,3,210.8,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10713,SAVEA,1,1997-10-22T00:00:00,1997-11-19T00:00:00,1997-10-24T00:00:00,1,167.05,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10727,REGGC,2,1997-11-03T00:00:00,1997-12-01T00:00:00,1997-12-05T00:00:00,1,89.9,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10737,VINET,2,1997-11-11T00:00:00,1997-12-09T00:00:00,1997-11-18T00:00:00,2,7.79,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,,51100,France
10740,WHITC,4,1997-11-13T00:00:00,1997-12-11T00:00:00,1997-11-25T00:00:00,2,81.88,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10742,BOTTM,3,1997-11-14T00:00:00,1997-12-12T00:00:00,1997-11-18T00:00:00,3,243.73,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,AROUT,1,1997-11-17T00:00:00,1997-12-15T00:00:00,1997-11-21T00:00:00,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10764,ERNSH,6,1997-12-03T00:00:00,1997-12-31T00:00:00,1997-12-08T00:00:00,3,145.45,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10773,ERNSH,1,1997-12-11T00:00:00,1998-01-08T00:00:00,1997-12-16T00:00:00,3,96.43,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10802,SIMOB,4,1997-12-29T00:00:00,1998-01-26T00:00:00,1998-01-02T00:00:00,2,257.26,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10810,LAUGB,2,1998-01-01T00:00:00,1998-01-29T00:00:00,1998-01-07T00:00:00,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10815,SAVEA,2,1998-01-05T00:00:00,1998-02-02T00:00:00,1998-01-14T00:00:00,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10820,RATTC,3,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-13T00:00:00,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10832,LAMAI,2,1998-01-14T00:00:00,1998-02-11T00:00:00,1998-01-19T00:00:00,2,43.26,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10839,TRADH,3,1998-01-19T00:00:00,1998-02-16T00:00:00,1998-01-22T00:00:00,3,35.43,Tradiao Hipermercados,"Av. Ins de Castro, 414",Sao Paulo,SP,05634-030,Brazil
10857,BERGS,8,1998-01-28T00:00:00,1998-02-25T00:00:00,1998-02-06T00:00:00,2,188.85,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10861,WHITC,4,1998-01-30T00:00:00,1998-02-27T00:00:00,1998-02-17T00:00:00,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10874,GODOS,5,1998-02-06T00:00:00,1998-03-06T00:00:00,1998-02-11T00:00:00,2,19.58,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10897,HUNGO,3,1998-02-19T00:00:00,1998-03-19T00:00:00,1998-02-25T00:00:00,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10929,FRANK,6,1998-03-05T00:00:00,1998-04-02T00:00:00,1998-03-12T00:00:00,1,33.93,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10932,BONAP,8,1998-03-06T00:00:00,1998-04-03T00:00:00,1998-03-24T00:00:00,1,134.64,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10948,GODOS,3,1998-03-13T00:00:00,1998-04-10T00:00:00,1998-03-19T00:00:00,3,23.39,Godos Cocina Tpica,"C/ Romero, 33",Sevilla,,41101,Spain
10954,LINOD,5,1998-03-17T00:00:00,1998-04-28T00:00:00,1998-03-20T00:00:00,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10960,HILAA,3,1998-03-19T00:00:00,1998-04-02T00:00:00,1998-04-08T00:00:00,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristbal,Tchira,5022,Venezuela
10962,QUICK,8,1998-03-19T00:00:00,1998-04-16T00:00:00,1998-03-23T00:00:00,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
11028,KOENE,2,1998-04-16T00:00:00,1998-05-14T00:00:00,1998-04-22T00:00:00,1,29.59,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
11043,SPECD,5,1998-04-22T00:00:00,1998-05-20T00:00:00,1998-04-29T00:00:00,2,8.8,Spcialits du monde,"25, rue Lauriston",Paris,,75016,France
11063,HUNGO,3,1998-04-30T00:00:00,1998-05-28T00:00:00,1998-05-06T00:00:00,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
11077,RATTC,1,1998-05-06T00:00:00,1998-06-03T00:00:00,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10973,LACOR,6,1998-03-24T00:00:00,1998-04-21T00:00:00,1998-03-27T00:00:00,2,15.17,La corne d-abondance,"67, avenue de l-Europe",Versailles,,78000,France
