corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
79,Корпоративная компания Summble Sail MakersInc., , ,,,,,2004-10-12T10:41:26,8,
81,Компания &quot; Империал Кей Стоунс Инк &quot; ., , ,,,,,2004-10-12T10:41:26,6,
82,"Корпорация ""Имперский свет индастриз"".", , ,,,,,2004-10-12T10:41:26,3,
83,Компания &quot; Империал механик Инч &quot; ., , ,,,,,2004-10-12T10:41:26,1,
95,Просто опера Инч., , ,,,,,2004-10-12T10:41:26,2,
98,Просто ресторанная инкорпорация., , ,,,,,2004-10-12T10:41:26,1,
99,"""Корп."" ""Просто ""Майкл мейкерс Инк"".", , ,,,,,2004-10-12T10:41:26,5,
102,Компания Apex LightingCo., , ,,,,,2004-10-12T10:41:26,5,
105,Корпорация Apex OperaCo., , ,,,,,2004-10-12T10:41:26,7,
107,Corp. Apex QuestsCo., , ,,,,,2004-10-12T10:41:26,8,
109,Corp. Apex SailMakersCo., , ,,,,,2004-10-12T10:41:26,1,
113,Компания &quot; Бостон механикКо &quot; ., , ,,,,,2004-10-12T10:41:26,4,
119,Компания &quot; Бостон сэйл мейкерзКо &quot; ., , ,,,,,2004-10-12T10:41:26,8,
120,Компания &quot; Бостон ТранзитКо &quot; ., , ,,,,,2004-10-12T10:41:26,3,
122,Компьютерная компания LightingCo., , ,,,,,2004-10-12T10:41:26,4,
125,Компьютерная опера., , ,,,,,2004-10-12T10:41:26,5,
127,Corp. Computer QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
128,Компьютерная ресторанная компания., , ,,,,,2004-10-12T10:41:26,2,
129,Corp. Computer SailMakersCo., , ,,,,,2004-10-12T10:41:26,4,
136,"Компания ""Корпайн петролеумКо"".", , ,,,,,2004-10-12T10:41:26,3,
138,Корп. Ресторанная компания., , ,,,,,2004-10-12T10:41:26,8,
141,Компания &quot; Эксперт Кей СтоунсКо &quot; ., , ,,,,,2004-10-12T10:41:26,4,
143,Корпорация &lt; &lt; Эксперт механик &gt; &gt;, , ,,,,,2004-10-12T10:41:26,4,
145,Группа экспертов &quot; Опера-Ко &quot; ., , ,,,,,2004-10-12T10:41:26,2,
152,Известная компания LightingCo., , ,,,,,2004-10-12T10:41:26,1,
153,Известная машинная компания &lt; &lt; Корп. &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,1,
155,Известная опера-ко., , ,,,,,2004-10-12T10:41:26,7,
158,Известная ресторанная компания., , ,,,,,2004-10-12T10:41:26,1,
159,Известная компания &lt; &lt; Сэйл мейкерзКо &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
168,"""Гигантская ресторанная компания"".", , ,,,,,2004-10-12T10:41:26,7,
173,Компьютерная машина., , ,,,,,2004-10-12T10:41:26,5,
174,Компьютерная компания &quot; Хамбл идлвордКо &quot; ., , ,,,,,2004-10-12T10:41:26,4,
179,Корпоративная компания Summble SailMakersCo., , ,,,,,2004-10-12T10:41:26,8,
180,Компьютерная компания &lt; &lt; Хамбл ТранзитКо &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
181,"Корпорация ""Имперский ключ СтоунсКо"".", , ,,,,,2004-10-12T10:41:26,4,
183,Компания &quot; Империал механикКо &quot; ., , ,,,,,2004-10-12T10:41:26,7,
184,"Корпорация ""ИдлеворкКо"".", , ,,,,,2004-10-12T10:41:26,8,
185,"Компания ""Империал операКо"".", , ,,,,,2004-10-12T10:41:26,2,
187,"""Корп. КвестсКо"".", , ,,,,,2004-10-12T10:41:26,2,
190,Компания &quot; Империал Транз Ко &quot; ., , ,,,,,2004-10-12T10:41:26,5,
192,Просто LightingCo., , ,,,,,2004-10-12T10:41:26,7,
194,"Корпорация, просто иглл-рабочая компания.", , ,,,,,2004-10-12T10:41:26,4,
195,"Просто ""Опера-Ко"".", , ,,,,,2004-10-12T10:41:26,3,
196,"Корп. ""Просто ""ПитролеумКо"".", , ,,,,,2004-10-12T10:41:26,8,
197,"Просто ""КвестсКо"".", , ,,,,,2004-10-12T10:41:26,6,
199,"Корпорация, просто Sail MakersCo.", , ,,,,,2004-10-12T10:41:26,2,
200,Просто Транзит-Ко., , ,,,,,2004-10-12T10:41:26,4,
207,Корпорация Apex QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
208,"""Апекс Ресторан Корп"".", , ,,,,,2004-10-12T10:41:26,4,
210,Корпорация Apex TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
211,"""Бостон Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,8,
215,"""Бостон оперкорп"".", , ,,,,,2004-10-12T10:41:26,1,
219,"""Бостон Сэйлз МакейерсКорп"".", , ,,,,,2004-10-12T10:41:26,4,
222,Компьютерный LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
223,Компьютерная машина., , ,,,,,2004-10-12T10:41:26,8,
225,Компьютерная операкорп., , ,,,,,2004-10-12T10:41:26,7,
226,Компьютерная нефтяная коробка., , ,,,,,2004-10-12T10:41:26,3,
227,Компьютерная компания QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
228,Компьютерный ресторан Корп., , ,,,,,2004-10-12T10:41:26,2,
230,Компьютерная Транзит Корп., , ,,,,,2004-10-12T10:41:26,3,
231,"Корпорация ""Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,1,
232,"Корпорация ""ЛайтингКорп"".", , ,,,,,2004-10-12T10:41:26,8,
235,Корпоративная операкорп., , ,,,,,2004-10-12T10:41:26,7,
236,"Корп. ""Драйвн петролеумкорп"".", , ,,,,,2004-10-12T10:41:26,2,
242,Группа экспертов &quot; LightingCorp &quot; ., , ,,,,,2004-10-12T10:41:26,3,
245,Компания &quot; Эксперимент оперкорп &quot; ., , ,,,,,2004-10-12T10:41:26,3,
247,Corp. Experient QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
248,"Компания ""Ресторан Корп"".", , ,,,,,2004-10-12T10:41:26,3,
249,"""Корп. эксперт по производству лодок"".", , ,,,,,2004-10-12T10:41:26,1,
252,Знаменитый LightingCorp., , ,,,,,2004-10-12T10:41:26,5,
253,Известная машинная корпорация., , ,,,,,2004-10-12T10:41:26,7,
256,Известная компания &lt; &lt; Нефтяная Корп &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
257,Известная компания QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
260,Известная компания TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
261,"Компания ""Гигант Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,7,
262,"""Гигантская световая Корп"".", , ,,,,,2004-10-12T10:41:26,3,
264,"""Гигантская иглл-корп"".", , ,,,,,2004-10-12T10:41:26,7,
265,"""Гигантская операкорп"".", , ,,,,,2004-10-12T10:41:26,5,
268,"""Гигантская ресторанная Корп"".", , ,,,,,2004-10-12T10:41:26,7,
271,"Компьютерная компания ""Гумбл Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,6,
272,"Корп. ""Умный светлый Корп"".", , ,,,,,2004-10-12T10:41:26,2,
275,Компьютерная опера-корп., , ,,,,,2004-10-12T10:41:26,6,
277,"Компьютерная компания ""КвестсКорп"".", , ,,,,,2004-10-12T10:41:26,4,
279,Компьютерная компания Samble SailMakersCorp., , ,,,,,2004-10-12T10:41:26,6,
280,Компьютерная Транзитная Корп., , ,,,,,2004-10-12T10:41:26,5,
287,"Имперская компания ""КвестсКорп"".", , ,,,,,2004-10-12T10:41:26,1,
288,Имперский Ресторан Корп., , ,,,,,2004-10-12T10:41:26,4,
291,"Корп, просто ""Кей СтоунсКорп"".", , ,,,,,2004-10-12T10:41:26,3,
295,"Просто ""Операкорп"".", , ,,,,,2004-10-12T10:41:26,6,
298,Просто Ресторан Корп., , ,,,,,2004-10-12T10:41:26,2,
300,"Корп, просто Транзилкорп.", , ,,,,,2004-10-12T10:41:26,3,
302,Корпорация Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
303,Корпорация Apex MachineLtd., , ,,,,,2004-10-12T10:41:26,8,
308,"""Апекс Ресторанс Лтд"".", , ,,,,,2004-10-12T10:41:26,8,
309,Корпорация Apex Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
314,"Компания ""Бостон идлворд Лтд"".", , ,,,,,2004-10-12T10:41:26,2,
315,"""Бостон операльд"".", , ,,,,,2004-10-12T10:41:26,5,
316,Компания &quot; Бостон петролеумлд &quot; ., , ,,,,,2004-10-12T10:41:26,7,
317,"""Бостон КвестсЛтд"".", , ,,,,,2004-10-12T10:41:26,7,
318,"""Бостон Ресторанс Лтд"".", , ,,,,,2004-10-12T10:41:26,4,
320,"""Бостон Транзельд"".", , ,,,,,2004-10-12T10:41:26,3,
322,Компьютерный LightingLtd., , ,,,,,2004-10-12T10:41:26,6,
328,Компьютерный ресторан Ltd., , ,,,,,2004-10-12T10:41:26,4,
330,Компьютерный Транзельд., , ,,,,,2004-10-12T10:41:26,3,
333,Корпоративная машина., , ,,,,,2004-10-12T10:41:26,6,
336,Корпоративная компания &lt; &lt; Нефтяниклтд &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,3,
337,Корп. КвестсЛтд., , ,,,,,2004-10-12T10:41:26,7,
338,Корп. Ресторанс Лтд., , ,,,,,2004-10-12T10:41:26,2,
341,Группа экспертов Key StonesLtd., , ,,,,,2004-10-12T10:41:26,8,
342,Группа экспертов LightingLtd., , ,,,,,2004-10-12T10:41:26,5,
349,"""Корп. эксперт по производству лодок"".", , ,,,,,2004-10-12T10:41:26,3,
352,Известная компания LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
356,Известная компания &lt; &lt; Нефтяниклтд &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
357,Известная компания &lt; &lt; КвестсЛтд &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,6,
358,Знаменитый ресторан Ltd., , ,,,,,2004-10-12T10:41:26,1,
360,Знаменитая компания TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
361,"""Гигант Кей СтоунсЛтд"".", , ,,,,,2004-10-12T10:41:26,2,
366,"Корпорация ""Гигант петролеумлд"".", , ,,,,,2004-10-12T10:41:26,8,
367,"""Гигант КвестсЛтд"".", , ,,,,,2004-10-12T10:41:26,3,
368,"""Гигантский ресторанс Лтд"".", , ,,,,,2004-10-12T10:41:26,1,
371,"Компьютерная компания ""Кей СтоунсЛтд"".", , ,,,,,2004-10-12T10:41:26,3,
372,Корп. Скромный светлый LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
374,Компьютерная игла., , ,,,,,2004-10-12T10:41:26,2,
377,"Компьютерная компания ""КвестсЛтд"".", , ,,,,,2004-10-12T10:41:26,1,
379,Компьютерная компания Samble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
384,"Компания ""Иглеворд Лтд"".", , ,,,,,2004-10-12T10:41:26,5,
385,"Компания ""Империал операльтд"".", , ,,,,,2004-10-12T10:41:26,7,
387,"Корпорация ""КвестсЛтд"".", , ,,,,,2004-10-12T10:41:26,8,
388,Имперский ресторан Ltd., , ,,,,,2004-10-12T10:41:26,5,
389,"Корпорация ""Империал Сейл Макейерс Лтд"".", , ,,,,,2004-10-12T10:41:26,7,
392,Просто ЛайтингЛтд., , ,,,,,2004-10-12T10:41:26,4,
394,"Корп. ""Просто иглл-рабочий"".", , ,,,,,2004-10-12T10:41:26,4,
395,Просто операльд., , ,,,,,2004-10-12T10:41:26,1,
398,Просто Ресторан Лтд., , ,,,,,2004-10-12T10:41:26,3,
400,Просто Транзельд., , ,,,,,2004-10-12T10:41:26,8,
403,Corp. Apex MachineAg., , ,,,,,2004-10-12T10:41:26,3,
404,Корпорация Apex HidleworkAg., , ,,,,,2004-10-12T10:41:26,2,
411,Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
412,Компания &quot; Бостон лайтингэг &quot; ., , ,,,,,2004-10-12T10:41:26,3,
415,"Компания ""Бостон операг"".", , ,,,,,2004-10-12T10:41:26,2,
417,Boston QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
419,Корпорация &quot; Бостон сэйл мейкерзэг &quot; ., , ,,,,,2004-10-12T10:41:26,1,
420,Компания &quot; Бостон Транзитэг &quot; ., , ,,,,,2004-10-12T10:41:26,7,
422,Компьютерный свет., , ,,,,,2004-10-12T10:41:26,6,
425,Компьютерная операг., , ,,,,,2004-10-12T10:41:26,1,
426,Компания &quot; Компьютер петролеумэг &quot; ., , ,,,,,2004-10-12T10:41:26,3,
428,Компьютерный ресторан Ag., , ,,,,,2004-10-12T10:41:26,8,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
435,Корпоративная операга., , ,,,,,2004-10-12T10:41:26,3,
439,Корпоративная компания &lt; &lt; Мастерз ФейлзАг &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,1,
440,Корп. Транзитная Ag., , ,,,,,2004-10-12T10:41:26,4,
441,Группа экспертов &quot; Key StonesAg &quot;, , ,,,,,2004-10-12T10:41:26,8,
442,Группа экспертов &quot; LightingAg &quot; ., , ,,,,,2004-10-12T10:41:26,1,
444,Группа экспертов по игле-работеAg., , ,,,,,2004-10-12T10:41:26,7,
445,Группа экспертов &lt; &lt; Операг &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,2,
446,Группа экспертов &quot; Нефтепродукты &quot; ., , ,,,,,2004-10-12T10:41:26,6,
447,Группа экспертов &quot; КвестсАг &quot; ., , ,,,,,2004-10-12T10:41:26,3,
449,Группа экспертов &quot; Sail MakersAg &quot;, , ,,,,,2004-10-12T10:41:26,5,
450,Компания &lt; &lt; Эксперт ТранзЭг &gt; &gt;, , ,,,,,2004-10-12T10:41:26,2,
456,Известная компания &lt; &lt; Нефтяник &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,5,
457,Corp. Famous QuestsAg., , ,,,,,2004-10-12T10:41:26,1,
461,Gigant Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
462,Gigant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
463,Gigant MachineAg., , ,,,,,2004-10-12T10:41:26,1,
464,"""Гигантская игла""", , ,,,,,2004-10-12T10:41:26,5,
465,"Компания ""Гигант операг"".", , ,,,,,2004-10-12T10:41:26,2,
466,Компания &quot; Гигант петролеумэг &quot; ., , ,,,,,2004-10-12T10:41:26,6,
467,Corp. Gigant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
472,Компьютерная лампочка., , ,,,,,2004-10-12T10:41:26,4,
473,Компьютерная машина., , ,,,,,2004-10-12T10:41:26,4,
478,Компьютерная ресторанная компания &lt; &lt; Скромные рестораны &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,7,
483,Компания &quot; Империал механикэг &quot; ., , ,,,,,2004-10-12T10:41:26,6,
486,Корпорация &lt; &lt; Империал петролеумэг &gt; &gt; ., , ,,,,,2004-10-12T10:41:26,5,
488,"""Имперская ресторанная компания"".", , ,,,,,2004-10-12T10:41:26,2,
492,"Просто ""Лайтингэг"".", , ,,,,,2004-10-12T10:41:26,3,
493,"Корп. ""Просто машина"".", , ,,,,,2004-10-12T10:41:26,4,
494,"Корпоратив, просто игле-рабочий.", , ,,,,,2004-10-12T10:41:26,2,
495,Просто операэг., , ,,,,,2004-10-12T10:41:26,3,
497,"""Квестсэг"".", , ,,,,,2004-10-12T10:41:26,4,
