lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
19,abercda01,,,1851.0,1.0,2.0,США,МД,Форт-Тоусон,1939.0,11.0,11.0,США,ПА,Филадельфия,Франсис,Аберкромби,Ранее считавшееся Dave Abercrombie,Франсис Паттерсон,,,,,,10/21/1871,10/21/1871,,abercda01,abercda01,aberd101,abercda01,abercda01
20,abernbi01,,,1929.0,1.0,30.0,США,Калифорния,Торранс,2006.0,2.0,19.0,США,Калифорния,Юкайпа,Билл,Абернафти,,Вильям Эдвард,,190.0,70.0,r,r,9/27/1952,9/27/1952,,abernbi01,abernbi01,aberb101,abernbi01,abernbi01
21,abernbr01,,,1977.0,9.0,23.0,США,ЗАГ,Атланта,,,,,,,Брент,Абернати,,,,185.0,73.0,r,r,6/25/2001,9/29/2005,,abernbr01,abernbr01,aberb001,abernbr01,abernbr01
22,abernte01,,,1921.0,10.0,30.0,США,НГ,Мебейн,2001.0,11.0,16.0,США,НГ,Шарлотта,Таль,Абернати,Тед,Талледж Лафайетт,,210.0,74.0,r,Л,9/19/1942,4/29/1944,,abernte01,abernte01,abert102,abernte01,abernte01
23,abernte02,,,1933.0,3.0,6.0,США,НГ,Стэнли,2004.0,12.0,16.0,США,НГ,Гастония,Тед,Абернати,,Теодор Вэйд,,215.0,76.0,r,r,4/13/1955,9/30/1972,,abernte02,abernte02,abert101,abernte02,abernte02
24,abernwo01,,,1915.0,2.0,1.0,США,НГ,Лесной город,1994.0,12.0,5.0,США,КЕ,Луизвилл,Вуди,Абернати,,Вирджил Вудроо,,170.0,72.0,Л,Л,7/28/1946,4/17/1947,,abernwo01,abernwo01,aberw101,abernwo01,abernwo01
25,aberscl01,,,1921.0,8.0,28.0,США,Ял,Чикаго,1973.0,6.0,23.0,США,Калифорния,Валлео,Клифф,Аберсон,,Клиффорд Александр,Киф,200.0,72.0,r,r,7/18/1947,5/9/1949,,aberscl01,aberscl01,aberc101,aberscl01,aberscl01
26,ablesha01,,,1883.0,10.0,4.0,США,ТХ,Террелл,1951.0,2.0,8.0,США,ТХ,Сан-Антонио,Гарри,Аблес,,Гарри Терелл,Ханс,200.0,74.0,r,Л,9/4/1905,5/5/1911,,ablesha01,ablesha01,ableh101,ablesha01,ablesha01
27,abnersh01,,,1966.0,6.0,17.0,США,О,Хамильтон,,,,,,,Шон,Абнер,,Шон Уэзли,,190.0,73.0,r,r,9/8/1987,10/3/1992,,abnersh01,abnersh01,abnes001,abnersh01,abnersh01
28,abramca01,,,1924.0,3.0,2.0,США,ПА,Филадельфия,1997.0,2.0,25.0,США,ФЛ,Форт-Лодердейл,Кал,Абрамов,,Кальвин Росс,Абие,185.0,72.0,Л,Л,4/20/1949,5/9/1956,,abramca01,abramca01,abrac101,abramca01,abramca01
29,abramge01,,,1899.0,11.0,9.0,США,Ва,Сеэтл,1986.0,12.0,5.0,США,ФЛ,Кларводер,Джордж,Абрамов,,Джордж Аллен,,170.0,69.0,r,r,4/19/1923,5/4/1923,,abramge01,abramge01,abrag101,abramge01,abramge01
30,abregjo01,,,1962.0,7.0,4.0,США,ТХ,Корпус-Кристи,,,,,,,Джонни,Абрего,,Джонни Рэй,,185.0,72.0,r,r,9/4/1985,10/3/1985,,abregjo01,abregjo01,abrej001,abregjo01,abregjo01
31,abreubo01,,,1974.0,3.0,11.0,Венесуэла,,Маракай,,,,,,,Боби,Абреу,,Боб Келли,,210.0,72.0,Л,r,9/1/1996,,,abreubo01,abreubo01,abreb001,abreubo01,abreubo01
32,abreujo01,,,1913.0,5.0,24.0,США,Калифорния,Окленд,1993.0,3.0,17.0,США,Калифорния,Хайвард,Джо,Абреу,,Джозеф Лоуренс,,160.0,68.0,r,r,4/23/1942,7/11/1942,,abreujo01,abreujo01,abrej101,abreujo01,abreujo01
33,abstebi01,,,1883.0,2.0,2.0,США,МО,Сент-Луис,1940.0,4.0,8.0,США,МО,Сент-Луис,Билл,Абстейн,,Уильям Генри,Большой Билл,185.0,72.0,r,r,9/25/1906,6/2/1910,,abstebi01,abstebi01,abstb101,abstebi01,abstebi01
34,acevejo01,,,1977.0,12.0,18.0,Д.Р.,,Санто-Доминго,,,,,,,Хосе,Аседеро,,,,185.0,72.0,r,r,6/19/2001,9/29/2005,,acevejo01,acevejo01,acevj002,acevejo01,acevejo01
35,aceveju01,,,1970.0,5.0,5.0,Мексика,6,Циудад Хуарес,,,,,,,Иуан,Аседеро,,Хуан Карлос,,195.0,74.0,r,r,4/30/1995,8/5/2003,Паркленд-Джей-Сай,aceveju01,aceveju01,acevj001,aceveju01,aceveju01
36,ackerji01,,,1958.0,9.0,24.0,США,ТХ,Свободен,,,,,,,Джим,Акер,,Джеймс Джастин,,210.0,74.0,r,r,4/7/1983,6/14/1992,Техас,ackerji01,ackerji01,ackej001,ackerji01,ackerji01
37,ackerto01,,,1930.0,3.0,7.0,США,Ню-Джерси,Пэтерсон,,,,,,,Том,Акер,,Томас Джеймс,,215.0,76.0,r,r,4/20/1956,9/20/1959,Техас,ackerto01,ackerto01,acket101,ackerto01,ackerto01
38,acklefr01,,,1937.0,4.0,10.0,США,УИ,Хайвард,2002.0,5.0,22.0,США,MN,Дулут,Фриц,Аклэй,,Флориан Фредерик,,202.0,73.0,Л,r,9/21/1963,5/9/1964,,acklefr01,acklefr01,acklf101,acklefr01,acklefr01
39,acostcy01,,,1946.0,11.0,22.0,Мексика,25,Эль Сабино,,,,,,,Ци,Акохта,,Цечилио (Миранда),,165.0,70.0,r,r,6/4/1972,5/5/1975,,acostcy01,acostcy01,acosc101,acostcy01,acostcy01
40,acosted01,,,1944.0,3.0,9.0,Панама,,Бокете,,,,,,,Эд,Акохта,,Эдуардо Эльбет,,215.0,77.0,Б,r,9/7/1970,10/4/1972,,acosted01,acosted01,acose101,acosted01,acosted01
41,acostjo01,,,1891.0,3.0,4.0,Куба,,Хавана,1977.0,11.0,16.0,Куба,,Хавана,Хосе,Акохта,,Хосе,Акостика,134.0,66.0,r,r,7/28/1920,5/12/1922,,acostjo01,acostjo01,acosj101,acostjo01,acostjo01
42,acostme01,,,1896.0,5.0,19.0,Куба,,Бавтa,1963.0,11.0,17.0,США,ФЛ,Майами,Мерто,Акохта,,Балдомеро Педро (Фернандес),,140.0,67.0,Л,Л,6/15/1913,9/2/1918,,acostme01,acostme01,acosm101,acostme01,acostme01
43,acrema01,,,1968.0,9.0,16.0,США,Калифорния,Корд,,,,,,,Марк,акр,,Марк Роберт,,235.0,80.0,r,r,5/13/1994,5/10/1997,Новый Мексико,acrema01,acrema01,acrem001,acrema01,acrema01
45,adairje01,,,1936.0,12.0,17.0,США,"Хорошо. Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",Песчаные Spring,1987.0,5.0,31.0,США,"Хорошо. Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",Тулса,Жери,Адэйр,,Кеннет Джерри,Приветственный призрак Каспера,175.0,72.0,r,r,9/2/1958,5/3/1970,,adairje01,adairje01,adaij101,adairje01,adairje01
46,adairji01,,,1907.0,1.0,25.0,США,ТХ,Ваксахайи,1982.0,12.0,9.0,США,ТХ,Даллас,Джимми,Адэйр,,Джеймс О’Брайен,Чоппи,154.0,70.0,r,r,8/24/1931,9/7/1931,,adairji01,adairji01,adaij102,adairji01,adairji01
47,adamsac01,,,1910.0,3.0,2.0,США,Калифорния,Вавилоны,2006.0,2.0,26.0,США,ЗАГ,Албани,Ацец,Адамс,,Ац Кендалл Таунсенд,,182.0,70.0,r,r,4/15/1941,4/24/1946,,adamsac01,adamsac01,adama101,adamsac01,adamsac01
48,adamsba01,,adamsba01h,1882.0,5.0,18.0,США,В,Типтон,1968.0,7.0,27.0,США,МД,Силвер-Спрингс,Бебе,Адамс,,Чарльз Бенджамин,,185.0,71.0,Л,r,4/18/1906,8/11/1926,,adamsba01,adamsba01,adamb104,adamsba01,adamsba01
49,adamsbe01,,,1891.0,6.0,21.0,США,ТХ,Уортон,1940.0,6.0,24.0,США,Калифорния,Лос-Анджелес,Берт,Адамс,,Джон Берtram,,185.0,73.0,Б,r,8/30/1910,9/28/1919,,adamsbe01,adamsbe01,adamb106,adamsbe01,adamsbe01
50,adamsbo01,,,1901.0,7.0,24.0,США,МЭ,Холиок,1996.0,10.0,17.0,США,ПА,Лемоней,Боб,Адамс,,Роберт Бёрдетт,,168.0,71.0,r,r,9/22/1925,9/23/1925,,adamsbo01,adamsbo01,adamb107,adamsbo01,adamsbo01
51,adamsbo02,,,1907.0,1.0,20.0,США,АЛ,Бирмингем,1970.0,3.0,6.0,США,ФЛ,Джексонвилл,Боб,Адамс,,Роберт Эндрю,,165.0,72.0,r,r,9/27/1931,9/17/1932,,adamsbo02,adamsbo02,adamb102,adamsbo02,adamsbo02
52,adamsbo04,,,1952.0,1.0,6.0,США,ПА,Питтсбург,,,,,,,Боб,Адамс,,Роберт Мелвин,,200.0,74.0,r,r,7/10/1977,9/29/1977,УКЛА,adamsbo04,adamsbo04,adamb105,adamsbo04,adamsbo04
53,adamsbo03,,adamsbo03h,1921.0,12.0,14.0,США,Калифорния,Тулумне,1997.0,2.0,13.0,США,Ва,Гиг-Харбор,Боби,Адамс,,Роберт Генри,,160.0,70.0,r,r,4/16/1946,4/22/1959,,adamsbo03,adamsbo03,adamb103,adamsbo03,adamsbo03
54,adamsbu01,,,1915.0,6.0,24.0,США,КоО,Тринидад,1990.0,9.0,1.0,США,Калифорния,Ранчо-Мираж,Бостер,Адамс,,Элвин Кларк,,180.0,72.0,r,r,4/27/1939,9/21/1947,,adamsbu01,adamsbu01,adamb101,adamsbu01,adamsbu01
55,adamsda01,,,1887.0,6.0,19.0,США,МО,Сент-Луис,1964.0,10.0,6.0,США,МО,Сент-Луис,Дэн,Адамс,,Даниэль Лесли,Ребе,165.0,71.0,r,r,5/22/1914,9/26/1915,,adamsda01,adamsda01,adamd103,adamsda01,adamsda01
56,adamsdi01,,,1920.0,4.0,8.0,США,Калифорния,Тулумне,,,,,,,Дик,Адамс,,Ричард Леро́й,,185.0,72.0,r,Л,5/20/1947,9/28/1947,,adamsdi01,adamsdi01,adamd102,adamsdi01,adamsdi01
57,adamsdo01,,,1943.0,1.0,27.0,США,УИ,Синяя река,,,,,,,Дуг,Адамс,,Гарольд Дуглас,,185.0,75.0,Л,r,9/8/1969,10/1/1969,,adamsdo01,adamsdo01,adamd101,adamsdo01,adamsdo01
58,adamsge01,,,,,,,,,,,,,,,Джордж,Адамс,,Джордж,,175.0,66.0,r,r,6/14/1879,,,adamsge01,adamsge01,adamg102,adamsge01,adamsge01
59,adamsgl01,,,1947.0,10.0,4.0,США,МЭ,Северный мост,,,,,,,Гленн,Адамс,,Гленн Чарльз,,180.0,73.0,Л,r,5/4/1975,10/3/1982,Спрингфилд,adamsgl01,adamsgl01,adamg101,adamsgl01,adamsgl01
60,adamshe01,,,1928.0,4.0,14.0,США,Калифорния,Голливуд,,,,,,,Эрб,Адамс,,Херберт Лоран,,160.0,69.0,Л,Л,9/17/1948,8/30/1950,,adamshe01,adamshe01,adamh101,adamshe01,adamshe01
61,adamsji01,,,1868.0,,,США,Ял,Восточный Сент-Луис,,,,,,,Джим,Адамс,,Джеймс Дж.,,,,,r,4/21/1890,4/21/1890,,adamsji01,adamsji01,adamj101,adamsji01,adamsji01
62,adamsjo01,,,1877.0,10.0,28.0,США,Ял,Ковден,1952.0,10.0,8.0,США,МО,Бакалавр,Джо,Адамс,,Ио́сеф Эдвард,Вагон-язычник,190.0,72.0,r,Л,4/26/1902,4/26/1902,,adamsjo01,adamsjo01,adamj102,adamsjo01,adamsjo01
63,adamska01,,,1891.0,8.0,11.0,США,ЗАГ,Колумбус,1967.0,9.0,17.0,США,Ва,Эверет,Карл,Адамс,,Карл Тютвиляер,Вспя,170.0,74.0,r,r,4/19/1914,9/23/1915,,adamska01,adamska01,adamk101,adamska01,adamska01
64,adamsmi02,,,1948.0,7.0,24.0,США,О,Цинциннати,,,,,,,Майк,Адамс,,Роберт Майкл,,180.0,69.0,r,r,9/10/1972,7/25/1978,,adamsmi02,adamsmi02,adamm102,adamsmi02,adamsmi02
71,adamswi01,,,1890.0,9.0,27.0,США,ПА,Клирфилд,1937.0,6.0,18.0,США,НЙ,Албани,Уилли,Адамс,,Джеймс Ирвин,,180.0,76.0,r,r,6/30/1912,9/6/1919,,adamswi01,adamswi01,adamw101,adamswi01,adamswi01
81,adkindi01,,,1920.0,3.0,3.0,США,ТХ,Электра,1955.0,9.0,12.0,США,ТХ,Электра,Дик,Адкинс,,Ричард Эрл,,165.0,70.0,r,r,9/19/1942,9/20/1942,,adkindi01,adkindi01,adkid101,adkindi01,adkindi01
90,agganha01,,,1929.0,4.0,20.0,США,МЭ,Линн,1955.0,6.0,27.0,США,МЭ,Кембридж,Гарри,Аганис,,Аристотель Джордж,Золотой греческий,200.0,74.0,Л,Л,4/13/1954,6/2/1955,,agganha01,agganha01,aggah101,agganha01,agganha01
98,ahearpa01,,,1969.0,12.0,10.0,США,Калифорния,Сан-Франциско,,,,,,,Пэт,Ахерн,,Патрик Говард,,195.0,75.0,r,r,6/14/1995,6/30/1995,Перпиньон,ahearpa01,ahearpa01,aheap001,ahearpa01,ahearpa01
99,aikenwi01,,,1954.0,10.0,14.0,США,С,Сенека,,,,,,,Уилли,Айкенс,,Уилли Мэйс,,220.0,75.0,Л,r,5/17/1977,4/27/1985,Южная Каролина,aikenwi01,aikenwi01,aikew001,aikenwi01,aikenwi01
100,aingeda01,,,1959.0,3.0,17.0,США,О,Евгений,,,,,,,Дэниел,Айнджей,,Дэниел Рэй,,175.0,76.0,r,r,5/21/1979,9/22/1981,Бригам Янг,aingeda01,aingeda01,aingd101,aingeda01,aingeda01
101,ainsmed01,,,1890.0,2.0,4.0,Россия,,,1981.0,9.0,6.0,США,ФЛ,Форт-Лодердейл,Эдди,Аинсмит,Рожденный Эдвард Аншмедт,Эдвард Уилбур,Дорф,180.0,71.0,r,r,8/9/1910,7/21/1924,,ainsmed01,ainsmed01,ainse101,ainsmed01,ainsmed01
103,aitchra01,,,1887.0,12.0,5.0,США,СД,Тиндалл,1958.0,9.0,26.0,США,КС,Колумбус,Рали,Эйтисон,,Рэйли Леонардо,,175.0,71.0,r,Л,4/19/1911,6/20/1915,,aitchra01,aitchra01,aitcr101,aitchra01,aitchra01
138,alexama01,,,1947.0,1.0,30.0,США,Лос-Анджелес,Шревпорт,,,,,,,Мэтт,Александр,,Мэтью,,168.0,71.0,Б,r,8/23/1973,10/3/1981,,alexama01,alexama01,alexm101,alexama01,alexama01
140,alexape01,,alexape01h,1887.0,2.0,26.0,США,НЕ,Эльба,1950.0,11.0,4.0,США,НЕ,Сент-Пол,Питер,Александр,,Гровер Кливленд,Старий Пит,185.0,73.0,r,r,4/15/1911,5/28/1930,,alexape01,alexape01,alexg102,alexape01,alexape01
159,allenhe01,,,1863.0,2.0,25.0,США,КТ,Вестпорт,1916.0,9.0,21.0,США,КТ,Сагатук,Хезекия,Аллен,,Хезекия,Ки,160.0,71.0,,,5/16/1884,5/16/1884,,allenhe01,allenhe01,alleh103,allenhe01,allenhe01
196,alomaro01,,alomaro01h,1968.0,2.0,5.0,П.Р.,,Понсе,,,,,,,Роберто,Аломар,,Роберто (Веласкес),,184.0,72.0,Б,r,4/22/1988,9/5/2004,,alomaro01,alomaro01,alomr001,alomaro01,alomaro01
198,alomasa01,,,1943.0,10.0,19.0,П.Р.,,Салинас,,,,,,,Сэнди,Аломар,,Санто́с (Ср.) (Конде),Железный пони,140.0,69.0,Б,r,9/15/1964,9/30/1978,,alomasa01,alomasa01,aloms101,alomasa01,alomasa01
227,alvorbi01,,,1863.0,8.0,10.0,США,МО,Сент-Луис,1927.0,4.0,7.0,США,ФЛ,Санкт-Петербург,Билли,Алфорд,,Уильям Кроуфорд,Дядя Билл,187.0,70.0,,,4/30/1885,7/8/1893,,alvorbi01,alvorbi01,alvob101,alvorbi01,alvorbi01
234,amelued01,,,1959.0,4.0,13.0,США,Калифорния,Фуллертон,,,,,,,Эд,Аमलунг,,Эдвард Аллен,,180.0,71.0,Л,Л,7/28/1984,7/7/1986,Сан-Диего Стейт,amelued01,amelued01,amele001,amelued01,amelued01
265,anderla01,,,1952.0,12.0,3.0,США,Калифорния,Майвуд,,,,,,,Лэрри,Андерсон,,Лоуренс Деннис,,190.0,75.0,r,r,9/25/1974,6/26/1977,,anderla01,anderla01,andel101,anderla01,anderla01
285,andrehu01,,,1922.0,8.0,31.0,США,"Хорошо. Я готова к переводу. Пожалуйста, предоставьте текст для перевода.",Бёрбанк,,,,,,,Хаб,Андрэев,,Герберт Карл,,170.0,72.0,r,r,4/20/1947,4/30/1948,,andrehu01,andrehu01,andrh101,andrehu01,andrehu01
298,andujjo01,,,1952.0,12.0,21.0,Д.Р.,,Сан-Педро-де-Макорис,,,,,,,Хакин,Андуяр,,Хакин,,170.0,72.0,Б,r,4/8/1976,9/30/1988,,andujjo01,andujjo01,anduj001,andujjo01,andujjo01
305,ansonca01,ansonca01m,ansonca01h,1852.0,4.0,17.0,США,Я,Маршалтаун,1922.0,4.0,14.0,США,Ял,Чикаго,Кап,Ансон,,Адриан Константин,Поп,227.0,72.0,r,r,5/6/1871,10/3/1897,,ansonca01,ansonca01,ansoc101,ansonca01,ansonca01
308,antonjo01,,,1915.0,7.0,15.0,США,ТН,Мэмфис,1990.0,4.0,18.0,США,ТН,Мэмфис,Джон,Антонелли,,Джон Лоуренс,,165.0,70.0,r,r,9/16/1944,9/17/1945,,antonjo01,antonjo01,antoj101,antonjo01,antonjo01
310,antonbi01,,,1927.0,5.0,19.0,США,НЙ,Бруклин,1993.0,3.0,4.0,США,MN,Фридлей,Билл,Анто́нелло,,Уильям Джеймс,,185.0,71.0,r,r,4/30/1953,9/27/1953,,antonbi01,antonbi01,antob101,antonbi01,antonbi01
311,aparilu01,,aparilu01h,1934.0,4.0,29.0,Венесуэла,,Маракайбо,,,,,,,Луис,Апарисио,,Луис Эсте́рго (Монтьель),Маленький Луи,160.0,69.0,r,r,4/17/1956,9/28/1973,,aparilu01,aparilu01,aparl101,aparilu01,aparilu01
315,applefr01,,,1879.0,5.0,9.0,США,ПА,Уильямспорт,1968.0,4.0,21.0,США,ПА,Уильямспорт,Фред,«Applegate»,,Фредерик Ромейн,,180.0,74.0,r,r,9/30/1904,10/10/1904,,applefr01,applefr01,applf101,applefr01,applefr01
318,applilu01,applilu01m,applilu01h,1907.0,4.0,2.0,США,НГ,Высокий Point,1991.0,1.0,3.0,США,ЗАГ,Куминг,Лукас,Прикладение,,Люсийс Бенджамин,"Старые боли и страдания, Люциозный Лук",183.0,70.0,r,r,9/10/1930,10/1/1950,,applilu01,applilu01,appll101,applilu01,applilu01
322,archdma01,,,1897.0,12.0,14.0,США,МО,Сент-Луис,1954.0,9.0,5.0,США,МО,Сент-Луис,Моисей,Архидьякон,,Мориус Джон,"Флэш, Комет",153.0,68.0,Л,Л,9/17/1923,5/29/1925,,archdma01,archdma01,archm101,archdma01,archdma01
331,ardoida01,,,1974.0,7.0,8.0,США,Лос-Анджелес,Маму,,,,,,,Дэниел,Ардоин,,Дэниел Уэйн,,205.0,72.0,r,r,8/2/2000,9/26/2008,,ardoida01,ardoida01,ardod001,ardoida01,ardoida01
370,arundha01,,,1855.0,2.0,,США,ПА,Филадельфия,1904.0,3.0,25.0,США,О,Кливленд,Гарри,Арундел,,Гарри,,145.0,66.0,,r,7/19/1875,10/10/1884,,arundha01,arundha01,arunh101,arundha01,arundha01
424,averiea01,,averiea01h,1902.0,5.0,21.0,США,Ва,Снохомиш,1983.0,8.0,16.0,США,Ва,Эверет,Эл,Аверилл,,Говард Эйл,"Рок, граф Снохемиш",172.0,69.0,Л,r,4/16/1929,4/25/1941,,averiea01,averiea01,avere101,averiea01,averiea01
435,ayersdo01,,,1891.0,5.0,21.0,США,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Змеиная ручья,1968.0,5.0,26.0,США,"Да, я готова начать работу. Пожалуйста, предоставьте текст для перевода с английского на русский язык.",Пуласки,Документ,Айерс,,Янци Уэтт,,185.0,73.0,r,r,9/9/1913,5/21/1921,,ayersdo01,ayersdo01,ayerd101,ayersdo01,ayersdo01
446,babitsh01,,,1959.0,3.0,9.0,США,Калифорния,Окленд,,,,,,,Пуля,Бабит,,Макк Нилз,,174.0,68.0,r,r,4/9/1981,9/4/1981,Аламеда СиСи,babitsh01,babitsh01,babis101,babitsh01,babitsh01
463,bagbyji02,,,1916.0,9.0,8.0,США,О,Кливленд,1988.0,9.0,2.0,США,ЗАГ,Марьетта,Джим,Багби,,Джеймс Чарльз Джейкоб (младший),,170.0,74.0,r,r,4/18/1938,9/25/1947,,bagbyji02,bagbyji02,bagbj102,bagbyji02,bagbyji02
485,bailesw01,,,1895.0,2.0,12.0,США,Ял,Джолиет,1939.0,9.0,27.0,США,Ял,Джолиет,Сладкие плоды,Бейли,,Абрахам Линкольн,,184.0,72.0,r,r,5/23/1919,6/11/1921,,bailesw01,bailesw01,bails101,bailesw01,bailesw01
489,bairdo01,,,1949.0,8.0,22.0,США,О,Отпор,,,,,,,Дуг,Бэйр,,Чарльз Дуглас,,170.0,72.0,r,r,9/13/1976,10/3/1990,Боулинг-Грин-Стейт,bairdo01,bairdo01,baird001,bairdo01,bairdo01
506,bakerfr01,,bakerfr01h,1886.0,3.0,13.0,США,МД,Попп,1963.0,6.0,28.0,США,МД,Попп,Франк,Пекарь,,Джон Франклин,Годный хоумран!,173.0,71.0,Л,r,9/21/1908,9/29/1922,,bakerfr01,bakerfr01,bakef102,bakerfr01,bakerfr01
524,bakopa01,,,1972.0,6.0,20.0,США,Лос-Анджелес,ЛаФайет,,,,,,,Пау́л,Бако,,Габор Паул II,,205.0,74.0,Л,r,4/30/1998,,,bakopa01,bakopa01,bakop001,bakopa01,bakopa01
529,baldsja01,,,1936.0,10.0,16.0,США,О,Гринвилл,,,,,,,Джек,Балдшун,,Джек Эдвард,,175.0,73.0,r,r,4/28/1961,8/21/1970,,baldsja01,baldsja01,baldj101,baldsja01,baldsja01
