hofid,yearid,votedby,ballots,needed,votes,inducted,category
clemero02h,2013,Ассоциация писателей-фантастов (BBWAA),569.0,427.0,214.0,Машина хорошо работает и не требует ремонта.,Игрок
lazzeto01h,1945,Ассоциация писателей-фантастов (BBWAA),247.0,186.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
marisro01h,1985,Ассоциация писателей-фантастов (BBWAA),395.0,297.0,128.0,Машина хорошо работает и не требует ремонта.,Игрок
ferrewe01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,8.0,Машина хорошо работает и не требует ремонта.,Игрок
donlimi01h,1938,Ассоциация писателей-фантастов (BBWAA),262.0,197.0,5.0,Машина хорошо работает и не требует ремонта.,Игрок
schanwa01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,11.0,Машина хорошо работает и не требует ремонта.,Игрок
karroer01h,2010,Ассоциация писателей-фантастов (BBWAA),539.0,405.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
scottev01h,1954,Ассоциация писателей-фантастов (BBWAA),252.0,189.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
bluegos01h,1956,Ассоциация писателей-фантастов (BBWAA),193.0,145.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
kellyge01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
raineti01h,2013,Ассоциация писателей-фантастов (BBWAA),569.0,427.0,297.0,Машина хорошо работает и не требует ремонта.,Игрок
guidrro01h,1994,Ассоциация писателей-фантастов (BBWAA),456.0,342.0,24.0,Машина хорошо работает и не требует ремонта.,Игрок
dooinre01h,1937,Ассоциация писателей-фантастов (BBWAA),201.0,151.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
vaughar01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
willicy01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
rizzuph01h,1968,Ассоциация писателей-фантастов (BBWAA),283.0,213.0,74.0,Машина хорошо работает и не требует ремонта.,Игрок
dinnebi01h,1946,Голосование за υποψηφιатов,202.0,,1.0,Машина хорошо работает и не требует ремонта.,Игрок
leachto01h,1937,Ассоциация писателей-фантастов (BBWAA),201.0,151.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
wheatza01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,32.0,Машина хорошо работает и не требует ремонта.,Игрок
grohhe01h,1954,Ассоциация писателей-фантастов (BBWAA),252.0,189.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
longhe01h,1946,Голосование за υποψηφιатов,202.0,,1.0,Машина хорошо работает и не требует ремонта.,Игрок
donovbi01h,1946,Голосование за υποψηφιатов,202.0,,4.0,Машина хорошо работает и не требует ремонта.,Игрок
turnete01h,1947,Ассоциация писателей-фантастов (BBWAA),161.0,121.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
kellyge01h,1973,Пленные войны,,,,Да.,Игрок
milleno01h,1980,Ассоциация писателей-фантастов (BBWAA),385.0,289.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
dihigma99h,1977,Негритянская лига,,,,Да.,Игрок
minosmi01h,1992,Ассоциация писателей-фантастов (BBWAA),430.0,323.0,69.0,Машина хорошо работает и не требует ремонта.,Игрок
galanau01h,1970,Ассоциация писателей-фантастов (BBWAA),300.0,225.0,3.0,Машина хорошо работает и не требует ремонта.,Игрок
gonzami01h,1952,Ассоциация писателей-фантастов (BBWAA),234.0,176.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
mcgloly01h,1988,Ассоциация писателей-фантастов (BBWAA),427.0,321.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
slaugen01h,1971,Ассоциация писателей-фантастов (BBWAA),360.0,270.0,165.0,Машина хорошо работает и не требует ремонта.,Игрок
burkeje01h,1936,Пленные войны,78.0,59.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
wilsoha01h,1949,Ассоциация писателей-фантастов (BBWAA),153.0,115.0,24.0,Машина хорошо работает и не требует ремонта.,Игрок
olivato01h,1994,Ассоциация писателей-фантастов (BBWAA),456.0,342.0,158.0,Машина хорошо работает и не требует ремонта.,Игрок
nichoki01h,1939,Ассоциация писателей-фантастов (BBWAA),274.0,206.0,7.0,Машина хорошо работает и не требует ремонта.,Игрок
drysddo01h,1976,Ассоциация писателей-фантастов (BBWAA),388.0,291.0,114.0,Машина хорошо работает и не требует ремонта.,Игрок
perryga01h,1991,Ассоциация писателей-фантастов (BBWAA),443.0,333.0,342.0,Да.,Игрок
fingero01h,1991,Ассоциация писателей-фантастов (BBWAA),443.0,333.0,291.0,Машина хорошо работает и не требует ремонта.,Игрок
bluegos01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
erskica01h,1974,Ассоциация писателей-фантастов (BBWAA),365.0,274.0,11.0,Машина хорошо работает и не требует ремонта.,Игрок
darkal01h,1978,Ассоциация писателей-фантастов (BBWAA),379.0,285.0,60.0,Машина хорошо работает и не требует ремонта.,Игрок
kalinal01h,1980,Ассоциация писателей-фантастов (BBWAA),385.0,289.0,340.0,Да.,Игрок
sandere02h,2013,Ассоциация писателей-фантастов (BBWAA),569.0,427.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
bartobo01h,1980,Ассоциация писателей-фантастов (BBWAA),385.0,289.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
odoulle01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,45.0,Машина хорошо работает и не требует ремонта.,Игрок
adamsba01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
benchjo01h,1989,Ассоциация писателей-фантастов (BBWAA),447.0,336.0,431.0,Да.,Игрок
burdele01h,1982,Ассоциация писателей-фантастов (BBWAA),415.0,312.0,43.0,Машина хорошо работает и не требует ремонта.,Игрок
scottge02h,1985,Ассоциация писателей-фантастов (BBWAA),395.0,297.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
wheatza01h,1946,Голосование за υποψηφιатов,202.0,,6.0,Машина хорошо работает и не требует ремонта.,Игрок
jorgemi01h,1991,Ассоциация писателей-фантастов (BBWAA),443.0,333.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
mazerbi01h,1983,Ассоциация писателей-фантастов (BBWAA),374.0,281.0,48.0,Машина хорошо работает и не требует ремонта.,Игрок
bancrda01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,10.0,Машина хорошо работает и не требует ремонта.,Игрок
marioma01h,1969,Ассоциация писателей-фантастов (BBWAA),340.0,255.0,112.0,Машина хорошо работает и не требует ремонта.,Игрок
kluszte01h,1976,Ассоциация писателей-фантастов (BBWAA),388.0,291.0,50.0,Машина хорошо работает и не требует ремонта.,Игрок
boyerke01h,1977,Ассоциация писателей-фантастов (BBWAA),383.0,288.0,14.0,Машина хорошо работает и не требует ремонта.,Игрок
helmsto01h,1983,Ассоциация писателей-фантастов (BBWAA),374.0,281.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
willsma01h,1983,Ассоциация писателей-фантастов (BBWAA),374.0,281.0,77.0,Машина хорошо работает и не требует ремонта.,Игрок
hoytwa01h,1950,Ассоциация писателей-фантастов (BBWAA),168.0,126.0,11.0,Машина хорошо работает и не требует ремонта.,Игрок
woodjo02h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,5.0,Машина хорошо работает и не требует ремонта.,Игрок
thomsbo01h,1975,Ассоциация писателей-фантастов (BBWAA),362.0,272.0,10.0,Машина хорошо работает и не требует ремонта.,Игрок
nenro01h,2008,Ассоциация писателей-фантастов (BBWAA),543.0,408.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
faberre01h,1938,Ассоциация писателей-фантастов (BBWAA),262.0,197.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
willima04h,2009,Ассоциация писателей-фантастов (BBWAA),539.0,405.0,7.0,Машина хорошо работает и не требует ремонта.,Игрок
wambsbi01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
torboje01h,1979,Ассоциация писателей-фантастов (BBWAA),432.0,324.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
minosmi01h,1995,Ассоциация писателей-фантастов (BBWAA),460.0,345.0,66.0,Машина хорошо работает и не требует ремонта.,Игрок
lombaer01h,1967,Ассоциация писателей-фантастов (BBWAA),292.0,219.0,43.0,Машина хорошо работает и не требует ремонта.,Игрок
mcgwima01h,2007,Ассоциация писателей-фантастов (BBWAA),545.0,409.0,128.0,Машина хорошо работает и не требует ремонта.,Игрок
cuyleki01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,18.0,Машина хорошо работает и не требует ремонта.,Игрок
ashburi01h,1972,Ассоциация писателей-фантастов (BBWAA),396.0,297.0,11.0,Машина хорошо работает и не требует ремонта.,Игрок
waltebu01h,1956,Ассоциация писателей-фантастов (BBWAA),193.0,145.0,5.0,Машина хорошо работает и не требует ремонта.,Игрок
willibi01h,1983,Ассоциация писателей-фантастов (BBWAA),374.0,281.0,153.0,Машина хорошо работает и не требует ремонта.,Игрок
heilmha01h,1937,Ассоциация писателей-фантастов (BBWAA),201.0,151.0,10.0,Машина хорошо работает и не требует ремонта.,Игрок
deandi01h,1946,Финалный бюллетень,263.0,198.0,45.0,Машина хорошо работает и не требует ремонта.,Игрок
newsobo01h,1964,Ассоциация писателей-фантастов (BBWAA),201.0,151.0,17.0,Машина хорошо работает и не требует ремонта.,Игрок
crowdal01h,1958,Ассоциация писателей-фантастов (BBWAA),266.0,200.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
mcdougi01h,1967,Ассоциация писателей-фантастов (BBWAA),292.0,219.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
staubru01h,1991,Ассоциация писателей-фантастов (BBWAA),443.0,333.0,28.0,Машина хорошо работает и не требует ремонта.,Игрок
combsea01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,6.0,Машина хорошо работает и не требует ремонта.,Игрок
careyma01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,9.0,Машина хорошо работает и не требует ремонта.,Игрок
hearnji01h,1967,Ассоциация писателей-фантастов (BBWAA),292.0,219.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
bluevi01h,1993,Ассоциация писателей-фантастов (BBWAA),423.0,318.0,37.0,Машина хорошо работает и не требует ремонта.,Игрок
walshed01h,1938,Ассоциация писателей-фантастов (BBWAA),262.0,197.0,110.0,Машина хорошо работает и не требует ремонта.,Игрок
ehmkeho01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,12.0,Машина хорошо работает и не требует ремонта.,Игрок
conceda01h,2001,Ассоциация писателей-фантастов (BBWAA),515.0,387.0,74.0,Машина хорошо работает и не требует ремонта.,Игрок
whitewi01h,1976,Ассоциация писателей-фантастов (BBWAA),388.0,291.0,7.0,Машина хорошо работает и не требует ремонта.,Игрок
johnswa01h,1936,Ассоциация писателей-фантастов (BBWAA),226.0,170.0,189.0,Да.,Игрок
boyerke01h,1993,Ассоциация писателей-фантастов (BBWAA),423.0,318.0,69.0,Машина хорошо работает и не требует ремонта.,Игрок
woodjo02h,1946,Голосование за υποψηφιатов,202.0,,5.0,Машина хорошо работает и не требует ремонта.,Игрок
matheed01h,1975,Ассоциация писателей-фантастов (BBWAA),362.0,272.0,148.0,Машина хорошо работает и не требует ремонта.,Игрок
kellyge01h,1947,Ассоциация писателей-фантастов (BBWAA),161.0,121.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
kellech01h,1969,Ассоциация писателей-фантастов (BBWAA),340.0,255.0,14.0,Машина хорошо работает и не требует ремонта.,Игрок
wertzvi01h,1977,Ассоциация писателей-фантастов (BBWAA),383.0,288.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
jackstr01h,1951,Ассоциация писателей-фантастов (BBWAA),226.0,170.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
hackst01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,6.0,Машина хорошо работает и не требует ремонта.,Игрок
murphda05h,2004,Ассоциация писателей-фантастов (BBWAA),506.0,380.0,43.0,Машина хорошо работает и не требует ремонта.,Игрок
riceji01h,2008,Ассоциация писателей-фантастов (BBWAA),543.0,408.0,392.0,Машина хорошо работает и не требует ремонта.,Игрок
fletcar01h,1939,Ассоциация писателей-фантастов (BBWAA),274.0,206.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
belleal01h,2007,Ассоциация писателей-фантастов (BBWAA),545.0,409.0,19.0,Машина хорошо работает и не требует ремонта.,Игрок
buhneja01h,2007,Ассоциация писателей-фантастов (BBWAA),545.0,409.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
moorejo02h,1950,Ассоциация писателей-фантастов (BBWAA),168.0,126.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
trammal01h,2002,Ассоциация писателей-фантастов (BBWAA),472.0,354.0,74.0,Машина хорошо работает и не требует ремонта.,Игрок
hartnga01h,1952,Ассоциация писателей-фантастов (BBWAA),234.0,176.0,77.0,Машина хорошо работает и не требует ремонта.,Игрок
powervi01h,1971,Ассоциация писателей-фантастов (BBWAA),360.0,270.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
lewisdu01h,1945,Ассоциация писателей-фантастов (BBWAA),247.0,186.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
willike01h,1958,Ассоциация писателей-фантастов (BBWAA),266.0,200.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
boonebo01h,1996,Ассоциация писателей-фантастов (BBWAA),470.0,353.0,36.0,Машина хорошо работает и не требует ремонта.,Игрок
lewisdu01h,1952,Ассоциация писателей-фантастов (BBWAA),234.0,176.0,11.0,Машина хорошо работает и не требует ремонта.,Игрок
parkeda01h,2008,Ассоциация писателей-фантастов (BBWAA),543.0,408.0,82.0,Машина хорошо работает и не требует ремонта.,Игрок
raschvi01h,1971,Ассоциация писателей-фантастов (BBWAA),360.0,270.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
bushdo01h,1939,Ассоциация писателей-фантастов (BBWAA),274.0,206.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
camparo01h,1969,Ассоциация писателей-фантастов (BBWAA),340.0,255.0,270.0,Да.,Игрок
surhobj01h,2011,Ассоциация писателей-фантастов (BBWAA),581.0,436.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
martied01h,2013,Ассоциация писателей-фантастов (BBWAA),569.0,427.0,204.0,Машина хорошо работает и не требует ремонта.,Игрок
bakerfr01h,1948,Ассоциация писателей-фантастов (BBWAA),121.0,91.0,4.0,Машина хорошо работает и не требует ремонта.,Игрок
mcginjo01h,1939,Ассоциация писателей-фантастов (BBWAA),274.0,206.0,32.0,Машина хорошо работает и не требует ремонта.,Игрок
mcgwima01h,2010,Ассоциация писателей-фантастов (BBWAA),539.0,405.0,128.0,Машина хорошо работает и не требует ремонта.,Игрок
lindsfr01h,1956,Ассоциация писателей-фантастов (BBWAA),193.0,145.0,3.0,Машина хорошо работает и не требует ремонта.,Игрок
wanerll01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,22.0,Машина хорошо работает и не требует ремонта.,Игрок
kisonbr01h,1991,Ассоциация писателей-фантастов (BBWAA),443.0,333.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
ehmkeho01h,1953,Ассоциация писателей-фантастов (BBWAA),264.0,198.0,3.0,Машина хорошо работает и не требует ремонта.,Игрок
marbefi01h,1958,Ассоциация писателей-фантастов (BBWAA),266.0,200.0,5.0,Машина хорошо работает и не требует ремонта.,Игрок
dimagjo01h,1945,Ассоциация писателей-фантастов (BBWAA),247.0,186.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
whitebu01h,1956,Ассоциация писателей-фантастов (BBWAA),193.0,145.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
lynnfr01h,1997,Ассоциация писателей-фантастов (BBWAA),473.0,353.0,22.0,Машина хорошо работает и не требует ремонта.,Игрок
lanieha01h,1979,Ассоциация писателей-фантастов (BBWAA),432.0,324.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
dykesji01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,27.0,Машина хорошо работает и не требует ремонта.,Игрок
trammal01h,2008,Ассоциация писателей-фантастов (BBWAA),543.0,408.0,99.0,Машина хорошо работает и не требует ремонта.,Игрок
disarga01h,2006,Ассоциация писателей-фантастов (BBWAA),520.0,390.0,0.0,Машина хорошо работает и не требует ремонта.,Игрок
sheckji01h,1938,Ассоциация писателей-фантастов (BBWAA),262.0,197.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
piazzmi01h,2013,Ассоциация писателей-фантастов (BBWAA),569.0,427.0,329.0,Машина хорошо работает и не требует ремонта.,Игрок
facero01h,1977,Ассоциация писателей-фантастов (BBWAA),383.0,288.0,33.0,Машина хорошо работает и не требует ремонта.,Игрок
erskica01h,1971,Ассоциация писателей-фантастов (BBWAA),360.0,270.0,3.0,Машина хорошо работает и не требует ремонта.,Игрок
kinerra01h,1974,Ассоциация писателей-фантастов (BBWAA),365.0,274.0,215.0,Машина хорошо работает и не требует ремонта.,Игрок
raschvi01h,1975,Ассоциация писателей-фантастов (BBWAA),362.0,272.0,37.0,Машина хорошо работает и не требует ремонта.,Игрок
lopezal01h,1967,Ассоциация писателей-фантастов (BBWAA),292.0,219.0,114.0,Машина хорошо работает и не требует ремонта.,Игрок
faberre01h,1962,Ассоциация писателей-фантастов (BBWAA),160.0,120.0,30.0,Машина хорошо работает и не требует ремонта.,Игрок
lazzeto01h,1955,Ассоциация писателей-фантастов (BBWAA),251.0,189.0,66.0,Машина хорошо работает и не требует ремонта.,Игрок
gomezle01h,1952,Ассоциация писателей-фантастов (BBWAA),234.0,176.0,29.0,Машина хорошо работает и не требует ремонта.,Игрок
fingero01h,1992,Ассоциация писателей-фантастов (BBWAA),430.0,323.0,349.0,Да.,Игрок
bladera01h,1960,Ассоциация писателей-фантастов (BBWAA),269.0,202.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
krukjo01h,2001,Ассоциация писателей-фантастов (BBWAA),515.0,387.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
applilu01h,1964,Бег по склону,201.0,,189.0,Да.,Игрок
darkal01h,1970,Ассоциация писателей-фантастов (BBWAA),300.0,225.0,55.0,Машина хорошо работает и не требует ремонта.,Игрок
kluszte01h,1973,Ассоциация писателей-фантастов (BBWAA),380.0,285.0,14.0,Машина хорошо работает и не требует ремонта.,Игрок
suttebr01h,1995,Ассоциация писателей-фантастов (BBWAA),460.0,345.0,137.0,Машина хорошо работает и не требует ремонта.,Игрок
cravaga01h,1946,Голосование за υποψηφιатов,202.0,,1.0,Машина хорошо работает и не требует ремонта.,Игрок
boudrlo01h,1962,Ассоциация писателей-фантастов (BBWAA),160.0,120.0,12.0,Машина хорошо работает и не требует ремонта.,Игрок
hodgegi01h,1983,Ассоциация писателей-фантастов (BBWAA),374.0,281.0,237.0,Машина хорошо работает и не требует ремонта.,Игрок
sainjo01h,1973,Ассоциация писателей-фантастов (BBWAA),380.0,285.0,47.0,Машина хорошо работает и не требует ремонта.,Игрок
grimebu01h,1956,Ассоциация писателей-фантастов (BBWAA),193.0,145.0,25.0,Машина хорошо работает и не требует ремонта.,Игрок
murphda02h,1945,Ассоциация писателей-фантастов (BBWAA),247.0,186.0,1.0,Машина хорошо работает и не требует ремонта.,Игрок
bancrda01h,1938,Ассоциация писателей-фантастов (BBWAA),262.0,197.0,2.0,Машина хорошо работает и не требует ремонта.,Игрок
