yearid,round,playerid,teamid,lgid,g,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
1890,Да,dalyto01,BRO,NL,6,22,1,4,2,0,0,3,2,,0,4,0.0,,,,
2009,НДС2,durbich01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1936,Да,terrybi01,NY1,NL,6,25,1,6,0,0,0,5,0,0.0,1,4,0.0,0.0,1.0,0.0,0.0
1995,Да,belleal01,CLE,AL,6,17,4,4,0,0,2,4,0,1.0,7,5,2.0,0.0,0.0,0.0,0.0
2011,НЛДС1,berkmla01,SLN,NL,5,18,4,3,1,0,1,4,1,0.0,2,3,,,,,
1913,Да,murphed02,PHA,AL,5,22,2,5,0,0,0,0,0,1.0,2,0,0.0,0.0,0.0,0.0,0.0
2001,НЛДС1,maddugr01,ATL,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1984,Алькс,castima02,DET,AL,3,8,0,2,0,0,0,2,1,0.0,0,3,0.0,0.0,0.0,0.0,0.0
2008,Да,lidgebr01,PHI,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1928,Да,holmwa01,SLN,NL,3,6,0,1,0,0,0,1,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2010,АЛДС1,baldero01,TBA,AL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2009,НДС2,felizpe01,PHI,NL,4,14,0,3,1,0,0,0,0,0.0,1,3,0.0,0.0,0.0,0.0,1.0
2005,НДС2,everead01,HOU,NL,4,14,1,3,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,1.0,1.0
1995,АЛДС2,kellypa03,NYA,AL,5,3,3,0,0,0,0,1,0,0.0,1,3,0.0,0.0,1.0,1.0,0.0
1997,НЛCS,jonesan01,ATL,NL,5,9,0,4,0,0,0,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2005,АЛДС2,figgich01,LAA,AL,5,21,2,3,1,1,0,2,0,1.0,1,8,0.0,0.0,0.0,0.0,1.0
2001,АЛДС2,tejadmi01,OAK,AL,5,21,1,6,3,0,0,1,0,0.0,0,3,0.0,1.0,0.0,1.0,0.0
1989,НЛCS,ramosdo01,CHN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,Да,joynewa01,SDN,NL,3,8,0,0,0,0,0,0,0,0.0,3,1,0.0,0.0,0.0,0.0,0.0
1995,НЛCS,obriech01,ATL,NL,2,5,1,2,0,0,1,3,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2004,НЛCS,quallch01,HOU,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,АЛДС2,clarkwi02,TEX,AL,3,11,0,1,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
1967,Да,woodeha01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1907,Да,klingjo01,CHN,NL,5,19,2,4,0,0,0,1,0,0.0,1,4,0.0,0.0,1.0,0.0,0.0
1968,Да,mcauldi01,DET,AL,7,27,5,6,0,0,1,3,0,0.0,4,6,1.0,0.0,0.0,0.0,0.0
1999,АЛДС2,brosisc01,NYA,AL,3,10,0,1,1,0,0,1,0,0.0,0,0,0.0,0.0,1.0,0.0,1.0
2001,НДС2,polanpl01,SLN,NL,5,15,1,4,0,0,0,1,1,0.0,1,1,0.0,0.0,3.0,1.0,1.0
1925,Да,morrijo04,PIT,NL,3,2,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,Да,lackejo01,ANA,AL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2011,Алькс,chaveen01,TEX,AL,2,4,0,0,0,0,0,0,0,0.0,0,0,,,,,
2009,НЛДС1,sherrge01,LAN,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1957,Да,aaronha01,ML1,NL,7,28,5,11,0,1,3,7,0,0.0,1,6,0.0,0.0,0.0,0.0,0.0
1936,Да,dimagjo01,NYA,AL,6,26,3,9,3,0,0,3,0,0.0,1,3,0.0,0.0,1.0,0.0,1.0
1914,Да,jamesbi02,BSN,NL,2,4,0,0,0,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1988,НЛCS,backmwa01,NYN,NL,7,22,2,6,1,0,0,2,1,0.0,2,5,0.0,0.0,2.0,0.0,0.0
2004,АЛДС1,mientdo01,BOS,AL,3,4,0,2,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2007,Да,taverwi01,COL,NL,3,8,1,0,0,0,0,0,0,0.0,0,3,0.0,1.0,0.0,0.0,0.0
1987,НЛCS,lindeji01,SLN,NL,5,13,1,4,0,0,1,3,0,0.0,0,3,0.0,0.0,0.0,1.0,0.0
1981,Да,frazige01,NYA,AL,3,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1985,НЛCS,smithoz01,SLN,NL,6,23,4,10,1,1,1,3,1,0.0,3,1,1.0,0.0,1.0,0.0,0.0
1942,Да,coopemo01,SLN,NL,2,5,1,1,0,0,0,2,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1984,НЛCS,frazige01,CHN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2000,НДС2,leiteal01,NYN,NL,1,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,1.0
1988,Алькс,parkeda01,OAK,AL,3,12,1,3,1,0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
2001,АЛДС1,cordewi01,CLE,AL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1952,Да,reesepe01,BRO,NL,7,29,4,10,0,0,1,4,1,1.0,2,2,0.0,0.0,1.0,0.0,0.0
2000,НЛCS,jonesbo03,NYN,NL,1,2,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1999,Да,posadjo01,NYA,AL,2,8,0,2,1,0,0,1,0,0.0,0,3,0.0,0.0,0.0,0.0,1.0
1988,Да,davismi02,LAN,NL,4,7,3,1,0,0,1,2,2,0.0,4,0,0.0,0.0,0.0,0.0,0.0
1981,АВДИВ,mckayda01,OAK,AL,3,11,1,3,0,0,1,1,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1990,НЛCS,smilejo01,PIT,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1993,НЛCS,incavpe01,PHI,NL,3,12,2,2,0,0,1,1,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0
1932,Да,gomezle01,NYA,AL,1,3,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
2006,НЛCS,milesaa01,SLN,NL,3,3,0,2,0,1,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1942,Да,turneji01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1959,Да,larkeno01,LAN,NL,6,16,2,3,0,0,0,0,0,0.0,2,3,0.0,0.0,0.0,0.0,0.0
1903,Да,doughpa01,BOS,AL,8,34,3,8,0,2,2,5,0,0.0,2,6,0.0,1.0,0.0,0.0,0.0
1926,Да,toporsp01,SLN,NL,1,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0
2006,НЛCS,greensh01,NYN,NL,7,23,2,7,1,0,0,2,1,0.0,4,3,1.0,1.0,0.0,0.0,0.0
2003,АЛДС1,rivaslu01,MIN,AL,4,13,0,0,0,0,0,1,0,0.0,0,4,0.0,0.0,1.0,1.0,1.0
2003,Да,urbinug01,FLO,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,Да,gossari01,NYA,AL,3,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1924,Да,baldwha01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2002,НДС2,martiti02,SLN,NL,3,11,2,0,0,0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0
1983,Да,lefebjo01,PHI,NL,3,5,0,1,1,0,0,2,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1986,Да,mazzile01,NYN,NL,4,5,2,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1944,Да,laabsch01,SLA,AL,5,15,1,3,1,1,0,0,0,0.0,2,6,0.0,0.0,0.0,0.0,1.0
1968,Да,davisro01,SLN,NL,2,7,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1975,Да,billija01,CIN,NL,3,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1980,Алькс,rodriau01,NYA,AL,2,6,0,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1886,Да,burnsto01,CHN,NL,6,21,2,6,2,1,0,1,0,,0,2,0.0,,,,
1933,Да,bellhi01,NY1,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2004,НДС2,berkmla01,HOU,NL,5,22,5,9,1,0,1,3,0,1.0,3,6,0.0,0.0,0.0,0.0,0.0
1981,Адеев,bosleth01,ML4,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1954,Да,heganji01,CLE,AL,4,13,1,2,1,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
2004,НЛCS,eldreca01,SLN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,АЛДС2,dyeje01,OAK,AL,4,13,2,3,0,0,1,3,0,0.0,0,2,0.0,1.0,0.0,0.0,0.0
1998,НЛCS,weisswa01,ATL,NL,4,15,0,3,0,0,0,1,1,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1964,Да,fordwh01,NYA,AL,1,1,0,1,0,0,0,1,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2003,НДС2,priorma01,CHN,NL,1,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2006,Алькс,monrocr01,DET,AL,4,14,5,6,2,0,1,4,0,0.0,3,4,0.0,0.0,0.0,1.0,0.0
1921,Да,schanwa01,NYA,AL,8,21,1,6,1,1,0,1,0,0.0,5,4,0.0,0.0,1.0,0.0,0.0
1996,НЛCS,wadete01,ATL,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1999,НЛДС1,guilloz01,ATL,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,Да,pettian01,NYA,AL,1,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1972,Алькс,maxvida01,OAK,AL,5,8,0,1,0,0,0,0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2001,АЛДС2,jeterde01,NYA,AL,5,18,2,8,1,0,0,1,0,1.0,1,0,0.0,1.0,0.0,1.0,0.0
1924,Да,gowdyha01,NY1,NL,7,27,4,7,0,0,0,1,0,0.0,2,2,0.0,0.0,0.0,0.0,1.0
1986,Да,wilsomo01,NYN,NL,7,26,3,7,1,0,0,0,3,0.0,1,6,1.0,1.0,0.0,0.0,0.0
1972,Алькс,odombl01,OAK,AL,3,4,0,1,1,0,0,0,0,0.0,0,1,0.0,0.0,1.0,0.0,0.0
1971,Алькс,mondari01,OAK,AL,1,3,0,0,0,0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0
2011,Да,lewisco01,TEX,AL,2,5,0,0,0,0,0,0,0,0.0,0,2,,,,,
1985,Да,wilsowi02,KCA,AL,7,30,2,11,0,1,0,3,3,0.0,1,4,0.0,0.0,0.0,0.0,1.0
2006,НДС2,wilsopr01,SLN,NL,2,8,2,2,1,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2006,НЛCS,hernaan01,NYN,NL,2,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1973,НЛCS,nelsoro02,CIN,NL,1,1,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1996,НЛCS,pendlte01,ATL,NL,6,6,0,0,0,0,0,0,0,0.0,1,3,1.0,0.0,0.0,0.0,0.0
1998,НЛДС1,clarkma01,CHN,NL,1,2,0,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1992,НЛCS,mcclell01,PIT,NL,5,11,4,8,2,0,1,4,0,0.0,4,1,1.0,0.0,0.0,1.0,0.0
1986,Да,riceji01,BOS,AL,7,27,6,9,1,1,0,0,0,0.0,6,9,0.0,0.0,0.0,0.0,0.0
1999,НЛCS,prattto02,NYN,NL,4,2,0,1,0,0,0,3,0,0.0,1,1,0.0,0.0,0.0,1.0,0.0
1970,Да,rosepe01,CIN,NL,5,20,2,5,1,0,1,2,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
2001,АЛДС2,soriaal01,NYA,AL,5,18,2,4,0,0,0,3,2,1.0,1,5,0.0,0.0,0.0,0.0,0.0
1953,Да,loesbi01,BRO,NL,1,3,0,2,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1971,НЛCS,paganjo01,PIT,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1946,Да,dusaker01,SLN,NL,4,4,0,1,1,0,0,0,0,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1978,НЛCS,brusswa01,PHI,NL,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1996,НЛCS,mejiami01,SLN,NL,3,1,1,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
1981,Адеев,moneydo01,ML4,AL,2,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1998,АЛДС1,justida01,CLE,AL,4,16,2,5,4,0,1,6,0,0.0,0,1,0.0,0.0,0.0,1.0,0.0
1980,Алькс,otisam01,KCA,AL,3,12,2,4,1,0,0,0,2,1.0,0,3,0.0,0.0,0.0,0.0,0.0
2002,АЛДС2,mientdo01,MIN,AL,5,20,3,5,0,0,2,4,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1996,НДС2,sandesc02,SDN,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2001,НЛCS,cummimi01,ARI,NL,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1884,Да,carrocl01,PRO,NL,3,10,2,1,0,0,0,1,0,,1,1,0.0,,,,
2003,НЛCS,ramirar01,CHN,NL,7,26,4,6,0,1,3,7,0,0.0,5,6,0.0,1.0,0.0,0.0,1.0
1995,НЛДС1,obriech01,ATL,NL,2,5,0,1,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1939,Да,bergewa01,CIN,NL,4,15,0,0,0,0,0,1,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0
1967,Да,javieju01,SLN,NL,7,25,2,9,3,0,1,4,0,1.0,0,6,0.0,0.0,0.0,0.0,0.0
1963,Да,willist02,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,НЛCS,madsory01,PHI,NL,4,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1976,НЛCS,cashda01,PHI,NL,3,13,1,4,1,0,0,1,0,0.0,0,0,0.0,0.0,0.0,1.0,1.0
1999,Алькс,daubabr01,BOS,AL,5,17,2,3,1,0,1,3,0,0.0,1,4,0.0,0.0,0.0,0.0,1.0
1930,Да,dykesji01,PHA,AL,6,18,2,4,3,0,1,5,0,0.0,5,3,0.0,0.0,2.0,0.0,0.0
1980,Алькс,randowi01,NYA,AL,3,13,0,5,2,0,0,1,0,0.0,1,3,0.0,0.0,0.0,0.0,0.0
1995,НЛДС1,mordemi01,ATL,NL,2,3,1,2,1,0,0,2,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1968,Да,mccarti01,SLN,NL,7,27,3,9,0,2,1,4,0,1.0,3,2,0.0,0.0,0.0,0.0,0.0
1951,Да,hoppjo01,NYA,AL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1974,НЛCS,raudo01,LAN,NL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1981,Да,murcebo01,NYA,AL,4,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,1.0,0.0,0.0
1935,Да,hogsech01,DET,AL,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1964,Да,javieju01,SLN,NL,1,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1926,Да,shockur01,NYA,AL,2,2,0,0,0,0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0
1942,Да,crosefr01,NYA,AL,1,3,0,0,0,0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0
2005,АЛДС2,posadjo01,NYA,AL,5,13,3,3,1,0,1,2,0,0.0,6,2,0.0,0.0,0.0,0.0,0.0
1973,Да,milnejo01,NYN,NL,7,27,2,8,0,0,0,2,0,0.0,5,1,0.0,0.0,0.0,0.0,1.0
1996,АЛДС2,martiti02,NYA,AL,4,15,3,4,2,0,0,0,0,0.0,3,1,1.0,0.0,0.0,0.0,0.0
1978,Алькс,rivermi01,NYA,AL,4,11,0,5,0,0,0,0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
1989,Алькс,wilsomo01,TOR,AL,5,19,2,5,0,0,0,2,1,0.0,2,2,0.0,0.0,0.0,0.0,0.0
1981,Алькс,nettlgr01,NYA,AL,3,12,2,6,2,0,1,9,0,0.0,1,0,0.0,1.0,0.0,0.0,0.0
2010,Алькс,cantujo01,TEX,AL,1,3,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
1973,Да,hodgero01,NYN,NL,1,0,0,0,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1978,Да,northbi01,LAN,NL,4,8,2,1,1,0,0,2,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0
1890,Да,ryanja01,LS2,AA,6,19,0,1,0,0,0,2,1,,0,1,0.0,,,,
2007,НДС2,dobbsgr01,PHI,NL,3,3,0,0,0,0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0
1993,НЛCS,thigpbo01,PHI,NL,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009,НЛДС1,belliro01,LAN,NL,3,11,2,3,0,0,0,1,0,0.0,2,5,0.0,0.0,0.0,0.0,0.0
1995,НЛДС1,lopezja01,ATL,NL,3,9,0,4,0,0,0,3,0,1.0,0,3,0.0,0.0,0.0,1.0,0.0
1972,НЛCS,cashda01,PIT,NL,5,19,0,4,0,0,0,3,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2003,НДС2,aloumo01,CHN,NL,5,20,3,10,1,0,0,3,1,0.0,1,4,0.0,0.0,0.0,0.0,1.0
