id,lgid,teamid,franchid,name,park
249,NL,PHI,PHI,Филадельфийские Филлис,Бакер Боул/Шибэ Парк
299,PL,CLP,CLI,Кливленд Инфантс,
287,NL,TRN,TRT,Троианы,Сады баськов
262,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд / Стадион «Три реки»
124,FL,KCF,KCP,Канзас-Сити Пакерс,
101,AL,TBA,TBD,Тампа-Бэй Девил Рэйс,Тропикана-Ффилд
70,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Муниципальный II
10,AA,CL3,CLV,Кливленд Блюз,Национальный парк II
46,AL,BOS,BOS,Бостон Ред Сокс,Хингтон-авеню-граундс
189,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера Фронт
191,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера Фронт II
17,AA,KC2,KCC,Канзас-Сити Ковбои,Парк Ассоциации I
246,NL,NYN,NYM,Нью-Йорк Метс,Стадион Сиа
99,AL,SLA,BAL,Сент-Луис Браунс,Парк спортсмена III
284,NL,SLN,STL,Сент-Луис Кардиналс,Стадион «Шпильбери-филд» IV/«Буш-стэдиум» II
283,NL,SLN,STL,Сент-Луис Кардиналс,Спортивный парк IV
87,AL,OAK,OAK,Окленд Атлетикс,МакАфи Колизей
210,NL,FLO,FLA,Майами Марлинс,Стадион «Дельфин»
29,AA,RC2,ROC,Бронкос Рочестер,Кулвер-филд I
194,NL,CIN,CIN,"""Цинциннати Редс""",Кинерги-филд
310,UA,PHU,PHK,Филадельфийские ключи,
207,NL,COL,COL,Колорадо Рокиз,Коорс-Филд
286,NL,SR1,SYR,Сиракузские звёзды,Ньютон-Парк
193,NL,CIN,CIN,Цинциннати Редс,Кроссли Филд
158,NL,ATL,ATL,Атланта Брейвз,"Стадион ""Тернер Филд"""
78,AL,MIN,MIN,Миннесота Дримс,Целевое поле
203,NL,CL4,CLV,Кливленд Спайдеры,Лигу́ park I
296,PL,BRP,BWW,Вандалы Бруклина,
206,NL,CN1,CNR,"""Цинциннати Редс""",Банк Стрит Гроунз
312,UA,SPU,STP,Сент-Пол Уайт Капс,
124,FL,KCF,KCP,Канзас-Сити Пакерс,
27,AA,PT1,PIT,Питтсбург Алленьяз,Экспозиционный парк I
62,AL,CLE,CLE,Кливленд Нэпс,Лиги Парк II
228,NL,LS3,LOU,Луисвилл Колонелы,Эклипс Парк II
58,AL,CLE,CLE,Кливленд Индианс,Лиги Парк II
90,AL,OAK,OAK,Окленд Атлетикс,Окленд Колизей
84,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки I
164,NL,BRO,LAD,Бруклин Бриджгрумс,Вашингтон Парк III
55,AL,CLE,CLE,Кливленд Брунчос,Лигу́ park I
11,AA,CL5,CBK,Коламбус Баксайенс,Рекреационный парк I
301,PL,PHP,PHQ,Филадельфийские Атлетики,
38,AL,ANA,ANA,Анахайм Эйнджелы,Стадион Энджелс Стадиум в Анахайме
219,NL,HOU,HOU,Хьюстон Колт .45,Стадион Колт
194,NL,CIN,CIN,"""Цинциннати Редс""",Кинерги-филд
289,NL,TRN,TRT,Троианы,Трой Балл Клуб Грундс
108,AL,TOR,TOR,Бьюфало Бэйхитс,Экспо-стадион / Скайдом
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Грэцко
223,NL,KCN,KCN,Канзас-Сити Ковбои,Парк Ассоциация
25,AA,PH4,PHA,Филадельфийские Атлетики,Оукдейл-Парк
184,NL,CHN,CHC,Чикаго Колтс,Западный парк II
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
3,AA,BL3,BLO,Балтимор Ориолс,Ориол Парк
244,NL,NYN,NYM,Нью-Йорк Метс,Cити-филд
152,NA,WS4,NAT,Вашингтон Нэшнлз,Национальная арена
274,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Силс»
7,AA,BR3,LAD,Бруклин Грейз,Вашингтон-парк I
279,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадион II
218,NL,HOU,HOU,Хьюстон Астрос,Парк Минут Маид
105,AL,TEX,TEX,Техас Рейнджеры,"Стадион ""Рэнджерз"" в Арлингтоне"
56,AL,CLE,CLE,Кливленд Индианс,Стадион «Кливленд»
261,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд
249,NL,PHI,PHI,Филадельфийские Филлис,Бакер Боул/Шибэ Парк
293,NL,WOR,WOR,Уорцестер Руби Лэгс,Вустерский парк для езды и пешеходов
176,NL,BSN,ATL,Бостон Брэвз,Бравз Филд
236,NL,MON,WSN,Монреаль Экспоз,"Стадион ""Стодолье Омолий"" / ""Хирам Битарон"""
254,NL,PHI,PHI,Филадельфийские Филлис,Стадион «Ветераны»
204,NL,CL4,CLV,Кливленд Спайдеры,Национальный парк Лиги
5,AA,BR3,LAD,Бруклин Атлантики,Вашингтон-парк I
23,AA,NY4,NYP,Нью-Йорк Метролитанс,Стадион крикета Святого Георгия
198,NL,CIN,CIN,"""Цинциннати Редс""",Парк League Park I в Цинциннати
1,AA,BL2,BLO,Балтимор Ориолс,Ньютон-Парк
277,NL,SLN,STL,Сент-Луис Браунс,Робинсон-поле
118,FL,BRF,BTT,Бруклин Тип-Топс,
119,FL,BUF,BFL,Баффало Блюз,
18,AA,KC2,KCC,Канзас-Сити Ковбои,Экспозиционный парк
288,NL,TRN,TRT,Троианы,Пуримнские земли
98,AL,SEA,SEA,Сиэтл Маринерс,"Стадион ""Сафеко Филд"""
16,AA,IN2,IHO,Индианаполис Хоуизерс,Парк на седьмой улице
95,AL,SE1,MIL,Сиэтл Пилоты,"Стадион ""Сикс"""
220,NL,IN1,IBL,Индианаполис Блюз,Парк на Южной улице
196,NL,CIN,CIN,"""Цинциннати Редс""",Кроссли-филд/стадион при реке
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,Аngel Стадиум
61,AL,CLE,CLE,Кливленд Нэпс,Лигу́ park I
200,NL,CIN,CIN,"""Цинциннати Редс""",Дворец Любителей
275,NL,SL3,SBS,Сент-Луис Браун Стокингс,Парк спортсмена I
64,AL,DET,DET,Детройт Тайгерс,Стадион «Бригс»
264,NL,PIT,PIT,Питтсбургские пираты,"Стадион ""Три Риверз"""
137,NA,ELI,RES,Элизабет Решает Проблемы,Ваверли-Ферри-Гроувс
8,AA,BR4,BRG,Бруклин Гладиаторы,Риджвуд-Парк
163,NL,BRO,LAD,Бруклин Бриджгрумс,Вашингтон Парк II
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
299,PL,CLP,CLI,Кливленд Инфантс,
298,PL,CHP,CHP,Чикаго Пэсос,
228,NL,LS3,LOU,Луисвилл Колонелы,Эклипс Парк II
106,AL,TEX,TEX,Техас Рейнджеры,Бейсбольный стадион в Арлингтоне
151,NA,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийский комплекс
218,NL,HOU,HOU,Хьюстон Астрос,Парк Минут Маид
240,NL,NY1,SFG,Нью-Йорк Джайантс,Пало-Поло-Экстрейт I/Пало-Поло-Экстрейт II
210,NL,FLO,FLA,Майами Марлинс,Стадион «Дельфин»
314,UA,WSU,WNA,Вашингтон Нэшнлз,
50,AL,CHA,CHW,Чикаго Уайт Сокс,Комискей Парк II
158,NL,ATL,ATL,Атланта Брейвз,"Стадион ""Тернер Филд"""
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
297,PL,BSP,BRS,Бостон Редс,
66,AL,DET,DET,Детройт Тайгерс,Навин Фейлд
256,NL,PHI,PHI,Филадельфийские Квакеры,Рекреационный парк
278,NL,SLN,STL,Сент-Луис Браунс,Парк спортсмена I
43,AL,BOS,BOS,Бостон Ред Сокс,Хингтон-авеню-граундс
138,NA,FW1,KEK,Форт-Уэйн Кекионгэс,Гамильтон-Феллз
134,NA,CH1,CNA,"Чикаго ""Белые стокинги""","Стадион ""Юнион"" по бейсболу"
23,AA,NY4,NYP,Нью-Йорк Метролитанс,Стадион крикета Святого Георгия
5,AA,BR3,LAD,Бруклин Атлантики,Вашингтон-парк I
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
95,AL,SE1,MIL,Сиэтл Пилоты,"Стадион ""Сикс"""
31,AA,SL4,STL,Сент-Луис Браун Стокингс,Парк спортсмена I
65,AL,DET,DET,Детройт Тайгерс,Комерика Парк
112,AL,WS1,MIN,Вашингтонские сенаторы,Американский бейсбольный парк II
72,AL,LAA,ANA,Лос-Анджелес Энджелс,Стадион Доджер
193,NL,CIN,CIN,Цинциннати Редс,Кроссли Филд
97,AL,SEA,SEA,Сиэтл Маринерс,"""Королдом/ ""Сафеко Филд"
259,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк
279,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадион II
115,AL,WS2,TEX,Вашингтонские сенаторы,Стадион Гриффита II
117,FL,BLF,BLT,Балтимор Чертопальцы,
237,NL,NY1,SFG,Нью-Йорк Джайантс,Поле Пало-Альто
132,NA,BR2,BRA,Бруклин Атлантики,Объединенные земли
300,PL,NYP,NYI,Нью-Йорк Джайантс,
211,NL,FLO,FLA,Майами Марлинс,Стадион Джо Робби
266,NL,SDN,SDP,Сан-Диего Падрес,Стадион Джэка Мюррея
223,NL,KCN,KCN,Канзас-Сити Ковбои,Парк Ассоциация
228,NL,LS3,LOU,Луисвилл Колонелы,Эклипс Парк II
174,NL,BSN,ATL,Бостон Бэджетс,Южный конец земли III
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
141,NA,MID,MAN,Миддлтон-Мансфилды,Мансфилдский клубный стадион
216,NL,HOU,HOU,Хьюстон Астрос,Астродом
273,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион SBC Парк
122,FL,CHF,CHH,Чикаго Уэйлз,Уридж-филд
46,AL,BOS,BOS,Бостон Ред Сокс,Хингтон-авеню-граундс
309,UA,MLU,MLU,Милуоки Брюэрс,
306,UA,CHU,CPI,Чикаго/Питтсбург (Союзная лига),
250,NL,PHI,PHI,Филадельфийские Филлис,Гражданский парк Бэнк
26,AA,PH4,PHQ,Филадельфийские Атлетики,Атлетический парк
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
111,AL,WS1,MIN,Вашингтонские сенаторы,"Американский стадион ""Энерджи-Уэб"""
127,FL,SLF,SLI,Сент-Луис Террьеры,
245,NL,NYN,NYM,Нью-Йорк Метс,Поле битвы IV
289,NL,TRN,TRT,Троианы,Трой Балл Клуб Грундс
70,AL,KCA,KCR,Канзас-Сити Роялс,Стадион Муниципальный II
90,AL,OAK,OAK,Окленд Атлетикс,Окленд Колизей
8,AA,BR4,BRG,Бруклин Гладиаторы,Риджвуд-Парк
198,NL,CIN,CIN,"""Цинциннати Редс""",Парк League Park I в Цинциннати
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
264,NL,PIT,PIT,Питтсбургские пираты,"Стадион ""Три Риверз"""
283,NL,SLN,STL,Сент-Луис Кардиналс,Спортивный парк IV
251,NL,PHI,PHI,Филадельфийские Филлис,Стадион Конни Макка
311,UA,SLU,SLM,Сент-Луис Мароус,
14,AA,CN2,CIN,"""Цинциннати Ред Стокингс""",Парк League Park I в Цинциннати
217,NL,HOU,HOU,Хьюстон Астрос,Энерон Филд
190,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк у озера I/Парк у озера II
123,FL,IND,NEW,Индианаполис Хоуизерс,
36,AA,WS7,WST,Вашингтон Нэшнлз,Атлетический парк
48,AL,CAL,ANA,Калифорния Энджелс,Стадион Доджер
312,UA,SPU,STP,Сент-Пол Уайт Капс,
269,NL,SFN,SFG,Сан-Франциско Джайентс,Парк 3Com
153,NA,WS5,WBL,Вашингтонские синие ноги,Олимпийский комплекс
22,AA,NY4,NYP,Нью-Йорк Метролитанс,Поле Пло
162,NL,BRO,LAD,Бруклин Бриджгрумс,Восточный парк
63,AL,DET,DET,Детройт Тайгерс,Бентон-Парк
107,AL,TOR,TOR,Бьюфало Бэйхитс,"Стадион ""Экс-По"""
80,AL,MLA,BAL,Милуоки Брюэрс,Ллойд-стрит-граундс
96,AL,SEA,SEA,Сиэтл Маринерс,Королевство
35,AA,TL2,TLM,Толедо Маумеи,Парк Сперанца
151,NA,WS3,OLY,Олимпийские игры в Вашингтоне,Олимпийский комплекс
270,NL,SFN,SFG,Сан-Франциско Джайентс,"Парк ""Атлантик-Центр"""
104,AL,TEX,TEX,Техас Рейнджеры,Аренингтон Стэдиум
288,NL,TRN,TRT,Троианы,Пуримнские земли
210,NL,FLO,FLA,Майами Марлинс,Стадион «Дельфин»
268,NL,SDN,SDP,Сан-Диего Падрес,"Стадион ""Квальком"""
180,NL,BSN,ATL,Бостон Ред Сокс,Южный конец I
53,AL,CHA,CHW,Чикаго Уайт Сокс,У. С. Cellular Field
233,NL,ML2,MLG,Милуоки Грейс,Эклипс Парк II
299,PL,CLP,CLI,Кливленд Инфантс,
169,NL,BRO,LAD,Бруклин Супербейс,Эббитс-филд
265,NL,PRO,PRO,Провиденс Грейс,Уличная арена Мессера
55,AL,CLE,CLE,Кливленд Брунчос,Лигу́ park I
225,NL,LAN,LAD,Лос-Анджелес Доджерс,Лос-Анджелесский мемориальный стадион
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
185,NL,CHN,CHC,Чикаго Кабс,Западный парк II
192,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Западный парк I
201,NL,CIN,CIN,"""Цинциннати Редс""",Стадион «Риверфронт»
202,NL,CL2,CBL,Кливленд Блюз,Парк улицы Кенард
198,NL,CIN,CIN,"""Цинциннати Редс""",Парк League Park I в Цинциннати
78,AL,MIN,MIN,Миннесота Дримс,Целевое поле
97,AL,SEA,SEA,Сиэтл Маринерс,"""Королдом/ ""Сафеко Филд"
139,NA,HR1,HNA,Гарвард Дарк Блюз,Стадион «Хартуболл-Клаб»
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз Филд
286,NL,SR1,SYR,Сиракузские звёзды,Ньютон-Парк
208,NL,COL,COL,Колорадо Рокиз,Стадион «Майл-Хай»
64,AL,DET,DET,Детройт Тайгерс,Стадион «Бригс»
294,NL,WS8,WNL,Вашингтон Нэшнлз,Свампдоудл-Гроундс
74,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,Аngel Стадиум
280,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадион III
57,AL,CLE,CLE,Кливленд Индианс,Якобс-филд
148,NA,SL1,SLR,Сент-Луис Ред Стокингс,"Стадион ""Красные чулки"""
115,AL,WS2,TEX,Вашингтонские сенаторы,Стадион Гриффита II
203,NL,CL4,CLV,Кливленд Спайдеры,Лигу́ park I
189,NL,CHN,CHC,"Чикаго ""Белые стокинги""",Парк озера Фронт
257,NL,PHN,ATH,Филадельфийские Атлетики,Jefferson Street Grounds
276,NL,SL5,SLM,Сент-Луис Мароус,Парк спортсмена I
11,AA,CL5,CBK,Коламбус Баксайенс,Рекреационный парк I
260,NL,PIT,PIT,Питтсбургские пираты,Экспозиционный парк/Форбс-филд
126,FL,PTF,PBS,Питтсбургские повстанцы,
39,AL,ANA,ANA,Анахайм Эйнджелы,Едисон Интернаэшнл Фильд
96,AL,SEA,SEA,Сиэтл Маринерс,Королевство
195,NL,CIN,CIN,"""Цинциннати Редс""",Кроссли Филд
16,AA,IN2,IHO,Индианаполис Хоуизерс,Парк на седьмой улице
1,AA,BL2,BLO,Балтимор Ориолс,Ньютон-Парк
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк в Камден-Ярдыс
248,NL,PHI,PHI,Филадельфийские Филлис,Бакер-бол
109,AL,TOR,TOR,Бьюфало Бэйхитс,Центр Роджерсов
178,NL,BSN,ATL,Бостон Брэвз,Южный конец земли III
52,AL,CHA,CHW,Чикаго Уайт Сокс,Южный парк II/Комиски-парк
239,NL,NY1,SFG,Нью-Йорк Джайантс,Пло Грундс III
176,NL,BSN,ATL,Бостон Брэвз,Бравз Филд
53,AL,CHA,CHW,Чикаго Уайт Сокс,У. С. Cellular Field
262,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд / Стадион «Три реки»
140,NA,KEO,WES,Кэокук Уэстернс,Перри-Парк
231,NL,MIL,MIL,Милуоки Брюэрс,Миллер-парк
112,AL,WS1,MIN,Вашингтонские сенаторы,Американский бейсбольный парк II
27,AA,PT1,PIT,Питтсбург Алленьяз,Экспозиционный парк I
44,AL,BOS,BOS,Бостон Ред Сокс,Фенвей-парк I
80,AL,MLA,BAL,Милуоки Брюэрс,Ллойд-стрит-граундс
18,AA,KC2,KCC,Канзас-Сити Ковбои,Экспозиционный парк
142,NA,NH1,NHV,Новый-Хейвен-Ельм-Ситис,Хэмилтон-Парк
242,NL,NY1,SFG,Нью-Йорк Готамс,Поле Пало-Альто
34,AA,TL1,TOL,Толедские синие стокинги,Лига Парк
253,NL,PHI,PHI,Филадельфийские Филлис,Шибе Парк
85,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки II
59,AL,CLE,CLE,Кливленд Индианс,Лигный парк II / стадион «Кливленд»
222,NL,IN3,IND,Индианаполис Хоуизерс,Аэротик Парк II
171,NL,BSN,ATL,Бостон Бэджетс,Южный конец I
257,NL,PHN,ATH,Филадельфийские Атлетики,Jefferson Street Grounds
309,UA,MLU,MLU,Милуоки Брюэрс,
181,NL,BSN,ATL,Бостонские вороваты,Южный конец земли III
172,NL,BSN,ATL,Бостон Бэджетс,Южный конец I
308,UA,KCU,KCU,Канзас-Сити Ковбои,
310,UA,PHU,PHK,Филадельфийские ключи,
175,NL,BSN,ATL,Бостонские пчелы,Бравз Филд
248,NL,PHI,PHI,Филадельфийские Филлис,Бакер-бол
104,AL,TEX,TEX,Техас Рейнджеры,Аренингтон Стэдиум
102,AL,TBA,TBD,Тампа Бэй Рейс,Тропикана-Ффилд
211,NL,FLO,FLA,Майами Марлинс,Стадион Джо Робби
145,NA,PH2,PWS,Филадельфийские белые,Jefferson Street Grounds
173,NL,BSN,ATL,Бостон Бэджетс,"Южный конец, участок II / Конгресс-стрит-граунз / Южный конец, участок III"
21,AA,ML3,MLA,Милуоки Брюэрс,Атлетическая площадка
311,UA,SLU,SLM,Сент-Луис Мароус,
2,AA,BL2,BLO,Балтимор Ориолс,Ориол Парк
142,NA,NH1,NHV,Новый-Хейвен-Ельм-Ситис,Хэмилтон-Парк
219,NL,HOU,HOU,Хьюстон Колт .45,Стадион Колт
35,AA,TL2,TLM,Толедо Маумеи,Парк Сперанца
93,AL,PHA,OAK,Филадельфийские Атлетики,Стадион Конни Макка
234,NL,MON,WSN,Монреаль Экспоз,Парк Джари
206,NL,CN1,CNR,"""Цинциннати Редс""",Банк Стрит Гроунз
168,NL,BRO,LAD,Бруклин Робинс,Эббитс-филд
156,NL,ARI,ARI,Аризона Даймондбэкс,Чейз Филд
29,AA,RC2,ROC,Бронкос Рочестер,Кулвер-филд I
48,AL,CAL,ANA,Калифорния Энджелс,Стадион Доджер
5,AA,BR3,LAD,Бруклин Атлантики,Вашингтон-парк I
38,AL,ANA,ANA,Анахайм Эйнджелы,Стадион Энджелс Стадиум в Анахайме
208,NL,COL,COL,Колорадо Рокиз,Стадион «Майл-Хай»
6,AA,BR3,LAD,Бруклин Бриджгрумс,Вашингтон-парк I
197,NL,CIN,CIN,"""Цинциннати Редс""",Грейт Американ Бол Парк
115,AL,WS2,TEX,Вашингтонские сенаторы,Стадион Гриффита II
159,NL,BFN,BUF,Баффало Бильс,Олимпийский парк I
39,AL,ANA,ANA,Анахайм Эйнджелы,Едисон Интернаэшнл Фильд
33,AA,SR2,SYS,Сиракузские звёзды,Стар Парк II
161,NL,BLN,BLO,Балтимор Ориолс,Унион Парк
283,NL,SLN,STL,Сент-Луис Кардиналс,Спортивный парк IV
112,AL,WS1,MIN,Вашингтонские сенаторы,Американский бейсбольный парк II
41,AL,BAL,BAL,Балтимор Ориолс,Ориол Парк в Камден-Ярдыс
196,NL,CIN,CIN,"""Цинциннати Редс""",Кроссли-филд/стадион при реке
60,AL,CLE,CLE,Кливленд Индианс,Прогрессивное поле
179,NL,BSN,ATL,Бостонские голуби,Южный конец земли III
24,AA,PH4,PHA,Филадельфийские Атлетики,Jefferson Street Grounds
183,NL,CHN,CHC,Чикаго Колтс,Западный парк I
166,NL,BRO,LAD,Бруклин Доджерс,Вашингтон Парк III
285,NL,SLN,STL,Сент-Луис Перфектос,Робинсон-поле
92,AL,PHA,OAK,Филадельфийские Атлетики,Колумбийский парк
116,AL,WS2,TEX,Вашингтонские сенаторы,Стадион РФК
124,FL,KCF,KCP,Канзас-Сити Пакерс,
198,NL,CIN,CIN,"""Цинциннати Редс""",Парк League Park I в Цинциннати
141,NA,MID,MAN,Миддлтон-Мансфилды,Мансфилдский клубный стадион
96,AL,SEA,SEA,Сиэтл Маринерс,Королевство
56,AL,CLE,CLE,Кливленд Индианс,Стадион «Кливленд»
55,AL,CLE,CLE,Кливленд Брунчос,Лигу́ park I
66,AL,DET,DET,Детройт Тайгерс,Навин Фейлд
276,NL,SL5,SLM,Сент-Луис Мароус,Парк спортсмена I
130,NA,BR1,ECK,Бруклин Экфорс,Объединенные земли
146,NA,PH3,CEN,Филадельфийские столетия,Центральный стадион
26,AA,PH4,PHQ,Филадельфийские Атлетики,Атлетический парк
28,AA,PT1,PIT,Питтсбург Алленьяз,Рекреационный парк
125,FL,NEW,NEW,Ньюарк-Пеппер,
289,NL,TRN,TRT,Троианы,Трой Балл Клуб Грундс
269,NL,SFN,SFG,Сан-Франциско Джайентс,Парк 3Com
224,NL,LAN,LAD,Лос-Анджелес Доджерс,Стадион Доджер
164,NL,BRO,LAD,Бруклин Бриджгрумс,Вашингтон Парк III
20,AA,LS2,LOU,Луисвилл Эклипс,Эклипс Парк I
314,UA,WSU,WNA,Вашингтон Нэшнлз,
313,UA,WIL,WIL,Уилмингтон Квикстепс,
274,NL,SFN,SFG,Сан-Франциско Джайентс,Стадион «Силс»
300,PL,NYP,NYI,Нью-Йорк Джайантс,
75,AL,LAA,ANA,Лос-Анджелес Энджелс из Анахайма,Аел Стэдиум в Анахайме
67,AL,DET,DET,Детройт Тайгерс,Стадион Тигров
148,NA,SL1,SLR,Сент-Луис Ред Стокингс,"Стадион ""Красные чулки"""
10,AA,CL3,CLV,Кливленд Блюз,Национальный парк II
210,NL,FLO,FLA,Майами Марлинс,Стадион «Дельфин»
220,NL,IN1,IBL,Индианаполис Блюз,Парк на Южной улице
248,NL,PHI,PHI,Филадельфийские Филлис,Бакер-бол
94,AL,PHA,OAK,Филадельфийские Атлетики,Шибе Парк
183,NL,CHN,CHC,Чикаго Колтс,Западный парк I
265,NL,PRO,PRO,Провиденс Грейс,Уличная арена Мессера
269,NL,SFN,SFG,Сан-Франциско Джайентс,Парк 3Com
64,AL,DET,DET,Детройт Тайгерс,Стадион «Бригс»
196,NL,CIN,CIN,"""Цинциннати Редс""",Кроссли-филд/стадион при реке
276,NL,SL5,SLM,Сент-Луис Мароус,Парк спортсмена I
178,NL,BSN,ATL,Бостон Брэвз,Южный конец земли III
187,NL,CHN,CHC,Чикаго Орандж,Западный парк II
308,UA,KCU,KCU,Канзас-Сити Ковбои,
255,NL,PHI,PHI,Филадельфийские Квакеры,Филадельфийские бейсбольные площадки
194,NL,CIN,CIN,"""Цинциннати Редс""",Кинерги-филд
247,NL,PHI,PHI,Филадельфийские Блю Джейс,Шибе Парк
32,AA,SL4,STL,Сент-Луис Браунс,Парк спортсмена I
80,AL,MLA,BAL,Милуоки Брюэрс,Ллойд-стрит-граундс
258,NL,PIT,PIT,Питтсбург Алленьяз,Рекреационный парк
284,NL,SLN,STL,Сент-Луис Кардиналс,Стадион «Шпильбери-филд» IV/«Буш-стэдиум» II
296,PL,BRP,BWW,Вандалы Бруклина,
226,NL,LS1,LGR,Луизвилл Грейс,Стадион «Луисвилл Бэйсбол Парк»
22,AA,NY4,NYP,Нью-Йорк Метролитанс,Поле Пло
268,NL,SDN,SDP,Сан-Диего Падрес,"Стадион ""Квальком"""
131,NA,BR2,BRA,Бруклин Атлантики,Капитолийские луга
176,NL,BSN,ATL,Бостон Брэвз,Бравз Филд
208,NL,COL,COL,Колорадо Рокиз,Стадион «Майл-Хай»
182,NL,CHN,CHC,Чикаго Колтс,Южный парк I
137,NA,ELI,RES,Элизабет Решает Проблемы,Ваверли-Ферри-Гроувс
161,NL,BLN,BLO,Балтимор Ориолс,Унион Парк
280,NL,SLN,STL,Сент-Луис Кардиналс,Буш-стадион III
261,NL,PIT,PIT,Питтсбургские пираты,Форбс-филд
85,AL,NYA,NYY,Нью-Йорк Янкиз,Стадион Янки II
251,NL,PHI,PHI,Филадельфийские Филлис,Стадион Конни Макка
157,NL,ATL,ATL,Атланта Брейвз,Атланта-Фултон Стадиум
204,NL,CL4,CLV,Кливленд Спайдеры,Национальный парк Лиги
283,NL,SLN,STL,Сент-Луис Кардиналс,Спортивный парк IV
76,AL,MIN,MIN,Миннесота Дримс,Хуберт Х. Хаффман Метродом
299,PL,CLP,CLI,Кливленд Инфантс,
100,AL,SLA,BAL,Сент-Луис Браунс,Спортивный парк IV
188,NL,CHN,CHC,"Чикаго ""Белые стокинги""",23-я улица Грэцко
54,AL,CLE,CLE,Кливленд Блюз,Лигу́ park I
140,NA,KEO,WES,Кэокук Уэстернс,Перри-Парк
298,PL,CHP,CHP,Чикаго Пэсос,
175,NL,BSN,ATL,Бостонские пчелы,Бравз Филд
281,NL,SLN,STL,Сент-Луис Кардиналс,Робинсон-поле
238,NL,NY1,SFG,Нью-Йорк Джайантс,Поло-граундс II
88,AL,OAK,OAK,Окленд Атлетикс,Колизей Network Associates
