charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1978969,6682,494,8,1999-10-13T10:49:42,2349.0,0,
535652,4506,492,3,1999-07-10T10:46:22,1876.0,4506,
839951,7263,491,2,1999-06-20T10:46:41,4826.0,7263,
1331809,9598,496,2,1999-07-02T10:46:03,1387.0,9598,
1123128,9747,493,4,1999-09-06T10:45:21,3568.0,19747,
1184526,7991,254,3,1999-09-01T10:50:08,4461.0,17991,
1599185,8696,490,9,1999-08-06T10:51:16,2972.0,8696,
1834092,9199,484,3,1999-09-08T10:46:15,510.0,19199,
1459018,5597,387,2,1999-06-25T10:48:08,845.0,5597,
512752,7928,484,4,1999-07-17T10:44:34,3114.0,7928,
1459918,8916,486,4,1999-07-15T10:48:12,1241.0,8916,
1501705,4755,455,5,1999-07-08T10:43:45,2427.0,4755,
1523681,4357,451,3,1999-09-10T10:45:24,730.0,14357,
1878700,7184,482,4,1999-07-26T10:49:41,1090.0,7184,
596365,5694,323,6,1999-06-29T10:51:04,4426.0,5694,
756821,7664,321,4,1999-09-03T10:47:59,4306.0,17664,
1429048,4025,495,9,1999-09-16T10:45:51,1848.0,24025,
1581555,9908,500,7,1999-09-18T10:49:54,3765.0,29908,
1492314,8721,500,2,1999-07-27T10:50:45,255.0,8721,
1780986,9773,478,3,1999-07-24T10:49:52,1560.0,9773,
1047234,6335,489,10,1999-07-25T10:47:15,2629.0,6335,
1751520,8487,454,3,1999-06-29T10:47:35,4686.0,8487,
1897482,9874,441,7,1999-08-30T10:51:09,473.0,19874,
719303,9036,200,5,1999-07-11T10:45:04,1010.0,9036,
1704509,8275,482,3,1999-07-30T10:43:58,4342.0,8275,
1238530,1917,374,6,1999-06-19T10:46:35,4479.0,1917,
1627648,9525,378,3,1999-07-17T10:45:44,612.0,9525,
916417,7799,499,5,1999-08-15T10:44:51,1108.0,17799,
764825,9774,496,9,1999-09-22T10:48:36,2504.0,29774,
715503,4065,492,6,1999-09-27T10:44:46,1262.0,24065,
618251,8138,447,7,1999-07-26T10:44:59,1848.0,8138,
1708683,8732,487,6,1999-10-09T10:44:16,1290.0,28732,
1996454,7354,493,6,1999-08-30T10:51:04,267.0,17354,
777103,7486,402,6,1999-07-03T10:49:33,4302.0,7486,
804699,8202,500,5,1999-07-28T10:43:58,3807.0,8202,
1264962,7210,499,2,1999-10-13T10:48:37,2877.0,0,
1563596,9978,409,10,1999-07-13T10:48:30,3406.0,9978,
1125344,7651,440,8,1999-07-22T10:45:33,821.0,7651,
501627,7734,401,9,1999-09-08T10:43:45,2999.0,17734,
