resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
17907,740,435,172,10,19,,R,21,0.0,7,,,,,,,80
17898,740,373,172,34,16,12.0,12,12,0.0,24,,,,,,,16
18037,744,455,172,56,28,,R,30,0.0,1,,,,,,,5
11471,480,163,4,16,2,16.0,16,16,0.0,75,,,,,,,98
4397,224,50,29,17,12,,R,17,0.0,15,,,,,,,5
2938,158,48,18,20,18,8.0,8,8,0.0,57,,,,,,,11
11176,470,197,45,31,9,4.0,4,4,3.0,59,,,,,,,11
9426,404,176,21,17,20,,R,19,0.0,19,,,,,,,5
17139,706,374,172,26,8,11.0,11,11,0.0,62,,,,,,,91
10590,449,156,50,10,26,,R,15,0.0,20,,,,,,,51
19030,790,429,128,11,0,,W,21,0.0,0,,,,,,,54
2863,154,54,20,23,18,,R,21,0.0,0,,,,,,,4
19115,794,528,109,12,21,,R,15,0.0,178,,,,,,,7
11727,489,203,6,27,7,1.0,1,1,9.0,80,1:46:35.01,6395010.0,,,,,1
8778,381,138,32,2,19,7.0,7,7,0.0,73,,,,,,,13
11215,471,195,57,14,0,,F,29,0.0,0,,,,,,,81
14830,600,187,34,28,14,,R,24,0.0,1,,,,,,,22
21717,880,17,9,2,2,6.0,6,6,8.0,58,+46.800,5450025.0,45.0,4.0,1:29.732,212.753,1
3586,187,25,22,10,14,,R,19,0.0,11,,,,,,,10
579,45,15,7,12,8,13.0,13,13,0.0,59,,,29.0,10.0,1:34.496,196.122,11
7537,336,139,35,21,21,,R,14,0.0,68,,,,,,,5
8295,366,146,49,34,0,,F,35,0.0,0,,,,,,,97
22398,912,822,3,77,3,4.0,4,4,12.0,53,+40.786,4791022.0,50.0,5.0,1:28.559,235.490,1
22068,897,4,6,3,10,5.0,5,5,10.0,55,+1:07.181,5953287.0,55.0,1.0,1:43.434,193.305,1
20447,342,1,1,2,5,5.0,5,5,10.0,78,+4.363,6617718.0,68.0,10.0,1:16.219,157.755,1
10898,460,196,27,26,22,,R,19,0.0,48,,,,,,,22
19394,807,578,6,38,3,1.0,1,1,8.0,80,3:13:52.1,11632100.0,,,,,1
16548,675,350,195,23,20,,R,20,0.0,2,,,,,,,3
5779,280,110,25,4,25,15.0,15,15,0.0,68,,,,,,,14
22409,912,16,15,99,14,15.0,15,15,0.0,52,,,46.0,14.0,1:29.375,233.340,11
10921,461,137,34,5,4,13.0,13,13,0.0,42,,,,,,,42
1590,93,11,16,10,7,16.0,16,16,0.0,56,,,44.0,8.0,1:21.929,216.758,5
16281,661,360,187,6,7,3.0,3,3,4.0,83,,,,,,,11
2020,115,8,1,6,20,6.0,6,6,3.0,70,+1:10.502,5544093.0,,,,,1
18913,785,589,105,34,0,,W,18,0.0,0,,,,,,,5
22577,928,3,131,6,2,2.0,2,2,18.0,56,+0.714,5982722.0,39.0,2.0,1:42.565,191.328,1
3755,195,76,24,19,18,12.0,12,12,0.0,63,,,,,,,12
8731,379,117,1,11,4,,R,22,0.0,24,,,,,,,64
12650,522,182,204,5,4,,R,11,0.0,45,,,,,,,5
16219,656,235,182,15,13,,R,17,0.0,20,,,,,,,80
7831,14,16,10,20,15,,R,18,0.0,23,,,15.0,19.0,1:52.623,162.158,4
5913,285,65,32,12,7,,R,19,0.0,14,,,,,,,20
21322,863,10,206,24,23,19.0,19,19,0.0,55,,,46.0,23.0,1:40.323,194.204,12
1235,75,40,18,20,15,,R,17,0.0,11,,,10.0,18.0,1:20.865,205.987,20
3859,200,71,17,9,15,7.0,7,7,0.0,71,+1:13.624,5517624.0,,,,,1
18931,786,597,113,7,3,18.0,18,18,0.0,187,,,,,,,53
12397,512,202,25,3,8,,R,21,0.0,0,,,,,,,4
5162,257,77,6,28,17,,R,24,0.0,5,,,,,,,5
3705,193,14,1,7,1,6.0,6,6,1.0,72,+1:19.751,6595851.0,,,,,1
9576,410,158,26,16,10,,R,18,0.0,37,,,,,,,38
11101,467,158,27,25,17,,R,22,0.0,11,,,,,,,69
7725,9,6,3,17,13,12.0,12,12,0.0,60,+1:02.876,5866186.0,49.0,5.0,1:34.238,196.659,1
16398,667,333,6,10,7,,R,19,0.0,13,,,,,,,3
14683,595,312,58,16,16,,R,23,0.0,0,,,,,,,4
1420,85,23,7,17,9,6.0,6,6,3.0,53,+43.925,4512584.0,19.0,8.0,1:23.076,251.032,1
4757,241,90,28,22,24,,N,11,0.0,63,,,,,,,62
12304,509,211,3,50,21,11.0,11,11,0.0,58,,,,,,,12
8379,369,77,6,28,2,2.0,2,2,6.0,73,+27.051,6495315.0,,,,,1
15979,647,280,82,24,13,8.0,8,8,0.0,78,,,,,,,12
1261,77,31,1,10,5,7.0,7,7,2.0,59,+58.173,5564821.0,42.0,10.0,1:31.807,201.866,1
5046,253,22,17,14,11,4.0,4,4,3.0,66,,,,,,,11
18834,781,483,105,4,13,10.0,10,10,0.0,21,,,,,,,11
20771,355,5,205,19,20,17.0,17,17,0.0,54,,,52.0,17.0,1:45.378,189.739,11
1370,82,39,17,19,19,16.0,16,16,0.0,64,,,7.0,18.0,1:18.212,210.535,13
18536,767,483,105,10,16,,R,12,0.0,52,,,,,,,86
7397,332,77,1,28,3,3.0,3,3,4.0,53,+7.404,4685282.0,,,,,1
7267,328,139,35,21,19,11.0,11,11,0.0,62,,,,,,,12
14038,571,235,57,22,11,,R,13,0.0,66,,,,,,,10
20229,800,509,113,1,10,,R,20,0.0,191,,,,,,,20
12514,517,203,6,12,6,7.0,7,7,0.0,69,,,,,,,11
18112,747,437,167,42,0,,F,24,0.0,0,,,,,,,81
7596,3,18,23,22,5,3.0,3,3,6.0,56,+44.975,7108460.0,44.0,6.0,1:53.546,172.825,1
2492,137,8,1,4,2,,R,16,0.0,35,,,,,,,5
17374,717,403,170,10,19,,R,18,0.0,4,,,,,,,80
3841,199,64,21,16,12,,R,11,0.0,45,,,,,,,20
