constructorid,constructorref,name,nationality,url
56,fittipaldi,Fittipaldi,Brazilian,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29
59,wolf,Wolf,Canadian,http://en.wikipedia.org/wiki/Walter_Wolf_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
86,tomaso,De Tomaso,Italian,http://en.wikipedia.org/wiki/De_Tomaso
95,porsche,Porsche,German,http://en.wikipedia.org/wiki/Porsche_in_Formula_One
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
192,cooper-ferrari,Cooper-Ferrari,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
