raceid,year,round,circuitid,name,date,time,url
615,1973,11,20,German Grand Prix,1973-08-05,,http://en.wikipedia.org/wiki/1973_German_Grand_Prix
616,1973,12,23,Austrian Grand Prix,1973-08-19,,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix
637,1971,6,9,British Grand Prix,1971-07-17,,http://en.wikipedia.org/wiki/1971_British_Grand_Prix
639,1971,8,23,Austrian Grand Prix,1971-08-15,,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix
648,1970,6,51,French Grand Prix,1970-07-05,,http://en.wikipedia.org/wiki/1970_French_Grand_Prix
658,1969,3,6,Monaco Grand Prix,1969-05-18,,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix
661,1969,6,9,British Grand Prix,1969-07-19,,http://en.wikipedia.org/wiki/1969_British_Grand_Prix
665,1969,10,46,United States Grand Prix,1969-10-05,,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix
695,1966,6,20,German Grand Prix,1966-08-07,,http://en.wikipedia.org/wiki/1966_German_Grand_Prix
703,1965,5,9,British Grand Prix,1965-07-10,,http://en.wikipedia.org/wiki/1965_British_Grand_Prix
704,1965,6,39,Dutch Grand Prix,1965-07-18,,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix
707,1965,9,46,United States Grand Prix,1965-10-03,,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix
708,1965,10,32,Mexican Grand Prix,1965-10-24,,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix
717,1964,9,46,United States Grand Prix,1964-10-04,,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix
737,1962,9,56,South African Grand Prix,1962-12-29,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix
761,1959,6,61,German Grand Prix,1959-08-02,,http://en.wikipedia.org/wiki/1959_German_Grand_Prix
773,1958,9,59,Portuguese Grand Prix,1958-08-24,,http://en.wikipedia.org/wiki/1958_Portuguese_Grand_Prix
777,1957,2,6,Monaco Grand Prix,1957-05-19,,http://en.wikipedia.org/wiki/1957_Monaco_Grand_Prix
781,1957,6,20,German Grand Prix,1957-08-04,,http://en.wikipedia.org/wiki/1957_German_Grand_Prix
783,1957,8,14,Italian Grand Prix,1957-09-08,,http://en.wikipedia.org/wiki/1957_Italian_Grand_Prix
790,1956,7,20,German Grand Prix,1956-08-05,,http://en.wikipedia.org/wiki/1956_German_Grand_Prix
806,1954,8,14,Italian Grand Prix,1954-09-05,,http://en.wikipedia.org/wiki/1954_Italian_Grand_Prix
816,1953,9,14,Italian Grand Prix,1953-09-13,,http://en.wikipedia.org/wiki/1953_Italian_Grand_Prix
831,1951,7,14,Italian Grand Prix,1951-09-16,,http://en.wikipedia.org/wiki/1951_Italian_Grand_Prix
866,2012,7,7,Canadian Grand Prix,2012-06-10,18:00:00,http://en.wikipedia.org/wiki/2012_Canadian_Grand_Prix
895,2013,15,22,Japanese Grand Prix,2013-10-13,06:00:00,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix
969,2017,1,1,Australian Grand Prix,2017-03-26,05:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
3,2009,3,17,Chinese Grand Prix,2009-04-19,07:00:00,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
