resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
7761,11,9,2,5,10,8.0,8,8,1.0,57,+36.667,5787956.0,55.0,8.0,1:39.374,196.312,1
15379,622,327,25,3,12,,R,14,0.0,65,,,,,,,80
23342,967,817,9,3,6,8.0,8,8,4.0,71,+30.486,10891821.0,42.0,2.0,1:25.532,181.363,1
20185,826,675,113,9,3,3.0,3,3,2.0,200,+2:51.39,14429440.0,,,,,1
9476,406,173,34,8,19,,R,19,0.0,19,,,,,,,5
7815,14,10,7,10,6,2.0,2,2,8.0,61,+9.634,6975971.0,34.0,6.0,1:48.396,168.482,1
17095,704,304,183,14,7,5.0,5,5,2.0,79,,,,,,,11
6783,314,55,6,28,6,5.0,5,5,2.0,77,+31.389,6584185.0,,,,,1
17630,729,408,170,7,15,5.0,5,5,2.0,78,,,,,,,12
16836,691,385,6,7,5,3.0,3,3,4.0,27,,,,,,,11
7860,16,67,5,12,6,7.0,7,7,2.0,71,+35.991,5579072.0,58.0,10.0,1:14.563,208.044,1
4393,224,30,6,1,4,,R,13,0.0,32,,,,,,,23
17106,704,347,183,26,15,,R,16,0.0,16,,,,,,,44
12500,516,231,59,20,15,,R,20,0.0,26,,,,,,,23
15696,635,345,66,8,2,2.0,2,2,6.0,70,+7.99,6987990.0,,,,,1
19938,828,670,105,50,15,,R,21,0.0,2,,,,,,,5
19461,809,655,113,99,30,,R,30,0.0,30,,,,,,,121
21347,864,815,15,15,5,,R,20,0.0,37,,,20.0,13.0,1:28.605,189.131,61
18208,751,507,106,26,23,,W,23,0.0,0,,,,,,,5
12734,525,206,25,33,24,,R,15,0.0,28,,,,,,,5
13216,541,187,34,2,7,,R,21,0.0,25,,,,,,,5
17224,710,346,181,36,18,13.0,13,13,0.0,55,,,,,,,113
10766,455,158,4,16,6,,R,26,0.0,1,,,,,,,101
15281,618,250,63,24,19,18.0,18,18,0.0,72,,,,,,,18
18881,783,347,105,24,13,,R,17,0.0,31,,,,,,,25
16839,691,389,167,22,12,,N,6,0.0,24,,,,,,,62
2080,118,15,4,7,2,6.0,6,6,3.0,60,+43.067,5360621.0,,,,,1
12083,501,202,27,25,9,6.0,6,6,1.0,79,,,,,,,11
19931,828,741,154,38,10,,R,14,0.0,37,,,,,,,5
10102,430,158,51,23,20,,R,25,0.0,1,,,,,,,101
18448,763,477,6,34,8,5.0,5,5,2.0,71,,,,,,,11
1918,110,14,1,5,2,4.0,4,4,5.0,54,+8.096,5486296.0,,,,,1
20226,800,702,129,27,31,18.0,18,18,0.0,193,,,,,,,17
21625,876,811,3,19,13,10.0,10,10,1.0,60,+1:14.975,5545719.0,60.0,2.0,1:28.431,208.637,1
20521,345,155,15,23,18,7.0,7,7,6.0,57,+30.965,6060536.0,57.0,6.0,1:39.517,196.030,1
1042,66,2,2,16,5,14.0,14,14,0.0,56,,,56.0,16.0,1:30.335,212.728,12
16716,684,328,66,3,12,,R,17,0.0,20,,,,,,,7
14612,593,187,34,28,15,11.0,11,11,0.0,80,,,,,,,14
17539,724,441,172,30,0,,F,25,0.0,0,,,,,,,81
2896,156,49,20,22,15,10.0,10,10,0.0,72,,,,,,,11
2673,146,56,19,18,13,7.0,7,7,0.0,70,,,,,,,11
10987,463,95,32,12,5,,R,21,0.0,26,,,,,,,20
10636,451,119,51,22,12,8.0,8,8,0.0,69,,,,,,,11
5708,277,112,33,19,13,,R,22,0.0,26,,,,,,,7
22990,951,154,210,8,15,8.0,8,8,4.0,52,,,51.0,12.0,1:42.026,206.347,11
19090,793,643,105,36,6,,R,13,0.0,64,,,,,,,7
