charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
917626,6804,495,2,1999-09-29T10:44:56,1486.0,26804,
917632,9999,500,2,1999-10-08T10:44:56,4015.0,29999,
1048589,4138,497,10,1999-09-14T10:47:22,3594.0,24138,
1048596,9974,484,10,1999-09-22T10:47:22,4561.0,29974,
1048600,7936,349,2,1999-07-25T10:47:22,3393.0,7936,
1048601,9616,485,10,1999-08-02T10:47:22,170.0,9616,
1048602,8163,434,2,1999-06-16T10:47:22,3598.0,8163,
1048611,8254,348,2,1999-09-12T10:47:22,4303.0,18254,
1048616,3327,499,10,1999-09-29T10:47:22,3067.0,23327,
1048624,7247,465,10,1999-07-24T10:47:22,216.0,7247,
1048629,9019,500,10,1999-07-03T10:47:22,2091.0,9019,
1048632,3023,491,10,1999-07-13T10:47:22,1002.0,3023,
1048638,3224,499,10,1999-08-05T10:47:22,2935.0,3224,
1048641,9078,435,10,1999-08-08T10:47:22,3569.0,9078,
1048643,8089,459,10,1999-07-14T10:47:22,3892.0,8089,
1048645,8599,492,2,1999-09-11T10:47:22,866.0,18599,
1048652,9570,393,2,1999-08-23T10:47:22,1795.0,19570,
1048664,7913,460,10,1999-10-11T10:47:22,1963.0,27913,
1048680,5619,376,2,1999-09-10T10:47:22,146.0,15619,
1048685,9526,409,2,1999-09-01T10:47:22,1930.0,19526,
1048699,9423,448,10,1999-07-18T10:47:22,3881.0,9423,
1048720,9859,500,2,1999-06-22T10:47:22,3124.0,9859,
1179650,7401,496,2,1999-07-12T10:49:45,3801.0,7401,
1179667,6559,500,2,1999-08-15T10:49:45,3036.0,16559,
1179683,9737,339,2,1999-08-26T10:49:45,4220.0,19737,
1179714,5308,496,2,1999-06-21T10:49:45,1112.0,5308,
1179747,8124,500,2,1999-07-24T10:49:45,3498.0,8124,
1179757,2570,434,2,1999-08-14T10:49:45,1073.0,12570,
1179794,6668,493,2,1999-07-06T10:49:46,3216.0,6668,
1310723,7469,466,2,1999-06-16T10:44:25,1771.0,7469,
1310748,8491,393,2,1999-06-26T10:44:25,1450.0,8491,
1310799,9813,404,2,1999-09-03T10:44:25,4981.0,19813,
1310838,6689,482,2,1999-09-10T10:44:25,366.0,16689,
1310842,9533,496,2,1999-09-26T10:44:25,4531.0,29533,
1310852,4033,445,2,1999-07-08T10:44:25,1328.0,4033,
1441798,8291,302,2,1999-08-30T10:46:50,2532.0,18291,
1441830,8888,496,2,1999-08-21T10:46:50,4836.0,18888,
1441851,6957,485,2,1999-09-15T10:46:50,3127.0,26957,
1441873,7892,500,2,1999-06-17T10:46:50,3239.0,7892,
1441890,9468,447,2,1999-08-29T10:46:50,3634.0,19468,
1441927,2883,499,2,1999-10-07T10:46:51,748.0,22883,
1441935,8691,496,2,1999-06-16T10:46:51,4097.0,8691,
1572874,9903,487,10,1999-10-10T10:49:14,3467.0,29903,
1572876,9023,382,10,1999-10-04T10:49:14,3505.0,29023,
1572880,7766,493,2,1999-07-04T10:49:14,2278.0,7766,
1572883,4840,475,10,1999-08-03T10:49:14,4589.0,4840,
1572884,7045,311,10,1999-07-21T10:49:14,105.0,7045,
1572893,4239,448,10,1999-06-23T10:49:14,1714.0,4239,
1572900,8749,485,10,1999-06-20T10:49:14,3225.0,8749,
1572901,8998,499,10,1999-07-13T10:49:14,4175.0,8998,
1572909,7235,431,2,1999-07-22T10:49:14,2937.0,7235,
1572937,3472,500,2,1999-07-04T10:49:14,754.0,3472,
1572940,9354,500,2,1999-08-08T10:49:14,4770.0,9354,
1572945,9209,457,10,1999-07-17T10:49:14,1734.0,9209,
1572953,9695,318,10,1999-07-21T10:49:14,4380.0,9695,
1572956,7579,461,10,1999-08-27T10:49:14,1527.0,17579,
1572957,8939,366,10,1999-07-16T10:49:14,3343.0,8939,
1572963,8161,457,10,1999-06-24T10:49:14,1460.0,8161,
1572965,7946,500,10,1999-10-07T10:49:14,1475.0,27946,
1572970,9725,329,10,1999-06-21T10:49:14,2135.0,9725,
1572972,1841,470,10,1999-06-18T10:49:14,3517.0,1841,
1572986,7665,485,10,1999-09-17T10:49:14,116.0,27665,
1703962,9321,380,2,1999-08-02T10:43:55,3842.0,9321,
1703977,6106,500,2,1999-09-05T10:43:55,4153.0,16106,
1704004,2454,337,2,1999-09-14T10:43:55,5000.0,22454,
1704054,7964,431,2,1999-08-25T10:43:56,820.0,17964,
1704075,7860,500,2,1999-06-23T10:43:56,3648.0,7860,
1835039,6494,380,2,1999-09-18T10:46:19,1327.0,26494,
1835047,8722,496,2,1999-06-26T10:46:19,605.0,8722,
1835058,8710,499,2,1999-07-12T10:46:19,1519.0,8710,
1835066,3253,482,2,1999-07-17T10:46:19,1242.0,3253,
1835111,5791,500,2,1999-07-27T10:46:19,493.0,5791,
1835122,6840,500,2,1999-09-20T10:46:19,3284.0,26840,
1835140,9860,492,2,1999-08-06T10:46:19,523.0,9860,
1835146,1640,499,2,1999-06-17T10:46:19,4553.0,1640,
1966114,7308,500,2,1999-10-11T10:48:42,369.0,27308,
1966116,9352,492,2,1999-07-09T10:48:42,3832.0,9352,
1966120,8608,495,2,1999-09-13T10:48:42,4565.0,28608,
1966169,7765,500,2,1999-06-24T10:48:42,394.0,7765,
