charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1022433,9313,494,10,1999-08-08T10:45:18,4608.0,9313,
959530,9760,495,9,1999-09-03T10:48:11,1123.0,19760,
1825971,9849,490,6,1999-07-02T10:45:36,1431.0,9849,
1696755,6911,382,3,1999-07-28T10:51:05,2378.0,6911,
1954468,8042,481,7,1999-09-29T10:47:48,3119.0,28042,
1392145,6969,399,2,1999-08-21T10:50:44,4345.0,16969,
1407876,3286,178,5,1999-10-02T10:44:12,4665.0,23286,
1360730,8647,387,6,1999-07-05T10:48:17,2301.0,8647,
652873,8927,379,3,1999-06-20T10:47:42,4853.0,8927,
527588,7330,417,7,1999-08-29T10:45:44,4677.0,17330,
1866258,4449,462,5,1999-07-25T10:48:42,3638.0,4449,
712344,8029,495,10,1999-08-06T10:44:33,4714.0,8029,
889637,7556,491,5,1999-07-27T10:50:32,1966.0,7556,
61868,5135,476,8,1999-07-31T10:48:22,1477.0,5135,
1299435,8157,481,6,1999-07-17T10:51:17,2299.0,8157,
1053832,7616,376,10,1999-08-06T10:47:46,3046.0,7616,
632192,9668,324,2,1999-10-09T10:46:06,1261.0,29668,
1649439,8010,404,2,1999-07-25T10:47:25,4361.0,8010,
654748,9608,410,3,1999-09-04T10:47:50,3589.0,19608,
618779,5251,494,7,1999-08-05T10:45:02,4351.0,5251,
1488316,9521,481,3,1999-07-02T10:50:26,4205.0,9521,
1632642,9886,400,9,1999-10-13T10:46:08,173.0,0,
1114516,4901,472,6,1999-07-18T10:44:42,3750.0,4901,
1285366,5340,488,7,1999-10-03T10:50:12,3203.0,25340,
1090808,9816,489,10,1999-10-12T10:50:37,4650.0,29816,
1903405,8736,483,6,1999-07-20T10:43:52,2926.0,8736,
900205,9716,496,5,1999-10-02T10:43:39,1080.0,29716,
1644590,7351,496,10,1999-09-03T10:47:03,2598.0,17351,
811697,9597,467,10,1999-08-06T10:44:29,1278.0,9597,
942197,7623,497,9,1999-07-23T10:46:52,440.0,7623,
901137,9912,433,2,1999-07-20T10:43:43,4603.0,9912,
1444923,9314,499,4,1999-07-19T10:47:05,1884.0,9314,
556649,2582,231,2,1999-06-26T10:47:58,454.0,2582,
1242539,9460,458,8,1999-08-27T10:46:53,105.0,19460,
797203,9724,450,3,1999-08-08T10:51:07,2843.0,9724,
1793103,9743,432,4,1999-10-12T10:50:48,509.0,29743,
1360516,9997,484,10,1999-06-23T10:48:16,1268.0,9997,
1528516,3089,493,7,1999-09-02T10:45:48,3922.0,13089,
1704059,9526,500,10,1999-08-05T10:43:56,4418.0,9526,
890387,9771,491,9,1999-09-27T10:50:35,1716.0,29771,
1514205,6625,497,7,1999-08-11T10:44:41,4972.0,6625,
1938806,8412,465,5,1999-09-20T10:46:36,2688.0,28412,
1543814,7397,218,8,1999-09-18T10:46:59,3184.0,27397,
98122,6510,487,3,1999-07-30T10:51:11,3525.0,6510,
1434487,7520,492,8,1999-07-30T10:46:16,3311.0,7520,
558007,8843,492,10,1999-06-20T10:48:04,2114.0,8843,
1553803,7653,436,5,1999-08-23T10:47:46,257.0,17653,
1649480,7879,499,4,1999-08-14T10:47:26,3751.0,17879,
765554,7912,498,6,1999-10-13T10:48:39,4356.0,0,
1276532,7113,295,7,1999-08-19T10:49:31,2598.0,17113,
77250,9812,485,5,1999-07-08T10:49:34,2536.0,9812,
1345283,9549,431,4,1999-07-30T10:47:06,4358.0,9549,
829917,9939,490,6,1999-08-24T10:45:54,3497.0,19939,
988611,8932,464,10,1999-07-02T10:50:27,3931.0,8932,
699378,6558,284,3,1999-09-27T10:51:17,338.0,26558,
1438226,7369,476,9,1999-07-07T10:46:34,565.0,7369,
1626669,9198,495,2,1999-09-25T10:45:40,1246.0,29198,
1946534,7649,293,10,1999-10-03T10:47:12,1927.0,27649,
600033,9894,500,3,1999-07-31T10:43:38,153.0,9894,
1595036,8046,493,9,1999-08-22T10:50:57,207.0,18046,
1076636,9342,386,6,1999-07-10T10:49:31,1253.0,9342,
1281028,9801,465,10,1999-09-04T10:49:52,2925.0,19801,
1222488,5656,325,2,1999-09-05T10:45:19,2318.0,15656,
1399466,6545,500,5,1999-06-28T10:51:17,2335.0,6545,
858206,9653,483,9,1999-08-04T10:48:05,1062.0,9653,
546833,8986,283,7,1999-06-17T10:47:13,744.0,8986,
954976,8395,425,8,1999-10-01T10:47:51,1940.0,28395,
530480,8931,497,5,1999-09-19T10:45:57,2134.0,28931,
500463,7642,480,6,1999-09-15T10:43:40,2196.0,27642,
1438334,9678,427,2,1999-08-28T10:46:34,380.0,19678,
1134974,1976,412,2,1999-08-04T10:46:18,2935.0,1976,
1011662,9158,491,5,1999-07-11T10:44:29,856.0,9158,
36653,6285,447,3,1999-09-04T10:46:27,496.0,16285,
946866,7276,489,2,1999-07-13T10:47:13,582.0,7276,
522741,8704,499,8,1999-08-25T10:45:20,627.0,18704,
1007016,3910,432,6,1999-09-06T10:44:08,58.0,13910,
1274839,5462,356,6,1999-07-10T10:49:23,1348.0,5462,
522199,9045,486,7,1999-07-25T10:45:17,3430.0,9045,
1812282,8312,351,5,1999-07-03T10:44:32,3787.0,8312,
1162066,8271,395,3,1999-10-07T10:48:23,2691.0,28271,
932712,9990,415,3,1999-08-22T10:46:08,3779.0,19990,
1513677,9907,489,2,1999-06-25T10:44:38,1161.0,9907,
