year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1997,NHL,CHI,CHI,WC,CE,5,,82,30,39,13.0,,73,,,192,199,Чикаго Блэкхокс,1546.0,12.0,47.0,364.0,5.0,58.0,381.0,13.0
2006,NHL,EDM,EDM,WC,NW,5,,82,32,43,,7.0,71,3.0,3.0,195,248,Edmonton Oilers,1285.0,22.0,53.0,373.0,4.0,59.0,382.0,6.0
1975,NHL,VAN,VAN,CC,SM,2,PRE,80,33,32,15.0,,81,,,271,272,Ванкуверские канаки,1122.0,14.0,68.0,345.0,9.0,71.0,291.0,6.0
1989,NHL,CHI,CHI,CC,NO,1,CF,80,41,33,6.0,,88,,,316,294,Чикаго Блэкхокс,2426.0,30.0,80.0,349.0,9.0,75.0,379.0,11.0
1994,NHL,BOS,BOS,EC,NE,3,CQF,48,27,18,3.0,,57,,,150,127,Бостонские бруины,793.0,6.0,46.0,211.0,4.0,24.0,183.0,3.0
1928,NHL,DTC,DET,,AM,3,QF,44,19,16,9.0,,47,,,72,63,&lt; &lt; Кугары &gt; &gt;,381.0,,,,,,,
2010,NHL,COL,COL,WC,NW,4,,82,30,44,,8.0,68,6.0,1.0,227,288,Колорадо Авалонш,1077.0,22.0,49.0,265.0,11.0,75.0,314.0,8.0
1963,NHL,MTL,MTL,,,1,SF,70,36,21,13.0,,85,,,209,167,Монреальские канадиенсы,982.0,,46.0,294.0,7.0,42.0,248.0,7.0
1941,NHL,BKN,BKN,,,7,,48,16,29,3.0,,35,,,133,175,Бруклинские американцы,427.0,,,,,,,
1987,NHL,VAN,VAN,CC,SM,5,,80,25,46,9.0,,59,,,272,320,Ванкуверские канаки,2196.0,12.0,81.0,435.0,18.0,83.0,404.0,10.0
1999,NHL,STL,STL,WC,CE,1,CQF,82,51,19,11.0,1.0,114,,,248,165,Блюз Сент-Луис,1139.0,22.0,61.0,342.0,3.0,42.0,345.0,13.0
2007,NHL,DET,DET,WC,CE,1,ПК,82,54,21,,7.0,115,5.0,5.0,257,184,&lt; &lt; Красные крылья &gt; &gt;,937.0,4.0,81.0,391.0,7.0,57.0,357.0,5.0
2001,NHL,NAS,NAS,WC,CE,4,,82,28,41,13.0,0.0,69,,,196,230,Нэшвилл Хищники,1071.0,20.0,48.0,337.0,8.0,50.0,354.0,6.0
2008,NHL,TBL,TBL,EC,SE,5,,82,24,40,,18.0,66,3.0,10.0,210,279,Молния в заливе Тампа,1306.0,26.0,61.0,343.0,9.0,89.0,405.0,4.0
1930,NHL,OTS,STE,,CA,5,,44,10,30,4.0,,24,,,91,142,Оттавские сенаторы,486.0,,,,,,,
1973,NHL,CHI,CHI,,WD,2,SF,78,41,14,23.0,,105,,,272,164,Чикаго Черные Ястребы,877.0,4.0,55.0,255.0,5.0,26.0,208.0,8.0
2007,NHL,LAK,LAK,WC,PC,5,,82,32,43,,7.0,71,5.0,3.0,231,266,Короли Лос-Анджелеса,954.0,24.0,64.0,366.0,4.0,68.0,309.0,11.0
1933,NHL,OTS,STE,,CA,5,,48,13,29,6.0,,32,,,115,143,Оттавские сенаторы,352.0,,,,,,,
2003,NHL,OTT,OTT,EC,NE,3,CQF,82,43,23,10.0,6.0,102,,,262,189,Оттавские сенаторы,1270.0,20.0,80.0,370.0,8.0,57.0,347.0,6.0
1973,NHL,DET,DET,,ED,6,,78,29,39,10.0,,68,,,255,319,&lt; &lt; Красные крылья &gt; &gt;,917.0,6.0,59.0,274.0,13.0,49.0,238.0,8.0
1991,NHL,HAR,CAR,WA,AD,4,DSF,80,26,41,13.0,,65,,,247,283,Хартфорд Китерс,1793.0,16.0,73.0,414.0,11.0,86.0,396.0,10.0
1978,NHL,ATF,CAL,CC,PT,4,PRE,80,41,31,8.0,,90,,,327,280,Пламя Атланты,1158.0,2.0,54.0,226.0,5.0,56.0,290.0,6.0
1963,NHL,DET,DET,,,4,F,70,30,29,11.0,,71,,,191,204,&lt; &lt; Красные крылья &gt; &gt;,771.0,,42.0,240.0,5.0,36.0,267.0,2.0
1915,NHA,MOC,MTL,,,1,ПК,24,16,7,1.0,,33,,,104,76,Монреальские канадиенсы,,,,,,,,
1993,NHL,ANA,ANA,WC,PC,4,,84,33,46,5.0,,71,,,229,251,Мощные утки Анахайма,1507.0,24.0,54.0,376.0,13.0,67.0,388.0,9.0
2008,NHL,MIN,MIN,WC,NW,3,,82,40,33,,9.0,89,5.0,3.0,219,200,Миннесота Уайлд,889.0,20.0,66.0,328.0,6.0,36.0,291.0,9.0
1993,NHL,HAR,CAR,EC,NE,6,,84,27,48,9.0,,63,,,227,288,Хартфорд Китерс,1809.0,22.0,61.0,408.0,9.0,88.0,416.0,8.0
1959,NHL,DET,DET,,,4,SF,70,26,29,15.0,,67,,,186,197,&lt; &lt; Красные крылья &gt; &gt;,538.0,,,,,,,
2001,NHL,OTT,OTT,EC,NE,3,СФК,82,39,27,9.0,7.0,94,,,243,208,Оттавские сенаторы,1347.0,16.0,55.0,331.0,5.0,48.0,307.0,11.0
1939,NHL,MTL,MTL,,,7,,48,10,33,5.0,,25,,,90,167,Монреальские канадиенсы,322.0,,,,,,,
1967,NHL,PHI,PHI,,WD,1,QF,74,31,32,11.0,,73,,,173,179,Филадельфия Флайерс,979.0,,33.0,269.0,2.0,49.0,290.0,7.0
1997,NHL,VAN,VAN,WC,PC,7,,82,25,43,14.0,,64,,,224,273,Ванкуверские канаки,2166.0,18.0,48.0,373.0,12.0,77.0,432.0,19.0
1923,WCHL,EDE,EDE,,,4,,30,11,15,4.0,,26,,,69,81,Эдмонтон Эскимос,,,,,,,,
1996,NHL,COL,COL,WC,PC,1,CF,82,49,24,9.0,,107,,,277,205,Колорадо Авалонш,1361.0,24.0,83.0,403.0,12.0,42.0,339.0,14.0
1962,NHL,DET,DET,,,4,F,70,32,25,13.0,,77,,,200,194,&lt; &lt; Красные крылья &gt; &gt;,964.0,,,,,,,
1975,NHL,NYR,NYR,CC,PT,4,,80,29,42,9.0,,67,,,262,333,Нью-Йоркские рейнджеры,911.0,12.0,67.0,323.0,11.0,68.0,277.0,3.0
2011,NHL,OTT,OTT,EC,NE,2,CQF,82,41,31,,10.0,92,6.0,4.0,249,240,Оттавские сенаторы,1145.0,24.0,49.0,270.0,7.0,57.0,310.0,9.0
1923,WCHL,CAT,CAT,,,1,F,30,18,11,1.0,,37,,,83,72,Тигры Калгари,,,,,,,,
1932,NHL,NYR,NYR,,AM,3,ПК,48,23,17,8.0,,54,,,135,107,Нью-Йоркские рейнджеры,599.0,,,,,,,
2002,NHL,SJS,SJS,WC,PC,5,,82,28,37,9.0,8.0,73,,,214,239,Сан-Хосе Акулы,1112.0,30.0,68.0,375.0,10.0,68.0,358.0,5.0
1967,NHL,LAK,LAK,,WD,2,QF,74,31,33,10.0,,72,,,200,224,Короли Лос-Анджелеса,808.0,,33.0,241.0,3.0,54.0,274.0,5.0
1979,NHL,HAR,CAR,WA,NO,4,PRE,80,27,34,19.0,,73,,,303,312,Хартфорд Китерс,875.0,16.0,42.0,216.0,1.0,64.0,249.0,7.0
1937,NHL,DET,DET,,AM,4,,48,12,25,11.0,,35,,,99,133,&lt; &lt; Красные крылья &gt; &gt;,262.0,,,,,,,
1989,NHL,MNS,DAL,CC,NO,4,DSF,80,36,40,4.0,,76,,,284,291,Северные звезды Миннесоты,2041.0,28.0,81.0,386.0,16.0,74.0,397.0,14.0
1999,NHL,TBL,TBL,EC,SE,4,,82,19,47,9.0,7.0,54,,,204,310,Молния в заливе Тампа,1733.0,20.0,51.0,365.0,7.0,77.0,399.0,9.0
2005,NHL,MIN,MIN,WC,NW,5,,82,38,36,,8.0,84,5.0,3.0,231,215,Миннесота Уайлд,1209.0,20.0,77.0,454.0,7.0,55.0,436.0,11.0
1976,NHL,COR,NJD,CC,SM,5,,80,20,46,14.0,,54,,,226,307,Колорадо Скалистые горы,978.0,12.0,44.0,274.0,7.0,61.0,247.0,9.0
1978,NHL,PIT,PIT,WA,NO,2,QF,80,36,31,13.0,,85,,,281,279,Пингвины Питтсбурга,1039.0,16.0,56.0,261.0,4.0,57.0,250.0,7.0
1914,NHA,TBS,TBS,,,4,,20,8,12,0.0,,16,,,66,84,Торонтские голубые футболки,,,,,,,,
1991,NHL,VAN,VAN,CC,SM,1,DF,80,42,26,12.0,,96,,,285,250,Ванкуверские канаки,2075.0,16.0,85.0,439.0,7.0,76.0,382.0,12.0
1970,NHL,PHI,PHI,,WD,3,QF,78,28,33,17.0,,73,,,207,225,Филадельфия Флайерс,1060.0,8.0,42.0,272.0,8.0,50.0,305.0,3.0
1955,NHL,TOR,TOR,,,4,SF,70,24,33,13.0,,61,,,153,181,Торонтские кленовые листья,1051.0,,,,,,,
1995,NHL,NJD,NJD,EC,AT,6,,82,37,33,12.0,,86,,,215,202,Нью-Джерси Дьяволы,1486.0,4.0,55.0,368.0,9.0,49.0,319.0,11.0
1998,NHL,COL,COL,WC,NW,1,CF,82,44,28,10.0,,98,,,239,205,Колорадо Авалонш,1619.0,14.0,71.0,375.0,12.0,63.0,386.0,7.0
1955,NHL,DET,DET,,,2,F,70,30,24,16.0,,76,,,183,148,&lt; &lt; Красные крылья &gt; &gt;,788.0,,,,,,,
1928,NHL,NYR,NYR,,AM,2,F,44,21,13,10.0,,52,,,72,65,Нью-Йоркские рейнджеры,382.0,,,,,,,
1982,NHL,CHI,CHI,CC,NO,1,CF,80,47,23,10.0,,104,,,338,268,Чикаго Черные Ястребы,1185.0,10.0,86.0,316.0,6.0,71.0,304.0,4.0
1923,PCHA,VC1,VIC,,,3,,30,11,18,1.0,,23,,,78,103,Виктория &lt; &lt; Кугарс &gt; &gt;,,,,,,,,
1999,NHL,BOS,BOS,EC,NE,5,,82,24,33,19.0,6.0,73,,,210,248,Бостонские бруины,865.0,6.0,51.0,355.0,4.0,55.0,268.0,0.0
1993,NHL,PHI,PHI,EC,AT,6,,84,35,39,10.0,,80,,,294,314,Филадельфия Флайерс,1697.0,32.0,80.0,385.0,14.0,80.0,414.0,9.0
2002,NHL,COL,COL,WC,NW,1,CQF,82,42,19,13.0,8.0,105,,,251,194,Колорадо Авалонш,1084.0,24.0,68.0,363.0,6.0,63.0,359.0,5.0
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Виннипег Джетс,1342.0,18.0,67.0,265.0,7.0,57.0,274.0,5.0
2006,NHL,OTT,OTT,EC,NE,2,F,82,48,25,,9.0,105,2.0,6.0,288,222,Оттавские сенаторы,1173.0,12.0,72.0,403.0,12.0,61.0,394.0,17.0
2003,NHL,NJD,NJD,EC,AT,2,CQF,82,43,25,12.0,2.0,100,,,213,164,Нью-Джерси Дьяволы,894.0,14.0,51.0,312.0,5.0,39.0,266.0,8.0
1972,WHA,CHC,CHC,,WW,6,,78,26,50,2.0,,54,,,245,295,Чикагские гугары,811.0,8.0,45.0,248.0,11.0,57.0,253.0,6.0
1977,NHL,CHI,CHI,CC,SM,1,QF,80,32,29,19.0,,83,,,230,220,Чикаго Черные Ястребы,1308.0,12.0,43.0,205.0,3.0,46.0,295.0,4.0
1977,NHL,NYI,NYI,CC,PT,1,QF,80,48,17,15.0,,111,,,334,210,Жители Нью-Йорка,938.0,4.0,71.0,227.0,6.0,45.0,272.0,7.0
1993,NHL,MTL,MTL,EC,NE,3,CQF,84,41,29,14.0,,96,,,283,248,Монреальские канадиенсы,1524.0,12.0,78.0,388.0,10.0,68.0,390.0,8.0
1992,NHL,WIN,PHO,CC,SM,4,DSF,84,40,37,7.0,,87,,,322,320,Виннипег Джетс,1851.0,12.0,98.0,468.0,14.0,80.0,437.0,3.0
1995,NHL,EDM,EDM,WC,PC,5,,82,30,44,8.0,,68,,,240,304,Edmonton Oilers,1709.0,12.0,72.0,452.0,12.0,80.0,417.0,10.0
1936,NHL,CHI,CHI,,AM,4,,48,14,27,7.0,,35,,,99,131,Чикаго Черные Ястребы,291.0,,,,,,,
1981,NHL,COR,NJD,CC,SM,5,,80,18,49,13.0,,49,,,241,362,Колорадо Скалистые горы,1138.0,20.0,46.0,305.0,15.0,63.0,268.0,4.0
2007,NHL,PHO,PHO,WC,PC,4,,82,38,37,,7.0,83,5.0,6.0,214,231,Феникс Койотс,1193.0,18.0,63.0,339.0,12.0,64.0,332.0,11.0
1973,NHL,TOR,TOR,,ED,4,QF,78,35,27,16.0,,86,,,274,230,Торонтские кленовые листья,903.0,12.0,51.0,280.0,7.0,49.0,266.0,5.0
1925,NHL,TRS,TOR,,,6,,36,12,21,3.0,,27,,,92,114,"Торонто, Сент-Патрикс",325.0,,,,,,,
1937,NHL,TOR,TOR,,CA,1,F,48,24,15,9.0,,57,,,151,127,Торонтские кленовые листья,404.0,,,,,,,
1994,NHL,PIT,PIT,EC,NE,2,СФК,48,29,16,3.0,,61,,,181,158,Пингвины Питтсбурга,1036.0,10.0,42.0,221.0,4.0,46.0,229.0,8.0
1986,NHL,MTL,MTL,WA,AD,2,CF,80,41,29,10.0,,92,,,277,241,Монреальские канадиенсы,1802.0,32.0,67.0,321.0,6.0,51.0,304.0,6.0
1991,NHL,DET,DET,CC,NO,1,DF,80,43,25,12.0,,98,,,320,256,&lt; &lt; Красные крылья &gt; &gt;,2078.0,28.0,72.0,386.0,7.0,78.0,419.0,18.0
2011,NHL,TBL,TBL,EC,SE,3,,82,38,36,,8.0,84,3.0,3.0,235,281,Молния в заливе Тампа,865.0,16.0,41.0,269.0,12.0,59.0,284.0,2.0
1974,WHA,SDM,SDM,,WW,2,AVSF,78,43,31,4.0,,90,,,326,268,Сан-Диего Моряки,1058.0,,60.0,218.0,8.0,53.0,275.0,11.0
2003,NHL,WAS,WAS,EC,SE,5,,82,23,46,10.0,3.0,59,,,186,253,Вашингтон Капиталы,1282.0,12.0,64.0,334.0,5.0,75.0,401.0,4.0
1958,NHL,CHI,CHI,,,3,SF,70,28,29,13.0,,69,,,197,208,Чикаго Черные Ястребы,921.0,,,,,,,
2005,NHL,NJD,NJD,EC,AT,1,СФК,82,46,27,,9.0,101,9.0,4.0,242,229,Нью-Джерси Дьяволы,948.0,10.0,78.0,441.0,6.0,63.0,349.0,3.0
1981,NHL,NYI,NYI,WA,PT,1,ПК,80,54,16,10.0,,118,,,385,250,Жители Нью-Йорка,1328.0,2.0,80.0,284.0,3.0,65.0,332.0,16.0
1983,NHL,MTL,MTL,WA,AD,4,CF,80,35,40,5.0,,75,,,286,295,Монреальские канадиенсы,1371.0,22.0,58.0,294.0,7.0,56.0,276.0,12.0
1984,NHL,PIT,PIT,WA,PT,6,,80,24,51,5.0,,53,,,276,385,Пингвины Питтсбурга,1493.0,16.0,62.0,363.0,22.0,74.0,311.0,7.0
2002,NHL,VAN,VAN,WC,NW,2,СФК,82,45,23,13.0,1.0,104,,,264,208,Ванкуверские канаки,1178.0,36.0,87.0,419.0,10.0,62.0,389.0,12.0
1989,NHL,WAS,WAS,WA,PT,3,CF,80,36,38,6.0,,78,,,284,275,Вашингтон Капиталы,2204.0,12.0,70.0,412.0,15.0,71.0,370.0,9.0
1982,NHL,CAL,CAL,CC,SM,2,DF,80,32,34,14.0,,78,,,321,317,Огонь в кольцевом пламени,1146.0,10.0,65.0,273.0,6.0,59.0,258.0,7.0
1976,NHL,VAN,VAN,CC,SM,4,,80,25,42,13.0,,63,,,235,294,Ванкуверские канаки,1078.0,22.0,50.0,263.0,7.0,58.0,258.0,7.0
1960,NHL,DET,DET,,,4,F,70,25,29,16.0,,66,,,195,215,&lt; &lt; Красные крылья &gt; &gt;,655.0,,,,,,,
2011,NHL,LAK,LAK,WC,PC,3,ПК,82,40,27,,15.0,95,6.0,9.0,194,179,Короли Лос-Анджелеса,923.0,6.0,49.0,289.0,2.0,38.0,293.0,9.0
1973,WHA,HOU,HOU,,WW,1,AVC,78,48,25,5.0,,101,,,318,219,Хьюстон Аэрос,1038.0,4.0,64.0,223.0,3.0,47.0,288.0,17.0
1985,NHL,STL,STL,CC,NO,3,CF,80,37,34,9.0,,83,,,302,291,Блюз Сент-Луис,1478.0,10.0,78.0,362.0,14.0,74.0,324.0,9.0
1997,NHL,NYR,NYR,EC,AT,5,,82,25,39,18.0,,68,,,197,231,Нью-Йоркские рейнджеры,1548.0,12.0,62.0,351.0,13.0,55.0,376.0,0.0
1984,NHL,MNS,DAL,CC,NO,4,DF,80,25,43,12.0,,62,,,268,321,Северные звезды Миннесоты,1735.0,14.0,71.0,335.0,14.0,88.0,358.0,4.0
1921,WCHL,CAT,CAT,,,3,WSF,24,14,10,0.0,,28,,,75,62,Тигры Калгари,,,,,,,,
1979,NHL,EDM,EDM,CC,SM,4,PRE,80,28,39,13.0,,69,,,301,322,Edmonton Oilers,1528.0,16.0,61.0,282.0,4.0,74.0,315.0,11.0
1977,NHL,STL,STL,CC,SM,4,,80,20,47,13.0,,53,,,195,304,Блюз Сент-Луис,845.0,10.0,44.0,264.0,3.0,52.0,194.0,2.0
1990,NHL,NJD,NJD,WA,PT,4,DSF,80,32,33,15.0,,79,,,272,264,Нью-Джерси Дьяволы,2024.0,10.0,69.0,347.0,13.0,80.0,394.0,8.0
1937,NHL,NYA,BKN,,CA,2,SF,48,19,18,11.0,,49,,,110,111,Американцы Нью-Йорка,327.0,,,,,,,
2006,NHL,NYR,NYR,EC,AT,3,СФК,82,42,30,,10.0,94,9.0,5.0,242,216,Нью-Йоркские рейнджеры,1109.0,22.0,75.0,406.0,6.0,65.0,400.0,11.0
1927,NHL,DTC,DET,,AM,4,,44,19,19,6.0,,44,,,88,79,&lt; &lt; Кугары &gt; &gt;,395.0,,,,,,,
1974,NHL,ATF,CAL,CC,PT,4,,80,34,31,15.0,,83,,,243,233,Пламя Атланты,915.0,14.0,56.0,283.0,9.0,56.0,270.0,4.0
2001,NHL,EDM,EDM,WC,NW,3,,82,38,28,12.0,4.0,92,,,205,182,Edmonton Oilers,1267.0,6.0,51.0,333.0,7.0,50.0,348.0,12.0
1922,NHL,MTL,MTL,,,2,НФЧМ,24,13,9,2.0,,28,,,73,61,Монреальские канадиенсы,193.0,,,,,,,
2010,NHL,MTL,MTL,EC,NE,2,CQF,82,44,30,,8.0,96,3.0,3.0,216,209,Монреальские канадиенсы,1097.0,28.0,57.0,290.0,6.0,51.0,327.0,5.0
2003,NHL,PIT,PIT,EC,AT,5,,82,23,47,8.0,4.0,58,,,190,303,Пингвины Питтсбурга,1270.0,32.0,65.0,360.0,15.0,84.0,369.0,7.0
2010,NHL,CHI,CHI,WC,CE,3,CQF,82,44,29,,9.0,97,6.0,5.0,258,225,Чикаго Блэкхокс,742.0,22.0,64.0,277.0,4.0,53.0,255.0,6.0
2001,NHL,WAS,WAS,EC,SE,2,,82,36,33,11.0,2.0,85,,,228,240,Вашингтон Капиталы,1043.0,6.0,58.0,299.0,8.0,58.0,325.0,2.0
2010,NHL,VAN,VAN,WC,NW,1,F,82,54,19,,9.0,117,4.0,5.0,262,185,Ванкуверские канаки,943.0,10.0,72.0,296.0,2.0,45.0,312.0,6.0
2005,NHL,CHI,CHI,WC,CE,4,,82,26,43,,13.0,65,2.0,6.0,211,285,Чикаго Блэкхокс,1544.0,26.0,51.0,417.0,12.0,88.0,547.0,6.0
1982,NHL,MNS,DAL,CC,NO,2,DF,80,40,24,16.0,,96,,,321,290,Северные звезды Миннесоты,1520.0,16.0,91.0,345.0,20.0,67.0,347.0,17.0
1938,NHL,CHI,CHI,,,7,,48,12,28,8.0,,32,,,91,132,Чикаго Черные Ястребы,361.0,,,,,,,
1982,NHL,BUF,BUF,WA,AD,3,DF,80,38,29,13.0,,89,,,318,285,Буффало Сабрес,1031.0,34.0,67.0,311.0,9.0,48.0,274.0,12.0
1970,NHL,NYR,NYR,,ED,2,SF,78,49,18,11.0,,109,,,259,177,Нью-Йоркские рейнджеры,952.0,8.0,60.0,234.0,3.0,41.0,253.0,5.0
1968,NHL,PIT,PIT,,WD,5,,76,20,45,11.0,,51,,,189,252,Пингвины Питтсбурга,669.0,,50.0,303.0,9.0,38.0,231.0,8.0
1983,NHL,NYI,NYI,WA,PT,1,F,80,50,26,4.0,,104,,,357,269,Жители Нью-Йорка,1157.0,8.0,63.0,280.0,9.0,66.0,360.0,18.0
2005,NHL,STL,STL,WC,CE,5,,82,21,46,,15.0,57,4.0,8.0,197,292,Блюз Сент-Луис,1373.0,18.0,75.0,512.0,8.0,82.0,461.0,6.0
1983,NHL,LAK,LAK,CC,SM,5,,80,23,44,13.0,,59,,,309,376,Короли Лос-Анджелеса,1265.0,8.0,75.0,360.0,17.0,82.0,294.0,10.0
1983,NHL,QUE,COL,WA,AD,3,DF,80,42,28,10.0,,94,,,360,278,Квебек,1600.0,8.0,69.0,316.0,10.0,70.0,361.0,11.0
2009,NHL,OTT,OTT,EC,NE,2,CQF,82,44,32,,6.0,94,5.0,5.0,225,238,Оттавские сенаторы,1141.0,26.0,49.0,290.0,4.0,50.0,318.0,6.0
1990,NHL,TOR,TOR,CC,NO,5,,80,23,46,11.0,,57,,,241,318,Торонтские кленовые листья,1962.0,10.0,61.0,346.0,6.0,83.0,368.0,16.0
1958,NHL,NYR,NYR,,,5,,70,26,32,12.0,,64,,,201,217,Нью-Йоркские рейнджеры,860.0,,,,,,,
1987,NHL,BOS,BOS,WA,AD,2,F,80,44,30,6.0,,94,,,300,251,Бостонские бруины,2443.0,36.0,74.0,446.0,10.0,70.0,425.0,14.0
2010,NHL,CBS,CBS,WC,CE,5,,82,34,35,,13.0,81,5.0,8.0,215,258,Колумбские синие шапочки,1113.0,14.0,42.0,301.0,11.0,62.0,314.0,6.0
1998,NHL,MTL,MTL,EC,NE,5,,82,32,39,11.0,,75,,,184,209,Монреальские канадиенсы,1299.0,14.0,50.0,344.0,10.0,44.0,344.0,8.0
1974,NHL,BUF,BUF,WA,AD,1,F,80,49,16,15.0,,113,,,354,240,Буффало Сабрес,1229.0,18.0,83.0,303.0,5.0,56.0,326.0,17.0
1973,WHA,VAB,CAC,,WW,5,,78,27,50,1.0,,55,,,278,345,Ванкуверские блейзеры,1047.0,14.0,47.0,289.0,12.0,66.0,286.0,7.0
1996,NHL,LAK,LAK,WC,PC,6,,82,28,43,11.0,,67,,,214,268,Короли Лос-Анджелеса,1638.0,8.0,46.0,338.0,14.0,45.0,352.0,5.0
1922,WCHL,CAT,CAT,,,3,,30,12,18,0.0,,24,,,91,106,Тигры Калгари,,,,,,,,
2002,NHL,CBS,CBS,WC,CE,5,,82,29,42,8.0,3.0,69,,,213,263,Колумбские синие шапочки,1505.0,28.0,71.0,410.0,9.0,60.0,409.0,12.0
1933,NHL,MTM,MTM,,CA,3,SF,48,19,18,11.0,,49,,,117,122,Монреальские мароны,414.0,,,,,,,
1916,NHA,MOC,MTL,,,2,F,20,10,10,0.0,,20,,,89,80,Монреальские канадиенсы,,,,,,,,
1961,NHL,NYR,NYR,,,4,SF,70,26,32,12.0,,64,,,195,207,Нью-Йоркские рейнджеры,644.0,,,,,,,
1982,NHL,LAK,LAK,CC,SM,5,,80,27,41,12.0,,66,,,308,365,Короли Лос-Анджелеса,1367.0,20.0,81.0,340.0,14.0,94.0,296.0,10.0
2007,NHL,MTL,MTL,EC,NE,1,СФК,82,47,25,,10.0,104,5.0,6.0,262,222,Монреальские канадиенсы,1090.0,18.0,90.0,374.0,3.0,60.0,342.0,8.0
1913,NHA,MOC,MTL,,,2,НКАФ,20,13,7,0.0,,26,,,85,65,Монреальские канадиенсы,,,,,,,,
2001,NHL,ANA,ANA,WC,PC,5,,82,29,42,8.0,3.0,69,,,175,198,Мощные утки Анахайма,1254.0,14.0,43.0,373.0,9.0,46.0,330.0,4.0
2006,NHL,MTL,MTL,EC,NE,4,,82,42,34,,6.0,90,6.0,5.0,245,256,Монреальские канадиенсы,1133.0,14.0,86.0,378.0,6.0,69.0,419.0,17.0
1996,NHL,CAL,CAL,WC,PC,5,,82,32,41,9.0,,73,,,214,239,Огонь в кольцевом пламени,1444.0,16.0,61.0,361.0,19.0,58.0,345.0,11.0
1997,NHL,WAS,WAS,EC,AT,3,F,82,40,30,12.0,,92,,,219,202,Вашингтон Капиталы,1198.0,2.0,55.0,350.0,4.0,39.0,361.0,14.0
1994,NHL,BUF,BUF,EC,NE,4,CQF,48,22,19,7.0,,51,,,130,119,Буффало Сабрес,1022.0,4.0,45.0,242.0,7.0,32.0,220.0,13.0
1920,PCHA,VML,VMR,,,1,F,24,13,11,0.0,,26,,,86,79,Ванкуверские миллионеры,,,,,,,,
