playerid,award,year,lgid,note,pos
osgooch01,Дженнингс,2007,NHL,Совместное использование,
ovechal01,Арт Росс,2007,NHL,,
ovechal01,Первая команда всех звезд,2007,NHL,,ЛВ
ovechal01,Харт,2007,NHL,,
ovechal01,Пирсон,2007,NHL,,
ovechal01,Ричард,2007,NHL,,
phanedi01,Первая команда всех звезд,2007,NHL,,D
priceca01,Все новички,2007,NHL,,G
sundima01,Мессье,2007,NHL,,
thornjo01,Вторая команда всех звезд,2007,NHL,,C
abelsi01,Первая команда всех звезд,1948,NHL,,C
abelsi01,Первая команда всех звезд,1949,NHL,,C
abelsi01,Харт,1948,NHL,,
abelsi01,Вторая команда всех звезд,1941,NHL,,ЛВ
abelsi01,Вторая команда всех звезд,1950,NHL,галстук,C
alfreda01,Все новички,1995,NHL,,F
alfreda01,Колдер,1995,NHL,,
alfreda01,Король Клэнси,2011,NHL,,
alfreda01,Вторая команда всех звезд,2005,NHL,,RW
amontto01,Все новички,1991,NHL,,RW
anderto01,Первая команда всех звезд,1941,NHL,,D
anderto01,Харт,1941,NHL,,
antonmi01,Вторая команда всех звезд,1976,WHA,,ЛВ
appssy01,Колдер,1936,NHL,,
appssy01,Первая команда всех звезд,1938,NHL,,C
appssy01,Первая команда всех звезд,1941,NHL,,C
appssy01,Леди Бинг,1941,NHL,,
appssy01,Вторая команда всех звезд,1937,NHL,,C
appssy01,Вторая команда всех звезд,1940,NHL,,C
appssy01,Вторая команда всех звезд,1942,NHL,,C
arnasty01,Все новички,2002,NHL,,F
arnotja01,Все новички,1993,NHL,,C
ashbeba01,Вторая команда всех звезд,1973,NHL,,D
auriela01,Первая команда всех звезд,1936,NHL,,RW
backsni01,Крозье,2006,NHL,,
backsni01,Дженнингс,2006,NHL,Совместное использование,
backsra01,Колдер,1958,NHL,,
backsra01,Дено,1973,WHA,Самый джентльменский,
barbebi01,Первая команда всех звезд,1975,NHL,,ЛВ
barbebi01,Вторая команда всех звезд,1980,NHL,,ЛВ
barrato01,Все новички,1983,NHL,,G
barrato01,Колдер,1983,NHL,,
barrato01,Первая команда всех звезд,1983,NHL,,G
barrato01,Дженнингс,1984,NHL,Совместное использование,
barrato01,Вторая команда всех звезд,1984,NHL,,G
barrato01,Вторая команда всех звезд,1992,NHL,,G
barryma01,Первая команда всех звезд,1936,NHL,,C
barryma01,Леди Бинг,1936,NHL,,
bathgan01,Первая команда всех звезд,1958,NHL,,RW
bathgan01,Первая команда всех звезд,1961,NHL,,RW
bathgan01,Харт,1958,NHL,,
bathgan01,Вторая команда всех звезд,1957,NHL,,RW
bathgan01,Вторая команда всех звезд,1962,NHL,,RW
bauerbo01,Леди Бинг,1939,NHL,,
bauerbo01,Леди Бинг,1940,NHL,,
bauerbo01,Леди Бинг,1946,NHL,,
bauerbo01,Вторая команда всех звезд,1938,NHL,,RW
bauerbo01,Вторая команда всех звезд,1939,NHL,,RW
bauerbo01,Вторая команда всех звезд,1940,NHL,,RW
bauerbo01,Вторая команда всех звезд,1946,NHL,,RW
belfoed01,Все новички,1990,NHL,,G
belfoed01,Колдер,1990,NHL,,
belfoed01,Крозье,1999,NHL,,
belfoed01,Первая команда всех звезд,1990,NHL,,G
belfoed01,Первая команда всех звезд,1992,NHL,,G
belfoed01,Дженнингс,1992,NHL,,
belfoed01,Дженнингс,1994,NHL,,
belfoed01,Дженнингс,1998,NHL,Совместное использование,
belfoed01,Вторая команда всех звезд,1994,NHL,,G
belfoed01,Везина,1990,NHL,,
belfoed01,Везина,1992,NHL,,
belivje01,Арт Росс,1955,NHL,,
belivje01,Конн Смайт,1964,NHL,,
belivje01,Первая команда всех звезд,1954,NHL,,C
belivje01,Первая команда всех звезд,1955,NHL,,C
belivje01,Первая команда всех звезд,1956,NHL,,C
baileac01,Арт Росс,1928,NHL,,
belivje01,Первая команда всех звезд,1958,NHL,,C
belivje01,Харт,1955,NHL,,
belivje01,Харт,1963,NHL,,
belivje01,Вторая команда всех звезд,1957,NHL,,C
belivje01,Вторая команда всех звезд,1963,NHL,,C
belivje01,Вторая команда всех звезд,1965,NHL,,C
belivje01,Вторая команда всех звезд,1968,NHL,,C
bellbr01,Все новички,1984,NHL,,D
bentldo01,Арт Росс,1942,NHL,,
bentldo01,Первая команда всех звезд,1942,NHL,,ЛВ
bentldo01,Первая команда всех звезд,1943,NHL,,ЛВ
bentldo01,Первая команда всех звезд,1946,NHL,,ЛВ
bentldo01,Вторая команда всех звезд,1948,NHL,,C
bentlma01,Арт Росс,1945,NHL,,
johnsto01,Норрис,1958,NHL,,
gadsbbi01,Первая команда всех звезд,1958,NHL,,D
vernomi01,Вторая команда всех звезд,1988,NHL,,G
peetepe01,Везина,1982,NHL,,
kennete01,Вторая команда всех звезд,1950,NHL,галстук,C
drydeke01,Колдер,1971,NHL,,
kolziol01,Первая команда всех звезд,1999,NHL,,G
simmech01,Мастертон,1985,NHL,,
conacch01,Первая команда всех звезд,1935,NHL,,RW
coffepa01,Первая команда всех звезд,1985,NHL,,D
perregi01,Вторая команда всех звезд,1975,NHL,,C
jagrja01,Первая команда всех звезд,1997,NHL,,RW
howego01,Вторая команда всех звезд,1949,NHL,,RW
sakicjo01,Первая команда всех звезд,2001,NHL,,C
prattba01,Вторая команда всех звезд,1944,NHL,,D
mironbo01,Все новички,1993,NHL,,D
stlouma01,Плюс минус,2003,NHL,галстук,
kanepa01,Первая команда всех звезд,2009,NHL,,RW
mogilal01,Леди Бинг,2002,NHL,,
gravead01,Мастертон,2000,NHL,,
harvedo01,Первая команда всех звезд,1956,NHL,,D
weinrer01,Все новички,1990,NHL,,D
froesbo01,Вторая команда всех звезд,1985,NHL,,G
johnsto01,Первая команда всех звезд,1958,NHL,,D
doansh01,Мессье,2011,NHL,,
mooredi01,Арт Росс,1958,NHL,,
theodjo01,Везина,2001,NHL,,
bowerjo01,Первая команда всех звезд,1960,NHL,,G
plantja01,Вторая команда всех звезд,1957,NHL,,G
suterga01,Колдер,1985,NHL,,
cheevge01,Вторая команда всех звезд,1973,WHA,,G
roypa01,Дженнингс,1988,NHL,Совместное использование,
prongch01,Все новички,1993,NHL,,D
gretzwa01,Арт Росс,1982,NHL,,
wortero01,Харт,1928,NHL,,
sawchte01,Вторая команда всех звезд,1962,NHL,,G
gallage01,Вторая команда всех звезд,1988,NHL,,ЛВ
burepa01,Вторая команда всех звезд,2000,NHL,,RW
sedinhe01,Арт Росс,2009,NHL,,
podeish01,Король Клэнси,2000,NHL,,
berarbr01,Колдер,1996,NHL,,
bouchfr01,Леди Бинг,1927,NHL,,
lindste01,Первая команда всех звезд,1956,NHL,,ЛВ
orrbo01,Арт Росс,1969,NHL,,
howelha01,Первая команда всех звезд,1966,NHL,,D
trottbr01,Арт Росс,1978,NHL,,
hasekdo01,Первая команда всех звезд,1998,NHL,,G
iginlja01,Ричард,2003,NHL,Совместное использование,
howema01,Каплан,1973,WHA,Новичок,
kariypa01,Вторая команда всех звезд,1999,NHL,,ЛВ
huetcr01,Крозье,2005,NHL,,
bouchfr01,Леди Бинг,1929,NHL,,
tardima01,Первая команда всех звезд,1975,WHA,,ЛВ
sheppra01,Все новички,1987,NHL,,RW
parkbr01,Вторая команда всех звезд,1972,NHL,,D
yashial01,Вторая команда всех звезд,1998,NHL,,C
nighbfr01,Леди Бинг,1925,NHL,,
reschgl01,Мастертон,1981,NHL,,
kariypa01,Первая команда всех звезд,1996,NHL,,ЛВ
bossymi01,Вторая команда всех звезд,1984,NHL,,RW
howego01,Харт,1959,NHL,,
krejcda01,Плюс минус,2008,NHL,,
eriksth01,Все новички,1983,NHL,,D
bertuto01,Первая команда всех звезд,2002,NHL,,RW
blakero01,Вторая команда всех звезд,2000,NHL,,D
blakero01,Вторая команда всех звезд,2001,NHL,,D
bourqra01,Первая команда всех звезд,2000,NHL,,D
bouwmja01,Все новички,2002,NHL,,D
boyntni01,Все новички,2001,NHL,,D
brodema01,Первая команда всех звезд,2002,NHL,,G
brodema01,Дженнингс,2002,NHL,Совместное использование,
brodema01,Везина,2002,NHL,,
burepa01,Ричард,2000,NHL,,
caronse01,Все новички,2002,NHL,,G
cechmro01,Дженнингс,2002,NHL,Совместное использование,
cechmro01,Вторая команда всех звезд,2000,NHL,,G
chelich01,Первая команда всех звезд,2001,NHL,,D
chelich01,Плюс минус,2001,NHL,,
eliaspa01,Первая команда всех звезд,2000,NHL,,ЛВ
eliaspa01,Плюс минус,2000,NHL,галстук,
eschero01,Дженнингс,2002,NHL,Совместное использование,
forsbpe01,Арт Росс,2002,NHL,,
forsbpe01,Первая команда всех звезд,2002,NHL,,C
forsbpe01,Харт,2002,NHL,,
forsbpe01,Плюс минус,2002,NHL,галстук,
francro01,Король Клэнси,2001,NHL,,
francro01,Леди Бинг,2001,NHL,,
gigueje01,Конн Смайт,2002,NHL,,
gonchse01,Вторая команда всех звезд,2001,NHL,,D
gonchse01,Вторая команда всех звезд,2002,NHL,,D
