playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
littlne01,,,Нил,Маленький,,,,73.0,193.0,L,18325,3167.0,littlne01,2001.0,2003.0,,,G,1971.0,12.0,18.0,Канада,AB,Медицина Шляпка,,,,,,
ryante02,,,Терри,Райан,,Терренс Клинтон Джон,,70.0,178.0,L,,7694.0,ryante02,,,1972.0,1972.0,C,1952.0,9.0,10.0,Канада,Нл,Большой водопад,,,,,,
cechmro01,,,Роман,Сехманек,,,,75.0,187.0,L,19725,51275.0,cechmro01,2000.0,2003.0,,,G,1971.0,3.0,2.0,Чешская Республика,,Готвальдов,,,,,,
anderjo04,,,Йоаким,Андерсон,,,,74.0,198.0,,,,anderjo03,2011.0,2011.0,,,C,1989.0,2.0,5.0,,,,,,,,,
lesiear01,,,Искусство,Лесье,,Артур,,71.0,191.0,Р,13378,17002.0,lesiear01,1928.0,1935.0,,,D,1907.0,9.0,13.0,США,МЭТ,Падающая река,1967.0,12.0,31.0,,,
ennisji01,,,Джим,Эннис,,Джеймс,,72.0,200.0,L,12551,1568.0,ennisji01,1987.0,1987.0,,,D,1967.0,7.0,10.0,Канада,AB,Парк Шервуд,,,,,,
cliffky01,,,Кайл,Клиффорд,,,,74.0,207.0,,,,cliffky01,2010.0,2011.0,,,L,1991.0,1.0,13.0,Канада,ВО ВСТРЕЧЕ,Айр,,,,,,
gauthde01,,,Денис,Готье,,Денис,,75.0,224.0,L,10590,19321.0,gauthde01,1997.0,2008.0,,,D,1976.0,10.0,1.0,Канада,QC,Монреаль,,,,,,
kavanpa01,,,Пэт,Кавана,,,,75.0,192.0,Р,11252,25855.0,kavanpa01,2000.0,2005.0,,,Р,1979.0,3.0,14.0,Канада,ВО ВСТРЕЧЕ,Оттава,,,,,,
vishniv01,,,Иван,Вишневский,,,,71.0,176.0,L,21950,89564.0,vishniv01,2008.0,2009.0,,,D,1988.0,2.0,18.0,Россия,,Барнауль,,,,,,
madilje01,,,Джефф,Мэдилл,,Джеффри Джи.,Огурчик,71.0,195.0,L,10997,3315.0,madilje01,1990.0,1990.0,,,Р,1965.0,6.0,21.0,Канада,ВО ВСТРЕЧЕ,Ошава,,,,,,
keonda01,,keonda01h,Дэйв,Кеон,,Дэвид Майкл,,69.0,165.0,L,P198602,2691.0,keonda01,1960.0,1981.0,1975.0,1978.0,C,1940.0,3.0,22.0,Канада,QC,Руин-Норанда,,,,,,
coulsda01,,,Д'арси,Коулсон,,Д'Арси Джон,,71.0,175.0,Р,12346,22889.0,coulsda01,1930.0,1930.0,,,D,1908.0,2.0,17.0,Канада,ВО ВСТРЕЧЕ,Садбери,1996.0,4.0,13.0,Канада,QC,Ласквилль
ruututu01,,,Туомо,Рууту,,,,72.0,200.0,L,20232,50514.0,ruututu01,2003.0,2011.0,,,C,1983.0,2.0,16.0,Германия,,Вантаа,,,,,,
ravlima01,,,Мэтт,Равлих,,Мэтью Джозеф,,70.0,185.0,L,14080,4463.0,ravlima01,1962.0,1972.0,,,D,1938.0,7.0,12.0,Канада,ВО ВСТРЕЧЕ,Солт Сте. Мари,,,,,,
upshasc01,,,Скотти,Увеличивается,,,,72.0,197.0,L,20511,55361.0,upshasc01,2002.0,2011.0,,,Р,1983.0,10.0,7.0,Канада,AB,Форт МакМюррей,,,,,,
douripe01,,,Питер,Доурис,,Питер У.,,73.0,195.0,Р,10383,1419.0,douripe01,1985.0,1997.0,,,Р,1966.0,2.0,19.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
bauerbo01,,bauerbo01h,Бобби,Бауэр,,Роберт Теодор,,66.0,150.0,Р,P199601,11442.0,bauerbo01,1936.0,1951.0,,,Р,1915.0,2.0,16.0,Канада,ВО ВСТРЕЧЕ,Ватерлоо,1964.0,9.0,16.0,,,
wongmi01,,,Майк,Вонг,,Майкл Энтони,,75.0,204.0,L,14720,6650.0,wongmi01,1975.0,1975.0,,,C,1955.0,1.0,14.0,США,МН,Миннеаполис,,,,,,
henriad01,,,Адам,Энрики,,,,72.0,200.0,,,,henriad01,2010.0,2011.0,,,C,1990.0,2.0,6.0,Канада,ВО ВСТРЕЧЕ,Брантфорд,,,,,,
vanimda01,,,Даррен,Ван Имп,,Даррен Сирил,Химп,73.0,205.0,L,11477,5536.0,vanimda01,1994.0,2002.0,,,D,1973.0,5.0,18.0,Канада,SK,Саскатун,,,,,,
mcdonhu01,,,Хаби,МакДоноу,,Юбер Брайан,,69.0,180.0,L,11064,3548.0,mcdonhu01,1988.0,1992.0,,,C,1963.0,7.0,8.0,США,NH,Манчестер,,,,,,
wrighjo01,,,Джон,Райт,,Джон Гилберт Бреретон,,71.0,175.0,Р,14725,5806.0,wrighjo01,1972.0,1974.0,,,C,1948.0,11.0,9.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
lynchja01,,,Джек,Линч,,Джон Аллан,,74.0,180.0,Р,13445,3250.0,lynchja01,1972.0,1978.0,,,D,1952.0,5.0,28.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
cartely01,,,Лайл,Картер,,Лайл Дуайт,,73.0,185.0,L,18461,6833.0,cartely01,1971.0,1971.0,,,G,1945.0,4.0,29.0,Канада,НС,Труро,,,,,,
poulima01,,,Марк-Антуан,Пулиот,,,,73.0,195.0,Р,20900,61459.0,poulima01,2005.0,2011.0,,,C,1985.0,5.0,22.0,Канада,QC,Квебек,,,,,,
lawsoda01,,,Дэнни,Лоусон,,Дэниел Майкл,,71.0,180.0,Р,13334,3020.0,lawsoda01,1967.0,1971.0,1972.0,1976.0,Р,1947.0,10.0,30.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
zhamnal01,,,Алекс,Жамнов,,Алексей,,73.0,204.0,L,11793,5860.0,zhamnal01,1992.0,2005.0,,,C,1970.0,10.0,1.0,Россия,,Москва,,,,,,
derouph01,,,Филипп,ДеРувиль,,Филипп,,73.0,185.0,L,18248,1296.0,derouph01,1994.0,1996.0,,,G,1974.0,8.0,7.0,Канада,QC,Викториявиль,,,,,,
guitebe01,,,Бен,Гейт,,,,73.0,211.0,Р,17503,29321.0,guitebe01,2005.0,2009.0,,,C,1978.0,7.0,17.0,Канада,QC,Монреаль,,,,,,
rickero01,,,Рой,Рикки,,Рой,,,,,,27709.0,,,,,,D,,,,,,,,,,,,
macdela01,,,Лейн,МакДермид,,,,75.0,205.0,,,,macdela01,2011.0,2011.0,,,D,1989.0,8.0,25.0,,,,,,,,,
brownro01,,,Роб,Коричневый,,Роберт,,70.0,177.0,L,10181,619.0,brownro01,1987.0,1999.0,,,Р,1968.0,4.0,10.0,Канада,ВО ВСТРЕЧЕ,Кингстон,,,,,,
pardyad01,,,Адам,Парди,,,,76.0,211.0,L,21431,70582.0,pardyad01,2008.0,2011.0,,,D,1984.0,5.0,29.0,Канада,Нл,Бонависта,,,,,,
leopojo01,,,Иордания,Леопольд,,,,73.0,200.0,L,19165,42548.0,leopojo01,2002.0,2011.0,,,D,1980.0,8.0,3.0,США,МН,Золотая долина,,,,,,
cassemi01,,,Майк,Касельман,,Майкл С.,,71.0,190.0,L,10230,751.0,cassemi01,1995.0,1995.0,,,L,1968.0,8.0,23.0,Канада,ВО ВСТРЕЧЕ,Моррисбург,,,,,,
nichoal01,,,Al,Николсон,,Аллан Дуглас,,73.0,180.0,L,13842,10652.0,nichoal01,1955.0,1956.0,,,L,1936.0,4.0,26.0,Канада,SK,Эстеван,1978.0,,,,,
brustba01,,,Барри,Жестокость,,,,74.0,210.0,L,20624,55460.0,brustba01,2006.0,2006.0,,,G,1983.0,8.0,8.0,Канада,БМ,Река Свон,,,,,,
hewarja01,,,Джейми,Хьюард,,Джейми,Хьюи,74.0,215.0,Р,10640,2260.0,hewarja01,1995.0,2008.0,,,D,1971.0,3.0,30.0,Канада,SK,Регина,,,,,,
arnasch01,,,Чак,Арнасон,,Эрнест Чарльз,,70.0,183.0,Р,11871,109.0,arnasch01,1971.0,1978.0,,,Р,1951.0,7.0,15.0,Канада,БМ,Эшерн,,,,,,
hugheja01,,,Джеймс,Хьюз,,Джеймс Ромли,Расти,69.0,190.0,Р,13037,22857.0,hugheja01,1929.0,1929.0,,,D,1906.0,5.0,12.0,Канада,ВО ВСТРЕЧЕ,Веббвуд,1983.0,1.0,4.0,,,
boycear01,,,Искусство,Бойс,,Артур,,,,,,,,,,,,G,,,,,,,,,,,,
mossda01,,,Дэвид,Мосс,,,,75.0,200.0,L,20397,56760.0,mossda01,2006.0,2011.0,,,L,1981.0,12.0,28.0,США,МИ,Ливония,,,,,,
pihlsan01,,,Анти,Пильстром,,,,70.0,181.0,L,22469,76156.0,pihlsan01,2007.0,2008.0,,,L,1984.0,10.0,22.0,Германия,,Вантаа,,,,,,
jacksha01,,,Гарольд,Джексон,,Гарольд Рассел.,Хэл,72.0,195.0,Р,13068,2489.0,jacksha01,1936.0,1946.0,,,D,1918.0,8.0,1.0,Канада,ВО ВСТРЕЧЕ,Кедарные Спрингс,1997.0,1.0,30.0,,,
allenvi01,,,Вив,Аллен,,Виван Маринер,Сжимать,66.0,140.0,Р,11828,14216.0,allenvi01,1940.0,1940.0,,,Р,1916.0,9.0,9.0,Канада,NB,Бэйфилд,1995.0,,,,,
konstev01,,,Евгений,Константинов,,,,72.0,176.0,L,19312,47623.0,konstev01,2000.0,2002.0,,,G,1981.0,3.0,29.0,Россия,,Казан,,,,,,
morribr01,,,Брендан,Моррисон,,Брендан,,71.0,181.0,L,14801,3806.0,morribr01,1997.0,2011.0,,,C,1975.0,8.0,15.0,Канада,БК,Питт Медоус,,,,,,
guevrjo01,,,Джоселин,Гевремон,,Джоселин Марсель,Большой Джош/Джосс,74.0,200.0,Р,12796,2061.0,guevrjo01,1971.0,1979.0,,,D,1951.0,3.0,1.0,Канада,QC,Монреаль,,,,,,
emingst01,,,Стив,Эминджер,,,,74.0,211.0,Р,20513,50150.0,emingst01,2002.0,2011.0,,,D,1983.0,10.0,31.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
anholda01,,,Даррел,Анхольт,,Даррел,,74.0,230.0,L,11853,88.0,anholda01,1983.0,1983.0,,,D,1962.0,11.0,23.0,Канада,AB,Жесткая,,,,,,
mcdonja02,,,Джек,Макдональд,,Джон Альберт,,71.0,205.0,Р,13624,13825.0,mcdonja02,1943.0,1943.0,,,Р,1921.0,11.0,24.0,Канада,БМ,Река Свон,1958.0,1.0,24.0,,,
mcleoji01,,,Джим,МакЛеод,,Джеймс Брэдли,,68.0,170.0,L,18621,3612.0,mcleoji01,1971.0,1971.0,1972.0,1974.0,G,1937.0,4.0,7.0,Канада,ВО ВСТРЕЧЕ,Порт-Артур,,,,,,
adduori01,,,Рик,Аддуоно,,Рик Норман,,71.0,182.0,L,11815,6474.0,adduori01,1975.0,1979.0,1978.0,1978.0,C,1955.0,1.0,25.0,Канада,ВО ВСТРЕЧЕ,Форт Уильям,,,,,,
banksda01,,,Даррен,Банки,,Даррен Александр,,74.0,215.0,L,10055,193.0,banksda01,1992.0,1993.0,,,L,1966.0,3.0,18.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
ledyagr01,,,Грант,Ледяной двор,,Грант С.,Гранвиль,74.0,195.0,L,10924,3067.0,ledyagr01,1984.0,2001.0,,,D,1961.0,11.0,19.0,Канада,БМ,Виннипег,,,,,,
gordoja01,gordoja01c,,Джек,Гордон,,Джон,,69.0,154.0,Р,12750,1963.0,gordoja01,1948.0,1950.0,,,C,1928.0,3.0,3.0,Канада,БМ,Виннипег,,,,,,
salmibo01,,salmibo01h,Борье,Сальмирование,,Андерс Борье,БиДжей,73.0,193.0,L,P199602,4742.0,salmibo01,1973.0,1989.0,,,D,1951.0,4.0,17.0,Франция,,Кируна,,,,,,
caldwry01,,,Райан,Колдвелл,,,,74.0,174.0,L,19759,51265.0,caldwry01,2005.0,2007.0,,,D,1981.0,6.0,15.0,Канада,БМ,Брендон,,,,,,
lachasc01,,,Скотт,Ляханс,,Скотт Джозеф,,73.0,215.0,L,10867,2888.0,lachasc01,1991.0,2003.0,,,D,1972.0,10.0,22.0,США,VA,Шарлоттвилль,,,,,,
stefabu01,,,Бад,Стефански,,Эдвард Стэнли Майкл,,70.0,170.0,L,14442,6550.0,stefabu01,1977.0,1977.0,,,C,1955.0,4.0,28.0,Канада,ВО ВСТРЕЧЕ,Тимминс,,,,,,
stefagr01,,,Грег,Стефан,,Грегори Стивен,,71.0,180.0,L,18708,5163.0,stefagr01,1981.0,1989.0,,,G,1961.0,2.0,11.0,Канада,ВО ВСТРЕЧЕ,Брантфорд,,,,,,
rossji01,,,Джим,Росс,,Джеймс,,75.0,185.0,Р,14176,11424.0,rossji01,1951.0,1952.0,,,D,1926.0,5.0,20.0,Шотландия,,Эдинбург,,,,,,
fatari01,,,Рико,Фата,,Рико,,72.0,205.0,L,16740,24144.0,fatari01,1998.0,2006.0,,,Р,1980.0,2.0,12.0,Канада,ВО ВСТРЕЧЕ,Солт Сте. Мари,,,,,,
bennefr01,,,Фрэнк,Беннетт,,Франклин,,71.0,182.0,Р,11965,14579.0,bennefr01,1943.0,1943.0,,,L,1922.0,3.0,4.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
cunnera01,cunnera01c,,Рэнди,Канниворт,,Рэндольф Уильям,,72.0,198.0,L,10321,1194.0,cunnera01,1980.0,1998.0,,,L,1961.0,5.0,10.0,Канада,ВО ВСТРЕЧЕ,Этотобикок,,,,,,
crossst01,,,Стэн,Кроссетт,,Стэнли Рой,,72.0,200.0,Р,12373,22890.0,crossst01,1930.0,1930.0,,,D,1900.0,4.0,18.0,Канада,ВО ВСТРЕЧЕ,Тильсонбург,1992.0,7.0,26.0,Канада,ВО ВСТРЕЧЕ,Портовая надежда
merreba01,,,Барри,Меррелл,,Барри Ли,,73.0,178.0,Р,,40045.0,merreba01,,,1976.0,1976.0,C,1945.0,5.0,16.0,Канада,БМ,Дофин,,,,,,
chabojo01,,,Джон,Чабот,также известный как Кахибач,Иоанн Давид,,74.0,200.0,L,10236,875.0,chabojo01,1983.0,1990.0,,,C,1962.0,5.0,18.0,Канада,ПЭ,Саммерсайд,,,,,,
bennjo01,,,Джорди,Бенн,,,,73.0,200.0,,,,bennjo01,2011.0,2011.0,,,D,1987.0,7.0,26.0,,,,,,,,,
marteto01,,,Тони,Мартенссон,,,,72.0,189.0,L,20400,56744.0,marteto01,2003.0,2003.0,,,C,1980.0,6.0,23.0,Франция,,Планирует Васби,,,,,,
clarkbr01,,,Бретт,Кларк,,Бретт,,72.0,195.0,L,11575,26499.0,clarkbr01,1997.0,2011.0,,,D,1976.0,12.0,23.0,Канада,SK,Вапелла,,,,,,
johnsgr02,,,Грег,Джонсон,,Грегори С.,,71.0,200.0,L,10727,2559.0,johnsgr02,1993.0,2005.0,,,C,1971.0,3.0,16.0,Канада,ВО ВСТРЕЧЕ,Громовая бухта,,,,,,
depalla01,,,Ларри,ДеПальма,,Лоуренс Эдвард,,72.0,195.0,L,10354,1295.0,depalla01,1985.0,1993.0,,,L,1965.0,10.0,27.0,США,МИ,Трентон,,,,,,
slanejo01,,,Джон,Сленей,,Джон,,72.0,189.0,L,11520,3893.0,slanejo01,1993.0,2003.0,,,D,1972.0,2.0,7.0,Канада,Нл,Сент-Джонс,,,,,,
,triheha01c,triheha01h,Гарри,Трихей,,Генри Иуда,,,,,P195008,,triheha01,,,,,C,1877.0,12.0,25.0,Канада,QC,Монреаль,1942.0,12.0,9.0,,,
rioperi01,,,Рип,Огнестрель,,Говард Джозеф,,71.0,165.0,L,14124,12096.0,rioperi01,1947.0,1949.0,,,L,1922.0,1.0,30.0,Канада,ВО ВСТРЕЧЕ,Оттава,,,,,,
ruzicst01,,,Стефан,Рузика,,,,72.0,205.0,Р,20960,68170.0,ruzicst01,2005.0,2007.0,,,Р,1985.0,2.0,17.0,Словакия,,Нитра,,,,,,
sundspa01,,,Патрик,Сундстром,,Патрик,,73.0,200.0,L,11594,5255.0,sundspa01,1982.0,1991.0,,,C,1961.0,12.0,14.0,Франция,,Скелет,,,,,,
kronro01,,,Роберт,Крон,,Роберт,Робин,71.0,185.0,L,10839,2829.0,kronro01,1990.0,2001.0,,,C,1967.0,2.0,27.0,Чешская Республика,,Брно,,,,,,
,,jamesan01h,Анжела,Джеймс,,,,66.0,155.0,Р,,,,,,,,C,1964.0,12.0,22.0,Канада,ВО ВСТРЕЧЕ,Торонто,,,,,,
rocheda01,,,Дэйв,Рошфор,,Давид Иосиф,,72.0,180.0,L,14159,10015.0,rocheda01,1966.0,1966.0,,,C,1946.0,7.0,22.0,Канада,AB,Красный олень,,,,,,
purcete01,,,Тедди,Purcell,,,,75.0,177.0,Р,22446,76732.0,purcete01,2007.0,2011.0,,,Р,1985.0,9.0,8.0,Канада,Нл,Сент-Джонс,,,,,,
rohaclu01,,,Любомир,Рохачик,,,,,,,,,rohaclu01,,,1978.0,1978.0,,,,,,,,,,,,,
molynla01,,,Ларри,Молино,,Лоуренс С.,,71.0,208.0,Р,13761,18126.0,molynla01,1937.0,1938.0,,,D,1912.0,7.0,9.0,Канада,ВО ВСТРЕЧЕ,Саттон Уэст,9999.0,,,,,
staplti01,,,Тим,Стейплтон,,,,69.0,182.0,Р,22667,65882.0,staplti01,2008.0,2011.0,,,C,1982.0,7.0,9.0,США,Ил,La Grange,,,,,,
,kinasra01c,,Рэй,Кинасевич,,Рэймонд,,,,,,12371.0,kinasra99c,,,,,,1933.0,9.0,12.0,Канада,AB,Озеро Смоки,,,,,,
mccarda02,,,Даррен,МакКарти,,Даррен,,73.0,210.0,Р,11058,3515.0,mccarda02,1993.0,2008.0,,,Р,1972.0,4.0,1.0,Канада,БК,Бёрнаби,,,,,,
simonja01,,,Джейсон,Саймон,,Джейсон,,73.0,210.0,L,15087,4964.0,simonja01,1993.0,1996.0,,,L,1969.0,3.0,21.0,Канада,ВО ВСТРЕЧЕ,Сарния,,,,,,
nichoed01,,,Эд,Николсон,,Эдвард Джордж,Ники,68.0,180.0,L,13843,13309.0,nichoed01,1947.0,1947.0,,,D,1923.0,9.0,9.0,Канада,ВО ВСТРЕЧЕ,Кингстон,1987.0,1.0,15.0,,,
stefamo01,,,Моррис,Стефаниу,,Моррис Александр,,71.0,170.0,L,14441,6755.0,stefamo01,1972.0,1972.0,,,C,1948.0,1.0,10.0,Канада,SK,Северный Баттлфорд,,,,,,
harpete01,,,Терри,Харпер,,Терранс Виктор,Харп,73.0,200.0,Р,12858,2157.0,harpete01,1962.0,1980.0,,,D,1940.0,1.0,27.0,Канада,SK,Регина,,,,,,
samuema01,,,Мартин,Самуэльссон,,Мартин Тобиас,,74.0,210.0,L,19582,51175.0,samuema01,2002.0,2003.0,,,Р,1982.0,1.0,25.0,Франция,,Запланировано-Васби,,,,,,
,,humefr01h,Фред,Хьюм,,Фредерик Джей.,,,,,B196203,,,,,,,,1892.0,5.0,2.0,Канада,БК,Новый Вестминстер,1967.0,2.0,17.0,,,
gibsoji01,,,Джимми,Гибсон,,Джеймс,,,,,,60141.0,,,,,,Р/Л,,,,,,,,,,,,
nabokev01,,,Евгений,Набоков,,Евгений Виторович,Джон,72.0,200.0,L,18231,28489.0,nabokev01,1999.0,2011.0,,,G,1975.0,7.0,25.0,Казахстан,,Усть-Каменогорск,,,,,,
youngbr02,,,Брайан,Молодой,,,,73.0,191.0,L,21404,71819.0,youngbr02,2006.0,2007.0,,,D,1986.0,8.0,6.0,Канада,ВО ВСТРЕЧЕ,Эннисмор,,,,,,
sittlga01,,,Гэри,Ситлер,,Гэри Стивен,,73.0,187.0,L,,8715.0,sittlga01,,,1974.0,1974.0,D,1952.0,5.0,14.0,Канада,ВО ВСТРЕЧЕ,Кухня,,,,,,
knipsfr01,,,Фред,Ножница,,Фредерик,,71.0,185.0,L,10287,2762.0,knipsfr01,1993.0,1995.0,,,C,1969.0,9.0,3.0,США,ВНУТРЕННИЕ,Ф. Уэйн,,,,,,
