year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1975,Предварительно,A,BUF,NHL,STL,NHL,2,1,0,7,8,
1978,SF,I,NYR,NHL,NYI,NHL,4,2,0,18,13,
1987,CF,Н,EDM,NHL,DET,NHL,4,1,0,23,16,
1999,CQF,Н,DET,NHL,LAK,NHL,4,0,0,15,6,
2007,CF,Н,DET,NHL,DAL,NHL,4,2,0,17,10,
1984,ПКФ,O,EDM,NHL,PHI,NHL,4,1,0,21,14,
1985,DSF,D,WAS,NHL,NYI,NHL,3,0,0,11,4,
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1989,DF,J,WAS,NHL,NYR,NHL,4,1,0,22,15,
1990,DF,К,MNS,NHL,STL,NHL,4,2,0,22,17,
2006,СФК,I,BUF,NHL,NYR,NHL,4,2,0,17,13,
1981,CF,М,NYI,NHL,QUE,NHL,4,0,0,18,9,
1921,СКФ,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
1999,CF,М,NJD,NHL,PHI,NHL,4,3,0,18,15,
1970,ПКФ,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
2008,CQF,D,PIT,NHL,PHI,NHL,4,2,0,18,16,
2011,CQF,E,LAK,NHL,VAN,NHL,4,1,0,12,8,
1983,CF,Н,EDM,NHL,MNS,NHL,4,0,0,22,10,
1968,SF,F,STL,NHL,LAK,NHL,4,0,0,16,5,
1985,DSF,A,HAR,NHL,QUE,NHL,3,0,0,16,7,
1929,QF,B,MTL,NHL,CHI,NHL,1,0,1,3,2,ТГ
1977,QF,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1933,SF,D,CHI,NHL,MTM,NHL,2,0,0,6,2,ТГ
1999,CQF,F,DAL,NHL,EDM,NHL,4,1,0,14,11,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
1983,ПКФ,O,EDM,NHL,NYI,NHL,4,1,0,21,12,
1955,SF,B,DET,NHL,TOR,NHL,4,1,0,14,10,
1973,DSF,,HOU,WHA,WIJ,WHA,4,0,0,23,9,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
2006,CQF,Н,SJS,NHL,NAS,NHL,4,1,0,16,14,
1969,QF,A,CHI,NHL,DET,NHL,4,0,0,16,8,
2001,СФК,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1944,SF,B,DET,NHL,BOS,NHL,4,3,0,22,22,
1971,QF,A,BOS,NHL,TOR,NHL,4,1,0,18,10,
1972,Предварительно,,MFS,WHA,ALB,WHA,1,0,0,4,2,
1991,DSF,D,PIT,NHL,WAS,NHL,4,3,0,25,27,
2007,CQF,Н,DAL,NHL,AND,NHL,4,2,0,20,13,
1974,QF,G,MTL,NHL,VAN,NHL,4,1,0,20,9,
2008,СФК,К,DET,NHL,AND,NHL,4,3,0,22,17,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
1958,SF,B,TOR,NHL,BOS,NHL,4,3,0,20,21,
1926,SF,C,OTS,NHL,MTL,NHL,1,0,1,5,1,ТГ
1983,DF,I,MTL,NHL,QUE,NHL,4,2,0,20,13,
2008,CQF,G,VAN,NHL,STL,NHL,4,0,0,11,5,
1966,ПКФ,C,TOR,NHL,MTL,NHL,4,2,0,17,16,
2005,СФК,L,ANA,NHL,COL,NHL,4,0,0,16,4,
2011,CF,Н,LAK,NHL,PHO,NHL,4,1,0,14,8,
1923,РГ,,CAT,WCHL,VAM,PCHA,2,1,0,10,7,
2010,CQF,G,DET,NHL,PHO,NHL,4,0,0,18,10,
1992,DF,J,NYI,NHL,PIT,NHL,4,3,0,24,27,
1987,DSF,B,BOS,NHL,BUF,NHL,4,2,0,28,22,
2001,CQF,E,DET,NHL,VAN,NHL,4,2,0,22,16,
2001,CQF,A,MTL,NHL,BOS,NHL,4,2,0,20,18,
2001,CQF,B,OTT,NHL,PHI,NHL,4,1,0,11,2,
2002,CQF,A,OTT,NHL,NYI,NHL,4,1,0,13,7,
2007,CQF,D,NYR,NHL,NJD,NHL,4,1,0,19,12,
1978,QF,G,BOS,NHL,PIT,NHL,4,0,0,16,7,
1930,SF,A,MTL,NHL,BOS,NHL,3,2,0,13,13,
1994,CQF,Н,CHI,NHL,TOR,NHL,4,3,0,22,20,
2005,CQF,B,CAR,NHL,MTL,NHL,4,2,0,15,17,
1984,DSF,Н,WIN,NHL,CAL,NHL,3,1,0,15,13,
1986,DF,L,EDM,NHL,WIN,NHL,4,0,0,17,9,
1943,SF,A,MTL,NHL,TOR,NHL,4,1,0,23,6,
1998,CQF,C,BOS,NHL,CAR,NHL,4,2,0,16,10,
1990,DF,J,PIT,NHL,WAS,NHL,4,1,0,19,13,
1973,РВК,,HOU,WHA,CHC,WHA,4,0,0,22,9,
1975,QF,Н,NYI,NHL,BUF,NHL,4,2,0,21,18,
1984,DSF,E,MNS,NHL,STL,NHL,3,0,0,9,5,
2002,ПКФ,O,NJD,NHL,ANA,NHL,4,3,0,19,12,
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,ТГ
1999,CQF,Н,DET,NHL,LAK,NHL,4,0,0,15,6,
1979,QF,L,NYI,NHL,BOS,NHL,4,1,0,19,14,
1967,SF,F,STL,NHL,MNS,NHL,4,3,0,18,22,
2000,CQF,F,LAK,NHL,DET,NHL,4,2,0,15,17,
1994,CF,М,NJD,NHL,PHI,NHL,4,2,0,20,14,
1973,QF,B,NYR,NHL,MTL,NHL,4,2,0,21,17,
1932,SF,A,TOR,NHL,BOS,NHL,3,2,0,9,7,
1983,DSF,D,WAS,NHL,PHI,NHL,3,0,0,15,5,
2007,CQF,D,NYR,NHL,NJD,NHL,4,1,0,19,12,
1999,СФК,К,DAL,NHL,SJS,NHL,4,1,0,15,7,
2009,CQF,Н,DET,NHL,PHO,NHL,4,3,0,26,18,
2010,CF,Н,VAN,NHL,SJS,NHL,4,1,0,20,13,
1996,CQF,C,PHI,NHL,PIT,NHL,4,1,0,20,13,
2008,CQF,D,PIT,NHL,PHI,NHL,4,2,0,18,16,
2010,CQF,D,TBL,NHL,PIT,NHL,4,3,0,22,14,
1991,DSF,D,PIT,NHL,WAS,NHL,4,3,0,25,27,
1969,QF,C,STL,NHL,MNS,NHL,4,2,0,20,16,
2009,CQF,C,BOS,NHL,BUF,NHL,4,2,0,16,15,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,ТГ
1933,SF,D,CHI,NHL,MTM,NHL,2,0,0,6,2,ТГ
1979,QF,К,MNS,NHL,MTL,NHL,4,3,0,18,21,
1998,СФК,J,BUF,NHL,BOS,NHL,4,2,0,17,14,
1972,DSF,,CLC,WHA,PHB,WHA,4,0,0,19,6,
1999,CQF,D,NJD,NHL,FLO,NHL,4,0,0,12,6,
1981,DSF,A,QUE,NHL,MTL,NHL,3,2,0,11,16,
1975,QF,,NEW,WHA,IND,WHA,4,3,0,18,15,
1976,Предварительно,B,BUF,NHL,MNS,NHL,2,0,0,11,3,
1922,F,,EDE,WCHL,REG,WCHL,1,0,1,4,3,ТГ
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,ТГ
1974,Предварительно,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
1985,DSF,A,HAR,NHL,QUE,NHL,3,0,0,16,7,
1998,CQF,D,TOR,NHL,PHI,NHL,4,2,0,9,11,
1941,ПКФ,E,TOR,NHL,DET,NHL,4,3,0,25,19,
1912,ПКФ,,VA1,PCHA,QU1,NHA,2,1,0,16,12,EX
1988,DSF,C,PHI,NHL,WAS,NHL,4,2,0,25,19,
1967,ПКФ,G,MTL,NHL,STL,NHL,4,0,0,11,7,
1920,F,,OTS,NHL,TRS,NHL,2,0,0,7,0,ТГ
2000,CQF,D,BUF,NHL,PHI,NHL,4,2,0,21,13,
1951,ПКФ,C,DET,NHL,MTL,NHL,4,0,0,11,2,
1990,DF,J,PIT,NHL,WAS,NHL,4,1,0,19,13,
1994,CQF,D,NJD,NHL,BOS,NHL,4,1,0,14,5,
1971,QF,D,STL,NHL,MNS,NHL,4,3,0,19,19,
1977,QF,G,TOR,NHL,NYI,NHL,4,3,0,16,13,
1985,CF,М,MTL,NHL,NYR,NHL,4,1,0,15,9,
1980,Предварительно,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1973,ПКФ,G,PHI,NHL,BOS,NHL,4,2,0,15,13,
1968,QF,D,LAK,NHL,OAK,NHL,4,3,0,23,25,
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,ТГ
1987,DF,I,BOS,NHL,MTL,NHL,4,1,0,15,10,
1922,ПКФ,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
2006,CQF,A,BUF,NHL,NYI,NHL,4,1,0,17,11,
1975,Предварительно,D,TOR,NHL,PIT,NHL,2,1,0,8,3,
2008,ПКФ,O,PIT,NHL,DET,NHL,4,3,0,14,17,
1971,ПКФ,G,BOS,NHL,NYR,NHL,4,2,0,18,16,
1966,SF,A,TOR,NHL,CHI,NHL,4,2,0,18,14,
1991,CF,Н,CHI,NHL,EDM,NHL,4,0,0,21,8,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
1986,DF,К,DET,NHL,TOR,NHL,4,3,0,20,18,
1996,CQF,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1929,SF,D,MTL,NHL,NYR,NHL,2,0,0,4,1,
2002,CQF,D,PHI,NHL,TOR,NHL,4,3,0,24,16,
1992,DSF,Н,LAK,NHL,CAL,NHL,4,2,0,33,28,
2003,CQF,F,SJS,NHL,STL,NHL,4,1,0,12,9,
1916,ПКФ,,SEA,PCHA,MOC,NHA,3,1,0,23,11,
1938,SF,D,TOR,NHL,DET,NHL,2,1,0,10,8,
1991,CF,М,PIT,NHL,BOS,NHL,4,0,0,19,7,
1984,DSF,G,EDM,NHL,LAK,NHL,3,0,0,11,7,
1948,SF,B,TOR,NHL,BOS,NHL,4,1,0,16,10,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
2000,CF,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
2006,CF,М,OTT,NHL,BUF,NHL,4,1,0,15,10,
1992,ПКФ,O,MTL,NHL,LAK,NHL,4,1,0,15,12,
1974,Предварительно,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
1981,DF,I,QUE,NHL,BOS,NHL,4,3,0,28,26,
1995,CQF,F,COL,NHL,VAN,NHL,4,2,0,24,17,
2005,СФК,J,CAR,NHL,NJD,NHL,4,1,0,17,10,
1999,CF,М,NJD,NHL,PHI,NHL,4,3,0,18,15,
1996,CQF,D,NYR,NHL,FLO,NHL,4,1,0,13,10,
1945,SF,A,MTL,NHL,CHI,NHL,4,0,0,26,7,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,ТГ
1935,QF,C,NYA,NHL,CHI,NHL,1,1,0,7,5,ТГ
1993,СФК,J,NJD,NHL,BOS,NHL,4,2,0,22,17,
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
1995,CQF,A,PHI,NHL,TBL,NHL,4,2,0,26,13,
2007,CF,М,PIT,NHL,PHI,NHL,4,1,0,20,9,
1986,DSF,D,NYI,NHL,WAS,NHL,4,3,0,19,19,
1964,ПКФ,C,MTL,NHL,CHI,NHL,4,3,0,18,12,
1976,ПКФ,К,MTL,NHL,BOS,NHL,4,0,0,16,6,
1974,Предварительно,D,NYI,NHL,NYR,NHL,2,1,0,10,13,
1996,СФК,К,COL,NHL,EDM,NHL,4,1,0,19,11,
1937,SF,D,CHI,NHL,NYA,NHL,2,1,0,5,5,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,ТГ
1972,DF,,WIJ,WHA,HOU,WHA,4,0,0,14,3,
1941,SF,D,DET,NHL,BOS,NHL,2,0,0,9,5,
1980,ПКФ,O,NYI,NHL,MNS,NHL,4,1,0,26,16,
1976,Предварительно,C,LAK,NHL,ATF,NHL,2,1,0,11,7,
1983,DSF,D,WAS,NHL,PHI,NHL,3,0,0,15,5,
2011,CQF,C,NJD,NHL,FLO,NHL,4,3,0,18,17,
1961,ПКФ,C,TOR,NHL,CHI,NHL,4,2,0,18,15,
1949,SF,A,DET,NHL,TOR,NHL,4,3,0,10,11,
1995,CQF,Н,STL,NHL,TOR,NHL,4,2,0,21,15,
2003,СФК,J,PHI,NHL,TOR,NHL,4,2,0,17,13,
1985,DF,L,CAL,NHL,EDM,NHL,4,3,0,25,24,
1949,ПКФ,C,DET,NHL,NYR,NHL,4,3,0,22,17,
1973,QF,C,PHI,NHL,ATF,NHL,4,0,0,17,6,
1934,ПКФ,E,MTM,NHL,TOR,NHL,3,0,0,10,4,
1998,CQF,A,PIT,NHL,NJD,NHL,4,3,0,21,18,
1982,DSF,A,BOS,NHL,QUE,NHL,3,1,0,11,8,
1994,CQF,D,NJD,NHL,BOS,NHL,4,1,0,14,5,
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,ТГ
1976,Предварительно,D,TOR,NHL,PIT,NHL,2,1,0,13,10,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1972,ПКФ,G,MTL,NHL,CHI,NHL,4,2,0,33,23,
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,ТГ
2009,СФК,I,MTL,NHL,PIT,NHL,4,3,0,19,18,
1988,CF,М,MTL,NHL,PHI,NHL,4,2,0,17,8,
1978,QF,E,NYI,NHL,CHI,NHL,4,0,0,14,3,
1959,SF,A,MTL,NHL,CHI,NHL,4,0,0,14,6,
1981,DSF,D,STL,NHL,WIN,NHL,3,1,0,20,13,
1987,DSF,Н,EDM,NHL,WIN,NHL,4,1,0,25,17,
1999,CQF,G,COL,NHL,PHO,NHL,4,1,0,17,10,
1994,CF,Н,DET,NHL,CHI,NHL,4,1,0,13,12,
1919,ПКФ,,SEA,PCHA,OTS,NHL,3,2,0,15,11,
1954,SF,B,MTL,NHL,BOS,NHL,4,1,0,16,9,
1962,ПКФ,C,TOR,NHL,DET,NHL,4,1,0,17,10,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1987,DSF,B,BOS,NHL,BUF,NHL,4,2,0,28,22,
1988,CF,Н,CAL,NHL,CHI,NHL,4,1,0,15,8,
2011,CQF,E,LAK,NHL,VAN,NHL,4,1,0,12,8,
1975,QF,F,PHI,NHL,TOR,NHL,4,3,0,33,23,
1990,DF,L,EDM,NHL,LAK,NHL,4,2,0,21,20,
1997,CQF,G,DET,NHL,PHO,NHL,4,2,0,24,18,
1990,DSF,G,LAK,NHL,VAN,NHL,4,2,0,26,16,
2006,СФК,К,DET,NHL,SJS,NHL,4,2,0,13,9,
1985,ПКФ,O,MTL,NHL,CAL,NHL,4,1,0,15,13,
2008,CQF,Н,CHI,NHL,CAL,NHL,4,2,0,21,16,
1982,ПКФ,O,NYI,NHL,EDM,NHL,4,0,0,17,6,
1974,Предварительно,C,PIT,NHL,STL,NHL,2,0,0,9,6,
1993,CQF,B,WAS,NHL,PIT,NHL,4,2,0,20,12,
1933,QF,C,MTM,NHL,NYR,NHL,1,0,1,2,1,ТГ
1996,CF,М,PHI,NHL,NYR,NHL,4,1,0,20,13,
1989,ПКФ,O,EDM,NHL,BOS,NHL,4,1,0,20,8,
1939,SF,D,TOR,NHL,DET,NHL,2,0,0,5,2,
1986,DSF,A,QUE,NHL,HAR,NHL,4,2,0,27,19,
1985,CF,Н,CAL,NHL,STL,NHL,4,3,0,28,22,
1973,РВК,,HOU,WHA,CHC,WHA,4,0,0,22,9,
1982,DSF,Н,CAL,NHL,VAN,NHL,3,1,0,17,14,
1993,СФК,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
1985,DSF,A,HAR,NHL,QUE,NHL,3,0,0,16,7,
1928,SF,D,NYR,NHL,TOR,NHL,2,0,0,3,1,
2007,CQF,E,DET,NHL,NAS,NHL,4,2,0,17,12,
1982,DF,I,BOS,NHL,BUF,NHL,4,3,0,33,23,
2009,СФК,К,SJS,NHL,DET,NHL,4,1,0,15,17,
2000,СФК,К,COL,NHL,LAK,NHL,4,3,0,17,10,
1972,QF,B,NYR,NHL,BOS,NHL,4,1,0,22,11,
1977,QF,,QUN,WHA,HOU,WHA,4,2,0,29,16,
1987,DF,J,NJD,NHL,WAS,NHL,4,3,0,25,23,
1972,РВК,,NEW,WHA,WIJ,WHA,4,1,0,30,18,
1968,QF,A,MTL,NHL,NYR,NHL,4,0,0,16,7,
2005,CQF,E,EDM,NHL,DET,NHL,4,2,0,19,17,
2008,СФК,К,DET,NHL,AND,NHL,4,3,0,22,17,
2003,СФК,К,CAL,NHL,DET,NHL,4,2,0,11,12,
1997,CQF,C,BUF,NHL,PHI,NHL,4,1,0,18,9,
1983,DSF,F,STL,NHL,DET,NHL,3,1,0,13,12,
2005,CQF,B,CAR,NHL,MTL,NHL,4,2,0,15,17,
1986,DF,J,PHI,NHL,NYI,NHL,4,3,0,23,16,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
1980,SF,Н,MNS,NHL,CAL,NHL,4,2,0,25,18,
1998,CQF,C,BOS,NHL,CAR,NHL,4,2,0,16,10,
1976,DSF,,IND,WHA,CIN,WHA,4,0,0,19,9,
1995,СФК,J,PIT,NHL,NYR,NHL,4,1,0,21,15,
1999,СФК,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
2002,CQF,A,OTT,NHL,NYI,NHL,4,1,0,13,7,
1933,SF,D,CHI,NHL,MTM,NHL,2,0,0,6,2,ТГ
1975,QF,G,BOS,NHL,LAK,NHL,4,3,0,26,14,
1988,ПКФ,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1983,DSF,D,WAS,NHL,PHI,NHL,3,0,0,15,5,
1940,QF,C,CHI,NHL,MTL,NHL,2,1,0,8,7,
1990,DSF,Н,EDM,NHL,CAL,NHL,4,3,0,22,20,
1968,QF,D,LAK,NHL,OAK,NHL,4,3,0,23,25,
2008,CQF,G,VAN,NHL,STL,NHL,4,0,0,11,5,
1972,DF,,NEW,WHA,CLC,WHA,4,1,0,16,14,
1994,CQF,D,NJD,NHL,BOS,NHL,4,1,0,14,5,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
1953,ПКФ,C,DET,NHL,MTL,NHL,4,3,0,14,12,
1924,SF,,VIC,WCHL,SAS,WCHL,1,0,1,6,4,ТГ
1930,SF,A,MTL,NHL,BOS,NHL,3,2,0,13,13,
1987,CF,М,BOS,NHL,NJD,NHL,4,3,0,30,19,
1997,CQF,C,BUF,NHL,PHI,NHL,4,1,0,18,9,
1997,CQF,E,DAL,NHL,SJS,NHL,4,2,0,16,12,
1988,DSF,D,PIT,NHL,NYR,NHL,4,0,0,19,11,
1984,CF,М,PHI,NHL,QUE,NHL,4,2,0,17,12,
1974,Предварительно,A,TOR,NHL,LAK,NHL,2,1,0,7,6,
1976,Предварительно,C,LAK,NHL,ATF,NHL,2,1,0,11,7,
1988,DSF,Н,LAK,NHL,EDM,NHL,4,3,0,25,20,
1990,DSF,C,PIT,NHL,NJD,NHL,4,3,0,21,21,
1998,СФК,К,DAL,NHL,STL,NHL,4,2,0,17,12,
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
1979,SF,Н,NYI,NHL,BUF,NHL,4,2,0,22,17,
1923,F,,MTL,NHL,OTS,NHL,2,0,0,5,2,ТГ
2008,CQF,F,DET,NHL,CBS,NHL,4,0,0,18,7,
1996,CF,М,PHI,NHL,NYR,NHL,4,1,0,20,13,
1993,ПКФ,O,NYR,NHL,VAN,NHL,4,3,0,21,19,
1984,CF,Н,EDM,NHL,CHI,NHL,4,2,0,44,25,
1980,QF,I,NYI,NHL,EDM,NHL,4,2,0,29,20,
1982,DSF,D,NYI,NHL,WAS,NHL,3,1,0,19,11,
1982,DSF,Н,CAL,NHL,VAN,NHL,3,1,0,17,14,
1973,DF,,CHC,WHA,TOT,WHA,4,3,0,34,27,
1953,SF,B,MTL,NHL,BOS,NHL,4,0,0,16,4,
1992,DF,I,MTL,NHL,BUF,NHL,4,0,0,16,12,
1959,ПКФ,C,MTL,NHL,TOR,NHL,4,0,0,15,5,
1947,ПКФ,C,TOR,NHL,DET,NHL,4,0,0,18,7,
1969,QF,A,CHI,NHL,DET,NHL,4,0,0,16,8,
1980,Предварительно,Н,MNS,NHL,BOS,NHL,3,0,0,20,13,
1987,DSF,Н,EDM,NHL,WIN,NHL,4,1,0,25,17,
1996,CQF,A,NJD,NHL,MTL,NHL,4,1,0,22,11,
2008,СФК,I,CAR,NHL,BOS,NHL,4,3,0,16,17,
2011,CF,М,NJD,NHL,NYR,NHL,4,2,0,15,14,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
1972,QF,D,PHI,NHL,MNS,NHL,4,2,0,14,12,
1934,ПКФ,E,MTM,NHL,TOR,NHL,3,0,0,10,4,
1944,SF,A,TOR,NHL,MTL,NHL,4,2,0,15,21,
2007,CQF,B,PIT,NHL,OTT,NHL,4,0,0,16,5,
1950,SF,A,MTL,NHL,DET,NHL,4,2,0,13,12,
1973,DSF,,CHC,WHA,NEW,WHA,4,3,0,24,23,
1999,СФК,К,DAL,NHL,SJS,NHL,4,1,0,15,7,
1985,DSF,B,MTL,NHL,BOS,NHL,3,0,0,10,6,
1924,F,,MTL,NHL,HAM,NHL,0,0,0,0,0,ДЭФ
2007,CQF,Н,DAL,NHL,AND,NHL,4,2,0,20,13,
1995,CQF,G,CHI,NHL,CAL,NHL,4,0,0,16,7,
1989,CF,Н,EDM,NHL,CHI,NHL,4,2,0,25,20,
1931,SF,D,TOR,NHL,MTM,NHL,1,0,1,4,3,ТГ
1970,ПКФ,G,MTL,NHL,CHI,NHL,4,3,0,20,18,
1984,DF,I,QUE,NHL,MTL,NHL,4,3,0,24,24,
1934,QF,C,NYR,NHL,MTL,NHL,2,0,0,6,5,ТГ
1980,Предварительно,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1929,QF,C,NYR,NHL,OTS,NHL,1,0,1,6,3,ТГ
2008,CQF,C,CAR,NHL,NJD,NHL,4,3,0,17,15,
1966,ПКФ,C,TOR,NHL,MTL,NHL,4,2,0,17,16,
1977,Предварительно,B,BUF,NHL,NYR,NHL,2,1,0,11,6,
1919,F,,SEA,PCHA,VML,PCHA,1,1,0,7,3,ТГ
1990,DSF,E,MNS,NHL,CHI,NHL,4,2,0,23,16,
1978,SF,,EDO,WHA,NEW,WHA,4,3,0,35,29,
1983,DSF,D,WAS,NHL,PHI,NHL,3,0,0,15,5,
1986,CF,М,PHI,NHL,MTL,NHL,4,2,0,22,22,
2005,CQF,Н,SJS,NHL,NAS,NHL,4,1,0,17,10,
2010,CQF,E,VAN,NHL,CHI,NHL,4,3,0,16,22,
1975,Предварительно,,PHR,WHA,SDM,WHA,2,3,0,13,17,
2003,СФК,I,TBL,NHL,MTL,NHL,4,0,0,14,5,
1984,DF,L,EDM,NHL,WIN,NHL,4,0,0,22,11,
1928,SF,D,NYR,NHL,TOR,NHL,2,0,0,3,1,
1982,ПКФ,O,NYI,NHL,EDM,NHL,4,0,0,17,6,
1997,CQF,B,MTL,NHL,PIT,NHL,4,2,0,18,15,
2000,CF,М,NJD,NHL,PIT,NHL,4,1,0,17,7,
1995,CQF,E,DET,NHL,WIN,NHL,4,2,0,20,10,
1992,DSF,E,STL,NHL,CHI,NHL,4,0,0,13,6,
1966,SF,A,TOR,NHL,CHI,NHL,4,2,0,18,14,
1955,ПКФ,C,MTL,NHL,DET,NHL,4,1,0,18,9,
1971,ПКФ,G,BOS,NHL,NYR,NHL,4,2,0,18,16,
1941,QF,B,BOS,NHL,CHI,NHL,2,1,0,5,7,
1974,Предварительно,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
1921,СКФ,,VML,PCHA,REG,WCHL,1,1,0,5,2,ТГ
2005,СФК,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1939,ПКФ,E,NYR,NHL,TOR,NHL,4,2,0,14,11,
1992,CF,М,MTL,NHL,NYI,NHL,4,1,0,16,11,
1977,QF,E,MTL,NHL,DET,NHL,4,1,0,24,10,
2007,CQF,B,PIT,NHL,OTT,NHL,4,0,0,16,5,
1975,QF,,NEW,WHA,IND,WHA,4,3,0,18,15,
2007,СФК,I,PHI,NHL,MTL,NHL,4,1,0,20,14,
2010,CF,М,BOS,NHL,TBL,NHL,4,3,0,21,21,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
