year,hofid,name,category
2008,andergl01h,Гленн Андерсон,Игрок
2007,macinal01h,Аль МакИннис,Игрок
2006,duffdi01h,Дик Дафф,Игрок
1958,gardihe01h,Герб Гардинер,Игрок
1992,mathefr01h,Фрэнк Мэтерс,Строитель
1962,whitcfr01h,Фред Уиткрофт,Игрок
1945,morenho01h,Хоуи Моренц,Игрок
1966,blaketo01h,Носок Блейк,Игрок
1983,sindeha01h,Гарри Синден,Строитель
2009,yzermst01h,Стив Езерман,Игрок
1962,noblere01h,Редж Нобл,Игрок
1958,hayge01h,Джордж Хей,Игрок
1947,northwi01h,Уильям Норти,Строитель
2003,kilrebr01h,Брайан Килреа,Строитель
1952,johnsmo01h,Лось Джонсон,Игрок
1967,colvine01h,Нил Колвилл,Игрок
1965,benedcl01h,Клинт Бенедикт,Игрок
1945,pulfoha01h,Харви Пулфорд,Игрок
2006,brookhe01h,Херб Брукс,Строитель
1980,butteja01h,Джек Баттерфилд,Строитель
1958,cleghsp01h,Спраг Клегхорн,Игрок
1984,milfoja01h,Джейк Милфорд,Строитель
1962,wilsoph01h,Фат Уилсон,Игрок
1970,lebelro01h,Боб Лебель,Строитель
1993,knoxse01h,Сеймур Нокс,Строитель
1958,norrija02h,Джеймс Норрис старший.,Строитель
1966,brimsfr01h,Фрэнк Бримсек,Игрок
1950,patrifr01h,Фрэнк Патрик,Строитель
1961,ionmi01h,Микки Ион,Референт/Линсман
2007,francro01h,Рон Фрэнсис,Игрок
2002,langwro01h,Род Лэнгвей,Игрок
1962,smithal03h,Альф Смит,Игрок
1996,salmibo01h,Сальминг Борье,Игрок
1961,brownge03h,Джордж Браун,Строитель
1970,dyeba01h,Детка Дай,Игрок
1958,conneal01h,Алек Коннелл,Игрок
1962,pitredi01h,Дидье Питр,Игрок
1965,mosiebi01h,Билл Мосиенко,Игрок
1993,grifffr01h,Фрэнк Гриффитс,Строитель
1964,stewaja01h,Джек Стюарт,Игрок
1964,campban01h,Ангус Кэмпбелл,Строитель
2005,neelyca01h,Кэм Нили,Игрок
1988,snideed01h,Эдвард Снайдер,Строитель
1962,hernri01h,Райли Херн,Игрок
1966,prattba01h,Детка Пратт,Игрок
2001,gartnmi01h,Майк Гартнер,Игрок
2007,gregoji01h,Джим Грегори,Строитель
1950,grantmi01h,Майк Грант,Игрок
1947,bowieru01h,Рассел Боуи,Игрок
1976,quackbi01h,Билл Квакенбуш,Игрок
1958,smythco01h,Конн Смайт,Строитель
1992,johnsbo02h,Боб Джонсон,Строитель
1958,pickaal01h,Алан Пикард,Строитель
1988,oconnbu01h,Приятель О'Коннор,Игрок
2003,ilitcmi01h,Майк Иллич,Строитель
1972,adamswe01h,Вестон Адамс,Строитель
1959,adamsja01h,Джек Адамс,Игрок
1958,dudlege01h,Джордж Дадли,Строитель
1960,selkefr01h,Фрэнк Селке,Строитель
1952,mackami01h,Микки Макай,Игрок
2000,bushwa01h,Уолтер Буш,Строитель
1965,russeer01h,Эрни Расселл,Игрок
1978,pollosa01h,Сэм Поллок,Строитель
1974,dundeto01h,Томми Дандердейл,Игрок
1975,pilotpi01h,Пьер Пилот,Игрок
2005,kharlva01h,Валери Харламов,Игрок
1994,conacli01h,Лайонел Конахер,Игрок
1961,ellioch01h,Чосер Эллиотт,Референт/Линсман
1965,barryma01h,Марти Барри,Игрок
1978,bickejo01h,Джон Бикелл,Строитель
1994,oneilbr01h,Брайан О'Нилл,Строитель
1971,robergo02h,Горд Робертс,Игрок
1972,belivje01h,Жан Беливо,Игрок
1971,wirtzar01h,Артур Вирц,Строитель
2000,savarde01h,Денис Савард,Игрок
1965,lockhth01h,Томми Локхарт,Строитель
1961,smeatco01h,Купер Смитон,Референт/Линсман
1989,sittlda01h,Дэррил Ситлер,Игрок
1961,waghofr01h,Фред Вагорн,Строитель
1960,bouchge01h,Джордж Бушер,Игрок
2001,fetisvi01h,Виачеслав Фетисов,Игрок
1982,francem01h,Эмиль Фрэнсис,Строитель
1990,perregi01h,Гилберт Перро,Игрок
1991,pulfobo01h,Боб Пулфорд,Игрок
2010,granaca01h,Кэмми Гранато,Игрок
1961,dayha01h,День хапа,Игрок
1964,chadwbi01h,Билл Чедвик,Референт/Линсман
1998,murraat01h,Атхол Мюррей,Строитель
1947,sutheja01h,Джеймс Сазерленд,Строитель
2008,larioig01h,Игорь Ларионов,Игрок
1962,roddemi01h,Майк Родден,Референт/Линсман
2002,gillicl01h,Кларк Гиллис,Игрок
1945,vezinge01h,Жорж Везина,Игрок
1960,kilpajo01h,Джон Килпатрик,Строитель
1962,watsoha01h,Гарри Ватсон,Игрок
1958,clancki01h,Король Клэнси,Игрок
1961,rankifr01h,Фрэнк Ранкин,Игрок
1969,wortero01h,Рой Уортерс,Игрок
1999,gretzwa01h,Уэйн Грецки,Игрок
1952,boondi01h,Дикки Бун,Игрок
1947,shoreed01h,Эдди Шор,Игрок
1950,triheha01h,Гарри Трихи,Игрок
1989,tretivl01h,Владислав Третиак,Игрок
1997,lemiema01h,Марио Лемиё,Игрок
1970,johnsto01h,Том Джонсон,Игрок
1997,trottbr01h,Брайан Тротье,Игрок
1987,giacoed01h,Эд Джакомин,Игрок
1962,simpsjo01h,Джо Симпсон,Игрок
1975,armstge01h,Джордж Армстронг,Игрок
1958,duttore01h,Красная Даттон,Игрок
1961,richama01h,Морис Ричард,Игрок
1962,lavioja01h,Джек Лавиолетт,Игрок
1960,adamsch01h,Чарльз Адамс,Строитель
2010,develji01h,Джим Девеллано,Строитель
1990,poilebu01h,Бад Пойл,Строитель
1975,baileac01h,Эйс Бейли,Игрок
1969,norribr01h,Брюс Норрис,Строитель
1995,robinla01h,Ларри Робинсон,Игрок
1965,hewitfo01h,Фостер Хьюитт,Строитель
1947,robincl01h,Клод Робинсон,Строитель
2009,robitlu01h,Люк Робитай,Игрок
1980,worslgu01h,Гамп Уорсли,Игрок
1968,dunnji01h,Джимми Данн,Строитель
1973,raynech01h,Чак Райнер,Игрок
1966,reardke01h,Кен Рирдон,Игрок
1983,mikitst01h,Стэн Микита,Игрок
1968,cowlebi01h,Билл Коули,Игрок
2011,nieuwjo01h,Джо Нивендюк,Игрок
1986,savarse01h,Серж Савард,Игрок
1962,gilmobi01h,Билли Гилмур,Игрок
1963,dandule01h,Лео Дандуранд,Строитель
1961,loicqpa01h,Пол Лойк,Строитель
1961,seibeol01h,Оливер Зайберт,Игрок
1947,clappdi01h,Грязный хлопок,Игрок
1992,dionnma01h,Марсель Дионн,Игрок
1972,howego01h,Горди Хоу,Игрок
1978,bathgan01h,Энди Батгейт,Игрок
1959,dennecy01h,Си Денни,Игрок
1988,hayesge01h,Джордж Хейс,Референт/Линсман
1982,cournyv01h,Иван Курнёйер,Игрок
2009,hullbr01h,Бретт-Холл,Игрок
1976,gibsoja02h,Джек Гибсон,Строитель
1970,gadsbbi01h,Билл Гадсби,Игрок
1962,hylanha01h,Гарри Хайланд,Игрок
1987,pavelma03h,Мэтт Павелич,Референт/Линсман
1966,lachel01h,Элмер Лах,Игрок
1958,lehmahu01h,Хью Леман,Игрок
1964,bentldo01h,Даг Бентли,Игрок
2006,roypa01h,Патрик Рой,Игрок
1986,boivile01h,Лео Бойвин,Игрок
1991,bowmasc01h,Скотти Боуман,Строитель
1950,lalonne01h,Новости Лалонда,Игрок
1975,hallgl01h,Гленн Холл,Игрок
1988,parkbr01h,Брэд Парк,Игрок
1950,malonjo01h,Джо Мэлоун,Игрок
1979,juckego01h,Гордон Джакс,Строитель
2010,seamado01h,Док Симен,Строитель
1979,richahe01h,Анри Ричард,Игрок
1945,mcgeefr01h,Фрэнк МакГи,Игрок
2005,costemu01h,Мюррей Костелло,Строитель
1958,johnsch01h,Чинг Джонсон,Игрок
1979,howelha01h,Гарри Хоуэлл,Игрок
1962,obrieja01h,Амброуз О'Брайен,Строитель
1969,abelsi01h,Сид Абель,Игрок
1950,richage01h,Джордж Ричардсон,Игрок
1992,gainebo01h,Боб Гейни,Игрок
1945,stanlfr01h,Фредерик Стэнли,Строитель
1982,gilbero01h,Род Гилберт,Игрок
2009,lamorlo01h,Лу Ламориелло,Строитель
1981,mahovfr01h,Фрэнк Маховлич,Игрок
1975,bucklfr01h,Фрэнк Баклэнд,Строитель
1966,bentlma01h,Макс Бентли,Игрок
1949,rossar01h,Арт Росс,Игрок
1990,barbebi01h,Билл Барбер,Игрок
1994,watsoha02h,Гарри Ватсон,Игрок
1966,kennete01h,Тед Кеннеди,Игрок
1961,appssy01h,Syl Apps,Игрок
1991,armstne01h,Нил Армстронг,Референт/Линсман
1961,hainsge01h,Джордж Хейнсворт,Игрок
1995,cookbu01h,Булочная кухня,Игрок
1984,imlacpu01h,Удар имлахом,Строитель
1965,marshja02h,Джек Маршалл,Игрок
1982,ullmano01h,Норм Ульман,Игрок
1947,nighbfr01h,Фрэнк Нибор,Игрок
1950,griffsi01h,Си Гриффис,Игрок
1952,goheemo01h,Лось Гохин,Игрок
1993,smithbi01h,Билли Смит,Игрок
1998,stastpe01h,Питер Стастин,Игрок
2007,stevesc01h,Скотт Стивенс,Игрок
1962,camerha01h,Гарри Кэмерон,Игрок
1962,smithfr01h,Фрэнк Смит,Строитель
1993,lapoigu01h,Парень Лапойнт,Игрок
1966,bouchbu01h,Бутч Бушар,Игрок
1977,ahearbu01h,Зайка Ахерне,Строитель
1962,norrija03h,Джеймс Норрис,Строитель
1981,stanlal01h,Аллан Стэнли,Игрок
1978,tuttwi01h,Уильям Татт,Строитель
1984,parenbe01h,Берни Родитель,Игрок
1945,bakerho01h,Хоби Бейкер,Игрок
1965,hornere01h,Красный Хорнер,Игрок
1971,jacksbu01h,Бушер Джексон,Игрок
1987,ziegljo01h,Джон Зиглер,Строитель
1945,gardich01h,Чарли Гардинер,Игрок
1962,mcgimbi01h,Билли МакГимси,Игрок
1952,cookbi01h,Билл Кук,Игрок
1998,conacro01h,Рой Коначер,Игрок
1963,seibeea01h,Эрл Защищенный,Игрок
1958,foystfr01h,Фрэнк Фойстон,Игрок
1962,ruttaja01h,Джек Руттан,Игрок
2011,howema01h,Марк Хоу,Игрок
1947,hewitwi01h,Уильям Хьюитт,Строитель
2000,mullejo01h,Джо Маллен,Игрок
1999,vanhean01h,Энди Ван Хеллемонд,Референт/Линсман
1983,drydeke01h,Кен Драйден,Игрок
1992,mcdonla01h,Лэнни Макдональд,Игрок
1950,davidal01h,Скотти Дэвидсон,Игрок
1992,allenke01h,Кит Аллен,Строитель
1962,schrisw01h,Суини Шринер,Игрок
1981,ashlejo01h,Джон Эшли,Референт/Линсман
1962,walshma01h,Марти Уолш,Игрок
1972,holmeha01h,Хап Холмс,Игрок
1996,bauerbo01h,Бобби Бауэр,Игрок
1964,siebeba01h,Малыш Сиберт,Игрок
1985,olmstbe01h,Берт Ольмстед,Игрок
1983,hullbo01h,Бобби Халл,Игрок
2009,leetcbr01h,Брайан Литч,Игрок
1962,stanlba01h,Барни Стэнли,Игрок
1958,bouchfr01h,Фрэнк Бушер,Игрок
