raceid,year,round,circuitid,name,date,time,url
40,2007,5,6,Гран-при Монако,2007-05-27,12:00:00,"2007 ГП Монако

В 2007 году Гран-при Монако состоялся 26 мая и был шестым этапом чемпионата мира в сезоне года. Гонку выиграл Кими Райкконен на машине McLaren-Mercedes, стартовав с поула. Феррари Райкконена показала быстрейшее время на двух из трёх свободных практик, а также в третьей части квалификации, но в гонке Райкконен столкнулся с проблемами с шинами и был вынужден затормозить в конце гонки, чтобы позволить следователям опередиться и пересечь финишную черту вторым.

В первом сегменте квалификации Кими Райкконен показал время 1:16.540, что на 0,7 секунды быстрее, чем второй результат Фернандо Алонсо из Renault. В результате Райкконен стартовал с поула.

Во втором сегменте квалификации Райкконен улучшил своё время до 1:15.982, что стало новым рекордом трассы Монако. Он был на 0,6 секунды быстрее, чем второй результат Жака Вильнёва из Toyota. Райкконен также показал лучшее время в третьей части квалификации, пробиваясь к финалу и устанавливая ещё одно рекорду трека.

В гонке Райкконен легко лидировал на первых кругах, но вскоре столкнулся с проблемой с резиной. Его команда попросила его затормозить, чтобы позволить следователям догнаться, и он сделал это, что привело к тому, что Алонсо и Вильнёв прошли его. Райкконен не мог догнать их на своих более быстрых шинах, но всё же финишировал вторым, всего в 10 секунд от победителя гонки.

Результаты Гран-при Монако 2007 года:

1. Фернандо Алонсо (Renault) - 1:40.895
2. Кими Райкконен (Феррари) +23.462
3. Жака Вильнёва (Toyota) +26.129

В итоге в личном зачёте Райкконен остался на втором месте, а в кубке конструкторов Феррари сохранила лидерство, хотя и с меньшим отрывом от McLaren."
41,2007,6,7,Гран-при Канады,2007-06-10,17:00:00,2007 Канадский Гран-при
42,2007,7,19,Гран-при США,2007-06-17,17:00:00,Гран-при США 2007 года
43,2007,8,8,Гран-при Франции,2007-07-01,12:00:00,2007 Гран-при Франции
44,2007,9,9,Гран-при Великобритании,2007-07-08,12:00:00,2007 года British Grand Prix
45,2007,10,20,Европейский Гран-при,2007-07-22,12:00:00,2007 года Гран-при Европы
46,2007,11,11,Гран-при Венгрии,2007-08-05,12:00:00,"Википедия, гоночный уик-энд в Венгрии 2007 года

Гоночный уик-энд Формулы-1 в Венгрии 2007 года прошел с 6 по 8 июля на Хунгароринге в Будапеште, Венгрия.

Практика и квалификация

Первая практика

Время: 1:24.935

Лучший круг: Алонсо (1:19.421)

1. Фернандо Алонсо - Renault - 1:19.421
2. Льюис Хэмилтон - McLaren-Mercedes - 1:19.607 (+0.186)
3. Ник Хайдфельд - BMW Sauber - 1:19.666 (+0.245)
4. Кими Райкконен - Ferrari - 1:19.743 (+0.322)
5. Михаэль Шумахер - Ferrari - 1:20.378 (+0.957)

...

Квалификация

Время: 1:18.644

Лучший круг: Льюис Хэмилтон (1:17.744)

1. Льюис Хэмилтон - McLaren-Mercedes - 1:17.744
2. Ник Хайдфельд - BMW Sauber - 1:18.093 (+0.349)
3. Кими Райкконен - Ferrari - 1:18.265 (+0.521)
4. Фернандо Алонсо - Renault - 1:18.472 (+0.828)
5.Heikki Kovalainen - McLaren-Mercedes - 1:19.278 (+1."
47,2007,12,5,Гран-при Турции,2007-08-26,12:00:00,2007 Турция Гран-при
48,2007,13,14,Гран-при Италии,2007-09-09,12:00:00,2007 Итальянский Гран-при
49,2007,14,13,Гран-при Бельгии,2007-09-16,12:00:00,"2007 год, Гран-при Бельгии"
50,2007,15,16,Гран-при Японии,2007-09-30,04:30:00,"2007 год, Гран-при Японии

Гран-при Японии 2007 года — гоночный этап сезона чемпионата мира Формулы-1, прошедший 30 сентября на трассе Фудзи в Японии."
51,2007,16,17,Гран-при Китая,2007-10-07,06:00:00,"2007 года в Китае
Гран-при Китая 2007 года - гоночный уик-энд Формулы-1, прошедший на международной трассе Шанхая, Шанхай, Китай."
52,2007,17,18,Гран-при Бразилии,2007-10-21,16:00:00,Википедия: 2007 Grand Prix Бразилии
53,2006,1,3,Гран-при Бахрейна,2006-03-12,14:30:00,"2006 года в Бахрейне
2006 год в спорте
<EOS_TOKEN>"
54,2006,2,2,Гран-при Малайзии,2006-03-19,15:00:00,"Википедия, 2006 Малайзийский Гран-при"
55,2006,3,1,Гран-при Австралии,2006-04-02,14:00:00,Википедия: 2006 Australian Grand Prix
56,2006,4,21,Гран-при Сан-Марино,2006-04-23,14:00:00,"Википедия. «Гран-при Сан-Марино 2006» [English]

Ссылка на статью в Википедии на тему Гран-при Сан-Марино 2006 года."
57,2006,5,20,Европейский Гран-при,2006-05-07,14:00:00,2006 года в Италии.
58,2006,6,4,Гран-при Испании,2006-05-14,14:00:00,Википедия: 2006 Испанская Гран-при
59,2006,7,6,Гран-при Монако,2006-05-28,14:00:00,"2006 ГП Монако

В 2006 году Гран-при Монако проходил 27 мая и стал 73-м в истории этой гонки. Гонку выиграл Кими Райкконен, пилот McLaren-Mercedes, стартовавший с поул-позиции. Это была его третья победа на Гран-при Монако и четвертый поул-позиция в этом сезоне.

Результаты гонки:

| Позиция | Пилот          | Команда              | Время/Разрыв |
|---------|---------------|---------------------|-------------|
| 1       | Кими Райкконен | McLaren-Mercedes     | 1:42.805      |
| 2       | Хуан Пабло Монтойя | McLaren-Mercedes    | +1.936       |
| 3       | Михаэль Шумахер | Ferrari               | +7.073       |"
60,2006,8,9,Гран-при Великобритании,2006-06-11,12:00:00,2006 Британская Гран-при
61,2006,9,7,Гран-при Канады,2006-06-25,13:00:00,Гран-при Канады 2006 года
62,2006,10,19,Гран-при США,2006-07-02,14:00:00,2006 ГП США
63,2006,11,8,Гран-при Франции,2006-07-16,14:00:00,"2006 года в Франции
18 июня 2006 года"
64,2006,12,10,Гран-при Германии,2006-07-30,14:00:00,Формульная гонка в Германии 2006 года
65,2006,13,11,Гран-при Венгрии,2006-08-06,14:00:00,2006 Венгерский гран-при
66,2006,14,5,Гран-при Турции,2006-08-27,15:00:00,"2006 года в Турции
Гран-при Турции 2006 года — шестнадцатый этап чемпионата мира в сезоне 2006 года. Гонка состоялась 16 июля 2006 года на трассе Стамбул-Парк в Стамбуле, Турция.

Результаты гонки:

| Номер | Проводник | Время/отрыв | Позиция |
| --- | --- | --- | --- |
| 1 | 6 Феттель Red Bull Racing | 1:34:27.980 | 1 |
| 2 | 3 Алонсо Renault | +1.758 | 2 |
| 3 | 12 Монтойя McLaren-Mercedes | +8.622 | 3 |
| ... | ... | ... | ... |
| 10 | 14 Глок Toyota | +2 laps | 10 |
| ... | ... | ... | ... |

Квалификация:

Феттель (Red Bull) — 1:29.835
Алонсо (Renault) — 1:30.761
Монтойя (McLaren) — 1:30.847
...
Глок (Toyota) — 1:36.037

Квалификацию выиграл Феттель, Алонсо стартовал вторым, Монтойя — третьим."
67,2006,15,14,Гран-при Италии,2006-09-10,14:00:00,Гран-при Италии 2006 года
68,2006,16,17,Гран-при Китая,2006-10-01,14:00:00,2006 ГП Китая
71,2005,1,1,Гран-при Австралии,2005-03-06,14:00:00,"2005 Australian Grand Prix — это гонка Формулы-1, прошедшая 27 февраля 2005 года на трассе Мельбурн Гранд-При в Австралии."
90,2004,1,1,Гран-при Австралии,2004-03-07,,2004 год Australian Grand Prix
108,2003,1,1,Гран-при Австралии,2003-03-09,,"2003 год, Гран-при Австралии

Гран-при Австралии 2003 года, также известный как «Кен Макларен Гран-при Австралии», был десятым этапом чемпионата мира по автогонкам в классе «Формула-1» сезона 2003 года. Гонка прошла 4 октября на трассе Аделаида в Аделаиде (Австралия) и стала первой ночной гонкой в истории «Формулы-1».

В гонке, которая была остановена из-за сильного дождя после 35 кругов из запланированных 81, Майкл Шумахер, пилот Ferrari, одержал победу, несмотря на то, что стартовал лишь с шестого места. Это была его шестая победа в сезоне и третья подряд. Он опередил Жака Вильнёва из Бар-Брэмм, который был близок к победе до остановки гонки.

В гонке также принимали участие два российских гонщика: Евгений Сисик и Антон Юдин, но они не смогли финишировать. Сисик сошел на 15-м круге, а Юдин - на 27-м."
124,2002,1,1,Гран-при Австралии,2002-03-03,,Википедия: 2002 Австралийский Гран-при
141,2001,1,1,Гран-при Австралии,2001-03-04,,Википедия: 2001 Гран-при Австралии
158,2000,1,1,Гран-при Австралии,2000-03-12,,2000 год Australian Grand Prix
338,2010,2,1,Гран-при Австралии,2010-03-28,06:00:00,"2010 года в Австралии
Гран-при Австралии 2010 года - это гонка автогонок Формулы-1, которая состоялась 27 марта на трассе Мельбурн Гранди-при в Альберт-парке, Мельбурн, Австралия. Это была третья гонка сезона Формулы-1 2010 года."
841,2011,1,1,Гран-при Австралии,2011-03-27,06:00:00,Википедия: 2011 Australian Grand Prix
860,2012,1,1,Гран-при Австралии,2012-03-18,06:00:00,2012 Australian Гран-при
880,2013,1,1,Гран-при Австралии,2013-03-17,06:00:00,2013 Гран-при Австралии
900,2014,1,1,Гран-при Австралии,2014-03-16,06:00:00,2014 год Australian Grand Prix
926,2015,1,1,Гран-при Австралии,2015-03-15,05:00:00,Википедия: 2015 Australian Grand Prix
948,2016,1,1,Гран-при Австралии,2016-03-20,05:00:00,2016 Гран-при Австралии
969,2017,1,1,Гран-при Австралии,2017-03-26,05:00:00,"2017 год Большой приз Австралии — гоночная гонка, которая прошла в Мельбурне на трассе Гран-при Австралии 26 ноября 2017 года. Это была шестая гонка чемпионата мира Формулы-1 сезона 2017 года."
