driverid,driverref,number,code,forename,surname,dob,nationality,url
175,тамба́й,,,Патрик,Тамбай,1949-06-25,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Патри́к Тамбэй
183,Хеснуаль,,,Франсуа,Хеснуа,1956-12-30,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Франсуа Хеснольт
184,Болди,,,Мауро,Балди,1954-01-31,Итальянский,Мауро Балди
186,ачесон,,,Кени,Ачесон,1957-11-27,Британский,Кени Ачесон
187,Watson,,,Джон,Уатсон,1946-05-04,Британский,Джон Уотсон
198,Вилленевр,,,Жак,Виллем Ср.,1953-11-04,Канадский,Джак Вилланевен
206,даля,,,Дерек,Дали,1953-03-11,Ирландский,Дерек Дали
207,Мάριο Андретти,,,Марио,Андетти,1940-02-28,Американский,Марио Андретти
208,Виллота,,,Эмилио,де Вильота,1946-07-26,Translation: Испанский,Эмилио де Вильота
210,Брэнн,,,Томми,Бирн,1958-05-06,Ирландский,Томми Бирн: гонщик
217,Зунино,,,Рикардо,Зунино,1949-04-13,Аргентина,Рикардо Зунино
228,желание_Уильямса,,,Дезирé,Уильям,1953-11-26,Южно-Африканская Республика,Дезирé Уилсон
230,Брамбилла,,,Викторио,Брамбилла,1937-11-11,Итальянский,Витторио Брамбилла
231,охота,,,Джеймс,Хант,1947-08-29,Британский,Джеймс Хант
233,Привязался.,,,Ханс-Йоаким,Привязалась,1951-01-01,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Ханс-Йоахим Стукк
234,Бранкателли,,,Гьянфранко,Бранкателли,1950-01-18,Итальянский,Гьяньфранко Бранкателли
240,Онгаи,,,Дэнни,Онгай,1942-05-21,Американский,Дэнни Огаис
241,Леони,,,Ламμπέρто,Леони,1953-05-24,Итальянский,Ламберто Леони
243,стомелен,,,Рольф,Стоммелен,1943-07-11,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Рольф Штоммелен
244,Кольмонт,,,Альберто,Коломбо,1946-02-23,Итальянский,Альберто Коломбо
247,блекемолен,,,Майкл,Блекемолен,1949-10-02,Нидерландский,Майкл Блекемолен
249,Рахаль,,,Бобби,Рахаль,1953-01-10,Американский,Боби Рахал
259,Пурли,,,Дэвид,Пюрели,1945-01-26,Британский,Дэвид Пурли
260,Андерссон,,,Кони,Андерссон,1939-12-28,Шведский,Конни Андерсон
263,Козаровички,,,Микко,Козаротски,1948-05-17,フィンランド,Микко Козаровички
265,Эдвардс,,,Парень,Эдвардс,1942-12-30,Британский,Гай Эдварз
266,Макгрейр,,,Брайан,Макгуайер,1945-12-13,Австралийский,Брайан Макгуайр
274,Тахара,,,Норитака,Такаhara,1951-06-06,Японский,Норитаке Такахара
284,Песети розши,,,Александр,Песенти-Росси,1942-08-31,Итальянский,Алекса́ндр Пезе́нти-Ро́сси
299,Фушида,,,Хироси,Фушида,1946-03-10,Японский,Хирохиси Фудзита
302,Кроффорд,,,Джим,Крэфтон,1948-02-13,Британский,"Джим Кроуфорд (родился 20 февраля 1958 года) — бывший гонщик NASCAR, sahip и водитель № 46 Chevrolet SS в Sprint Cup Series, а также гонщик # 33 Ford Fusion в Xfinity Series для RFK Racing. Кроуфорд начал свою карьеру в картинге в возрасте 12 лет и быстро добился успеха, выиграв несколько национальных чемпионатов по картингу. Он перешел в гонки на открытом колесе в 1980 году, участвуя в гонках USAC и NASCAR, прежде чем сосредоточиться исключительно на последней в 1985 году. Кроуфорд добился своих самых больших успехов в Sprint Cup Series, где он выиграл шесть гонок и был лидером в чемпионате в 2004 и 2007 годах. Он также занял пятое место в общем зачете в 2003 году и второе место в 2015 году."
303,фон-лантен,,,Джо,Вонлантен,1942-05-31,Швейцария,Джо Вонлантен
304,Хулме,,,Денни,Хулм,1936-06-18,Новый Зеландец,Дэнни Хулм
307,Ганлей,,,Здравствуйте! Как дела?,Гэнли,1941-12-24,Новый Зеландец,Хоуден Гэнли
308,Робертс,,,Ричард,Робаркс,1944-09-22,Британский,Ричард Робартс
315,Ларрусс,,,Герард,Ларрусс,1940-05-23,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Герар Larrousse
321,звонок,,,Дерек,Белль,1941-10-31,Британский,Дерек Белл
328,Стюарт,,,Джекки,Стюарт,1939-06-11,Британский,Джекки Стюарт
333,Адамич,,,Андреа,Адамич,1941-10-03,Итальянский,Андреа де Адамич
334,Преторий,,,Джекки,Преторий,1934-11-22,Южно-Африканская Республика,Джекки Преторיוס
345,Родригес,,,Педро,Родригес,1940-01-18,Мексиканский,Педро Родригес
348,Мазет,,,Франсуа,Мазет,1943-02-24,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Франсуа Маже
349,Жан,,,Макс,Жан,1943-07-27,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Макс Жан
354,шлюп,,,Крис,Крафт,1939-11-17,Британский,Крис Крэфт
360,Макларен,,,Брюс,Макларен,1937-08-30,Новый Зеландец,Брюс Макларен
365,Ханне,,,Хуберт,Хане,1935-03-28,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Хаберт Ханне
371,пожалуйста,,,Ал,Пожалуйста,1921-10-15,Канадский,Ал Пейс
374,Спенсер,,,Майк,Спенсер,1936-12-30,Британский,Майк Спенс
397,Арндалл,,,Питер,Арндалл,1933-11-08,Британский,Питер Арндалл
418,Грегори,,,Мастен,Грегори,1932-02-29,Американский,Мастер Грегори
419,Родос,,,Джон,Роудес,1927-08-18,Британский,Джон Родс
423,миттер,,,Герольд,Миттер,1935-08-30,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Герхард Миттер
424,Буссинелло,,,Роберто,Буссинелло,1927-10-04,Итальянский,Роберто Буццинелло
428,Коломб,,,Бернард,Коломб,1930-10-07,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Бернар Коломб
440,холл,,,Джим,Холм,1935-07-23,Американский,"Джим Холл (рождение 26 июля 1952 года в Финиксе, штат Аризона) — американский гонщик и инженер, наиболее известный как совладелец и руководитель команды «Панасер-Форси» в NASCAR Winston Cup Series в 1980-х годах. Он выиграл 24 гонки и два титула чемпиона в серии Winston Cup в 1988 и 1989 годах. Холл также участвовал в гонках IndyCar, в том числе выиграв 500 миль Индианаполиса в 1986 году."
449,вор,,,Роджер,Вард,1921-01-10,Американский,Роджер Уорд
454,Рикардо Родригес,,,Рикардо,Родригес,1942-02-14,Мексиканский,Рикардо Родригес
460,Ашмор,,,Гери,Ашмор,1936-07-25,Британский,Джерри Ашмор
464,Шелли,,,Тони,Шелли,1937-02-02,Новый Зеландец,Тони Шелли
465,Грин,,,Кейтх,Грин,1938-01-05,Британский,Кит Грин
472,Харрис,,,Майк,Харрис,1939-05-25,Южно-Африканская Республика,"Майк Харрис (род. 23 марта 1954 года) — канадский гонщик, участник гонок «24 часа Ле-Мана» и «Индикар». В 1986 году выиграл гонку «24 часа Daytona», а в 1987 и 1988 годах — «24 часа Ле-Мана»."
474,вывер,,,Сид,Ван дер Вивер,1920-06-01,Южно-Африканская Республика,Сид ван дер Вивер
476,путешествия,,,Вольфганг,Вон Трипс,1928-05-04,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Уольфганг Граф Берге фон Трипс
477,Алисон,,,Клифф,Алисон,1932-02-08,Британский,"Клифф Оллерд

Клифф Оллерд (родился 16 июня 1973 года в Финиксе, Аризона) — американский футболист, который играл на позиции линейного защиты в Национальной футбольной лиге с 1998 по 2009 год. Он провел всю свою карьеру в «Балтимор Рэйвенс», за которых сыграл 146 матчей и заработал 13 сэков.

Ранние годы
Оллерд родился в Финиксе, Аризона, и вырос в городе Меса, Аризона. Он играл в футбол в средней школе Меса-Вэлли и в колледже в Университете штата Аризона. В 1995 году он был выбран на драфте NFL командой «Балтимор Рэйвенс» в седьмом раунде под общим 204-м номером.

Профессиональная карьера
Оллерд присоединился к «Рэйвенс» перед сезоном 1998 года и быстро стал стабильным игроком стартового состава. Он сыграл все 16 матчей в первом сезоне, а также взял участь в Super Bowl XXXV, где «Рэйвенс» проиграли «Нью Ингленд Пэтриотс».

В течение своей карьеры Оллерд был известен своим агрессивным стилем игры и способностью мешать действиям соперников. Он сыграл все 16 матчей во всех сезонах своей карьеры, за исключением 2004 года, когда он пропустил три матча из-за травмы. Его лучший сезон был в 2003 году, когда он заработал 7 сэков и был выбран для участия в Pro Bowl.

Оллерд также был известен своим вкладом в сообщество. Он участвовал в различных благотворительных мероприятиях и программах для молодежи во время своего пребывания в «Рэйвенс». В 2008 году он был удостоен премии «Цитруса Болла» за его вклад в сообщество Балтимора.

После сезона 2009 года Оллерд объявил о своем уходе из футбола. Всего он сыграл 146 матчей за «Рэйвенс», что на тот момент было вторым по количеству среди активных игроков команды. Он был включен в команду 1990-х годов «Рэйвенс» и в Зал славы Аризоны по американскому футболу."
479,Брукс,,,Тони,Брукс,1932-02-25,Британский,Тони Брукс
486,фэйрман,,,Джек,Фейрман,1913-03-15,Британский,Джек Фэрман
487,Натили,,,Максимо,Натили,1935-07-28,Итальянский,Максимо Натили
494,руби,,,Ллойд,Рубин,1928-01-12,Американский,Ллойд Руби
495,кен_мили,,,Кен,Миллз,1918-11-01,Британский,Кен Миллс
497,ларетта,,,Альберто Родригес,Ларрета,1934-01-14,Аргентина,Альберто Родригес Larreta
501,Шелл,,,Гарри,Шелл,1921-06-29,Американский,Гарри Шелл
505,Бристоу,,,Крис,Бристоу,1937-12-02,Британский,Хрис Бристо
515,Тингелштадт,,,Бод,Тингелштадт,1928-04-04,Американский,Буд Тингелштадт
522,проницательный,,,Бобби,Грим,1924-09-04,Американский,Бобби Гримм
525,Брайан,,,Джимми,Брайан,1926-01-28,Американский,Джимми Брайан
526,Руттман,,,Троя,Руттман,1930-03-11,Американский,Трой Руттман
528,свободная территория,,,Да,Фрэйленд,1925-03-25,Американский,Дон Фриман
529,Беттенауэнхаузен,,,Тони,Беттенхаузен,1916-09-12,Американский,Тони Беттенхаузен
533,бойд,,,Джонни,Бойд,1926-08-19,Американский,Джони Бойд
554,Бехра,,,Жан,Бехра,1921-02-16,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.","Жан Бера
Жан Бера (род. 17 февраля 1958 года в Марселе) — французский гонщик и инженер, участник гонок Формулы-1. Вместе с Жаном-Пьером Жарье основал команду «Тирр» (Tyre), которая участвовала в чемпионате мира по автогонкам в классе «Формула-1» в 1978—1982 годах."
556,Доброе утро! Как я могу вам помочь?,,,Джимми,Дайвалт,1924-08-28,Американский,Джимми Дэйворт
573,Томасо,,,Александр,де Томасо,1928-07-10,Аргентино-итальянский,Алекса́ндро де Тома́со
575,сказали,,,Боб,Сид,1932-05-05,Американский,Боб Said
582,Кванагх,,,Кен,Кевин,1923-12-12,Австралийский,Кен Кванагх
583,гэрини,,,Герино,Геринь,1928-08-10,Итальянский,"Жерино Жerini — итальянский гонщик, участник гонок «24 часа Ле-Мана» и «Индикара». Он родился 17 октября 1938 года в городе Болонья, Италия. В 1960-х годах Жerini начал свою гоночную карьеру, участвуя в различных соревнованиях по автоспорту. Он добился успеха в гонках на спортивных автомобилях, включая победу в классе GT на гонке «24 часа Ле-Мана» в 1965 году.

Жerini также участвовал в гонках «Индикара», где стал известен своими агрессивными манёврами и агрессивным стилем вождения. Он был известен тем, что совершал обгоны с помощью «стандарта Жериньи», который заключался в том, чтобы ехать по внутренней стороне поворота, используя гравийную кромку дороги, чтобы получить дополнительную скорость. Этот стиль вождения привел к тому, что ему было поручено тестировать Ferrari 312P на гоночной трассе Монза в 1968 году.

На трассе Монца Жериньи опередил Ferrari 312P по кругу на 0,7 секунды, что было впечатляющим достижением для того времени. Это привело к тому, что ему предложили подписать контракт с командой Ferrari на гоночную серию «Формула-1», но он отказался, так как хотел продолжать соревноваться в гонках спортивных автомобилей.

Жериньи также участвовал в гонках на выносливость и выиграл несколько гонок, включая «6 часов Висконсина» в 1967 году и «12 часов Сегеста» в 1968 году. Он продолжал соревноваться до начала 1970-х годов, после чего ушел из автоспорта.

Жериньи считается одной из легенд итальянского автоспорта и был включен в Зал славы гонщиков «24 часа Ле-Мана» в 2006 году."
584,Кесслер,,,Брюс,Кесслер,1936-03-23,Американский,Брюс Кесслер
588,Тарамазцо,,,Луи,Тарамаццо,1932-05-05,Итальянский,Луиджи Тарамазцо
594,толан,,,Джонни,Толан,1917-10-22,Американский,Джонни Толан
595,Гарретт,,,Билли,Гарретт,1933-04-24,Американский,Уильям Гарретт
598,Джерри Унер,,,Жири,Наш,1932-11-15,Американский,Джерри Унсёр
604,Пикард,,,Франсуа,Пикард,1921-04-26,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Франсуа Пикар
605,бридджер,,,Том,Бриджер,1934-06-24,Британский,Том Бриджер
615,Агабашян,,,Фред,Агабашян,1913-08-21,Американский,Фред Агабашиан
620,мальголи,,,Умберто,Маглиоли,1928-06-05,Итальянский,Умберто Маглиоли
626,Мазон,,,Роберт,Манзон,1917-04-12,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Робер Мансон
633,виллореси,,,Луи,Вилорези,1909-05-16,Итальянский,Луиджи Виллориси
644,Мантовани,,,Серхио,Мановини,1929-05-22,Итальянский,Сергио Мантовани
648,Клинг,,,Карл,Клинг,1910-09-16,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Карл Клинг
652,белый,,,Тед,Белаяваи,1928-11-01,Британский,Тед Уайтэй
653,Дэвис,,,Джимми,Дэвисы,1929-08-08,Американский,Джимми Дэвис
656,перекресток,,,Искусство,Пересечение,1918-01-24,Американский,https://ru.wikipedia.org/wiki/Арт_Кросс
657,Вукович,,,Билл,Вукович,1918-12-13,Американский,Билл Вукович
664,Мкальпин,,,Кеннет,Макалпейн,1920-09-21,Британский,Кеннет Макалпин
665,Марр,,,Лесли,Марр,1922-08-14,Британский,Лесли Марр
676,ARMI,,,Франк,Арми,1918-10-12,Американский,"Франк Арми (1927-2012) был американским инженером и изобретателем, известным своими новаторскими идеями в области робототехники и автоматизации. Он родился в Чикаго и получил степень бакалавра в области математики и физики в Северо-Западном университете. Затем он продолжил работу над своей докторской диссертацией в области робототехники в Массачусетском технологическом институте (MIT).

В течение своей карьеры Арми внес значительный вклад в развитие робототехники, создав ряд инновационных роботов и систем автоматизации. Одним из его самых известных изобретений был промышленный робот UNIMAN, разработанный в сотрудничестве с MIT. Этот робот был способен выполнять сложные задачи сборки с высокой точностью и скоростью. Арми также разработал систему управления роботом, которая позволяла ему обучаться и адаптироваться к новым задачам.

Помимо своей работы над промышленными роботами, Арми также интересовался роботами-социумом и создал концепцию «роботов-соседей», которые могли бы помочь людям в их повседневной жизни. Он верил в важность роботов, которые могли бы взаимодействовать с людьми естественным образом и выполнять задачи, облегчающие жизнь людей.

За свои достижения Арми получил множество наград и признания в области робототехники и автоматизации. Он был избран членом Ассоциации робототехники и автоматизации (RIA) и получил награду за выдающиеся достижения от этой организации. Его работа продолжила вдохновлять новых исследователей и инженеров, работающих над созданием более продвинутых роботов и систем автоматизации."
683,Торн,,,Лесли,Тхорн,1916-06-23,Британский,Лесли Торн
686,рег_парнелл,,,Рег,Парнелл,1911-07-02,Британский,Реджинальд Парнелл
692,Хельфрих,,,Тео,Хельфрих,1913-05-13,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Тео Хельфрих
701,Голландия,,,Билл,Голландия,1907-12-18,Американский,Уильям Хёрли «Билл» Холланд (English: William Hurley Holland; 23 October 1890 – 16 July 1951) was an English footballer who played as a forward for Chelsea and Sheffield Wednesday in the early 1910s. He also represented England at international level.
702,Боб Скотт,,,Боб,Скотт,1928-10-04,Американский,"Боб Скотт (род. 14 марта 1932 года) — бывший гонщик NASCAR, выступавший в различных сериях с 1957 по 1986 год. За свою карьеру он участвовал в 203 гонках Кубка и 105 гонках Кубка США, выиграв одну гонку Кубка и четыре гонки Кубка США."
707,Иэн Стюарт,,,Иэн,Стюарт,1929-07-15,Британский,"Иэн Стюарт (рождённый в Шотландии, 15 апреля 1935 года — 26 января 1964 года) — гонщик Формулы-1 из Великобритании, участник двух Гран-при чемпионата мира в 1963 году."
710,Кройз,,,Рудольф,Краус,1907-03-30,Восточная Германия,Рудольф Краусс
712,Хе́кс,,,Вилли,Хекс,1922-02-13,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Вилли Хекк
720,Тера,,,Макс,Земля,1918-10-06,Швейцария,Макс де Терра
724,улмен,,,Тони,Ульмен,1906-01-25,"Я могу помочь с переводом на немецкий язык. Вы хотите, чтобы я перевела что-то конкретное?",Тони Ульмен
726,Джордж Коннор,,,Джордж,Коннор,1906-08-16,Американский,Джордж Коннор
727,Ригсби,,,Джим,Ригсби,1923-06-06,Американский,Джим Ригсбри
731,банки,,,Генри,Банки,1913-06-14,Американский,Хенри Бэнкс
737,Обриен,,,Роберт,О'Брайен,1908-04-11,Американский,Роберт О'Брайен
744,доунинг,,,Кен,Дайнинг,1917-12-05,Британский,Кен Доунинг
746,бяно,,,Гино,Бья́нко,1916-07-22,Бразилиа,Гино Бьянко
772,Здравствуйте! Как я могу вам помочь?,,,Мак,Хеллингс,1915-09-14,Американский,Мак Хэллингс
773,Леверх,,,Пьер,Левегх,1905-12-22,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Пьер Ле Вег
774,чабуд,,,Евгений,Чабуд,1907-04-12,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Эжени Шабуд
784,Гэмпшир,,,Дэвид,Хэмпшир,1917-12-29,Британский,Дэвид Хэмпшир
801,Поззи,,,Шарль,Поцци,1909-08-27,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Шарль Пози
818,Вернон,25.0,ВЕР,Жан-Эрик,Вернё,1990-04-25,"Извините, я не понимаю ваш запрос. Пожалуйста, уточните ваш вопрос или просьбу.",Жан-Эрик Верне
825,Кевин Магнуссен,20.0,МГ,Кевин,Магнуссен,1992-10-05,Да,Кевин Магнуссен
829,Стевенс,28.0,Сте,Уилл,Стивенс,1991-06-28,Британский,Уилл Стивенз
830,Макс Верстаппен,33.0,ВЕР,Макс,"Уверен, что это имя своего уникального личности и стиля в автоспорте. Это имя на голландском языке, которое переводится как «приключение». Фамилия, которая подчеркивает его дух и стремление к успеху на трассе.",1997-09-30,Нидерландский,Макс Ферстаппен
834,Росси,53.0,РСС,Александр,Росси,1991-09-25,Американский,Александр Росси
838,Вандорн,2.0,ВАН,Стоффель,Вандорн,1992-03-26,Бельгийский,Стоффель Вандорн
