playerid,usefirst,firstname,middlename,lastname,namegiven,fullgivenname,namesuffix,namenick,pos,firstseason,lastseason,height,weight,college,collegeother,birthdate,birthcity,birthstate,birthcountry,highschool,hscity,hsstate,hscountry,deathdate,race
landsma01,Марк,Марк,Walter,Ландсбергер,,,,,F-Ц,0.0,0.0,80.0,215.0,Аризонский штат,Аллан Хэнкок/Миннесота,1955-05-21,Миньот,Н/Д,США,Мунз-Вью,Сент-Паул,МН,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
ivoryel01,Элвин,Элвин,Dennis,Ельфовый,,,,Маленький Е,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,79.5,210.0,Южный запад Луизианы,,1948-07-02,Бирмингем,АЛ,США,К. У. Хейз,Бирмингем,АЛ,США,0000-00-00,B
bookebu01,Бутч,Гарольд,,Букер,,,,"Хэл, Бутч",С,0.0,0.0,82.0,230.0,Штат Чейни,,1945-07-20,,,,Колвин,Дарби,ПА,США,0000-00-00,B
grafffr01,,Фред,,Граффт,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,69.0,0.0,Школа бизнеса Галлагера,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
farrobi01,,Билл,,Фарроу,,,,,С,0.0,0.0,76.0,198.0,Кентукки,Уилсон JC,0000-00-00,,,,,,,,0000-00-00,B
churcro01,Роберт,Роберт,,Черчвелл,,,,,Г-Ф,0.0,0.0,78.0,195.0,Джорджтаун,,1972-02-20,Южный Бенд,В,США,Гонзага,Вашингтон,ДК,США,0000-00-00,B
beckemo01,Моэ,Моррис,R.,Беккер,,,,Моэ,Г-Ф,0.0,0.0,73.0,185.0,Дюкен,,1917-02-24,,,,Пятая авеню,Питтсбург,ПА,США,1996-01-09,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
oliveji01,Джимми,Джимми,Allen,Оливер,,,,,Г-Ф,0.0,0.0,77.0,205.0,Пурдью,,1969-07-12,Менифее,АР,США,Моррилтон,Моррилтон,АР,США,0000-00-00,B
mahonmo01,Мо,Франсис,H.,Махони,,,,"Мо, Фран","Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,74.0,205.0,Коричневый,,1927-11-20,Бруклин,НΥ,США,,,,,2008-04-29,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
williwa02,Уолт,Вальтер,Ander,Уильямс,,,,"Уолт, Волшебник",Ф-Г,0.0,0.0,80.0,219.0,Мэриленд,,1970-04-16,Вашингтон,ДК,США,Кроссленд,Темпл Хиллз,MD,США,0000-00-00,B
knorele01,Ли,Леонард,J.,Кнорек,,,,Ли,С,0.0,0.0,79.0,215.0,Детройт,Десалес / Дизнейшн,1921-07-15,Россфорд,О,США,Россфорд / Толедо Центр Катедрал,Россфорд / Толедо,О,США,2003-07-22,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
wrighbi01,,Билл,,Райт,,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,74.0,185.0,Теннесси,Дюк,0000-00-00,,,,Ноксвилл (город),Ноксвилл,ТН,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
ruddde01,Делани,Эдвард,Delaney,Рудд,,,,Делани,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,74.0,180.0,Уэйк-Форест,,1962-11-08,Халифакс,Н/Д,США,Остман,Холлистер,Н/Д,США,0000-00-00,B
jamerda01,Дэв,Джон,David,Джемерсон,,,,Дэв,Г-Ф,0.0,0.0,77.0,190.0,Охийский университет,,1967-08-13,Кларксбург,Западная Вирджиния,США,Хранилище,Хранилище,О,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
hendecu01,,Курт,,Хендерсон,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,68.0,150.0,Южный Иллинойс,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
hendeje01,Иеремия,Иеремия,D.,Хендерсон,,,,,С-Ф,0.0,0.0,83.0,230.0,Новый Мексико,Вабаш-Долина,1959-10-05,Лос-Анджелес,Калифорния,США,Жефферсон,Лос-Анджелес,Калифорния,США,0000-00-00,B
greerly01,Линн,Линн,,Греер,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,74.0,175.0,Храм,,1979-10-23,Филадельфия,ПА,США,Филадельфия Инженерная и Научная Школа,Филадельфия,ПА,США,0000-00-00,B
wrighlu01,Лютер,Лютер,A.,Райт,,,Джуниор,Лу Бэ,С,0.0,0.0,86.0,270.0,Сетон Холл,,1971-09-22,Жерси-Сити,НЖ,США,Святой Антоний и Елизавета,Джери-Сити / Элискот,НЖ,США,0000-00-00,B
smithto02,Тони,Шарль,Anton,Смит,,,,Тони,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,75.0,185.0,Маркуэт,,1968-06-14,Ваукесота,ВИ,США,Восток,Ваукесота,ВИ,США,0000-00-00,B
darroji01,Джимми,Джеймс,K.,Дарроу,,,,Джимми,Г,0.0,0.0,70.0,170.0,Боулинг-Грин,,1937-09-25,Акрон,О,США,Акрон Саут,Акрон,О,США,1987-06-08,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
wisbaed01,,Эдвард,,Висбар,,,,Эди,С,0.0,0.0,78.0,200.0,"I'm sorry, but I don't see any text that needs translating in your message. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",,1916-05-03,Детройт,МИ,США,Дюкен,Дюкен,ПА,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
willich03,Чакки,Шарль,Leon,Уильямс,,,,Чакки,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,75.0,180.0,Кансасский государственный университет,,1953-12-31,Колумбус,О,США,Восток,Колумбус,О,США,0000-00-00,B
knighro01,Рон,Рональд,Eugene,рыцарь,,,,Рон,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,79.0,210.0,Штат Лос-Анджелес,,1947-08-04,,,,Комтон,Комтон,Калифорния,США,0000-00-00,B
willige01,Гэн,Евгений,,Уильямс,,,,Гэн,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,79.0,235.0,Кансасский государственный университет,Сан-Франциско Город,1947-04-01,Сан-Франциско,Калифорния,США,Галилео,Сан-Франциско,Калифорния,США,0000-00-00,B
masonjo01,,Джоэль,Gregory,Масон,,Джоэл Грегори Мюльски,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,72.0,195.0,Западный Мичиган,Техас,1912-03-12,Железная река,МИ,США,Стамбогх,Стамбогх,МИ,США,1995-10-31,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
hoodde01,Дэрэк,Дэрэк,Dwayne,Шляпа,,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,80.0,222.0,Арканзас,,1976-12-22,Декатур,ИЛ,США,Центральный,Канзас-Сити,МО,США,0000-00-00,B
mensapo01,Попс,Нана,Papa Yaw,Менса-Бонсо,,,,Попс,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,81.0,240.0,Джордж Вашингтон,,1983-09-07,Лондон,,Please provide the text that you would like me to translate from English to Russian.,Школа Сент-Августин,Ричленд,НЖ,США,0000-00-00,B
feigege01,Джордж,Джордж,,Фейгенбаум,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,73.0,185.0,Кентукки (ДНП),ЛЮ?,1928-07-02,,,,Новый Утрехт,Бруклин,НΥ,США,2000-12-25,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
aldrico01,Коль,Коль,David,Альдрих,,,,,С,0.0,0.0,83.0,245.0,Канзас,,1988-10-31,Бёрнсвилл,МН,США,Жефферсон,Блуминтон,МН,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
davisbr01,Брад,Брэдли,Ernest,Дэвис,,,,Брад,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,75.0,180.0,Мэриленд,,1955-12-17,Монака,ПА,США,Монека Сениор,Монака,ПА,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
bowmaar01,,Искусство,,Бовман,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,0.0,0.0,Св. Иосифа (Ин),,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
fratemi01,Майк,Майк,,Брат,,,,,,0.0,0.0,67.0,150.0,Гора Монтилл,,1947-02-24,,,,,,,,0000-00-00,
gunnike01,,Кеннет,W.,Гуннинг,,,,Кен,Ф-Г,0.0,0.0,71.0,0.0,Индиана,,1914-06-04,Шелбивилл,В,США,Шелбивиль,Шелбивиль,В,США,1991-04-02,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
wilcoto01,,Антоний,,Уилкокс,,,,Тони,С,0.0,0.0,80.0,200.0,Витовтенберг,,0000-00-00,,,,Восток,Кливленд,О,США,0000-00-00,B
reynoge01,Джордж,Джордж,,Рэйнз,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,76.0,195.0,Хьюстон,Имперיאל-Вэлли JC,1947-11-23,,,,Центральный,Ньюарк,НЖ,США,0000-00-00,B
raymocr01,Крейг,Крейг,Milford,Реймонд,,,,,С,0.0,0.0,83.0,235.0,Бригам Янг,,1945-04-05,Абердин,ВА,США,Худсон-Бэй,Ванкувер,ВА,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
iavarma01,Марк,Маркус,John,Яворони,,,,Марк,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,80.0,210.0,Вирджиния,,1956-09-15,Ямайка,НΥ,США,Кеннеди,Плайнвью,НΥ,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
spudijo01,,,,Спудич,,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,0.0,0.0,,,0000-00-00,,,,,,,,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
grayed01,Эд,Эдвард,,Грей,,,Джуниор,Эд,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,75.0,210.0,Калифорния,Теннесси / Южный Идахо,1975-09-27,Риверсайд,Калифорния,США,Север,Риверсайд,Калифорния,США,0000-00-00,B
maddoti01,Тито,Теодор,,Маддокс,,,,Тито,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,75.0,190.0,Фресно Стейт,,1981-06-07,Комтон,Калифорния,США,Комтон,Комтон,Калифорния,США,0000-00-00,B
pacejo01,Джо,Иосиф,,Шаг,,,,Джо,С,0.0,0.0,82.0,220.0,Мэрилендская восточная береговая линия,Коппин-стейт,1953-12-18,Новый Брунсвик,НЖ,США,Хардистон-Тауншип,Франклин,НЖ,США,0000-00-00,B
meriwpo01,Портер,Портер,Louis,Меривэрер,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,74.0,180.0,Теннесси Стейт,,1940-03-16,,,,Линкольн,Эвансвилл,В,США,2009-11-13,B
corchch01,Крис,Кристофер,,Корчани,,,,"Крис, Огонь","Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,71.0,185.0,Северная Каролина,,1968-03-28,Корал-Гейблс,ФЛ,США,Хиалаех Майами Лейкс,Хиалех,ФЛ,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
roberst01,Станнисла́в,Станнисла́в,Corvet,Робертс,,,,,С,0.0,0.0,84.0,285.0,Луизианский штат,,1970-02-07,Хопкинс,СЦ,США,Нижний Ричланд,Хопкинс,СЦ,США,0000-00-00,B
levincl01,Клифф,Клиффорд,Eugene,Левингстон,,,,Клифф,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,80.0,210.0,Уичита-Стейт,,1961-01-04,Сан-Диего,Калифорния,США,Самуэль Ф. Б. Морс,Сан-Диего,Калифорния,США,0000-00-00,B
simmoco01,Конни,Корнелий,Leo,Симмонс,,,,Конни,С-Ф,0.0,0.0,80.0,222.0,"I'm sorry, but I don't see any text that needs translating in your message. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",,1925-03-15,Ньюарк,НЖ,США,Слив,Слив,НΥ,США,1989-04-15,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
hordgce01,Цедрик,Цедрик,Tyrone,Хорджес,,,,,F-Ц,0.0,0.0,80.0,220.0,Южная Каролина,Аубёрн,1957-01-08,Монтереж,АЛ,США,Роберт Ли / Дж. В. Карвер,Монтереж,АЛ,США,0000-00-00,B
murredo01,Дорье,Дорье,S.,Мюре,,,,,F-Ц,0.0,0.0,80.0,215.0,Детройт,,1943-09-07,Детройт,МИ,США,Касс Тек,Детройт,МИ,США,0000-00-00,B
warbipe01,Перри,Перри,L.,Варбинтон,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,74.0,165.0,Грузия Сάουтерн,Городское озеро КС,1952-09-05,Атланта,А,США,Цена,Атланта,А,США,2008-11-09,B
peeplge01,Джордж,Джордж,Albert,Пиплз,,,,,С-Ф,0.0,0.0,79.0,190.0,Айова,,1943-10-30,"Какой у вас вопрос? Я здесь, чтобы помогать с переводами и отвечать на ваши вопросы на русском языке.",А,США,Экорс,Экорс,МИ,США,0000-00-00,B
stranre01,,Рено,O.,Странд,,,,,Г-Ф,0.0,0.0,72.0,195.0,"I'm sorry, but I don't see any text that needs translating in your message. Please provide the text you would like me to translate from English to Russian, and I will be happy to assist you.",,1909-05-14,,,,,,,,1988-06-27,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
bloommi01,Майк,Майер,,Блум,,,,Майк,F-Ц,0.0,0.0,78.0,190.0,Храм,,1915-01-14,Нью-Йорк,НΥ,США,Трентон,Трентон,НЖ,США,1993-06-05,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
weathcl01,Клэрнс,Клэрнс,,Вейтерспун,,,,"Маленький Баркли, ложка","Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,78.0,240.0,Южный Миссисипи,,1970-09-08,Кравфорд,МС,США,Мотли,Колумбус,МС,США,0000-00-00,B
dinwibi01,Билл,Вильям,E.,Динвиди,,,,"АКА Рашид К. Шабазз, Билл, Даймонд Бил, Види","Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,79.0,220.0,Высокие равнины Нью-Мексико,,1943-07-15,Мунси,В,США,Центральный Мунси,Мунси,В,США,0000-00-00,B
boothca01,Калвин,Калвин,Lawrence,Крамница,,,,,С,0.0,0.0,83.0,230.0,Пенсильванский государственный университет,,1976-05-07,Рейновсбург,О,США,Гровпорт-Мэдисон,Рейновсбург,О,США,0000-00-00,B
pilchjo01,Джон,Джон,A.,Пильч,,,,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,75.0,185.0,Вайоминг,,1925-08-11,Шеридан,W,США,Термополи,Термополи,W,США,1991-06-14,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
rileybo01,Боб,Роберт,J.,Райли,,,,Боб,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,81.0,235.0,Гора Святой Марии,,1948-07-06,Хоколумбус,О,США,,,,,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
grangda01,Дэнни,Дэнни,,Грейнджер,,,Джуниор,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,80.0,225.0,Новая Мексика,Брэдли,1983-04-20,Новый Орлеан,Лос-Анджелес,США,Грейс Кинг,Метарийи,Лос-Анджелес,США,0000-00-00,B
mcgriel01,Эльтон,Эльтон,Wayne,МакГрифф,,,,Мак,С,0.0,0.0,81.0,225.0,Кресторн,Сан-Франциско  СС,1942-08-21,Корси́канский,ТХ,США,,,,,0000-00-00,B
rushma01,,Малкольм,W.,Ускорить,,,,Маль,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",0.0,0.0,72.0,170.0,Бетани (Вест-Висконсин),,1909-04-02,,,,,,,,1989-01-01,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
lapchjo01,Джо,Джо,,Лапчик,,,,,,0.0,0.0,77.0,185.0,,,1900-04-12,,,,,,,,0000-00-00,
oberbre01,,Кеннет,L.,Обербруннер,,,,красный,Ф-Г,0.0,0.0,71.0,175.0,Нотр-Дам,,1918-10-05,Хашленд,ВИ,США,,,,,1991-09-06,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
mckinbi01,Билли,Вильям,Mervin,Маккинни,,,,Билли,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,72.0,160.0,Северо-Западный,,1955-06-05,Ваукеган,ИЛ,США,Зион-Бентон,Зион,ИЛ,США,0000-00-00,B
anderje01,Иеремия,Иеремия,,Андерсон,,,,Джей,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,77.0,195.0,Западная Вирджиния,,1953-10-09,Мулленс,Западная Вирджиния,США,Мулленс,Мулленс,Западная Вирджиния,США,2009-08-01,B
rascobo01,Бобби,Роберт,B.,Раское,,,,Бобби,Г-Ф,0.0,0.0,76.0,205.0,Западный Кентукки,,1940-07-22,Триггский округ,KY,США,Округ Дейвиесс,Оуенсборо,KY,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
popsoda01,Дэв,Дэвид,G.,Попсон,,,,Дэв,F-Ц,0.0,0.0,82.0,220.0,Северная Каролина,,1964-05-17,Кингстон,ПА,США,Биспеп О'Райли,Кингстон,ПА,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
stanste01,Теренс,Теренс,R.,Стэнсбери,,,,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас.",0.0,0.0,77.0,170.0,Храм,,1961-02-27,Лос-Анджелес,Калифорния,США,Ньюарк / Вашингтон,Ньюарк / Лос-Анджелес,"DE - Германия
CA - Канада",США,0000-00-00,B
paultbi01,Билли,Вильям,Edward,Паульц,,,,"Билли, ""The Whopper""",С-Ф,0.0,0.0,83.0,235.0,Сент-Джонс (Нью-Йорк),Кэмерон Джи Си,1948-07-30,Ривер Эдж,НЖ,США,Река Делл,Ривер Эдж,НЖ,США,0000-00-00,"Добро пожаловать в сервис перевода Coral! Я могу помочь перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который необходимо перевести:"
