id,year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l
76,1956,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SYR,NBA,PHW,NBA,2,0
77,1956,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,STL,NBA,4,3
79,1956,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MNL,NBA,FTW,NBA,2,0
80,1956,ДТ,А,STL,NBA,FTW,NBA,1,0
81,1956,ДТ,А,STL,NBA,MNL,NBA,1,0
82,1957,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,PHW,NBA,4,1
83,1957,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHW,NBA,SYR,NBA,2,1
84,1957,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,STL,NBA,BOS,NBA,4,2
85,1957,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",STL,NBA,DET,NBA,4,1
86,1957,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NBA,CIN,NBA,2,0
87,1958,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,SYR,NBA,4,3
88,1958,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SYR,NBA,NYK,NBA,2,0
89,1958,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,MNL,NBA,4,0
90,1958,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",MNL,NBA,STL,NBA,4,2
91,1958,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MNL,NBA,DET,NBA,2,1
92,1959,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,PHW,NBA,4,2
93,1959,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHW,NBA,SYR,NBA,2,1
94,1959,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,STL,NBA,4,3
95,1959,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",STL,NBA,MNL,NBA,4,3
97,1960,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,SYR,NBA,4,1
98,1960,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SYR,NBA,PHW,NBA,3,0
99,1960,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,STL,NBA,4,1
100,1960,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",STL,NBA,LAL,NBA,4,3
101,1960,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,DET,NBA,3,2
102,1961,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,PHW,NBA,4,3
103,1961,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHW,NBA,SYR,NBA,3,2
104,1961,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,3
105,1961,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,DET,NBA,4,2
106,1961,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",DET,NBA,CIN,NBA,3,1
107,1962,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,CIN,NBA,4,3
108,1962,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CIN,NBA,SYR,NBA,3,2
109,1962,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,2
110,1962,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,STL,NBA,4,3
111,1962,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NBA,DET,NBA,3,1
112,1963,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,CIN,NBA,4,1
113,1963,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",CIN,NBA,PHI,NBA,3,2
115,1963,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",SFW,NBA,STL,NBA,4,3
116,1963,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NBA,LAL,NBA,3,2
119,1964,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,1
120,1964,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,BAL,NBA,4,2
121,1964,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BAL,NBA,STL,NBA,3,1
122,1965,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,PHI,NBA,4,1
123,1965,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NBA,CIN,NBA,3,2
124,1965,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,3
125,1965,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,STL,NBA,4,3
126,1965,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NBA,BAL,NBA,3,0
127,1966,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",PHI,NBA,BOS,NBA,4,1
128,1966,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NBA,NYK,NBA,3,1
129,1966,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHI,NBA,CIN,NBA,3,1
130,1966,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,PHI,NBA,SFW,NBA,4,2
131,1966,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",SFW,NBA,STL,NBA,4,2
132,1966,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SFW,NBA,LAL,NBA,3,0
133,1966,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",STL,NBA,CHI,NBA,3,0
134,1967,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,PHI,NBA,4,3
135,1967,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NBA,DET,NBA,4,2
136,1967,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",PHI,NBA,NYK,NBA,4,2
137,1967,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,2
138,1967,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,SFW,NBA,4,0
140,1967,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",SFW,NBA,STL,NBA,4,2
141,1968,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",BOS,NBA,NYK,NBA,4,2
142,1968,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYK,NBA,BAL,NBA,4,0
143,1968,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",BOS,NBA,PHI,NBA,4,1
144,1968,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,LAL,NBA,4,3
145,1968,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,ATL,NBA,4,1
146,1968,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",ATL,NBA,SDR,NBA,4,2
147,1968,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,SFW,NBA,4,2
148,1969,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",NYK,NBA,MIL,NBA,4,1
149,1969,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",MIL,NBA,PHI,NBA,4,1
150,1969,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",NYK,NBA,BAL,NBA,4,3
151,1969,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,NYK,NBA,LAL,NBA,4,3
152,1969,Добавление,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст, который необходимо перевести с английского на русский язык.",LAL,NBA,ATL,NBA,4,0
154,1969,ФСФ,"Здравствуйте! Я готов помочь вам с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",LAL,NBA,PHO,NBA,4,3
156,1970,КЛПЗ,М,NYK,NBA,ATL,NBA,4,1
157,1970,КЛПЗ,М,BAL,NBA,PHI,NBA,4,3
158,1970,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,MIL,NBA,BAL,NBA,4,0
159,1970,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIL,NBA,LAL,NBA,4,1
160,1970,КЛПЗ,М,MIL,NBA,SFW,NBA,4,1
161,1970,КЛПЗ,М,LAL,NBA,CHI,NBA,4,3
162,1971,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYK,NBA,BOS,NBA,4,1
163,1971,КЛПЗ,М,BOS,NBA,ATL,NBA,4,2
164,1971,КЛПЗ,М,NYK,NBA,BAL,NBA,4,2
165,1971,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,LAL,NBA,NYK,NBA,4,1
166,1971,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,MIL,NBA,4,2
167,1971,КЛПЗ,М,LAL,NBA,CHI,NBA,4,0
168,1971,КЛПЗ,М,MIL,NBA,GSW,NBA,4,1
169,1972,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYK,NBA,BOS,NBA,4,3
170,1972,КЛПЗ,М,NYK,NBA,BAL,NBA,4,1
171,1972,КЛПЗ,М,BOS,NBA,ATL,NBA,4,2
172,1972,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,NYK,NBA,LAL,NBA,4,1
173,1972,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,GSW,NBA,4,1
175,1972,КЛПЗ,М,LAL,NBA,CHI,NBA,4,3
176,1973,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,NYK,NBA,4,1
177,1973,КЛПЗ,М,BOS,NBA,BUF,NBA,4,2
178,1973,КЛПЗ,М,NYK,NBA,CAP,NBA,4,3
179,1973,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,MIL,NBA,4,3
180,1973,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIL,NBA,CHI,NBA,4,0
182,1973,КЛПЗ,М,CHI,NBA,DET,NBA,4,3
183,1974,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WSB,NBA,BOS,NBA,4,2
185,1974,КЛПЗ,М,BOS,NBA,HOU,NBA,4,1
186,1974,КЛПЗ,М,WSB,NBA,BUF,NBA,4,3
187,1974,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,GSW,NBA,WSB,NBA,4,0
188,1974,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",GSW,NBA,CHI,NBA,4,3
191,1974,КЛПЗ,М,GSW,NBA,SEA,NBA,4,2
192,1975,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,CLE,NBA,4,2
193,1975,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BUF,NBA,PHI,NBA,2,1
194,1975,КЛПЗ,М,BOS,NBA,BUF,NBA,4,2
195,1975,КЛПЗ,М,CLE,NBA,WSB,NBA,4,3
196,1975,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,BOS,NBA,PHO,NBA,4,2
197,1975,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHO,NBA,GSW,NBA,4,3
200,1975,КЛПЗ,М,PHO,NBA,SEA,NBA,4,2
202,1976,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,SAS,NBA,2,0
203,1976,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WSB,NBA,CLE,NBA,2,1
204,1976,КЛПЗ,М,HOU,NBA,WSB,NBA,4,2
205,1976,КЛПЗ,М,PHI,NBA,BOS,NBA,4,3
207,1976,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",POR,NBA,LAL,NBA,4,0
208,1976,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",GSW,NBA,DET,NBA,2,1
209,1976,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",POR,NBA,CHI,NBA,2,1
210,1976,КЛПЗ,М,POR,NBA,DEN,NBA,4,2
211,1976,КЛПЗ,М,LAL,NBA,GSW,NBA,4,3
212,1977,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WSB,NBA,PHI,NBA,4,2
213,1977,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",NYK,NBA,CLE,NBA,2,0
214,1977,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WSB,NBA,ATL,NBA,2,0
215,1977,КЛПЗ,М,PHI,NBA,NYK,NBA,4,0
216,1977,КЛПЗ,М,WSB,NBA,SAS,NBA,4,2
217,1977,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,WSB,NBA,SEA,NBA,4,3
218,1977,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SEA,NBA,DEN,NBA,4,2
219,1977,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",MIL,NBA,PHO,NBA,2,0
220,1977,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SEA,NBA,LAL,NBA,2,1
221,1977,КЛПЗ,М,SEA,NBA,POR,NBA,4,2
222,1977,КЛПЗ,М,DEN,NBA,MIL,NBA,4,3
223,1978,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",WSB,NBA,SAS,NBA,4,3
224,1978,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",ATL,NBA,HOU,NBA,2,0
225,1978,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NBA,NJN,NBA,2,0
226,1978,КЛПЗ,М,SAS,NBA,PHI,NBA,4,3
227,1978,КЛПЗ,М,WSB,NBA,ATL,NBA,4,3
229,1978,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SEA,NBA,PHO,NBA,4,3
230,1978,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,DEN,NBA,2,1
231,1978,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHO,NBA,POR,NBA,2,1
232,1978,КЛПЗ,М,PHO,NBA,KCK,NBA,4,1
233,1978,КЛПЗ,М,SEA,NBA,LAL,NBA,4,1
234,1979,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NBA,BOS,NBA,4,1
235,1979,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHI,NBA,WSB,NBA,2,0
236,1979,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",HOU,NBA,SAS,NBA,2,1
237,1979,КЛПЗ,М,BOS,NBA,HOU,NBA,4,0
238,1979,КЛПЗ,М,PHI,NBA,ATL,NBA,4,1
239,1979,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести.",О,LAL,NBA,PHI,NBA,4,2
240,1979,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",LAL,NBA,SEA,NBA,4,1
241,1979,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",PHO,NBA,KCK,NBA,2,1
242,1979,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",SEA,NBA,POR,NBA,2,1
243,1979,КЛПЗ,М,LAL,NBA,PHO,NBA,4,1
244,1979,КЛПЗ,М,SEA,NBA,MIL,NBA,4,3
245,1980,CF,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст для перевода.",BOS,NBA,PHI,NBA,4,3
246,1980,КоА,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",CHI,NBA,NYK,NBA,2,0
