playerid,last_name,first_name,season_id,conference,league_id,games_played,minutes,points,o_rebounds,d_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,fg_attempted,fg_made,ft_attempted,ft_made,three_attempted,three_made
wedmasc01,Ведман,Скотт,1975,Запад,NBA,1,20,8.0,,,6.0,2.0,,,,,5.0,4.0,0.0,0.0,,
jordami01,Иордания,Майкл,1992,Восток,NBA,1,36,30.0,,,4.0,5.0,,,,,24.0,10.0,13.0,9.0,,1.0
ilgauzy01,Ильгаускас,Зидрунас,2004,Восток,NBA,1,17,12.0,3.0,4.0,7.0,1.0,0.0,2.0,1.0,2.0,8.0,5.0,2.0,2.0,0.0,0.0
abdulka01,Абдул-Джаббар,Кареем,1982,Запад,NBA,1,32,20.0,,,6.0,5.0,,,,,12.0,9.0,3.0,2.0,,
westppa01,Западные Фризии,Пау́л,1978,Запад,NBA,1,21,17.0,,,1.0,5.0,,,,,12.0,8.0,2.0,1.0,,
dukeswa01,Дук,Вальтер,1959,Запад,NBA,1,26,4.0,,,15.0,1.0,,,,,10.0,2.0,1.0,0.0,,
thurmna01,Тхормонд,Наташа,1969,Запад,NBA,1,99,,,,,,,,,,,,,,,
smithph01,Смит,Фил,1975,Запад,NBA,1,12,7.0,,,1.0,0.0,,,,,7.0,3.0,4.0,1.0,,
cartevi01,Кеттер,Винс,2000,Восток,NBA,1,24,16.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,18.0,7.0,1.0,1.0,4.0,1.0
onealsh01,Томпсон,Дэвид,1982,Запад,NBA,1,17,10.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0
howardw01,Ховард,Дуайт,2008,Восток,NBA,1,28,13.0,3.0,6.0,9.0,0.0,1.0,3.0,1.0,3.0,11.0,5.0,5.0,3.0,2.0,0.0
westje01,Запад,Дже́ри,1964,Запад,NBA,1,40,20.0,,,5.0,6.0,,,,,16.0,8.0,6.0,4.0,,
isselda01,Изцеление,Дэн,1973,Восток,ABA,1,26,21.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,15.0,10.0,1.0,1.0,0.0,0.0
johnsma01,Джонсон,Магия,1991,Запад,NBA,1,29,25.0,,,5.0,9.0,,,,,12.0,9.0,4.0,4.0,,
malonka01,Малон,Карл,1991,Запад,NBA,1,19,11.0,,,7.0,3.0,,,,,7.0,5.0,2.0,1.0,,
pippesc01,Пиппен,Скоти,1996,Восток,NBA,1,25,8.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,0.0,3.0,0.0
hayesel01,Хейз,Элвин,1968,Запад,NBA,1,21,4.0,,,5.0,0.0,,,,,9.0,4.0,3.0,3.0,,
nowitdi01,Новицки,Дирк,2009,Запад,NBA,1,28,22.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,15.0,8.0,6.0,6.0,1.0,0.0
worthja01,У достойного,Джеймс,1985,Запад,NBA,1,28,20.0,,,3.0,2.0,,,,,19.0,10.0,0.0,0.0,,
kiddja01,Кидд,Джейсон,2001,Восток,NBA,1,18,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
hudsolo01,Хадсон,Лу,1969,Запад,NBA,1,18,15.0,,,1.0,0.0,,,,,12.0,5.0,5.0,5.0,,
moedo01,Моэ,Дуглас,1967,Запад,ABA,1,29,17.0,2.0,5.0,7.0,5.0,,,2.0,4.0,13.0,7.0,5.0,3.0,1.0,0.0
ervinju01,Эрвинг,Июлий,1984,Восток,NBA,1,23,12.0,,,4.0,3.0,,,,,15.0,5.0,2.0,2.0,,
aguirma01,Агуэре,Марк,1987,Запад,NBA,1,12,14.0,,,1.0,1.0,,,,,10.0,5.0,3.0,3.0,,
boonero01,Бун,Рон,1973,Запад,ABA,1,24,15.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,2.0,1.0
parisro01,Париж,Роберт,1982,Восток,NBA,1,18,13.0,,,3.0,0.0,,,,,6.0,5.0,4.0,3.0,,
johnske01,Джонсон,Кевин,1990,Запад,NBA,1,23,5.0,,,2.0,7.0,,,,,5.0,2.0,2.0,1.0,,
boozeca01,Бузер,Карлос,2007,Запад,NBA,1,18,14.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,15.0,7.0,2.0,0.0,0.0,0.0
hudsolo01,Хадсон,Лу,1971,Восток,NBA,1,18,6.0,,,3.0,3.0,,,,,7.0,2.0,2.0,2.0,,
jonesbo01,Джонса,Бобби,1980,Восток,NBA,1,16,11.0,,,4.0,0.0,,,,,11.0,5.0,1.0,1.0,,
goodrga01,Хорошо,Гайл,1973,Запад,NBA,1,26,18.0,,,4.0,6.0,,,,,16.0,9.0,0.0,0.0,,
jordami01,Иордания,Майкл,1988,Восток,NBA,1,33,28.0,,,2.0,3.0,,,,,23.0,13.0,4.0,2.0,,
jonesed01,Джонса,Эди,1999,Восток,NBA,1,21,10.0,1.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,3.0,2.0
vergabo01,Верга,Боб,1969,Восток,ABA,1,16,14.0,,,5.0,2.0,,,,1.0,14.0,6.0,2.0,1.0,3.0,1.0
brownro01,Коричневый,Рогер,1970,Запад,ABA,1,28,12.0,1.0,2.0,3.0,3.0,,,4.0,4.0,11.0,3.0,8.0,6.0,2.0,0.0
cousybo01,Сусальный,Боб,1951,Восток,NBA,1,33,9.0,,,4.0,13.0,,,,,14.0,4.0,2.0,1.0,,
simpsra01,Симпсоны,Ральф,1971,Запад,ABA,1,20,12.0,1.0,0.0,1.0,0.0,,,3.0,1.0,14.0,6.0,1.0,0.0,1.0,0.0
lucasje01,Люкас,Дже́ри,1970,Запад,NBA,1,29,12.0,,,9.0,4.0,,,,,9.0,5.0,2.0,2.0,,
mutomdi01,Мутомбо,Дикембе,2000,Восток,NBA,1,28,6.0,3.0,19.0,22.0,0.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
walkech01,Уокер,Чет,1969,Запад,NBA,1,17,4.0,,,2.0,1.0,,,,,3.0,1.0,2.0,2.0,,
wilkeja01,Уильямс,Джамал,1980,Запад,NBA,1,25,15.0,,,8.0,3.0,,,,,12.0,6.0,3.0,3.0,,
onealsh01,О'Нил,Шакилл,2004,Восток,NBA,1,26,12.0,0.0,6.0,6.0,1.0,3.0,3.0,0.0,2.0,11.0,6.0,3.0,0.0,1.0,0.0
beckear01,Беккер,Артур,1971,Запад,ABA,1,9,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
theusre01,Туус,Регги,1980,Восток,NBA,1,19,8.0,,,1.0,3.0,,,,,7.0,4.0,0.0,0.0,,
lewisfr01,Люис,Фредди,1969,Восток,ABA,1,9,1.0,,,6.0,1.0,,,,1.0,5.0,0.0,2.0,1.0,0.0,0.0
johnsst03,Джонсон,Гуляш,1972,Запад,ABA,1,11,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0
dampilo01,Дампьер,Луи,1969,Восток,ABA,1,26,17.0,,,3.0,1.0,,,,2.0,16.0,7.0,3.0,2.0,6.0,1.0
bryanko01,Брэунт,Кобе,2004,Запад,NBA,1,29,16.0,3.0,3.0,6.0,7.0,3.0,1.0,4.0,5.0,14.0,7.0,0.0,0.0,5.0,2.0
mcadobo01,Макаду,Боб,1975,Восток,NBA,1,29,22.0,,,7.0,1.0,,,,,14.0,10.0,4.0,2.0,,
marinja01,Марин,Джек,1972,Восток,NBA,1,11,4.0,,,4.0,1.0,,,,,6.0,2.0,0.0,0.0,,
dantlad01,Дантли,Адриен,1984,Запад,NBA,1,23,10.0,,,2.0,1.0,,,,,6.0,2.0,6.0,6.0,,
bryanko01,Брэунт,Кобе,2002,Запад,NBA,1,36,22.0,2.0,5.0,7.0,6.0,3.0,2.0,5.0,5.0,17.0,8.0,6.0,3.0,5.0,3.0
isselda01,Изцеление,Дэн,1976,Запад,NBA,1,10,0.0,,,1.0,0.0,,,,,3.0,0.0,0.0,0.0,,
golato01,Голая,Том,1963,Восток,NBA,1,7,1.0,,,0.0,1.0,,,,,0.0,0.0,2.0,1.0,,
hawkico01,Ховкинс,Конни,1967,Восток,ABA,1,26,7.0,4.0,5.0,9.0,2.0,,,0.0,3.0,6.0,3.0,3.0,1.0,0.0,0.0
greenjo01,Зеленый,Джон,1961,Восток,NBA,1,21,7.0,,,2.0,0.0,,,,,4.0,2.0,3.0,3.0,,
jonesst01,Джонса,Стив,1969,Запад,ABA,1,18,14.0,,,5.0,1.0,,,,2.0,9.0,4.0,6.0,6.0,0.0,0.0
johnsma01,Джонсон,Магия,1988,Запад,NBA,1,99,,,,,,,,,,,,,,,
foustla01,Фоуст,Лари,1953,Запад,NBA,1,27,3.0,,,15.0,0.0,,,,,9.0,1.0,1.0,1.0,,
imhofda01,Имхофф,Дарралл,1966,Запад,NBA,1,6,0.0,,,7.0,1.0,,,,,7.0,0.0,0.0,0.0,,
washike01,Вашингтон,Кермит,1979,Запад,NBA,1,14,4.0,,,8.0,1.0,,,,,6.0,1.0,4.0,2.0,,
mcginge01,Макгиннис,Джордж,1974,Запад,ABA,1,32,18.0,3.0,9.0,12.0,5.0,3.0,1.0,3.0,5.0,14.0,6.0,11.0,6.0,1.0,0.0
mcdanxa01,МакДэниел,Хавьер,1987,Запад,NBA,1,13,2.0,,,2.0,0.0,,,,,9.0,1.0,0.0,0.0,,
kempsh01,Кемп,Шон,1994,Запад,NBA,1,23,13.0,,,2.0,2.0,,,,,6.0,4.0,6.0,5.0,,
carrida01,Проводник,Дарел,1967,Восток,ABA,1,21,8.0,1.0,1.0,2.0,1.0,,,3.0,3.0,10.0,3.0,2.0,2.0,3.0,0.0
cowenda01,Коуныс,Дэв,1975,Восток,NBA,1,23,16.0,,,16.0,1.0,,,,,13.0,6.0,5.0,4.0,,
chambwi01,Чамберлен,Уилт,1962,Запад,NBA,1,35,17.0,,,19.0,0.0,,,,,11.0,7.0,7.0,3.0,,
pippesc01,Пиппен,Скоти,1991,Восток,NBA,1,21,14.0,,,4.0,1.0,,,,,13.0,6.0,3.0,2.0,,
pettibo01,Петтит,Боб,1960,Запад,NBA,1,32,29.0,,,9.0,0.0,,,,,22.0,13.0,7.0,3.0,,
bayloel01,Бейлор,Элгин,1969,Запад,NBA,1,26,9.0,,,7.0,3.0,,,,,9.0,2.0,7.0,5.0,,
nashst01,Насх,Стив,2009,Запад,NBA,1,20,4.0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
cheekma01,Щёки,Мори́с,1985,Восток,NBA,1,14,6.0,,,0.0,2.0,,,,,6.0,3.0,0.0,0.0,,
jonesji01,Джонса,Джимми,1967,Запад,ABA,1,19,10.0,1.0,0.0,1.0,3.0,,,2.0,1.0,9.0,4.0,4.0,2.0,0.0,0.0
iversal01,Иверсон,Аллен,2001,Восток,NBA,1,25,5.0,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0
westje01,Запад,Дже́ри,1972,Запад,NBA,1,20,6.0,,,4.0,3.0,,,,,6.0,3.0,0.0,0.0,,
costela01,Костелло,Лари,1961,Восток,NBA,1,99,,,,,,,,,,,,,,,
archina01,Арчибальд,Наташа,1980,Восток,NBA,1,25,9.0,,,5.0,9.0,,,,,7.0,4.0,3.0,1.0,,
billuch01,Билэпсы,Чэнси,2008,Запад,NBA,1,19,5.0,0.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
westppa01,Западные Фризии,Пау́л,1979,Запад,NBA,1,27,21.0,,,1.0,5.0,,,,,14.0,8.0,6.0,5.0,,
mcgratr01,МакГреги,Трейси,2000,Восток,NBA,1,21,2.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
barklch01,Барклей,Шарль,1991,Восток,NBA,1,28,12.0,,,9.0,1.0,,,,,14.0,6.0,0.0,0.0,,
kamanch01,Каман,Крис,2009,Запад,NBA,1,11,4.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
gueriri01,Герен,Ричи,1961,Восток,NBA,1,27,23.0,,,3.0,1.0,,,,,17.0,10.0,6.0,3.0,,
gervige01,Гервин,Джордж,1981,Запад,NBA,1,27,12.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,3.0,14.0,5.0,2.0,2.0,0.0,0.0
parisro01,Париж,Роберт,1981,Восток,NBA,1,20,21.0,0.0,7.0,7.0,1.0,0.0,2.0,1.0,2.0,12.0,9.0,4.0,3.0,0.0,0.0
wilkele01,Вилкенсы,Лен,1967,Запад,NBA,1,22,14.0,,,3.0,3.0,,,,,10.0,4.0,8.0,6.0,,
freemdo01,Фримен,Донни,1969,Восток,ABA,1,24,10.0,,,4.0,5.0,,,,2.0,16.0,4.0,3.0,2.0,0.0,0.0
ervinju01,Эрвинг,Июлий,1985,Восток,NBA,1,19,8.0,,,4.0,2.0,,,,,10.0,4.0,2.0,0.0,,
iversal01,Иверсон,Аллен,2008,Восток,NBA,1,16,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
mashbja01,Мэшберн,Джамал,2002,Восток,NBA,1,14,10.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,2.0
paultbi01,Паульц,Билли,1974,Восток,ABA,1,18,4.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0
bridgbi01,Мосты,Билл,1966,Запад,NBA,1,17,8.0,,,3.0,3.0,,,,,5.0,4.0,2.0,0.0,,
macaued01,Макаули,Эд,1950,Восток,NBA,1,0,20.0,,,6.0,1.0,,,,,12.0,7.0,7.0,6.0,,
embrywa01,Эмбри,Уэйн,1961,Запад,NBA,1,16,4.0,,,4.0,1.0,,,,,6.0,2.0,0.0,0.0,,
paytoga01,Пейтон,Гарри,2000,Запад,NBA,1,18,0.0,2.0,2.0,4.0,5.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
jamisan01,Джемсон,Антоун,2004,Восток,NBA,1,13,5.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0
drexlcl01,Дрекслер,Клайд,1988,Запад,NBA,1,25,14.0,,,12.0,4.0,,,,,19.0,7.0,0.0,0.0,,
garneke01,Гартн,Кевин,1996,Запад,NBA,1,18,6.0,1.0,8.0,9.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0
chambwi01,Чамберлен,Уилт,1961,Восток,NBA,1,37,42.0,,,24.0,1.0,,,,,23.0,17.0,16.0,8.0,,
scolafr01,Сколари,Фред,1951,Восток,NBA,1,15,10.0,,,0.0,2.0,,,,,9.0,5.0,0.0,0.0,,
cousybo01,Сусальный,Боб,1950,Восток,NBA,1,0,8.0,,,9.0,8.0,,,,,12.0,2.0,5.0,4.0,,
danieme01,Дэниэллы,Мель,1971,Запад,ABA,1,26,21.0,1.0,8.0,9.0,1.0,,,1.0,4.0,14.0,8.0,8.0,5.0,0.0,0.0
goodrga01,Хорошо,Гайл,1971,Запад,NBA,1,14,4.0,,,1.0,2.0,,,,,7.0,2.0,0.0,0.0,,
hayesel01,Хейз,Элвин,1975,Восток,NBA,1,31,12.0,,,10.0,1.0,,,,,14.0,6.0,2.0,0.0,,
thomais01,Томас,Исаия,1986,Восток,NBA,1,24,16.0,,,3.0,9.0,,,,,6.0,4.0,9.0,8.0,,
beckby01,Бек,Байрон,1975,Денвер,ABA,1,20,14.0,,,4.0,0.0,,,,3.0,11.0,6.0,2.0,2.0,0.0,0.0
jonesri01,Джонса,Богатство,1972,Запад,ABA,1,14,0.0,0.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
somerwi01,Сомерсет,Уилли,1968,Запад,ABA,1,17,6.0,0.0,3.0,3.0,3.0,,,1.0,3.0,7.0,2.0,2.0,2.0,0.0,0.0
fulksjo01,Фулкс,Джо,1951,Восток,NBA,1,9,6.0,,,5.0,2.0,,,,,7.0,3.0,1.0,0.0,,
ervinju01,Эрвинг,Июлий,1977,Восток,NBA,1,27,16.0,,,8.0,3.0,,,,,14.0,3.0,12.0,10.0,,
monroea01,Монро,Граф,1976,Восток,NBA,1,15,4.0,,,0.0,3.0,,,,,7.0,2.0,0.0,0.0,,
lewisra01,Люис,Рашард,2004,Запад,NBA,1,14,2.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0
cartevi01,Кеттер,Винс,1999,Восток,NBA,1,28,12.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,11.0,6.0,0.0,0.0,2.0,0.0
bellawa01,Белламы,Уолт,1963,Запад,NBA,1,23,11.0,,,7.0,0.0,,,,,11.0,4.0,5.0,3.0,,
russebi01,Рассел,Билл,1959,Восток,NBA,1,27,6.0,,,8.0,3.0,,,,,7.0,3.0,2.0,0.0,,
mullich01,Муллин,Крис,1990,Запад,NBA,1,24,13.0,,,2.0,2.0,,,,,8.0,4.0,4.0,4.0,,
johnsma01,Джонсон,Магия,1982,Запад,NBA,1,33,17.0,,,5.0,16.0,,,,,16.0,7.0,4.0,3.0,,
johnsde01,Джонсон,Дени́с,1980,Запад,NBA,1,24,19.0,,,2.0,1.0,,,,,8.0,5.0,10.0,9.0,,
parketo01,Паркер,Тони,2006,Запад,NBA,1,24,8.0,0.0,2.0,2.0,10.0,4.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0
jamesle01,Джеймс,ЛеБрон,2008,Восток,NBA,1,27,20.0,0.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,19.0,8.0,2.0,2.0,5.0,2.0
abdulka01,Абдул-Джаббар,Кареем,1969,Восток,NBA,1,18,10.0,,,11.0,4.0,,,,,8.0,4.0,2.0,2.0,,
caldwjo01,Кальвелл,Джо,1972,Восток,ABA,1,23,7.0,0.0,5.0,5.0,2.0,1.0,1.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
johnsma02,Джонсон,Марки,1985,Запад,NBA,1,13,6.0,,,3.0,2.0,,,,,6.0,3.0,0.0,0.0,,
mullich01,Муллин,Крис,1989,Запад,NBA,1,16,3.0,,,3.0,1.0,,,,,5.0,1.0,2.0,1.0,,
malonje01,Малон,Джефф,1986,Восток,NBA,1,13,6.0,,,2.0,2.0,,,,,5.0,3.0,0.0,0.0,,
jonesji01,Джонса,Джимми,1970,Запад,ABA,1,27,13.0,0.0,0.0,0.0,4.0,,,1.0,5.0,5.0,3.0,9.0,7.0,1.0,0.0
sharmbi01,Шерман,Билл,1957,Восток,NBA,1,25,15.0,,,4.0,3.0,,,,,19.0,6.0,3.0,3.0,,
mcginge01,Макгиннис,Джордж,1978,Запад,NBA,1,25,16.0,,,6.0,3.0,,,,,12.0,5.0,11.0,6.0,,
gasolpa01,Газоль,Пау,2009,Запад,NBA,1,20,13.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,3.0,9.0,5.0,3.0,3.0,0.0,0.0
malonje01,Малон,Джефф,1985,Восток,NBA,1,12,6.0,,,1.0,4.0,,,,,5.0,3.0,0.0,0.0,,
blackro01,Блекман,роландо,1984,Запад,NBA,1,23,15.0,,,3.0,2.0,,,,,14.0,7.0,2.0,1.0,,
billuch01,Билэпсы,Чэнси,2009,Запад,NBA,1,26,17.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,11.0,6.0,0.0,0.0,8.0,5.0
englial01,"""The sky is blue.""",Александр,1987,Запад,NBA,1,22,10.0,,,3.0,4.0,,,,,10.0,5.0,0.0,0.0,,
floydsl01,Флойд,Эрик,1986,Запад,NBA,1,19,14.0,,,5.0,1.0,,,,,7.0,4.0,7.0,5.0,,
beckby01,Бек,Байрон,1968,Запад,ABA,1,27,14.0,3.0,7.0,10.0,1.0,,,1.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0
englial01,"""The sky is blue.""",Александр,1981,Запад,NBA,1,12,4.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
majerda01,Маджерле,Дэн,1994,Запад,NBA,1,20,10.0,,,5.0,3.0,,,,,12.0,4.0,0.0,0.0,,
wilkele01,Вилкенсы,Лен,1964,Запад,NBA,1,20,8.0,,,3.0,3.0,,,,,6.0,2.0,4.0,4.0,,
dampilo01,Дампьер,Луи,1967,Восток,ABA,1,29,18.0,1.0,2.0,3.0,3.0,,,1.0,1.0,18.0,8.0,2.0,2.0,1.0,0.0
allenra02,Аллен,Рай,1999,Восток,NBA,1,17,14.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,13.0,4.0,6.0,5.0,6.0,1.0
duncati01,Дункан,Тим,2000,Запад,NBA,1,28,14.0,4.0,10.0,14.0,1.0,2.0,1.0,2.0,1.0,11.0,5.0,4.0,4.0,0.0,0.0
sikmaja01,Шкема,Джек,1978,Запад,NBA,1,18,8.0,,,4.0,0.0,,,,,5.0,4.0,0.0,0.0,,
arenagi01,Арены,Гилберт,2005,Восток,NBA,1,10,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0
wallara01,Уоллес,Рашид,1999,Запад,NBA,1,21,9.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,4.0,3.0,0.0,0.0
olajuha01,Оладжувон,Хэйким,1991,Запад,NBA,1,20,7.0,,,4.0,2.0,,,,,6.0,3.0,1.0,1.0,,
elliose01,Эллиот,Шейн,1992,Запад,NBA,1,15,5.0,,,2.0,0.0,,,,,6.0,1.0,4.0,3.0,,0.0
majerda01,Маджерле,Дэн,1993,Запад,NBA,1,99,,,,,,,,,,,,,,,
bayloel01,Бейлор,Элгин,1968,Запад,NBA,1,32,21.0,,,9.0,5.0,,,,,13.0,5.0,12.0,11.0,,
bayloel01,Бейлор,Элгин,1959,Запад,NBA,1,28,25.0,,,13.0,3.0,,,,,18.0,10.0,7.0,5.0,,
wadedw01,Уэйд,Двайне,2006,Восток,NBA,1,24,10.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0
thomais01,Томас,Исаия,1983,Восток,NBA,1,39,21.0,,,5.0,15.0,,,,,17.0,9.0,3.0,3.0,,
malonmo01,Малон,Моисей,1982,Восток,NBA,1,24,10.0,,,8.0,3.0,,,,,8.0,3.0,6.0,4.0,,
foustla01,Фоуст,Лари,1950,Запад,NBA,1,0,2.0,,,5.0,2.0,,,,,6.0,1.0,0.0,0.0,,
barklch01,Барклей,Шарль,1986,Восток,NBA,1,16,7.0,,,4.0,1.0,,,,,6.0,2.0,6.0,3.0,,
mchalke01,МакХейл,Кевин,1986,Восток,NBA,1,30,16.0,,,7.0,2.0,,,,,11.0,7.0,2.0,2.0,,
abdulka01,Абдул-Джаббар,Кареем,1978,Запад,NBA,1,28,11.0,,,8.0,3.0,,,,,12.0,5.0,2.0,1.0,,
cheniph01,Ченьер,Фил,1973,Восток,NBA,1,13,7.0,,,2.0,1.0,,,,,6.0,3.0,2.0,1.0,,
simpsra01,Симпсоны,Ральф,1975,Денвер,ABA,1,37,19.0,,,7.0,5.0,,,,0.0,15.0,8.0,3.0,3.0,0.0,0.0
barklch01,Барклей,Шарль,1990,Восток,NBA,1,35,17.0,,,22.0,4.0,,,,,15.0,7.0,6.0,3.0,,
olajuha01,Оладжувон,Хэйким,1985,Запад,NBA,1,15,3.0,,,5.0,0.0,,,,,8.0,1.0,2.0,1.0,,
roberos01,Робертсон,Оскар,1962,Восток,NBA,1,37,21.0,,,3.0,6.0,,,,,15.0,9.0,4.0,3.0,,
walkech01,Уокер,Чет,1973,Запад,NBA,1,14,12.0,,,2.0,1.0,,,,,5.0,4.0,4.0,4.0,,
chambto01,Чамберс,Том,1990,Запад,NBA,1,18,8.0,,,4.0,1.0,,,,,11.0,4.0,0.0,0.0,,
kerrjo01,Керр,Джон,1955,Восток,NBA,1,16,4.0,,,8.0,0.0,,,,,4.0,2.0,1.0,0.0,,
barklch01,Барклей,Шарль,1995,Запад,NBA,1,16,8.0,,,0.0,1.0,,,,,6.0,4.0,0.0,0.0,,
ewingpa01,Эвинг,Патрик,1994,Восток,NBA,1,22,10.0,,,3.0,1.0,,,,,7.0,4.0,2.0,2.0,,
harride01,Хэрис,Дэвин,2008,Восток,NBA,1,17,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0
bayloel01,Бейлор,Элгин,1958,Запад,NBA,1,32,24.0,,,11.0,1.0,,,,,20.0,10.0,5.0,4.0,,
