playerid,award,year,lgid,note,pos
bryanko01,Защитная команда года,2002,NBA,,
bryanko01,В первую сборную всех звёзд НБА,2002,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Третья команда All-NBA,2004,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Защитная команда года,2005,NBA,вязание,
bryanko01,В первую сборную всех звёзд НБА,2005,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Защитная команда года,2006,NBA,,
bryanko01,В первую сборную всех звёзд НБА,2006,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Защитная команда года,2007,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,В первую сборную всех звёзд НБА,2007,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Самый ценный игрок,2007,NBA,,
bryanko01,Защитная команда года,2008,NBA,,
bryanko01,В первую сборную всех звёзд НБА,2008,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Финалы MVP,2008,NBA,,
bryanko01,Защитная команда года,2009,NBA,,
bryanko01,В первую сборную всех звёзд НБА,2009,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,Финалы MVP,2009,NBA,,
bryanko01,Защитная команда года,2010,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
bryanko01,В первую сборную всех звёзд НБА,2010,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
cambyma01,Защитная команда второй сборной,2004,NBA,,
cambyma01,Защитная команда второй сборной,2005,NBA,,
cambyma01,Защитная команда года,2006,NBA,,
cambyma01,Защитник года,2006,NBA,,
cambyma01,Защитная команда года,2007,NBA,,С
cartevi01,Вторая сборная всех звезд НБА,2000,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
chalmma01,Команда новичков года,2008,NBA,,
chandty01,Защитная команда второй сборной,2010,NBA,,С
chrisdo01,Защитная команда второй сборной,2000,NBA,,
chrisdo01,Защитная команда второй сборной,2001,NBA,,
chrisdo01,Защитная команда года,2002,NBA,,
collida01,Все-новичок первая команда,2009,NBA,,
couside01,Все-новичок первая команда,2010,NBA,,С
crawfja01,Шестой игрок года,2009,NBA,,
curryst01,Все-новичок первая команда,2009,NBA,,
curryst01,Премия за спортивное мастерство,2010,NBA,,
dalemsa01,Премия Дж. Уолтера Кеннеди за гражданство,2009,NBA,,
diawbo01,"Лучший игрок, который улучшился больше всего",2005,NBA,,
duncati01,Защитная команда года,2000,NBA,,
duncati01,В первую сборную всех звёзд НБА,2000,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
duncati01,Защитная команда года,2001,NBA,,
duncati01,В первую сборную всех звёзд НБА,2001,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
abdulka01,Защитная команда второй сборной,1969,NBA,,
abdulka01,Вторая сборная всех звезд НБА,1969,NBA,,С
abdulka01,Руки-ножками,1969,NBA,,
abdulka01,Защитная команда второй сборной,1970,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1970,NBA,,С
abdulka01,Финал МВП,1970,NBA,,
abdulka01,Самый ценный игрок,1970,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1971,NBA,,С
abdulka01,Самый ценный игрок,1971,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1972,NBA,,С
abdulka01,Защитная команда года,1973,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1973,NBA,,С
abdulka01,Самый ценный игрок,1973,NBA,,
abdulka01,Защитная команда года,1974,NBA,,
abdulka01,Защитная команда второй сборной,1975,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1975,NBA,,С
abdulka01,Самый ценный игрок,1975,NBA,,
abdulka01,Защитная команда второй сборной,1976,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1976,NBA,,С
abdulka01,Самый ценный игрок,1976,NBA,,
abdulka01,Защитная команда второй сборной,1977,NBA,вязание,
abdulka01,Вторая сборная всех звезд НБА,1977,NBA,,С
abdulka01,Защитная команда года,1978,NBA,,
abdulka01,Вторая сборная всех звезд НБА,1978,NBA,,С
abdulka01,Защитная команда года,1979,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1979,NBA,,С
abdulka01,Самый ценный игрок,1979,NBA,,
abdulka01,Защитная команда года,1980,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1980,NBA,,С
abdulka01,Вторая сборная всех звезд НБА,1982,NBA,,С
abdulka01,Защитная команда второй сборной,1983,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1983,NBA,,С
abdulka01,Вторая сборная всех звезд НБА,1984,NBA,,С
abdulka01,Финал МВП,1984,NBA,,
abdulka01,В первую сборную всех звёзд НБА,1985,NBA,,С
abdulma02,"Лучший игрок, который улучшился больше всего",1992,NBA,,
adamsal01,Руки-ножками,1975,NBA,,
archina01,Вторая сборная всех звезд НБА,1971,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
archina01,В первую сборную всех звёзд НБА,1972,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
archina01,В первую сборную всех звёзд НБА,1974,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
archina01,В первую сборную всех звёзд НБА,1975,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
archina01,Вторая сборная всех звезд НБА,1980,NBA,,"Добро пожаловать в нашу службу поддержки клиентов! Как я могу вам помочь сегодня? Пожалуйста, предоставьте мне текст, который вы хотите перевести с английского на русский язык, и я сделаю это для вас."
arizipa01,В первую сборную всех звёзд НБА,1951,NBA,,
arizipa01,В первую сборную всех звёзд НБА,1955,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
arizipa01,В первую сборную всех звёзд НБА,1956,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
arizipa01,Вторая сборная всех звезд НБА,1958,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
artesro01,Защитная команда года,2003,NBA,,
artesro01,Третья команда All-NBA,2003,NBA,,"Да, я могу помочь с переводом. Пожалуйста, предоставьте текст, который нужно перевести."
artesro01,Защитник года,2003,NBA,,
