year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1924,NHL,OTS,10,4,1.0,,7,8,0.0,,,,,,,,,,0,1,0,,3,4,1,,6,4,0.0,,5,3,0.0,,3,0,0,,,,,
1930,NHL,OTS,6,14,2.0,,4,16,2.0,,,,,,,,,,3,4,1,,1,8,0,,1,8,1.0,,4,4,1.0,,1,6,1,,,,,
2007,NHL,LAK,17,21,,3,15,22,,4,1,1,,0,5,6,,0,4,6,,1,4,11,,1,7,5,,1,5,6,,1,5,6,,3,1,2,,0
1994,NHL,QUE,19,1,4.0,,11,12,1.0,,,,,,,,,,,,,,,,,,5,0,0.0,,8,4,2.0,,10,4,1,,6,5,2,
1973,NHL,MNS,18,15,6.0,,5,23,11.0,,,,,,0,5,6,,5,6,0,,6,5,2,,4,6,3.0,,3,6,4.0,,5,7,2,,0,3,0,
1986,NHL,LAK,20,17,3.0,,11,24,5.0,,,,,,3,8,0,,6,6,2,,8,4,1,,5,5,3.0,,3,7,1.0,,6,8,1,,0,3,0,
1977,NHL,LAK,18,16,6.0,,13,18,9.0,,,,,,4,3,2,,6,4,3,,6,5,1,,5,6,3.0,,3,7,3.0,,6,7,2,,1,2,1,
1976,NHL,DET,12,22,6.0,,4,33,3.0,,,,,,3,7,1,,4,6,3,,6,7,0,,1,9,2.0,,2,9,2.0,,0,15,1,,0,2,0,
2009,NHL,PIT,25,12,,4,22,16,,3,,,,,11,3,,0,8,6,,0,7,5,,1,8,7,,0,2,1,,3,8,4,,3,3,2,,0
1948,NHL,DET,21,6,3.0,,13,13,4.0,,,,,,5,1,1,,3,5,1,,8,5,0,,8,3,2.0,,4,4,2.0,,6,1,1,,,,,
1944,NHL,CHI,9,14,2.0,,4,16,5.0,,,,,,0,1,0,,2,8,1,,1,6,2,,3,7,1.0,,3,5,3.0,,4,3,0,,,,,
2010,NHL,DAL,22,11,,8,20,18,,3,,,,,6,4,,0,8,4,,1,8,5,,3,8,2,,1,3,8,,1,5,4,,5,4,2,,0
1990,NHL,WAS,21,14,5.0,,16,22,2.0,,,,,,7,7,0,,7,7,0,,4,8,1,,6,5,2.0,,4,5,2.0,,9,4,2,,,,,
1975,NHL,NYR,16,16,8.0,,13,26,1.0,,,,,,4,5,1,,5,9,1,,6,4,2,,3,8,2.0,,5,8,1.0,,5,7,2,,1,1,0,
1990,NHL,MNS,19,15,6.0,,8,24,8.0,,,,,,2,8,3,,4,7,3,,5,8,1,,5,7,2.0,,5,2,3.0,,6,7,2,,,,,
1925,WCHL,EDE,10,4,0.0,,9,7,0.0,,,,,,,,,,,,,,5,2,0,,4,6,0.0,,7,3,0.0,,3,0,0,,,,,
1972,NHL,DET,22,12,5.0,,15,17,7.0,,,,,,6,3,0,,4,6,2,,5,7,4,,9,3,1.0,,7,2,4.0,,6,8,0,,0,0,1,
1911,PCHA,NWR,4,3,0.0,,5,3,0.0,,,,,,,,,,,,,,,,,,4,2,0.0,,2,3,0.0,,3,1,0,,,,,
1976,NHL,MNS,17,14,9.0,,6,25,9.0,,,,,,4,7,1,,2,8,2,,1,5,6,,5,7,2.0,,4,5,4.0,,7,5,3,,0,2,0,
2002,NHL,NYR,17,18,4.0,2,15,18,6.0,2,,,,,4,6,2,0,6,6,2,0,5,8,1,1,6,6,1.0,1,5,5,2.0,0,6,3,1,2,0,2,1,0
1922,NHL,TRS,10,1,1.0,,3,9,0.0,,,,,,,,,,,,,,2,3,0,,4,4,1.0,,5,3,0.0,,2,0,0,,,,,
2001,NHL,CAR,15,13,11.0,2,20,13,5.0,3,,,,,6,5,0,2,6,6,4,0,8,2,1,3,3,6,5.0,0,2,3,1.0,0,7,2,3,0,3,2,2,0
1987,NHL,NYR,22,13,5.0,,14,21,5.0,,,,,,4,5,3,,4,8,0,,6,6,2,,6,6,1.0,,7,4,2.0,,8,5,1,,1,0,1,
1949,NHL,MTL,17,8,10.0,,12,14,9.0,,,,,,4,3,1,,5,4,3,,4,5,5,,6,4,2.0,,3,4,4.0,,7,2,4,,,,,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10,2,2.0,,7,3,2.0,,9,3,2,,2,2,5,
1938,NHL,DET,14,8,2.0,,4,16,4.0,,,,,,,,,,2,7,0,,4,5,2,,4,4,3.0,,3,5,1.0,,5,3,0,,,,,
1929,NHL,BOS,21,1,0.0,,17,4,1.0,,,,,,,,,,5,1,0,,10,1,0,,10,2,0.0,,8,0,1.0,,5,1,0,,,,,
1985,NHL,EDM,32,6,2.0,,24,11,5.0,,,,,,8,1,0,,8,3,3,,10,3,1,,10,4,1.0,,7,3,1.0,,11,2,1,,2,1,0,
2000,NHL,MTL,15,20,4.0,2,13,20,4.0,4,,,,,4,5,2,0,5,10,0,0,1,8,2,2,7,5,1.0,1,5,6,0.0,1,5,5,3,1,1,1,0,1
1941,NHL,NYR,15,8,1.0,,14,9,1.0,,,,,,,,,,6,5,0,,8,3,0,,6,1,1.0,,7,5,0.0,,2,3,1,,,,,
2003,NHL,NJD,22,13,5.0,1,21,12,7.0,1,,,,,4,3,2,0,8,1,4,0,7,3,2,1,8,6,2.0,0,6,6,1.0,0,9,5,1,1,1,1,0,0
1928,NHL,DTC,11,6,5.0,,8,10,4.0,,,,,,,,,,2,1,2,,5,5,2,,5,4,1.0,,5,3,3.0,,2,3,1,,,,,
1977,NHL,PHI,29,6,5.0,,16,14,10.0,,,,,,5,2,1,,9,2,2,,10,3,1,,4,4,5.0,,7,4,2.0,,8,4,2,,2,1,2,
1997,NHL,VAN,15,22,4.0,,10,21,10.0,,,,,,3,8,2,,6,6,1,,2,9,3,,3,9,2.0,,4,1,1.0,,4,6,4,,3,4,1,
1978,WHA,BIR,20,16,5.0,,12,26,1.0,,,,,,4,3,0,,4,8,1,,6,7,2,,4,6,0.0,,5,6,1.0,,6,8,2,,3,4,0,
1939,NHL,NYR,17,4,3.0,,10,7,7.0,,,,,,,,,,3,3,4,,7,0,3,,10,1,0.0,,5,6,1.0,,2,1,2,,,,,
1989,NHL,CAL,28,7,5.0,,14,16,10.0,,,,,,6,3,4,,5,6,4,,6,4,2,,8,2,3.0,,6,5,0.0,,10,3,2,,1,0,0,
1987,NHL,WIN,20,14,6.0,,13,22,5.0,,,,,,5,4,0,,5,8,1,,6,5,2,,6,5,4.0,,6,5,2.0,,4,9,1,,1,0,1,
1989,NHL,WIN,22,13,5.0,,15,19,6.0,,,,,,5,6,0,,7,6,1,,5,3,4,,6,7,2.0,,7,5,1.0,,7,4,3,,0,1,0,
1912,PCHA,VML,5,3,0.0,,2,4,0.0,,,,,,,,,,,,,,2,1,0,,2,2,0.0,,2,4,0.0,,1,0,0,,,,,
2001,NHL,COL,24,12,4.0,1,21,16,4.0,0,,,,,7,6,0,0,6,6,1,0,9,3,3,0,8,3,2.0,1,4,2,1.0,0,7,6,0,0,4,2,1,0
1936,NHL,DET,14,5,5.0,,11,9,4.0,,,,,,,,,,3,3,2,,6,2,2,,9,2,1.0,,3,3,4.0,,4,4,0,,,,,
1984,NHL,EDM,26,7,7.0,,23,13,4.0,,,,,,8,0,2,,10,3,1,,7,4,1,,11,2,2.0,,7,4,1.0,,5,6,3,,1,1,1,
1978,NHL,BOS,25,10,5.0,,18,13,9.0,,,,,,6,1,2,,7,3,3,,11,2,2,,6,7,1.0,,4,4,2.0,,8,5,2,,1,1,2,
1999,NHL,STL,24,9,7.0,1,27,10,4.0,0,,,,,7,4,0,0,8,3,2,0,7,4,2,0,9,3,2.0,0,10,2,0.0,0,8,2,4,0,2,1,1,1
1973,NHL,ATF,17,15,7.0,,13,19,7.0,,,,,,4,3,1,,7,4,3,,4,7,3,,3,9,1.0,,4,6,3.0,,6,4,3,,2,1,0,
1963,NHL,TOR,22,7,6.0,,11,18,6.0,,,,,,5,3,0,,4,4,4,,9,3,2,,4,7,1.0,,5,5,3.0,,6,3,2,,,,,
2002,NHL,EDM,20,12,5.0,4,16,14,6.0,5,,,,,2,4,2,1,9,4,2,0,6,5,0,3,7,3,2.0,2,2,7,1.0,2,10,2,3,1,0,1,1,0
1918,PCHA,VML,6,4,0.0,,6,4,0.0,,,,,,,,,,,,,,,,,,4,5,0.0,,6,2,0.0,,2,1,0,,,,,
1984,NHL,WAS,27,11,2.0,,19,14,7.0,,,,,,4,3,2,,5,5,3,,12,2,2,,10,3,0.0,,7,3,2.0,,6,8,0,,2,1,0,
2007,NHL,SJS,22,13,,6,27,10,,4,,,,,6,5,,1,6,3,,3,10,4,,1,6,4,,2,7,5,,1,13,0,,2,1,2,,0
1978,NHL,ATF,25,11,4.0,,16,20,4.0,,,,,,8,0,2,,7,7,0,,5,9,1,,8,4,1.0,,6,2,2.0,,5,7,1,,2,2,1,
1930,NHL,CHI,13,8,1.0,,11,9,2.0,,,,,,,,,,5,0,1,,4,5,1,,7,3,0.0,,3,5,1.0,,5,4,0,,,,,
1991,NHL,PIT,21,13,6.0,,18,19,3.0,,,,,,5,5,2,,8,3,2,,9,5,0,,3,7,1.0,,3,7,3.0,,10,3,1,,1,2,0,
2005,NHL,NYR,25,10,,6,19,16,,6,,,,,6,4,,3,10,3,,0,6,5,,2,7,3,,3,6,0,,0,6,6,,4,3,5,,0
1995,NHL,STL,15,17,9.0,,17,17,7.0,,,,,,5,5,1,,5,7,2,,6,5,2,,5,3,3.0,,5,4,4.0,,5,7,2,,1,3,2,
1997,NHL,NYI,17,20,4.0,,13,21,7.0,,,,,,5,5,2,,6,6,2,,4,9,1,,3,8,2.0,,2,2,1.0,,4,8,2,,6,3,1,
1929,NHL,PIP,5,16,1.0,,0,20,2.0,,,,,,,,,,1,4,0,,2,8,1,,1,9,1.0,,1,9,0.0,,0,6,1,,,,,
1916,PCHA,SPO,6,3,0.0,,2,12,0.0,,,,,,,,,,,,,,4,4,0,,3,4,0.0,,1,6,0.0,,0,1,0,,,,,
2006,NHL,DET,29,4,,8,21,15,,5,,,,,6,4,,1,7,2,,3,11,3,,1,8,5,,1,8,2,,2,7,3,,4,3,0,,1
1935,NHL,MTM,13,8,3.0,,9,8,7.0,,,,,,,,,,4,2,0,,3,6,2,,6,3,2.0,,4,5,3.0,,5,0,3,,,,,
1987,NHL,BUF,19,14,7.0,,18,18,4.0,,,,,,4,4,3,,5,7,1,,4,6,3,,10,4,2.0,,6,5,0.0,,8,5,1,,0,1,1,
1980,NHL,WIN,7,25,8.0,,2,32,6.0,,,,,,1,6,2,,0,10,5,,1,12,0,,4,7,3.0,,1,10,1.0,,2,11,1,,0,1,2,
1995,NHL,VAN,15,19,7.0,,17,16,8.0,,,,,,4,4,2,,2,7,5,,6,4,3,,5,5,2.0,,7,4,3.0,,6,8,0,,2,3,0,
2009,NHL,NAS,24,14,,3,23,15,,3,,,,,6,6,,1,9,4,,0,9,4,,2,6,7,,0,3,2,,2,11,5,,1,3,1,,0
