year,lgid,tmid,franchid,confid,divid,rank,playoff,g,w,l,t,otl,pts,sow,sol,gf,ga,name,pim,benchminor,ppg,ppc,sha,pkg,pkc,shf
1977,NHL,CLE,CLE,WA,AD,4,,80,22,45,13.0,,57,,,230,325,Cleveland Barons,1010,10,42,275,8,61,235,3
1999,NHL,OTT,OTT,EC,NE,2,CQF,82,41,28,11.0,2,95,,,244,210,Ottawa Senators,850,14,52,310,8,34,273,6
1985,NHL,TOR,TOR,CC,NO,4,DF,80,25,48,7.0,,57,,,311,386,Toronto Maple Leafs,1716,10,67,364,11,83,364,7
1950,NHL,MTL,MTL,,,3,F,70,25,30,15.0,,65,,,173,184,Montreal Canadiens,835,,,,,,,
1983,NHL,NYR,NYR,WA,PT,4,DSF,80,42,29,9.0,,93,,,314,304,New York Rangers,1471,20,74,295,11,76,347,12
2002,NHL,CHI,CHI,WC,CE,3,,82,30,33,13.0,6,79,,,207,226,Chicago Blackhawks,1189,30,39,308,8,56,369,8
1974,WHA,VAB,CAC,,CW,4,,78,37,39,2.0,,76,,,256,270,Vancouver Blazers,1075,,59,271,7,62,267,8
1981,NHL,CHI,CHI,CC,NO,4,CF,80,30,38,12.0,,72,,,332,363,Chicago Black Hawks,1775,12,78,315,12,93,383,13
1976,WHA,EDO,EDM,,WW,4,AVQF,81,34,43,4.0,,72,,,243,304,Edmonton Oilers,1319,22,50,242,11,58,278,1
1961,NHL,MTL,MTL,,,1,SF,70,42,14,14.0,,98,,,259,166,Montreal Canadiens,818,,,,,,,
1997,NHL,MTL,MTL,EC,NE,4,CSF,82,37,32,13.0,,87,,,235,208,Montreal Canadiens,1547,16,68,372,8,62,401,13
1946,NHL,CHI,CHI,,,6,,60,19,37,4.0,,42,,,193,274,Chicago Black Hawks,474,,,,,,,
1981,NHL,CAL,CAL,CC,SM,3,DSF,80,29,34,17.0,,75,,,334,345,Calgary Flames,1331,22,78,290,9,72,328,8
1935,NHL,BOS,BOS,,AM,2,QF,48,22,20,6.0,,50,,,92,83,Boston Bruins,399,,,,,,,
2000,NHL,SJS,SJS,WC,PC,2,CQF,82,40,27,12.0,3,95,,,217,192,San Jose Sharks,1364,10,57,406,10,61,441,8
1983,NHL,CHI,CHI,CC,NO,4,DSF,80,30,42,8.0,,68,,,277,311,Chicago Black Hawks,1358,8,67,332,7,74,342,8
2011,NHL,CAL,CAL,WC,NW,2,,82,37,29,,16,90,3,9,202,226,Calgary Flames,885,20,46,260,6,42,268,3
1945,NHL,TOR,TOR,,,5,,50,19,24,7.0,,45,,,174,185,Toronto Maple Leafs,247,,,,,,,
1967,NHL,NYR,NYR,,ED,2,QF,74,39,23,12.0,,90,,,226,183,New York Rangers,669,,46,217,7,42,223,1
1998,NHL,TOR,TOR,EC,NE,2,CF,82,45,30,7.0,,97,,,268,231,Toronto Maple Leafs,1095,16,53,367,6,64,325,7
2000,NHL,CBS,CBS,WC,CE,5,,82,28,39,9.0,6,71,,,190,233,Columbus Blue Jackets,1234,20,56,381,8,70,363,3
1926,NHL,OTS,STE,,CA,1,SC,44,30,10,4.0,,64,,,86,69,Ottawa Senators,607,,,,,,,
1970,NHL,NYR,NYR,,ED,2,SF,78,49,18,11.0,,109,,,259,177,New York Rangers,952,8,60,234,3,41,253,5
1996,NHL,SJS,SJS,WC,PC,7,,82,27,47,8.0,,62,,,211,278,San Jose Sharks,2085,6,50,349,11,66,409,9
1988,NHL,DET,DET,CC,NO,1,DSF,80,34,34,12.0,,80,,,313,316,Detroit Red Wings,2245,10,73,352,8,79,426,15
2011,NHL,NYI,NYI,EC,AT,5,,82,34,37,,11,79,7,4,203,255,New York Islanders,763,8,45,243,5,46,236,4
2003,NHL,ANA,ANA,WC,PC,4,,82,29,35,10.0,8,76,,,184,213,Mighty Ducks of Anaheim,1131,14,56,310,4,54,353,5
1947,NHL,BOS,BOS,,,3,SF,60,23,24,13.0,,59,,,167,168,Boston Bruins,515,,,,,,,
1981,NHL,COR,NJD,CC,SM,5,,80,18,49,13.0,,49,,,241,362,Colorado Rockies,1138,20,46,305,15,63,268,4
1988,NHL,CAL,CAL,CC,SM,1,SC,80,54,17,9.0,,117,,,354,226,Calgary Flames,2444,10,101,405,8,78,457,10
1999,NHL,TOR,TOR,EC,NE,1,CSF,82,45,27,7.0,3,100,,,246,222,Toronto Maple Leafs,1103,12,57,321,5,58,330,11
1980,NHL,LAK,LAK,WA,NO,2,PRE,80,43,24,13.0,,99,,,337,290,Los Angeles Kings,1627,32,90,366,7,81,356,12
1975,NHL,WAS,WAS,WA,NO,5,,80,11,59,10.0,,32,,,224,394,Washington Capitals,951,8,53,375,3,64,252,2
1939,NHL,NYA,BKN,,,6,QF,48,15,29,4.0,,34,,,106,140,New York Americans,236,,,,,,,
1936,NHL,NYA,BKN,,CA,4,,48,15,29,4.0,,34,,,122,161,New York Americans,483,,,,,,,
1988,NHL,STL,STL,CC,NO,2,DF,80,33,35,12.0,,78,,,275,285,St. Louis Blues,1675,14,74,370,12,83,356,5
1912,PCHA,VML,VMR,,,2,,14,7,7,0.0,,14,,,71,68,Vancouver Millionaires,,,,,,,,
1981,NHL,BUF,BUF,WA,AD,3,DSF,80,39,26,15.0,,93,,,307,273,Buffalo Sabres,1425,18,63,301,10,57,281,4
1993,NHL,STL,STL,WC,CE,4,CQF,84,40,33,11.0,,91,,,270,283,St. Louis Blues,1659,20,86,420,14,73,388,17
2008,NHL,OTT,OTT,EC,NE,4,,82,36,35,,11,83,4,6,217,237,Ottawa Senators,1098,14,66,339,5,64,346,8
1977,NHL,ATF,CAL,CC,PT,3,PRE,80,34,27,19.0,,87,,,274,252,Atlanta Flames,984,18,43,195,4,51,264,4
1997,NHL,BOS,BOS,EC,NE,2,CQF,82,39,30,13.0,,91,,,221,194,Boston Bruins,1117,12,62,359,3,44,285,5
1975,NHL,LAK,LAK,WA,NO,2,QF,80,38,33,9.0,,85,,,263,265,Los Angeles Kings,1022,20,61,334,12,55,298,8
1963,NHL,BOS,BOS,,,6,,70,18,40,12.0,,48,,,170,212,Boston Bruins,858,,28,220,4,45,242,3
1932,NHL,TOR,TOR,,CA,1,F,48,24,18,6.0,,54,,,119,111,Toronto Maple Leafs,624,,,,,,,
1996,NHL,CHI,CHI,WC,CE,5,CQF,82,34,35,13.0,,81,,,223,210,Chicago Blackhawks,1763,14,45,304,9,59,374,5
1968,NHL,CHI,CHI,,ED,6,,76,34,33,9.0,,77,,,280,246,Chicago Black Hawks,832,,56,280,3,50,274,9
1969,NHL,MTL,MTL,,ED,5,,76,38,22,16.0,,92,,,244,201,Montreal Canadiens,892,18,57,281,1,48,263,8
1979,NHL,DET,DET,WA,NO,5,,80,26,43,11.0,,63,,,268,306,Detroit Red Wings,1114,18,61,276,2,64,270,6
1925,NHL,NYA,BKN,,,5,,36,12,20,4.0,,28,,,68,89,New York Americans,341,,,,,,,
1995,NHL,NYI,NYI,EC,AT,7,,82,22,50,10.0,,54,,,229,315,New York Islanders,1669,14,70,372,15,90,414,8
1912,NHA,TO1,TOO,,,6,,20,7,13,0.0,,14,,,59,98,Toronto Tecumsehs,,,,,,,,
1949,NHL,DET,DET,,,1,SC,70,37,19,14.0,,88,,,229,164,Detroit Red Wings,736,,,,,,,
1975,NHL,TOR,TOR,WA,AD,3,QF,80,34,31,15.0,,83,,,294,276,Toronto Maple Leafs,1368,12,67,348,9,77,321,11
1997,NHL,WAS,WAS,EC,AT,3,F,82,40,30,12.0,,92,,,219,202,Washington Capitals,1198,2,55,350,4,39,361,14
2010,NHL,CHI,CHI,WC,CE,3,CQF,82,44,29,,9,97,6,5,258,225,Chicago Blackhawks,742,22,64,277,4,53,255,6
1928,NHL,PIP,PHQ,,AM,4,,44,9,27,8.0,,26,,,46,80,Pittsburgh Pirates,324,,,,,,,
1967,NHL,TOR,TOR,,ED,5,,74,33,31,10.0,,76,,,209,176,Toronto Maple Leafs,626,,33,231,8,28,230,6
2005,NHL,BUF,BUF,EC,NE,2,CF,82,52,24,,6,110,5,5,281,239,Buffalo Sabres,1164,20,101,477,17,59,439,10
2002,NHL,TBL,TBL,EC,SE,1,CSF,82,36,25,16.0,5,93,,,219,210,Tampa Bay Lightning,1079,30,70,391,5,55,316,6
1992,NHL,VAN,VAN,CC,SM,1,DF,84,46,29,9.0,,101,,,346,278,Vancouver Canucks,2326,18,79,457,11,97,452,18
1989,NHL,CAL,CAL,CC,SM,1,DSF,80,42,23,15.0,,99,,,348,265,Calgary Flames,1751,26,99,357,6,76,366,11
1996,NHL,NYR,NYR,EC,AT,4,CF,82,38,34,10.0,,86,,,258,231,New York Rangers,1481,14,63,287,5,69,344,15
1998,NHL,BUF,BUF,EC,NE,4,F,82,37,28,17.0,,91,,,207,175,Buffalo Sabres,1561,16,49,363,7,55,399,6
1978,WHA,WIJ,PHO,,,3,AVC,80,39,35,6.0,,84,,,307,306,Winnipeg Jets,1342,18,67,265,7,57,274,5
1969,NHL,DET,DET,,ED,3,QF,76,40,21,15.0,,95,,,246,199,Detroit Red Wings,907,8,57,267,3,57,300,8
1912,NHA,MOW,MTW,,,2,,20,10,10,0.0,,20,,,93,90,Montreal Wanderers,,,,,,,,
1975,NHL,CLF,CLE,WA,AD,4,,80,27,42,11.0,,65,,,250,278,California Golden Seals,1058,20,71,382,10,52,262,9
1994,NHL,TBL,TBL,EC,AT,6,,48,17,28,3.0,,37,,,120,144,Tampa Bay Lightning,1040,10,25,177,5,32,205,6
1978,NHL,CHI,CHI,CC,SM,1,QF,80,29,36,15.0,,73,,,244,277,Chicago Black Hawks,1254,18,41,247,4,70,297,8
2009,NHL,PIT,PIT,EC,AT,2,CSF,82,47,28,,7,101,8,2,257,237,Pittsburgh Penguins,1195,12,56,326,8,52,327,7
1922,WCHL,REG,POR,,,2,WF,30,16,14,0.0,,32,,,93,97,Regina Capitals,,,,,,,,
1953,NHL,CHI,CHI,,,6,,70,12,51,7.0,,31,,,133,242,Chicago Black Hawks,787,,,,,,,
1975,NHL,BOS,BOS,WA,AD,1,SF,80,48,15,17.0,,113,,,313,237,Boston Bruins,1195,14,77,289,6,56,345,9
1933,NHL,NYR,NYR,,AM,3,QF,48,21,19,8.0,,50,,,120,113,New York Rangers,401,,,,,,,
1974,WHA,CHC,CHC,,EW,3,,78,30,47,1.0,,61,,,261,312,Chicago Cougars,1086,,46,237,11,58,282,6
2010,NHL,NYI,NYI,EC,AT,5,,82,30,39,,13,73,4,6,229,264,New York Islanders,1515,26,52,302,7,52,310,15
1974,WHA,EDO,EDM,,CW,5,,78,36,38,4.0,,76,,,279,279,Edmonton Oilers,896,,40,262,4,52,236,10
2001,NHL,WAS,WAS,EC,SE,2,,82,36,33,11.0,2,85,,,228,240,Washington Capitals,1043,6,58,299,8,58,325,2
1993,NHL,DAL,DAL,WC,CE,3,CSF,84,42,29,13.0,,97,,,286,265,Dallas Stars,1919,24,81,440,16,68,428,8
