constructorid,constructorref,name,nationality,url
68,lec,LEC,British,http://en.wikipedia.org/wiki/LEC_(Formula_One)
74,maki,Maki,Japanese,http://en.wikipedia.org/wiki/Maki_(cars)
79,token,Token,British,http://en.wikipedia.org/wiki/Token_(Racing_team)
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
181,brabham-brm,Brabham-BRM,British,http://en.wikipedia.org/wiki/Brabham
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
184,lds-climax,LDS-Climax,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
190,eagle-weslake,Eagle-Weslake,American,http://en.wikipedia.org/wiki/Anglo_American_Racers
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
60,merzario,Merzario,Italian,http://en.wikipedia.org/wiki/Merzario
75,hill,Embassy Hill,British,http://en.wikipedia.org/wiki/Hill_(constructor)
80,iso_marlboro,Iso Marlboro,British,http://en.wikipedia.org/wiki/Iso_Marlboro
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
174,de_tomaso-osca,De Tomaso-Osca,Italian,http://en.wikipedia.org/wiki/De_Tomaso
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
146,emw,EMW,East German,http://en.wikipedia.org/wiki/Eisenacher_Motorenwerk
197,brm-ford,BRM-Ford,British,http://en.wikipedia.org/wiki/BRM
55,theodore,Theodore,Hong Kong,http://en.wikipedia.org/wiki/Theodore_Racing
109,phillips,Phillips,American,http://en.wikipedia.org/wiki/Phillips_(constructor)
142,turner,Turner,American,http://en.wikipedia.org/wiki/Turner_(constructor)
99,emeryson,Emeryson,British,http://en.wikipedia.org/wiki/Emeryson
106,scarab,Scarab,American,http://en.wikipedia.org/wiki/Scarab_(constructor)
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
185,lds-alfa_romeo,LDS-Alfa Romeo,South African,http://en.wikipedia.org/wiki/LDS_(automobile)
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
130,bugatti,Bugatti,French,http://en.wikipedia.org/wiki/Bugatti
193,cooper-ats,Cooper-ATS,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
69,mcguire,McGuire,Australian,http://en.wikipedia.org/wiki/McGuire_(Formula_One)
100,enb,ENB,Belgium,http://en.wikipedia.org/wiki/Ecurie_Nationale_Belge
149,sherman,Sherman,American,http://en.wikipedia.org/wiki/Sherman_(constructor)
177,lotus-borgward,Lotus-Borgward,British,http://en.wikipedia.org/wiki/Team_Lotus
76,lyncar,Lyncar,British,http://en.wikipedia.org/wiki/Lyncar
139,bromme,Bromme,American,http://en.wikipedia.org/wiki/Bromme
203,shadow-matra,Shadow-Matra,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
110,lesovsky,Lesovsky,American,http://en.wikipedia.org/wiki/Lesovsky
122,sutton,Sutton,American,http://en.wikipedia.org/wiki/Sutton_(constructor)
117,aston_martin,Aston Martin,British,http://en.wikipedia.org/wiki/Aston_Martin
148,frazer_nash,Frazer Nash,British,http://en.wikipedia.org/wiki/Frazer_Nash
154,lago,Talbot-Lago,French,http://en.wikipedia.org/wiki/Talbot-Lago
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
169,cooper-borgward,Cooper-Borgward,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
94,brp,BRP,British,http://en.wikipedia.org/wiki/British_Racing_Partnership
199,march-alfa_romeo,March-Alfa Romeo,British,http://en.wikipedia.org/wiki/March_Engineering
103,mbm,MBM,Swiss,http://en.wikipedia.org/wiki/Monteverdi_Basel_Motors
143,del_roy,Del Roy,American,http://en.wikipedia.org/wiki/Del_Roy
159,olson,Olson,American,http://en.wikipedia.org/wiki/Olson_(constructor)
201,lotus-pw,Lotus-Pratt &amp; Whitney,British,http://en.wikipedia.org/wiki/Team_Lotus
14,spyker_mf1,Spyker MF1,Dutch,http://en.wikipedia.org/wiki/Midland_F1_Racing
36,fondmetal,Fondmetal,Italian,http://en.wikipedia.org/wiki/Fondmetal
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
