resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
8402,369,78,45,17,11,,R,25,0.0,6,,,,,,,22
13643,556,241,63,18,0,,F,27,0.0,0,,,,,,,81
1210,74,39,17,19,16,12.0,12,12,0.0,61,,,20.0,12.0,1:24.094,211.177,11
2264,127,31,3,6,4,4.0,4,4,3.0,62,+44.725,5395514.0,,,,,1
3298,174,48,18,20,21,,R,17,0.0,36,,,,,,,36
15736,636,223,6,5,2,,R,19,0.0,20,,,,,,,3
21553,873,815,15,15,14,10.0,10,10,1.0,59,+50.619,7276763.0,51.0,6.0,1:52.778,161.935,1
22478,915,813,208,13,21,18.0,18,18,0.0,52,,,50.0,17.0,1:44.030,202.372,11
3627,189,14,1,2,3,,R,16,0.0,14,,,,,,,32
15769,638,238,200,15,3,5.0,5,5,2.0,12,+2:29.1,5505400.0,,,,,1
8942,386,88,33,29,20,16.0,16,16,0.0,48,,,,,,,13
