year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1932,NHL,DET,17,3,4.0,,8,12,4.0,,,,,,,,,,3,4,0,,5,5,1,,8.0,1.0,3.0,,4.0,3.0,4.0,,5,2,0,,,,,
1981,NHL,BOS,24,12,4.0,,19,15,6.0,,,,,,6,2,3,,7,5,1,,9,3,0,,7.0,6.0,3.0,,5.0,5.0,1.0,,7,5,2,,2,1,0,
1990,NHL,CHI,28,8,4.0,,21,15,4.0,,,,,,8,5,0,,9,3,2,,10,5,1,,7.0,2.0,1.0,,5.0,6.0,2.0,,10,2,2,,,,,
2010,NHL,NJD,22,16,,3,16,23,,2,,,,,3,8,,1,5,6,,1,2,11,,0,6.0,5.0,,1,11.0,1.0,,1,8,5,,1,3,3,,0
1985,NHL,DET,10,26,4.0,,7,31,2.0,,,,,,1,8,2,,5,5,2,,2,11,0,,3.0,11.0,1.0,,1.0,10.0,0.0,,4,9,1,,1,3,0,
1979,NHL,LAK,18,13,9.0,,12,23,5.0,,,,,,5,3,2,,5,5,3,,7,4,1,,4.0,8.0,3.0,,4.0,10.0,0.0,,4,4,5,,1,2,0,
2002,NHL,TBL,22,9,7.0,3,14,16,9.0,2,,,,,7,1,2,0,5,6,1,1,5,6,2,2,5.0,6.0,2.0,1,5.0,3.0,3.0,1,8,1,6,0,1,2,0,0
1975,WHA,HOU,33,7,0.0,,20,20,0.0,,,,,,3,4,0,,11,3,0,,7,6,0,,10.0,5.0,0.0,,9.0,4.0,0.0,,9,5,0,,4,0,0,
1978,NHL,COR,8,24,8.0,,7,29,4.0,,,,,,2,7,1,,2,8,4,,3,9,1,,5.0,7.0,2.0,,1.0,11.0,0.0,,1,10,2,,1,1,2,
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6.0,2.0,4.0,,5.0,9.0,0.0,,6,6,3,,1,2,4,
1937,NHL,TOR,13,6,5.0,,11,9,4.0,,,,,,,,,,5,2,3,,4,2,2,,5.0,3.0,2.0,,5.0,6.0,1.0,,5,2,1,,,,,
1992,NHL,QUE,23,17,2.0,,24,10,8.0,,,,,,7,3,1,,6,5,4,,9,4,1,,6.0,4.0,2.0,,7.0,4.0,1.0,,8,4,1,,4,3,0,
2007,NHL,TBL,20,18,,3,11,24,,6,,,,,5,5,,1,5,8,,1,5,8,,1,6.0,5.0,,2,5.0,5.0,,2,5,8,,2,0,3,,0
1980,NHL,LAK,22,11,7.0,,21,13,6.0,,,,,,7,1,1,,9,5,0,,8,4,3,,7.0,5.0,3.0,,3.0,6.0,2.0,,9,2,3,,0,1,1,
1953,NHL,TOR,22,6,7.0,,10,18,7.0,,,,,,4,4,2,,7,3,3,,6,3,2,,7.0,5.0,1.0,,5.0,4.0,4.0,,3,5,2,,,,,
1990,NHL,WAS,21,14,5.0,,16,22,2.0,,,,,,7,7,0,,7,7,0,,4,8,1,,6.0,5.0,2.0,,4.0,5.0,2.0,,9,4,2,,,,,
1972,WHA,CLC,26,11,2.0,,17,21,1.0,,,,,,7,2,1,,7,7,0,,9,5,0,,7.0,5.0,0.0,,6.0,6.0,1.0,,6,7,1,,1,0,0,
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2,7,1,,1,8,3,,7,4,3,,3.0,7.0,4.0,,5.0,6.0,1.0,,1,9,5,,0,2,1,
1940,NHL,NYR,13,7,4.0,,8,12,4.0,,,,,,,,,,3,3,2,,4,6,2,,3.0,5.0,3.0,,7.0,4.0,1.0,,4,1,0,,,,,
1926,NHL,MTL,15,5,2.0,,13,9,0.0,,,,,,,,,,1,4,0,,7,2,1,,5.0,5.0,0.0,,6.0,2.0,1.0,,9,1,0,,,,,
2010,NHL,TBL,25,11,,5,21,14,,6,,,,,7,2,,1,7,6,,2,8,3,,2,9.0,4.0,,0,6.0,3.0,,2,5,6,,4,4,1,,0
