playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
chriser01,2008,2,AND,NHL,C,17,2,7,9,6,-2.0,1.0,2.0,0.0,0.0,0.0,,32.0,8.0,0.0,2.0,2.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,10.0
bucykjo01,1974,1,BOS,NHL,L,78,29,52,81,10,11.0,9.0,,0.0,,4.0,2.0,167.0,3.0,1.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,
selante01,1997,1,ANA,NHL,Р,73,52,34,86,30,12.0,10.0,7.0,1.0,1.0,10.0,3.0,268.0,,,,,,,,,,,,
johnsma03,1999,1,ATL,NHL,L,64,2,5,7,144,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,,,,,,,,,,,,
korolcl01,1974,1,CHI,NHL,Р,80,27,32,59,27,20.0,11.0,,0.0,,9.0,2.0,164.0,8.0,3.0,5.0,8.0,8.0,,2.0,,0.0,,0.0,
hardije01,1988,1,PHI,NHL,Р,6,0,0,0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,
johanca01,1997,1,WAS,NHL,D,73,15,20,35,30,-11.0,10.0,10.0,1.0,1.0,1.0,2.0,163.0,21.0,2.0,8.0,10.0,16.0,9.0,0.0,4.0,0.0,0.0,0.0,42.0
cheveti01,1993,1,DET,NHL,G,30,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
laroupi01,1978,1,MTL,NHL,C,36,9,13,22,4,3.0,4.0,,0.0,,0.0,0.0,64.0,6.0,1.0,3.0,4.0,0.0,,0.0,,0.0,,1.0,
bourqra01,1984,1,BOS,NHL,D,73,20,66,86,53,30.0,10.0,,1.0,,1.0,0.0,333.0,5.0,0.0,3.0,3.0,4.0,1.0,0.0,,0.0,,0.0,15.0
wilsola02,2000,1,PHO,NHL,Р,70,18,13,31,92,3.0,2.0,4.0,0.0,0.0,3.0,1.0,123.0,,,,,,,,,,,,
pandoja01,2003,1,NJD,NHL,L,82,13,13,26,14,5.0,1.0,0.0,2.0,0.0,4.0,1.0,140.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
schutro01,1983,1,PIT,NHL,L,11,1,3,4,4,0.0,0.0,,0.0,,0.0,0.0,13.0,,,,,,,,,,,,
salmeto01,2003,1,EDM,NHL,L,13,0,1,1,4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,
rozsimi01,2005,1,NYR,NHL,D,82,5,25,30,90,35.0,3.0,8.0,0.0,1.0,3.0,,115.0,4.0,0.0,1.0,1.0,8.0,-2.0,0.0,0.0,0.0,0.0,0.0,5.0
feathgl01,1995,1,HAR,NHL,D,68,2,10,12,138,10.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,,,,,,,,,,,,
tealvi01,1973,1,NYI,NHL,Р,1,0,0,0,0,1.0,0.0,,0.0,,0.0,0.0,4.0,,,,,,,,,,,,
ungerga01,1979,1,ATF,NHL,C,79,17,16,33,39,2.0,1.0,,0.0,,3.0,0.0,170.0,4.0,0.0,3.0,3.0,2.0,,0.0,,0.0,,0.0,
kumpema01,1987,2,WIN,NHL,Р,32,4,4,8,19,4.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0
picarno01,1972,1,STL,NHL,D,16,1,0,1,10,-2.0,0.0,,0.0,,0.0,0.0,19.0,,,,,,,,,,,,
burepa01,2000,1,FLO,NHL,Р,82,59,33,92,58,-2.0,19.0,9.0,5.0,0.0,8.0,3.0,384.0,,,,,,,,,,,,
volchal01,1999,1,WAS,NHL,Р,3,0,0,0,0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
kaberto01,1998,1,TOR,NHL,D,57,4,18,22,12,3.0,0.0,5.0,0.0,1.0,2.0,0.0,71.0,14.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
merriwa01,1975,1,STL,NHL,C,19,7,8,15,0,0.0,1.0,,0.0,,0.0,0.0,56.0,,,,,,,,,,,,
carrobi01,1982,1,NYI,NHL,C,71,1,11,12,24,3.0,0.0,,1.0,,0.0,0.0,52.0,20.0,1.0,1.0,2.0,2.0,,0.0,,1.0,,0.0,
vaiveri01,1988,1,CHI,NHL,Р,30,12,13,25,60,-5.0,9.0,,0.0,0.0,1.0,0.0,57.0,,,,,,,,,,,,
cotero01,1972,1,ALB,WHA,D,60,3,5,8,46,,1.0,,0.0,,,,,,,,,,,,,,,,
burmiro01,1930,1,NYA,NHL,L,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
johnsla01,1967,1,LAK,NHL,D,4,0,0,0,4,-7.0,0.0,,0.0,,0.0,0.0,2.0,,,,,,,,,,,,
vanimed01,1975,1,PHI,NHL,D,40,0,8,8,60,16.0,0.0,,0.0,,0.0,0.0,15.0,,,,,,,,,,,,
marticr01,1996,1,FLO,NHL,Р,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
pavelon01,2008,1,ATL,NHL,G,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,
burrsh01,1997,1,SJS,NHL,L,42,6,6,12,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,6.0,0.0,0.0,0.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.0
conacro01,1938,1,BOS,NHL,L,47,26,11,37,12,,,,,,,,,12.0,6.0,4.0,10.0,12.0,,,,,,,
seiliri01,1983,1,BUF,NHL,C,78,13,22,35,42,10.0,0.0,,3.0,,0.0,0.0,135.0,3.0,0.0,0.0,0.0,2.0,-3.0,0.0,,0.0,,0.0,2.0
neckast01,1996,1,OTT,NHL,D,5,0,0,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,
leighmi01,2002,1,CHI,NHL,G,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
newtoca01,1974,1,CHC,WHA,G,32,0,0,0,0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,
glynnbr01,1993,2,VAN,NHL,D,16,0,0,0,12,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,3.0,3.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,11.0
chabolo01,1930,1,TOR,NHL,G,37,0,0,0,0,,,,,,,,,2.0,0.0,0.0,0.0,0.0,,,,,,,
kleinll01,1931,1,BOS,NHL,Р,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,
tverdol01,1999,1,ANA,NHL,D,82,15,36,51,30,5.0,5.0,14.0,0.0,1.0,5.0,0.0,153.0,,,,,,,,,,,,
orpikbr01,2008,1,PIT,NHL,D,79,2,17,19,73,10.0,1.0,1.0,0.0,0.0,0.0,,39.0,24.0,0.0,4.0,4.0,22.0,-1.0,0.0,0.0,0.0,0.0,0.0,12.0
barbebi01,1977,1,PHI,NHL,L,80,41,31,72,34,31.0,8.0,,4.0,,9.0,5.0,262.0,12.0,6.0,3.0,9.0,2.0,,1.0,,0.0,,0.0,
gilbero01,1976,1,NYR,NHL,Р,77,27,48,75,50,-17.0,7.0,,0.0,,2.0,0.0,187.0,,,,,,,,,,,,
wilsori02,1985,1,STL,NHL,D,32,0,4,4,48,-9.0,0.0,,0.0,,0.0,0.0,45.0,,,,,,,,,,,,
brasape01,1979,2,VAN,NHL,L,48,9,10,19,7,-4.0,1.0,,0.0,,0.0,1.0,101.0,4.0,1.0,2.0,3.0,0.0,,0.0,,0.0,,1.0,
preisto01,2003,1,SJS,NHL,D,69,2,17,19,12,8.0,2.0,8.0,0.0,0.0,1.0,1.0,89.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
malonjo01,1921,1,HAM,NHL,C,24,24,7,31,4,,,,,,,,,,,,,,,,,,,,
