year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1981,DSF,C,CHI,NHL,MNS,NHL,3,1,0,14,14,
1938,SCF,E,BOS,NHL,TOR,NHL,4,1,0,12,6,
1967,SCF,G,MTL,NHL,STL,NHL,4,0,0,11,7,
2006,SCF,O,AND,NHL,OTT,NHL,4,1,0,16,11,
1986,DSF,G,EDM,NHL,LAK,NHL,4,1,0,32,20,
1990,CF,N,MNS,NHL,EDM,NHL,4,1,0,20,14,
1989,DSF,H,EDM,NHL,WIN,NHL,4,3,0,24,22,
1999,CSF,J,NJD,NHL,TOR,NHL,4,2,0,16,9,
1940,SF,A,BOS,NHL,TOR,NHL,4,3,0,15,17,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
1935,QF,B,TOR,NHL,BOS,NHL,1,1,0,8,6,TG
2007,CQF,E,DET,NHL,NAS,NHL,4,2,0,17,12,
1973,DF,,HOU,WHA,MFS,WHA,4,2,0,26,17,
1993,CQF,F,VAN,NHL,CAL,NHL,4,3,0,23,20,
1994,CF,N,DET,NHL,CHI,NHL,4,1,0,13,12,
1961,SF,A,CHI,NHL,MTL,NHL,4,2,0,19,13,
2009,CQF,E,SJS,NHL,COL,NHL,4,2,0,19,11,
1990,DF,K,MNS,NHL,STL,NHL,4,2,0,22,17,
1937,SF,D,CHI,NHL,NYA,NHL,2,1,0,5,5,
1994,CQF,F,SJS,NHL,CAL,NHL,4,3,0,26,35,
1968,QF,B,BOS,NHL,TOR,NHL,4,0,0,24,5,
1980,Pre,F,PHI,NHL,QUE,NHL,3,2,0,22,17,
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
1968,QF,D,LAK,NHL,OAK,NHL,4,3,0,23,25,
2009,CQF,B,PHI,NHL,NJD,NHL,4,1,0,15,9,
1998,CQF,E,DAL,NHL,EDM,NHL,4,0,0,11,7,
1931,QF,B,TOR,NHL,CHI,NHL,1,1,0,6,2,TG
2008,CSF,I,CAR,NHL,BOS,NHL,4,3,0,16,17,
2010,CSF,L,SJS,NHL,DET,NHL,4,3,0,18,18,
2011,CSF,J,NJD,NHL,PHI,NHL,4,1,0,18,11,
1975,QF,,CAC,WHA,QUN,WHA,4,1,0,23,15,
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
1985,DSF,G,EDM,NHL,VAN,NHL,3,0,0,17,5,
1988,DSF,E,CHI,NHL,DET,NHL,4,2,0,25,18,
2010,CQF,B,PHI,NHL,BUF,NHL,4,3,0,22,18,
1957,SF,A,MTL,NHL,DET,NHL,4,0,0,19,6,
1924,F,,MTL,NHL,HAM,NHL,0,0,0,0,0,DEF
