coachid,year,tmid,lgid,stint,notes,g,w,l,t,postg,postw,postl,postt
wilsojo01c,1972,DET,NHL,1,,78,37,29,12,,,,
hullbo01c,1972,WIJ,WHA,1,,78,43,31,4,14,9,5,0
sathegl01c,1978,EDO,WHA,1,,80,48,30,2,13,6,7,0
wilsojo01c,1977,PIT,NHL,1,,80,25,37,18,,,,
francbo01c,2000,PHO,NHL,1,,82,35,30,17,,,,
savaged01c,1917,PO1,PCHA,1,,18,7,11,0,,,,
nealeha01c,1976,NEW,WHA,1,,81,35,40,6,5,1,4,0
francbo01c,2002,PHO,NHL,1,,82,31,40,11,,,,
mauripa01c,2003,CAR,NHL,1,,30,8,14,8,,,,
saccojo01c,2011,COL,NHL,1,,82,41,35,6,,,,
abelsi01c,1953,CHI,NHL,1,,70,12,51,7,,,,
wilsoro02c,2006,SJS,NHL,1,,82,51,26,5,11,6,5,0
laviope01c,2001,NYI,NHL,1,,82,42,32,8,7,3,4,0
johnsbo02c,1985,CAL,NHL,1,,80,40,31,9,22,12,10,0
irvindi01c,1934,TOR,NHL,1,,48,30,14,4,7,3,4,0
bouchfr01c,1947,NYR,NHL,1,,60,21,26,13,6,2,4,0
mckenjo01c,1973,VAB,WHA,1,,7,3,4,0,,,,
blackdo01c,1978,NEW,WHA,2,,9,4,5,0,10,5,5,0
hartscr01c,2000,ANA,NHL,1,,33,11,18,4,,,,
