charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1588332,9249,291,10,1999-10-07T10:50:26,2083.0,29249,
1854539,7762,489,3,1999-08-24T10:47:49,310.0,17762,
1763339,5774,485,6,1999-08-22T10:48:29,2865.0,15774,
1620443,2911,492,7,1999-08-10T10:45:10,4143.0,2911,
1458260,8330,485,9,1999-07-12T10:48:05,4111.0,8330,
1511984,8393,418,3,1999-06-17T10:44:30,1731.0,8393,
1694427,9665,459,9,1999-07-18T10:50:54,4168.0,9665,
817947,7781,335,3,1999-09-28T10:44:58,343.0,27781,
1712937,8630,458,9,1999-07-03T10:44:35,1163.0,8630,
1306826,8466,440,7,1999-07-31T10:44:08,1781.0,8466,
1278083,9867,193,5,1999-09-02T10:49:38,3781.0,19867,
1532304,6283,499,8,1999-06-26T10:46:07,4979.0,6283,
1404590,9160,472,3,1999-09-07T10:43:58,4330.0,19160,
567637,8865,478,7,1999-07-23T10:48:49,4387.0,8865,
1238495,8621,391,9,1999-07-22T10:46:35,4338.0,8621,
708273,8483,426,2,1999-07-04T10:44:14,2191.0,8483,
752809,9848,451,8,1999-08-16T10:47:41,3913.0,19848,
1274846,9851,459,2,1999-10-13T10:49:23,2805.0,0,
1182726,9834,403,2,1999-09-14T10:49:59,4196.0,29834,
572830,9913,492,5,1999-08-27T10:49:14,3475.0,19913,
1349074,8569,428,10,1999-07-28T10:47:24,3971.0,8569,
1282287,8737,498,7,1999-08-03T10:49:57,540.0,8737,
926273,9887,425,7,1999-09-14T10:45:38,3309.0,29887,
679921,8303,409,6,1999-07-07T10:49:46,1432.0,8303,
44502,9526,338,8,1999-09-04T10:47:03,4420.0,19526,
95652,9140,440,8,1999-07-26T10:51:00,2587.0,9140,
1305620,7920,408,8,1999-06-19T10:44:02,2321.0,7920,
507405,3000,224,8,1999-06-23T10:44:10,2510.0,3000,
936064,6736,499,4,1999-09-23T10:46:24,4800.0,26736,
1907519,7989,392,3,1999-09-27T10:44:11,4246.0,27989,
975546,9053,396,3,1999-06-23T10:49:26,2057.0,9053,
1776083,9954,495,3,1999-07-21T10:49:29,1961.0,9954,
36787,8965,465,10,1999-10-12T10:46:27,3171.0,28965,
81917,7014,500,9,1999-09-30T10:49:56,2425.0,27014,
1208959,4679,387,6,1999-07-10T10:44:17,3479.0,4679,
